,zgv500_cluster1,zgv500_cluster2,zgv500_cluster3,zgv500_cluster4,zgv500_cluster5,zgv500_cluster6,zgv500_cluster7,zgv500_cluster8,zgv500_cluster9
1965-01-01,-0.06093024,-0.13334008,0.12627569,0.7672205,-0.21722946,-0.08285923,0.66405123,-0.2841939,0.36352092
1965-02-01,-0.054307364,-0.18190765,0.20398383,-0.60223794,0.63652956,-0.08506684,-0.15821257,0.16468826,-0.27300873
1965-03-01,-0.28154477,0.027963137,0.12141893,-0.120388724,0.36425686,0.06887765,-0.042533446,-0.27492192,0.2091349
1965-04-01,0.30347377,0.2081047,0.039442766,0.7395517,-0.43342885,-0.008830476,0.5891394,-0.39854854,0.65419054
1965-05-01,0.030759478,-0.0986069,0.056809355,0.7837041,-0.40340528,-0.06946634,0.25122684,0.071673915,-0.0069172145
1965-06-01,-0.37029096,0.06048869,0.03488035,-0.16998652,0.07579484,0.036646463,-0.28566566,-0.10920346,-0.1839681
1965-07-01,-0.2320942,0.23371306,0.073440075,-0.022959232,0.198244,-0.0030906678,-0.34335807,0.124803945,-0.14128752
1965-08-01,-0.37117404,0.3261386,0.0697607,-0.26432535,0.10449381,-0.06269634,-0.119505666,-0.058722615,-0.13613641
1965-09-01,-0.09566343,0.3229008,0.10258059,1.2657006,-0.17970002,-0.05857544,0.08477249,-0.11906415,0.011038065
1965-10-01,-0.36705312,0.47390175,0.037087966,-0.3386484,1.0973328,0.07079091,-0.07167397,-0.20987079,0.008388949
1965-11-01,-0.29434896,0.3764723,-0.005592632,-0.39295584,-0.6767082,-0.08359508,-0.16248062,-0.12127171,0.23724528
1965-12-01,-0.052835654,-0.22723751,-0.04680147,-0.41959438,-0.27197844,-0.042827748,0.21266718,-0.05666218,-0.27992585
1966-01-01,0.27559036,-0.21917033,0.04079609,0.032405376,-0.09229746,-0.036166716,-0.43906394,-0.14018221,-0.43906394
1966-02-01,0.10285816,0.37107047,-0.0878128,-0.14047165,0.3987019,-0.06524477,-0.3011964,-0.5453941,-0.13511881
1966-03-01,0.056130745,-0.47190332,0.022423362,-0.007233334,0.43993196,-0.1192055,-0.13338283,0.013164687,-0.03327341
1966-04-01,-0.014177417,0.10517283,0.13237019,-0.3066937,-0.0810133,-0.050344087,0.19833827,0.07681811,0.22134033
1966-05-01,-0.062640764,-0.33504844,0.110670134,0.073056795,-0.20933294,-0.09562478,-0.1790975,0.45830458,-0.37222785
1966-06-01,-0.22640367,0.3884305,0.043689393,-0.12629418,-0.2970011,0.04340005,-0.5534954,0.5221027,0.45338598
1966-07-01,0.0883915,0.02690811,0.09620352,0.34676647,-0.62843287,-0.05092273,-0.41244525,-0.100688145,-0.1064748
1966-08-01,0.22134033,0.14741555,0.07016344,0.46307865,0.14625819,-0.015479374,-0.034575414,-0.1391695,-0.07363544
1966-09-01,-0.0011573315,-0.058300734,0.022134017,0.38524786,-0.0024593354,-0.04354472,0.039204717,-0.26025572,0.019240666
1966-10-01,-0.3906006,-0.120362855,0.0031826496,-0.14481154,0.26343837,-0.012152004,0.2494057,0.51212066,-0.4357366
1966-11-01,-0.16130356,-0.44210196,-0.10850017,0.70886767,-0.49432665,-0.09938612,0.19356425,-0.19935092,0.36369252
1966-12-01,0.15522747,0.116022825,-0.17605956,0.0021700144,0.13208084,0.057288073,0.042532038,-0.23754302,-0.06871681
1967-01-01,0.051790237,-0.24346411,-0.19200692,-0.15986697,0.48692814,0.0930892,-0.18534577,-0.21432161,-0.42065
1967-02-01,0.24662814,0.113572165,-0.022814345,0.021482086,-0.49192405,-0.062448036,0.72806084,-0.13322249,-0.25412187
1967-03-01,0.053622056,-0.099250756,0.15237322,1.1896768,-0.6094929,0.057119142,0.2754375,-0.030474663,0.36369738
1967-04-01,0.08975865,-0.5578691,-0.027144074,-0.8567871,-0.17552061,-0.007327235,0.40865993,-0.2721069,0.37035847
1967-05-01,0.04479604,-0.6444638,0.13055804,0.50807726,0.20549569,-0.007327241,-0.19483796,0.18334742,-0.2910911
1967-06-01,-0.035137463,0.41049176,0.046960913,0.15437154,-0.10474615,-0.033805203,0.027477121,0.21781874,0.16902602
1967-07-01,-0.28209862,0.663448,0.18218175,-0.34637848,-0.044962585,0.041465502,-0.028642822,-0.07960045,0.18784371
1967-08-01,0.07010832,0.28542915,0.18834329,-0.37718615,-0.007826805,0.057285666,-0.21182373,-0.012656128,-0.005495429
1967-09-01,-0.28409693,0.40799385,0.013322246,0.12039982,-0.14654472,-0.02348047,-0.19084121,0.0029974938,-0.020482946
1967-10-01,0.3235641,-0.10641144,0.033805203,0.056619547,0.5453795,0.005828482,-0.11623664,-0.14537905,-0.41565418
1967-11-01,0.17885119,-0.23430505,-0.10224825,-0.2589512,-0.46594563,0.042464674,-0.17768545,-0.22381374,0.19250649
1967-12-01,-0.12456302,0.010657787,-0.041298985,1.3528744,0.2889263,-0.06644471,0.45395556,-0.44746104,0.036636163
1968-01-01,0.06780942,-0.19663315,0.03624053,0.4368681,-0.16039267,-0.01613835,-0.08592971,-0.299409,0.16662149
1968-02-01,-0.020809997,-0.072197914,-0.04940603,0.4446543,0.26217765,0.084372476,0.2824212,0.13476944,-0.38831148
1968-03-01,0.016279912,0.50170475,0.030577946,0.0990952,0.1572782,-0.039779663,0.341029,-0.47792187,0.11622448
1968-04-01,0.04246936,-0.095414475,0.07078226,-0.0007078171,-0.21857567,-0.009484815,0.22381353,-0.45725346,0.4218623
1968-05-01,-0.1923862,-0.46886176,0.023924422,0.002831316,-0.02817135,0.1033421,0.18856397,0.27052984,0.029020716
1968-06-01,-0.41294375,0.79913175,0.08196585,0.15741977,-0.46390694,0.028029775,-0.022084069,0.09612231,0.07658641
1968-07-01,0.0041053295,0.20611796,-0.011466742,0.1987566,0.11211912,0.005662584,-0.22480449,-0.0072197914,0.24703011
1968-08-01,-0.021659374,0.16959429,0.112260655,-0.14170611,-0.031002617,-0.08111648,-0.14397113,0.01755401,0.19465122
1968-09-01,-0.2099402,0.0015572548,0.03241825,0.18728988,0.4060071,0.066393755,-0.09371573,0.43106398,-0.06002338
1968-10-01,-0.22282247,0.277608,-0.013873339,0.5022709,0.14198922,0.017695546,-0.03751459,0.33352607,0.08493873
1968-11-01,0.030577946,-0.015713667,-0.080125526,0.390435,0.010334206,0.101926446,-0.14439583,0.02010212,-0.059032418
1968-12-01,0.17384127,0.30875224,0.07701111,0.16647989,0.51826775,0.10305898,0.13618508,-0.35858294,-0.14113984
1969-01-01,-0.03240273,0.2627044,-0.106595896,0.083732225,0.34673947,0.19456781,-0.42214403,-0.12098031,-0.1253713
1969-02-01,-0.20350127,-0.2752718,-0.023317838,-0.19396213,-0.3920126,0.2025928,-0.20425835,-0.2243965,0.038156487
1969-03-01,-0.0057537556,-0.15398869,-0.05238948,-0.12506847,-0.113409616,0.10190208,-0.28602225,-0.24862285,-0.116589285
1969-04-01,0.17003863,0.31993914,0.07449601,-0.17170417,-0.095694065,-0.08221815,0.17003866,0.061777163,0.0071164845
1969-05-01,-0.062080003,0.32508725,0.074495986,0.18442306,0.3429542,-0.022560786,-0.1403614,0.19199376,-0.41427046
