,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8,msl_cluster9
1965-01-01,1069.947687268354,1515.6877660039645,1086.7125812061329,1466.2540573010342,1272.541511583628,1320.4738864650974,1026.6003918003391,1495.882261680265,1018.828857421875
1965-02-01,1068.9277258469358,1509.893206696012,1085.8684682591077,1460.840809774056,1279.043982163915,1320.29231348079,1025.340729790765,1495.034564539717,1015.52978515625
1965-03-01,1070.5802663373909,1517.1230486969448,1087.365690017129,1465.1327668334084,1276.3700665168042,1320.2154250372023,1026.7144744460647,1497.2293045720444,1018.9955444335938
1965-04-01,1070.3272158687043,1515.6826190094448,1083.679003384024,1468.5892009049012,1281.7516398879716,1319.3648433272456,1026.2619817579116,1505.2673339843752,1020.0736694335938
1965-05-01,1070.3477724696638,1515.6051863485307,1083.9901194852941,1467.6615543502699,1285.1699541199882,1318.8793099803843,1026.1017206552867,1502.097715180496,1017.3923950195312
1965-06-01,1071.4018511055544,1521.3126566872668,1083.9174648019718,1471.2513436516413,1283.4266134777909,1314.29842333773,1027.2240406758076,1505.5160747960285,1018.3032836914062
1965-07-01,1071.016501605656,1519.7011008191464,1082.8023818724932,1472.9117194525631,1283.0971771816037,1310.862144040855,1026.8714208860656,1503.0404527786332,1023.66357421875
1965-08-01,1070.8577159940469,1517.5634127944263,1082.4964553914606,1468.4232643182331,1281.6985124312107,1319.0285686806683,1026.7890775525893,1504.005138979757,1023.1873168945312
1965-09-01,1070.9814572121243,1520.6153528014224,1083.8538185160428,1467.3309545722798,1279.5037419541077,1323.2662052303165,1027.1886103862041,1504.966307391087,1021.2042846679688
1965-10-01,1070.9420099576055,1522.5459312325092,1085.3505180481284,1465.2476358756746,1281.2242807832154,1325.1059792258523,1027.6338628820472,1502.7240020300956,1021.254638671875
1965-11-01,1070.2437152134316,1521.5234101708254,1088.3111474348261,1466.3281776922213,1282.9474299208923,1319.28734717431,1028.0551188700908,1497.5902538581436,1021.78857421875
1965-12-01,1069.7940631187805,1514.9132116517023,1088.8680687562667,1468.483553001349,1282.8057439072327,1321.754858504126,1027.1605285438332,1498.5988673318197,1016.5510864257812
1966-01-01,1069.5835785978118,1517.8231765974813,1087.8350732160761,1458.9720801483813,1275.9936062794811,1322.3251805160985,1027.6770797935692,1499.2751549030174,1018.2801513671875
1966-02-01,1070.082029068402,1519.3748815735773,1087.9689262512534,1463.8380750477743,1282.7060531520242,1325.6365887530437,1026.6078665449813,1499.7927510679651,1018.6223754882812
1966-03-01,1069.880642801838,1515.2347849376165,1086.6290903346423,1466.8590957312276,1277.7587506756092,1321.8247979234307,1025.8502109630688,1499.927930409098,1019.3775634765625
1966-04-01,1070.3650665902974,1516.9553386631296,1082.9848998370655,1464.84375,1281.0688522626767,1318.6350372446564,1025.9385315147606,1502.3817842229835,1018.9248046875
1966-05-01,1071.174374912736,1515.8954677297106,1084.2428768382351,1472.0156443204812,1283.16331779432,1314.5165381493507,1026.5501640938423,1500.8926767433807,1017.8230590820312
1966-06-01,1071.4214854856316,1517.1839016586987,1083.4117542613635,1471.5865979091727,1281.8589696344338,1323.6761712408684,1026.8693460000527,1505.6396785040795,1019.6519165039062
1966-07-01,1071.0841360952097,1523.9494209858908,1081.7368451286764,1471.0563824331161,1284.826353061124,1316.623070126488,1025.9970664978027,1501.7548659752156,1018.7355346679688
1966-08-01,1071.9269369018455,1524.0048992100046,1081.4560507708054,1468.8112107969876,1284.270242175216,1321.3066860710903,1026.2572004988388,1509.2085514162563,1022.5660400390625
1966-09-01,1071.6787404882336,1521.0231951813198,1083.6903291590072,1465.822551919402,1279.3481214991155,1325.1814408735795,1027.019603832348,1504.9288143665333,1020.4573974609375
1966-10-01,1071.1700811316384,1516.9544732392724,1083.5215196252507,1462.7188044486286,1281.3363321172367,1325.7220643939393,1027.1455429695748,1504.4715016933499,1019.3541259765625
