,mgu50_cluster1,mgu50_cluster2,mgu50_cluster3,mgu50_cluster4,mgu50_cluster5,mgu50_cluster6,mgu50_cluster7,mgu50_cluster8,mgu50_cluster9
1965-01-01,-0.10623817,1.7770408,-0.46894607,-0.024767304,-1.1135432,-0.79743636,0.72606814,1.1484123,-0.49469072
1965-02-01,-0.20074424,1.0271839,-0.4751377,0.099394225,-1.095945,-0.9131247,0.74953157,0.48067778,-0.7172691
1965-03-01,-0.5540016,1.3468754,-0.10917091,0.013687134,-1.0138229,-0.7351925,0.8805367,0.25418893,-0.7697361
1965-04-01,-0.005540085,1.4720147,-0.22583695,-0.31056672,-0.61103094,-1.0209919,0.46927148,-0.1851017,-0.52890855
1965-05-01,0.20954284,0.47285652,-0.13361207,-0.6032101,-0.7619152,-1.0864944,0.01173172,-0.77364695,-0.26038074
1965-06-01,0.5839828,-0.31643257,0.13915253,-0.42951393,-0.55432737,-1.2083752,-0.2489746,-0.7716915,0.39529648
1965-07-01,0.534774,-0.5302116,0.2740677,-0.2046547,-0.6709938,-1.1708984,-0.30828553,-1.222388,0.25484046
1965-08-01,0.8935722,-0.31447715,0.4330986,-0.18282051,-0.5393364,-0.9610298,-0.4663391,-1.0490185,0.082774356
1965-09-01,0.90660703,-0.22583695,0.56899184,-0.21215019,0.098091125,-0.69967115,-0.75409395,-0.3907341,0.08668518
1965-10-01,0.24604186,-0.07919006,0.7821201,-0.25158158,0.27895585,-0.24147949,-0.39236298,-0.0013038635,0.003910446
1965-11-01,-0.42071533,-0.15316543,1.3628433,-0.72248304,0.8189446,0.13328628,-0.6455749,0.19227143,-0.41517526
1965-12-01,-0.35749397,-0.15772781,0.6973904,-0.7032555,1.1458054,0.33403015,-0.8130783,0.3001381,-0.37183303
1966-01-01,0.07746239,-0.0374176,-0.014770508,-0.898365,1.1642311,0.6837028,-0.6797638,0.55996096,-0.8218876
1966-02-01,-0.38271636,0.08238526,1.0844715,-0.901976,0.9718887,0.48479614,-0.59147036,0.44245377,-0.4191498
1966-03-01,0.45689622,-0.050875854,1.2026345,-0.7201363,1.1862228,0.39650193,-0.82221603,0.239608,-1.073312
1966-04-01,0.00853386,-0.10601807,1.113356,-1.0772507,1.0099633,0.21564713,-0.76707304,-0.21827316,-0.846505
1966-05-01,0.46936876,-0.030853271,0.96729356,-0.6452999,0.39124984,-0.9951927,-0.51991576,-0.5865471,-0.66729146
