,mgv200_cluster1,mgv200_cluster2,mgv200_cluster3,mgv200_cluster4,mgv200_cluster5,mgv200_cluster6,mgv200_cluster7,mgv200_cluster8,mgv200_cluster9
1965-01-01,1.4499629,0.33850127,-0.23076963,1.1351566,-1.0447915,-0.100814626,-0.41856423,-0.86715204,0.43372327
1965-02-01,1.8829502,0.36219645,-0.17631502,0.18205483,-0.8533176,-0.26623863,-0.38280076,-0.78679484,0.43372306
1965-03-01,1.0359612,0.7598618,-0.04650712,-0.8877565,-0.91174585,0.017513752,-0.14069879,0.29950008,0.58913946
1965-04-01,0.71394336,0.53321314,-0.21781822,-0.25255147,-0.28905067,0.4836153,-0.005151081,-0.223558,0.3373239
1965-05-01,0.030759525,0.18661709,0.3336445,-0.35174695,0.0434165,-0.24313223,0.21752389,0.97458935,0.22679587
1965-06-01,-0.14599708,0.12921925,0.38618582,-1.5073609,0.024136614,0.80931246,0.29861704,-0.30288506,0.2953792
1965-07-01,0.016483545,0.41900578,-0.008977652,-0.37617797,-0.4141489,0.8861375,0.0019132614,-0.81696546,0.09360294
1965-08-01,-0.1124413,0.33820686,-0.07682506,0.57427484,0.059752844,0.49200425,0.08035727,-0.43534213,0.16777888
1965-09-01,-0.018544007,0.40899792,0.09124813,-1.6206852,0.014423084,0.6761195,-0.41988873,0.5810448,0.33599934
1965-10-01,0.5951735,0.5151107,0.17749241,0.4163565,-0.54513437,-0.06210766,-0.09095383,-1.0908571,0.46757331
1965-11-01,0.36675876,0.40428823,0.015159035,-0.23547919,-0.36749464,0.24813616,-0.2144332,-0.19956855,0.86214817
1965-12-01,0.22179183,0.2632951,0.15512188,-0.4974498,-0.59222996,0.32952365,-0.3624907,-0.14952926,0.31627798
1966-01-01,-0.24795899,1.0405887,-0.3752659,-0.16564365,-1.5978456,-0.28976774,-0.14322014,-0.7681812,0.39551926
1966-02-01,0.08925943,0.34734517,0.24824834,0.7654325,-1.3605917,0.08491945,0.18459491,-0.39508533,0.7715084
1966-03-01,0.13468485,0.4896973,-0.43226463,0.59125346,-0.45743656,-0.1439435,-0.19761494,-0.6052861,0.21396236
1966-04-01,0.5031514,0.38973254,0.020832062,0.44036597,-0.282245,0.720441,0.4622106,-0.2951204,0.21772365
1966-05-01,0.28904438,0.23508354,0.36991316,-0.15956764,-0.14278622,-0.2164217,0.17634888,0.48101735,0.37497655
1966-06-01,-0.19501093,0.26864648,0.09114013,-0.5098061,-0.29700106,0.036600687,0.18314824,0.0370347,0.2711057
1966-07-01,-0.014900684,0.27067167,0.06871681,-0.4153386,0.39971456,0.7919065,0.14452222,-0.90821856,0.39725524
1966-08-01,-0.19428758,0.34633237,0.0711761,-0.06104946,0.13179159,0.23638567,-0.011139345,-0.047595404,0.23305826
1966-09-01,0.20701833,0.49345875,0.16492021,-1.2512238,-0.232335,0.24926099,-0.34705585,-0.8302431,0.5034406
1966-10-01,0.12904291,0.63595545,0.21801296,-0.051790763,-0.10806613,-0.3754105,0.016347408,-0.12152014,0.6010908
1966-11-01,-0.34720057,0.52268136,0.53772676,-0.19616826,0.51631606,-0.6851423,-0.3829332,0.17634888,0.2760244
1966-12-01,0.23407106,0.66112757,-0.04296608,0.13352747,-0.56767285,-0.22003841,-0.64087427,-0.5660814,0.21135835
1967-01-01,0.32556248,0.6904255,-0.13821831,0.61199075,-1.3567045,-0.7002507,-0.12889275,-0.5676942,0.25362235
1967-02-01,0.30058318,0.40433016,0.031806864,-0.75920165,-0.3367198,-0.2506248,0.111074306,-0.491924,0.27660313
1967-03-01,0.053122424,0.78901017,-0.088259935,-0.9297264,-1.7077456,-0.07094097,0.19766884,-0.19067459,0.68243206
1967-04-01,0.15786864,0.2940886,0.0071606874,-2.1045823,0.2684433,0.100416444,0.23347239,0.30191535,0.6647802
