,vo500_cluster1,vo500_cluster2,vo500_cluster3,vo500_cluster4,vo500_cluster5,vo500_cluster6,vo500_cluster7,vo500_cluster8,vo500_cluster9
1965-01-01,-2.3668676e-05,1.3418903e-05,-3.3063952e-05,-7.381728e-06,-5.0575836e-06,4.4722983e-06,1.1116208e-07,0.0001846427,3.4582918e-06
1965-02-01,7.693794e-06,1.7546721e-05,-2.5472356e-05,-7.668881e-06,3.969777e-06,-2.3655302e-06,6.1368337e-07,0.00020859306,6.944465e-07
1965-03-01,-1.100263e-06,6.4733904e-06,-2.8433613e-05,-4.3217588e-06,-7.7586155e-06,-5.820337e-06,-1.7373823e-06,0.00015944506,5.549118e-06
1965-04-01,-1.1706965e-05,2.6686175e-06,-1.4434918e-05,-1.1662101e-05,-2.5270492e-06,2.4353067e-06,1.9776562e-06,0.0001248611,5.7644866e-06
1965-05-01,-7.058683e-06,-4.644804e-06,-4.4563567e-06,-5.748545e-06,-6.2331164e-06,2.5609334e-06,6.764967e-07,0.00011188538,-1.691161e-05
1965-06-01,-1.5036145e-05,2.4173569e-06,-6.9689486e-06,8.869327e-06,-5.353715e-06,7.801471e-06,-3.4423501e-06,4.741061e-05,-4.7973517e-06
1965-07-01,-2.174834e-05,8.321942e-06,-2.257846e-06,-6.2331164e-06,-6.062619e-06,5.7375655e-06,7.841809e-07,2.197067e-05,-2.2529035e-05
1965-08-01,-1.1437762e-05,-4.043577e-06,2.8839859e-06,-7.776565e-06,-7.938084e-06,7.4963755e-06,5.7465368e-06,2.7785514e-05,-4.1333114e-06
1965-09-01,-2.0833038e-05,1.3203535e-05,4.6338173e-06,-1.1060874e-05,-4.9768278e-06,2.9737203e-06,-8.490024e-07,6.337451e-05,-1.0208387e-05
1965-10-01,-1.5399637e-06,7.1015384e-06,-7.1843097e-06,1.1431184e-06,6.751572e-06,3.4447294e-07,-7.318915e-06,8.02896e-05,-2.526596e-05
1965-11-01,-1.2079472e-06,-3.8102662e-06,-1.2182565e-05,-9.984047e-06,-3.9000006e-06,-1.1720476e-06,-5.8921214e-06,0.00013378078,-8.144481e-06
1965-12-01,5.549118e-06,1.9597064e-06,-2.4476292e-05,-8.126532e-06,-4.3622276e-07,1.1610682e-06,-4.249967e-06,0.00019114852,4.149253e-06
1966-01-01,1.1289081e-05,5.9233207e-07,-3.1058e-05,-4.8008515e-06,-3.538098e-06,-2.8752402e-07,-3.7091813e-06,0.00018441679,8.16071e-06
1966-02-01,-3.9343286e-07,1.7562119e-05,-2.065453e-05,-1.2874334e-05,2.175766e-07,2.743087e-06,-6.365037e-06,0.00018581803,-1.6124908e-05
1966-03-01,3.337802e-06,5.7003745e-06,-9.762254e-06,1.2722918e-05,-1.1391614e-05,3.1096934e-06,3.968089e-07,0.00015191104,-2.1612868e-06
1966-04-01,-1.7852028e-05,2.3683351e-06,-1.5904945e-05,-9.819283e-06,-1.0044423e-06,6.4661763e-06,-6.45985e-07,0.00014836718,3.7614373e-06
1966-05-01,-8.303978e-06,-9.143099e-06,-1.6108614e-05,9.659721e-06,2.4742403e-06,2.1320775e-06,1.9772888e-06,0.00011575553,-1.1049451e-05
1966-06-01,-1.0373264e-05,4.959016e-06,-4.9719347e-06,1.0115942e-05,-1.7213606e-06,3.4925906e-06,6.3276784e-06,4.9831604e-05,-1.9546562e-05
1966-07-01,-3.1530508e-05,-8.55653e-06,2.1891028e-06,-1.2651399e-06,-9.322328e-06,3.0608135e-06,6.982373e-07,3.4287506e-05,-1.3998593e-05
1966-08-01,-2.5640373e-05,2.2542772e-06,-4.760117e-06,-4.409805e-06,-7.4322706e-06,3.533325e-06,4.649439e-06,1.9484765e-05,-2.3400004e-05
1966-09-01,-1.961174e-05,8.25847e-06,-4.4586886e-06,-7.1063987e-06,1.9691397e-06,7.471208e-07,1.1166776e-07,5.458119e-05,-2.0410123e-05
1966-10-01,-8.499501e-06,4.893842e-06,-3.342575e-06,-1.1872278e-05,5.366357e-06,2.0128573e-07,-4.6460627e-06,0.00011398767,-6.992341e-06
1966-11-01,-1.6507809e-05,4.144338e-06,-1.3884539e-05,-1.0234769e-05,-1.9739127e-06,-6.568709e-06,2.0943116e-07,0.0001996513,5.5618802e-06
1966-12-01,-1.05117615e-05,1.3358369e-05,-2.8589515e-05,-3.701036e-06,-7.978106e-06,1.9609943e-06,-8.985335e-07,0.00021880443,4.0302803e-06
1967-01-01,-1.6572121e-06,7.630471e-06,-2.8164803e-05,-1.6126109e-05,4.9195587e-06,-2.354991e-06,2.356137e-07,0.00023679083,-7.0629976e-06
1967-02-01,6.459486e-06,1.1255714e-05,-2.4956622e-05,-1.4104953e-05,-2.1143787e-06,-2.2155291e-07,4.842477e-07,0.00020167729,4.9355986e-06
1967-03-01,-7.889103e-06,1.0774489e-05,-1.6872007e-05,-1.6198293e-05,8.4516796e-07,-1.0717195e-06,2.3209323e-06,0.00016963558,5.916445e-08
1967-04-01,-7.744737e-06,-2.539462e-06,-1.2268269e-05,-2.6801332e-05,-9.67455e-07,-1.0926669e-07,5.6173376e-06,9.6874035e-05,-1.8015817e-06
1967-05-01,1.526907e-06,-1.0877593e-06,-1.1161446e-05,-7.816918e-06,1.0697404e-06,2.2759195e-07,3.4999393e-06,8.805956e-05,-7.2474686e-06
1967-06-01,-1.031128e-05,2.4091569e-06,-9.878175e-06,2.3449938e-06,-1.2500863e-05,2.7139322e-06,4.8874754e-06,7.112839e-05,-8.875621e-06
1967-07-01,-1.8877123e-05,1.6035905e-05,2.208646e-06,-2.7720562e-06,-9.3537165e-07,2.721954e-06,5.721602e-06,3.295906e-05,8.520739e-06
1967-08-01,-1.2998131e-05,7.237468e-06,-7.66453e-06,-6.3170955e-06,-4.4612534e-07,1.839704e-06,2.9385046e-06,6.595834e-06,-1.0776468e-05
