,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5,ssta20_cluster6,ssta20_cluster7,ssta20_cluster8,ssta20_cluster9
1965-01-01,-15.038900242911446,-2.5481530507518486,-2.9685318621391827,0.3424742702141549,-2.54267211873733,-3.2962961196899414,-2.223658217419786,-2.7367370469229564,-5.491153591613656
1965-02-01,-16.919953955544365,-1.7218953054962736,-3.1168151749581834,0.6424373865706249,-2.6792331477302813,-1.9151530265808105,-1.7925433464859366,-3.2438328010695323,-5.57895398264315
1965-03-01,-17.739901940027874,-1.5608063927202513,-3.5901003029246117,0.7605615388421179,-2.9092010158804515,-0.6053835948308309,-1.64874132776411,-3.62921416759491,-5.992965549008502
1965-04-01,-17.397305700514053,-2.5634437799453735,-4.186188871870885,1.8477217086310525,-3.085800083122443,-0.7052676677703857,-1.840091892097831,-3.8164626274790083,-6.618019121236844
1965-05-01,-14.864602353837755,-3.3190903564294176,-4.497628439493553,2.788825173979824,-3.0805046489434456,-1.2985390822092693,-2.3356811449415846,-3.4339024126529694,-6.7411705385199605
1965-06-01,-10.540911555290222,-4.495802341085492,-4.354525823551616,2.9540604758031157,-2.9949612352088906,-1.8253355026245117,-2.6746228068313873,-2.5357232349259515,-6.176249565204103
1965-07-01,-5.660165597995123,-5.41546575047753,-4.301967762724236,3.1505904151398,-2.8739625749303332,-2.5669938723246255,-2.913899520674337,-1.3552109950355122,-5.427243221889842
1965-08-01,-3.078923291630215,-5.909627676010132,-4.304357277464625,3.384957267242728,-2.8875359941032985,-3.827974001566569,-3.1849277578966713,-0.4224945604801178,-5.087800192939542
1965-09-01,-4.006096058421665,-6.011040553902134,-4.449105526608549,2.795450664261012,-2.915708793336479,-4.333504676818848,-3.6740524674150485,-0.21193900278636388,-5.476023569902969
1965-10-01,-7.3314035932223005,-5.8226877541253055,-4.682267291798474,3.08237423017187,-2.9769003139206425,-4.225568135579427,-3.654375661581432,-0.5413956727300372,-6.049462562168764
1965-11-01,-10.94918383492364,-5.32241499785221,-4.568272353256735,3.169356850744451,-2.885843172891816,-4.297099749247233,-3.59148206155653,-1.2380821178002017,-6.284508264544469
1965-12-01,-13.569252689679464,-4.1341069521326,-4.156345630764789,3.135585669174935,-2.6515192149290394,-3.6808478037516275,-2.8915957853682204,-2.2039411110537395,-6.0085520925536064
1966-01-01,-15.78578617837694,-2.901306855633403,-3.6493343326799756,2.9329567279630493,-2.626394999042079,-2.381316343943278,-2.415808701773413,-3.1721244539533346,-5.76709473364044
1966-02-01,-17.516673273510403,-2.2261679285403453,-3.5736178884658485,2.3570318823879206,-2.5133273257544975,-1.7568895022074382,-2.1982264288722972,-3.7245414086750577,-5.9217676698006745
1966-03-01,-17.80068278312683,-2.306466617367484,-3.8563690208444705,2.7760844786190293,-2.6623878791112805,-2.0379786491394043,-2.2151439090928444,-3.830443365233285,-6.1614035272029755
1966-04-01,-17.719285355673897,-2.5571395050395616,-4.4339277185445605,2.439036242012839,-2.802057757009914,-2.9572490056355796,-2.3472606597824646,-3.679697258131845,-6.715235265107872
