,abs_vo850_cluster1,abs_vo850_cluster2,abs_vo850_cluster3,abs_vo850_cluster4,abs_vo850_cluster5,abs_vo850_cluster6,abs_vo850_cluster7,abs_vo850_cluster8,abs_vo850_cluster9
1965-01-01,8.476633e-05,0.00011351758,-6.798446e-05,-5.9183526e-06,7.740812e-05,1.2365641e-05,-2.287339e-05,3.0013312e-06,-4.411037e-05
1965-02-01,8.960306e-05,0.00013701923,-5.142865e-06,-5.6491494e-06,9.799338e-05,-3.013297e-05,-2.1267128e-05,2.238578e-06,-5.0122624e-05
1965-03-01,7.877202e-05,0.0001091385,4.0334955e-05,-4.9940804e-06,9.4718045e-05,4.300125e-05,-2.1958089e-05,-2.9195644e-07,-3.7999394e-05
1965-04-01,7.459035e-05,0.00012587412,-2.8527873e-05,-8.798854e-06,0.00013292731,-7.734268e-05,-2.3223356e-05,-2.1584506e-06,-5.264418e-05
1965-05-01,7.897841e-05,0.000105100415,0.00022301795,-5.9721947e-06,8.376138e-05,-9.188876e-05,-2.374382e-05,-4.545401e-06,-6.215174e-06
1965-06-01,7.922069e-05,0.00010237246,0.000389773,-5.1825277e-06,9.1155554e-05,-6.308375e-05,-2.3115672e-05,-6.4926585e-06,1.839023e-05
1965-07-01,7.742599e-05,9.280669e-05,0.00037094654,-9.516736e-06,7.428533e-05,-7.210214e-05,-2.2658021e-05,-1.1679354e-05,-2.6109476e-05
1965-08-01,8.911849e-05,0.00011034992,0.00033773552,-1.2379294e-05,4.2456246e-05,-9.3862946e-05,-2.5888496e-05,-7.578457e-06,-3.274988e-05
1965-09-01,8.17602e-05,0.000105584986,0.0002505667,-1.0764061e-05,5.0361923e-05,-9.7793345e-05,-2.4973195e-05,-8.036108e-06,-2.8541297e-05
1965-10-01,0.00010001235,8.795201e-05,6.7452944e-05,-8.386074e-06,2.5240588e-06,-9.239128e-05,-2.4336076e-05,-7.605378e-06,-3.4338198e-05
1965-11-01,7.785672e-05,0.000105540115,4.736983e-06,-7.874582e-06,0.00013968437,-8.5050946e-05,-2.3169514e-05,-8.466837e-06,-2.7195267e-05
1965-12-01,7.186241e-05,0.00011135496,8.2313105e-05,-7.1208065e-06,0.00012585617,-5.4325596e-05,-2.353743e-05,-7.614349e-06,-4.9503455e-05
1966-01-01,8.3297804e-05,0.00013477849,0.00017150605,-3.716215e-06,0.00011518542,-1.743367e-05,-2.5132396e-05,1.6284186e-05,-2.6455054e-05
1966-02-01,8.7102366e-05,0.00011489214,7.0086506e-05,-4.750856e-06,0.00011531577,8.717567e-06,-2.3038667e-05,-2.8852387e-06,-6.678172e-05
1966-03-01,8.770522e-05,0.00011652964,9.0983056e-05,-7.5533585e-06,0.0001012218,-4.5149092e-05,-2.4301424e-05,-3.5206917e-06,-2.7856302e-05
1966-04-01,7.829566e-05,9.783273e-05,6.5736116e-05,-7.455595e-06,0.000118012365,-6.820454e-05,-2.3885937e-05,1.9621061e-06,-6.161368e-06
1966-05-01,7.827938e-05,0.00010105887,0.00014954228,-6.738677e-06,7.030469e-05,-9.9700075e-05,-2.0154699e-05,-2.8037734e-06,2.6890208e-05
1966-06-01,8.6450615e-05,0.00010401616,0.00013724061,-8.547269e-06,8.282632e-05,-9.077933e-05,-2.4529532e-05,-6.6735024e-06,-1.0533222e-06
1966-07-01,8.286603e-05,9.7963086e-05,0.00032331358,-5.736621e-06,8.8700166e-05,-0.000100751015,-2.2264723e-05,-5.598127e-06,-1.0859112e-06
1966-08-01,8.0030935e-05,9.8068995e-05,0.00029619288,-1.1757109e-05,8.3494364e-05,-9.042902e-05,-2.5116102e-05,-6.4209503e-06,-3.8721155e-06
1966-09-01,8.269494e-05,0.00011352348,0.00019284253,-1.3386469e-05,3.167255e-05,-8.9989095e-05,-2.6525498e-05,-6.6490625e-06,-1.11390655e-05
1966-10-01,8.4088046e-05,0.000104399056,2.4741406e-05,-9.476002e-06,0.00012472532,-8.103576e-05,-2.316087e-05,-4.229461e-06,-3.4552977e-05
1966-11-01,8.0951526e-05,0.00011051731,-0.0001334369,-7.129723e-06,0.00015969956,-8.222519e-05,-2.1295253e-05,-6.83644e-06,-1.951398e-05
1966-12-01,8.071527e-05,0.0001230145,-0.00013669563,-6.1928417e-06,0.000110989815,-6.004145e-05,-2.2769824e-05,3.241154e-06,-4.375886e-05
1967-01-01,7.232002e-05,0.00011921338,4.190843e-05,-3.7197874e-06,7.012019e-05,3.0517169e-05,-2.4086066e-05,-5.043164e-06,-5.2699368e-05
1967-02-01,8.0204125e-05,0.000113238144,-9.026861e-05,-6.7033957e-06,3.5896926e-05,3.3300268e-05,-2.1880443e-05,-7.1212116e-07,-4.0412036e-05
1967-03-01,7.8207035e-05,0.00011183457,-0.00012486883,-8.17916e-06,4.415799e-05,-2.3747034e-06,-2.2137096e-05,1.3571575e-06,-2.640031e-05
1967-04-01,8.6732776e-05,0.00012508435,9.42098e-05,-9.502533e-06,0.00012551746,-9.247646e-05,-2.4471048e-05,9.794758e-08,2.4208744e-05
1967-05-01,9.051041e-05,0.000105113424,0.00022162269,-7.2808702e-06,8.5671854e-05,-8.57473e-05,-2.487207e-05,-3.286686e-06,5.6445424e-07
1967-06-01,8.247391e-05,0.00011062348,0.00023480832,-9.213798e-06,7.76915e-05,-8.515379e-05,-2.4896131e-05,-7.601689e-06,5.970236e-06
1967-07-01,8.026829e-05,0.00011002996,0.000293518,-8.483939e-06,2.847801e-05,-8.761607e-05,-2.2201259e-05,-6.5269464e-06,-2.151585e-05
1967-08-01,7.855993e-05,0.00010116736,0.00026322476,-1.2502185e-05,3.2111275e-05,-8.764013e-05,-2.4912171e-05,-6.992135e-06,-3.499021e-05
1967-09-01,8.332408e-05,0.000103204555,0.00016985068,-1.4619583e-05,6.277346e-05,-0.00010344042,-2.7951924e-05,-8.540081e-06,-2.018446e-05
1967-10-01,7.0194605e-05,0.00010509738,0.00014693625,-1.5189036e-05,3.4717923e-05,-0.00011717945,-2.345245e-05,-1.3858385e-06,-3.0033574e-05
1967-11-01,8.330804e-05,0.00010642076,-0.0001277883,-5.2196133e-06,6.749751e-05,-8.9139954e-05,-2.3340164e-05,-1.3056319e-06,-5.067019e-05
1967-12-01,8.0661295e-05,0.0001184354,2.516975e-05,-5.2115915e-06,0.00013236693,-3.590821e-05,-2.3701085e-05,-1.5221863e-06,-5.711864e-05
1968-01-01,7.023725e-05,0.00011941075,3.5696274e-05,-5.402669e-06,7.47344e-05,6.5208085e-05,-2.3921266e-05,1.3066951e-06,-5.418632e-05
1968-02-01,8.905324e-05,0.00011044943,-0.0001043256,-6.491429e-06,0.000107220374,6.8539506e-05,-2.1632082e-05,-4.1484736e-07,-4.1186344e-05
1968-03-01,7.977553e-05,0.00010284672,1.8564599e-05,-8.185054e-06,8.037362e-05,-5.7309888e-05,-2.4228355e-05,-6.754067e-07,-1.0989563e-05
1968-04-01,8.711767e-05,9.7179596e-05,1.2357741e-05,-9.934514e-06,9.267567e-05,-5.1428724e-05,-2.5112391e-05,-1.9130543e-06,4.8436214e-05
1968-05-01,8.3358194e-05,0.00010837427,0.00022725273,-1.1581609e-05,9.535569e-05,-3.7600556e-05,-2.0915553e-05,-5.886564e-06,5.2093328e-05
1968-06-01,7.7700366e-05,0.00010498702,0.00023414822,-1.1572303e-05,8.8329936e-05,-6.897915e-05,-2.2692924e-05,-2.3876432e-06,2.2771277e-05
1968-07-01,8.33675e-05,0.00010607578,0.00034940778,-8.966725e-06,4.9795308e-05,-8.511512e-05,-2.3428072e-05,-5.449199e-06,1.4312456e-05
1968-08-01,8.0399004e-05,0.00011442293,0.00029037287,-1.28937045e-05,9.7495984e-05,-6.918387e-05,-2.3735154e-05,-5.84934e-06,-2.791651e-05
1968-09-01,7.797954e-05,0.00010836497,0.0001659286,-1.2167862e-05,7.1319235e-05,-9.446729e-05,-2.2376536e-05,-2.89015e-06,-2.250063e-05
1968-10-01,8.279986e-05,0.000109584,6.687015e-05,-1.40662105e-05,3.2095995e-05,-9.9938996e-05,-2.2478895e-05,-6.026146e-06,-4.299164e-05
1968-11-01,8.8513516e-05,0.00012226758,-4.214535e-05,-9.804231e-06,0.00012303995,-7.833131e-05,-2.5819621e-05,-3.8765443e-06,-3.9995226e-05
1968-12-01,7.6490636e-05,0.00012551525,-5.7118123e-05,-5.886564e-06,0.00010389826,-1.33872945e-05,-2.4470302e-05,-8.613113e-06,-6.760503e-05
1969-01-01,8.317455e-05,0.00012187299,-3.0614632e-05,-5.1902766e-06,5.9835576e-05,-4.1363688e-05,-2.4870327e-05,7.86358e-06,-5.3824653e-05
1969-02-01,0.00010909268,0.00010572268,-1.6722624e-06,-5.93054e-06,0.00017577657,1.4173884e-05,-2.3362727e-05,3.232441e-06,-3.773754e-05
1969-03-01,9.587633e-05,0.00012190007,8.356599e-05,-6.0478937e-06,9.1784124e-05,-4.399071e-05,-2.2848157e-05,-2.97337e-07,-3.6861864e-05
1969-04-01,7.652124e-05,0.000107735825,4.6426594e-05,-7.717996e-06,6.4430606e-05,-8.110302e-05,-2.4689782e-05,-3.2441812e-07,-2.4512156e-05
