,mpi_cluster1,mpi_cluster2,mpi_cluster3,mpi_cluster4,mpi_cluster5,mpi_cluster6,mpi_cluster7,mpi_cluster8,mpi_cluster9
1968-02-01,3.5299960079874872,8.689272352952038,0.0,7.281990309797516,7.224158056768079,8.919625884497075,6.5452248768216155,8.36375596796935,8.727182175549382
1968-03-01,3.9893900980253414,8.441528542630827,0.0,7.279183255277331,5.439966091615997,8.908695734952076,7.238404156690872,8.035792841320676,8.800560121655773
1968-04-01,3.565960178043008,8.528449106811818,0.0,8.263502751905994,5.1268592168451335,9.22111884695082,7.385975884416599,8.569269686196344,9.12495276231184
1968-05-01,3.202800485915711,8.52309351156272,0.0,8.466767762696655,5.389288403502028,9.203782625056677,5.310083478726482,8.80151707630883,8.828262740909707
1968-06-01,3.1171577894802556,8.553799377489472,0.0,8.652583067973728,5.077155312282564,9.193325269694897,3.3546706504755037,8.632677010333255,8.743498099577373
1968-07-01,2.796692980254633,8.567951686663218,0.0,8.317005577070764,5.342706729093245,9.272963126921383,2.5135558155547604,8.28464403010493,7.940028219789606
1968-08-01,4.9415444548183824,8.590656031266109,0.0,8.3223027658953,6.970562622518092,9.020839193774105,2.5696700573534157,8.106992477085667,7.3308348179739715
1968-09-01,3.7710950564659265,8.682978145679442,0.0,8.037679994138813,6.68890248951249,9.033756206618166,2.141184721730673,8.219574467939642,6.999918878521974
1968-10-01,4.8801977827355945,8.986205685965151,0.0,8.48408167465487,6.434442552790807,9.123743312122485,2.6890084841710467,8.33278586992863,7.132175751290387
1968-11-01,4.439428965301923,8.696476951063104,0.0,8.858812116785025,7.160839268555485,9.032921831492265,2.793265103516544,8.420532734661414,7.923281622346959
1968-12-01,4.148716937015473,8.59449702010519,0.0,8.859076329574417,7.400741061674746,9.07589342543388,0.0,8.640330074349917,8.185827557109048
1969-01-01,3.703668145020024,8.578232481242287,0.0,8.691105028418804,7.221192575904051,8.935918039615247,5.324236876707381,8.543735632717015,8.297321141099895
1969-02-01,5.150873859037078,8.28850885837941,0.0,8.66320006095704,6.831552684678033,8.820003787679111,6.141595609523437,8.247757356776077,8.685125698111662
1969-03-01,3.619984430091612,8.094908849436374,0.0,8.57480794668507,6.511591352916163,8.776560363506226,7.628364187963518,8.195058432132535,8.859761995287236
1969-04-01,3.636618299094993,8.214772369528756,0.0,8.539400933295703,5.0398037535911975,8.916283828626437,7.869697001000869,8.727030925698328,8.999189381297674
1969-05-01,3.125564277130124,8.460331347812199,0.0,8.773054856294337,3.516149500517517,8.967604608185866,6.175743089813676,8.746611047554975,8.661665679592462
1969-06-01,3.1109622275087387,8.576350017010554,0.0,8.43306114268812,3.779134673349162,8.908169383126397,5.16617985587325,8.530819219195914,7.755258275374684
1969-07-01,2.961218148368532,8.518626845310951,0.0,7.8487300422744095,5.886513700689859,8.841020512926544,2.7098664153985865,8.485246736174549,7.472131697281431
1969-08-01,3.1538761990089235,8.562712089525112,0.0,7.275871126176292,7.268177176255462,8.821624623228626,2.46114195722861,8.51852552201562,7.322841380952284
1969-09-01,3.2435726881825278,8.869210403321484,0.0,6.755091042415724,7.527109473657967,8.943013127677439,1.980657938563851,8.311949108168628,6.704056178740094
1969-10-01,3.876685328818336,8.894156537670094,0.0,7.538779485602881,7.456176013292577,8.958779241483061,2.5554425433044967,8.443630257294917,6.721600564900616
1969-11-01,5.023733326371098,8.843523767743864,0.0,7.70047312040479,7.038241324332303,8.958244756548973,2.728722728743336,8.149867531087608,7.0286534084272025
1969-12-01,3.8827736451122936,8.669836803845616,0.0,7.616154837342036,7.494960725882617,9.03732497538386,1.5521293354322585,8.11680885746706,7.379283802416075
1970-01-01,3.6858799683462067,8.66526257338264,0.0,7.77655182293513,7.7790954836260005,8.978306908859011,5.548769189159035,8.403412878484447,7.9632570478683355
1970-02-01,4.851113288710609,7.967143353154013,0.0,7.2773498023435,6.948529359967874,8.853522435794762,6.465701776199843,7.890646162838382,8.528350268237944
1970-03-01,3.5023843778173087,8.037863924240447,0.0,7.609204833170137,6.8033627419973595,8.891834173661142,7.130114623288364,8.135179102344884,8.758737306452256
1970-04-01,4.101589743591973,8.351092662083483,0.0,8.101760090021,4.961129561192024,9.044462002753681,7.10709120189139,8.644851128943094,8.826487455489588
1970-05-01,3.0100615238532367,8.322924288446645,0.0,8.40876856569615,4.218609281223909,9.12961041845848,4.92411750448599,8.510792633672434,8.566197250761958
1970-06-01,3.0087993797975505,8.274741350942634,0.0,7.743768260216266,4.532133157071042,9.138112049079034,2.2640685686294333,8.583009848949798,7.677616012239418
1970-07-01,3.053478773479247,8.178971376262734,0.0,6.7487899488903285,5.5698335149326645,9.15582186298588,2.1101960035852327,8.27403278924352,7.398949111179629
1970-08-01,3.508719442694747,8.474520646373108,0.0,6.391214775483689,7.297510738569715,9.10743032827742,0.0,8.079082813004828,6.814364090679537
1970-09-01,3.2159160542190603,8.547493263058017,0.0,6.108313106752505,7.002566928467849,9.109365741736198,0.0,7.937556189699571,6.80123013723286
1970-10-01,4.639629042624694,8.801149708105562,0.0,6.220590863299896,7.435620798178685,9.264842558019026,1.7593270924470104,8.073424478204554,6.693056784096256
1970-11-01,4.154025138571302,8.85929365221783,0.0,6.177101891459355,7.825478832621704,9.185711383841362,2.02157604096088,8.322037536305828,7.357858487240314
1970-12-01,5.472438970548886,8.862266634194347,0.0,6.071463271888251,7.430370097360069,9.069497664393205,2.080322749326356,8.126543695903724,7.773947992721386
1971-01-01,3.253745735092813,8.825290209615165,0.0,6.495336879224206,7.585899168687975,9.058460345500553,3.573986265888629,7.937707970523966,8.338306364680284
1971-02-01,3.3575912631218463,8.784863515649677,0.0,6.577495795029833,7.068946295303756,9.251294137779073,6.135303085998546,7.918973655266574,8.587287702721051
1971-03-01,3.5565181127532894,8.570843222652217,0.0,7.1526025571003435,6.305122763939316,9.082152348614406,7.649182193199348,8.051906603019521,8.716157952260604
1971-04-01,3.7836090624405574,8.377612089978431,0.0,8.021725055620907,4.942392734096813,9.15685900187259,8.143721223873733,8.375293227058975,8.946409859906176
1971-05-01,3.1937781101853995,8.246526476462243,0.0,8.23956896003289,4.7034663290271475,9.166419621297813,6.236288639636367,8.639085163977937,9.091725447201808
1971-06-01,2.8487516900735868,8.30393874608789,0.0,7.952554888719795,4.8480238580083235,9.260443976496504,3.664133377169364,8.575101942721748,8.710506858558974
1971-07-01,2.811533859919719,8.375935182405025,0.0,8.058930539406735,6.154707530792284,9.18682885471832,2.7089116604177383,8.319515309817255,7.863307520157719
1971-08-01,2.608229550437778,8.380783109327098,0.0,7.719197634234806,7.696450953255448,8.987304612197477,2.371230767861545,8.14748535124484,7.053377775924285
1971-09-01,3.4023239133399747,8.627248512606295,0.0,6.980125165124384,7.087975936182443,9.13547018130584,1.7647346438887521,7.854071203189185,6.785781856267331
1971-10-01,4.826340917012998,8.62486278390757,0.0,6.937268306413095,6.937488236875129,9.141055316567984,2.2144598993470166,7.890739742766535,6.532477449507395
1971-11-01,4.471009275959239,8.660110649133891,0.0,7.059869106269335,7.2904703967919,9.195244712397653,2.5455977706722384,8.044627539941116,7.135061600923831
1971-12-01,5.246311613516712,8.857017694834896,0.0,6.933609006773261,7.002668234514797,9.029441969792673,2.363160529653875,8.154468016241868,7.38056542911259
1972-01-01,3.351392378785615,8.70903642704339,0.0,7.040501624799766,7.024853275466154,9.097799747567974,5.590588872865868,8.224583548672905,7.998161346582099
1972-02-01,3.040925277465506,8.46242588781023,0.0,7.719575909723579,6.876270354026215,9.097978149567075,7.54126707921568,8.22865659266169,8.46033704795634
1972-03-01,2.5154721282672075,8.403305204849385,0.0,8.011489952178563,6.7711310870948695,9.035052926363065,8.391587301178735,8.276269541425888,8.66585489268036
1972-04-01,3.934933103888533,8.410274040827343,0.0,8.604252626683959,5.746583665655798,9.08871633590326,8.088262835714518,8.551330276010503,8.696439080463797
1972-05-01,3.4385503778523048,8.410376687977132,0.0,8.723887580667897,5.110196558038264,8.863683684712663,7.4970909845326705,8.597952387112391,8.443223802276032
1972-06-01,3.3001855653264665,8.367705421973435,0.0,8.875313549930631,4.7228085369695965,8.95258410615778,6.466256576517951,8.540108539691408,7.982489275965927
1972-07-01,2.5666901646897027,8.420455159718772,0.0,8.901627544875643,6.35563926638844,8.690335760745334,5.343644479073273,8.392110033449203,7.166922410610201
1972-08-01,2.923461228185296,8.513142644807614,0.0,8.934472091668031,7.134832942098378,8.720124630803722,4.954845791759713,8.53753935044062,6.937490874647786
1972-09-01,5.1126920268845755,8.71045094669002,0.0,8.632725222606913,7.769080309546996,8.719501338644541,2.992765670893811,8.484610174601327,6.34698497147992
1972-10-01,4.826373064222665,8.907671810307654,0.0,8.74684486203013,6.808407471967622,8.899696292201865,2.7830217825715176,8.420211717774711,7.019125289254541
1972-11-01,3.634131836397196,8.81491834002572,0.0,8.789773429368697,7.55576948774778,8.777840794378923,4.270015220120854,8.574115679017755,7.368024231931248
1972-12-01,3.71439973446015,8.350097724126499,0.0,8.701361238063273,7.370889337685835,8.693586760088028,6.100612872895052,8.478103570613392,8.069027687086054
1973-01-01,3.7074825300493925,7.844919733819023,0.0,8.562053730428625,7.387279131159277,8.776903380010319,6.622819532813977,8.257588671619818,8.045957258905448
1973-02-01,4.750674068236256,7.852747585998322,0.0,8.459089134945291,7.283813859677271,8.741018683978702,7.136600324974394,8.211723619357727,8.539499968123467
1973-03-01,3.5880324836910416,8.038606489790286,0.0,8.41025631770107,7.4312949703081825,8.722163277567779,7.7365975415401715,8.279384284897558,8.84012222999215
1973-04-01,3.1009379393066747,8.098188580565944,0.0,8.334547359096721,4.897004242559969,8.826488039210039,6.6930431692324746,8.668196047805003,8.954446515352336
1973-05-01,2.859467216255004,8.087478244103272,0.0,8.640243664053086,5.206914603087164,8.993048854508757,5.284186102194328,8.747744311440835,8.74882287672204
1973-06-01,2.4912434172821905,7.9034852765680235,0.0,7.887035998637,4.536459847087405,9.072100431423772,2.3774854292178134,8.539288281103152,8.415274632054125
1973-07-01,2.9019295248838213,8.278974165522518,0.0,7.4717891751306835,6.394819013693618,9.15878769891329,2.498782617748288,8.335244461789232,7.703304630710759
1973-08-01,3.300734272009915,8.442376436574824,0.0,6.683151490895802,6.8620676021822895,9.18464707879809,0.0,8.13544234294315,7.2910615180647
1973-09-01,2.911599714638725,8.426704072713953,0.0,6.192592843779268,7.726240342883601,9.17928362235144,0.0,7.872841696717584,7.089170373947521
1973-10-01,3.6888417044956614,8.629486592827046,0.0,6.234811867862376,7.511497839675292,9.125249313818115,2.1836376646177906,7.9289438532643794,7.4219185511236025
1973-11-01,4.435334596830523,8.634388530232327,0.0,6.105080152322444,7.633597780523062,9.213813715699793,2.1110221208470237,7.979921912564963,7.773512751187302
1973-12-01,3.343267839441279,8.479277273762118,0.0,6.453939205739841,7.564819398390194,9.165184045153048,2.607235450251529,7.955383793956579,8.109619098881538
1974-01-01,3.7357590246713097,8.550742733515516,0.0,6.3350023641853825,7.373157729037189,9.244913651187465,4.7153867684935165,7.792365277817178,8.204712030087157
1974-02-01,3.423487943139406,8.459435352386485,0.0,6.90205539619895,6.510566961616738,9.246991678887836,7.1642270937569865,7.648290095164123,8.599893209655956
1974-03-01,3.507193680043817,8.45861834031735,0.0,7.37814157095933,6.592402168879285,9.038011416813779,8.191630889290028,7.922329218323793,8.886102983704259
1974-04-01,3.662305320258938,8.506680541083224,0.0,8.046813285236976,4.582515508209571,9.142521822383191,8.200289343203156,8.415263707232015,8.901460751652062
1974-05-01,3.6561980069913274,8.43476323506559,0.0,8.41381158209228,4.31569286751699,9.153032844065518,7.348038413830103,8.599861816195643,8.930789716258321
1974-06-01,2.6867385003750837,8.297997631610972,0.0,8.25619900949782,4.164584552778146,9.054065103932405,5.479922575543655,8.485893265441272,8.311578603905275
1974-07-01,3.0873569610583362,8.368340208470237,0.0,7.791407382124991,6.404595955718586,9.086738408242821,2.7561054269617844,8.189969959788742,7.8720582983451255
1974-08-01,2.6253472379186023,8.546028590158144,0.0,7.607160867221384,7.547793931847754,8.957293834034015,2.286695678213653,8.176961118324966,7.103583040372548
1974-09-01,4.948492904724398,8.521235075379646,0.0,7.5807227862847375,7.8762569853762,9.016879635835611,2.3437263470513634,7.986322360147695,7.058258862037233
1974-10-01,5.362034931625439,8.395306450092473,0.0,6.744613763289827,7.158546333578015,9.13325144752684,2.149360315243383,7.883654428315924,7.036163379280514
1974-11-01,4.976979891512834,8.420780159914468,0.0,7.306233547934585,7.462464215950721,8.951900307517587,2.345017791184227,8.053969311793331,7.48319257224633
1974-12-01,4.997676403121658,8.331636255544907,0.0,7.052539878582724,7.2428854182667965,8.972378079283606,2.20608751410178,8.036480034482162,7.925605633156288
1975-01-01,3.3095665192895742,7.997084359596626,0.0,7.516924100293523,7.38618436973198,8.883524871505909,4.557494026334029,7.973366593217623,8.320009234535695
1975-02-01,3.978061203245623,8.123966273786785,0.0,7.91343804353226,7.4341463466730255,8.944591386653917,6.62261192320833,8.137476399838304,8.540964612462444
1975-03-01,3.8505520557721487,7.978830025610102,0.0,8.04856595102943,6.680731257314715,8.971625047985022,8.05635480020143,8.123440201779268,8.805575290710038
1975-04-01,4.056611808837446,8.175002069243375,0.0,8.397242054538976,5.109365052578572,8.805364830019483,7.903089314097765,8.321756080089411,8.933651684793151
1975-05-01,2.8820884009955297,7.843286721777786,0.0,7.929449596196982,5.184525494025976,9.07979783821324,5.839221173322722,8.503911642271692,8.854475222204433
1975-06-01,2.694980687280325,7.874838749562046,0.0,7.839375461453805,4.642516417218686,9.10257836516153,2.959158123356265,8.362956238865253,8.758113908198878
1975-07-01,2.9505377490067803,8.059409799378745,0.0,7.621539859089394,5.366554473632662,9.120407994426982,2.945500021633049,8.12729765858802,7.9443963991977755
1975-08-01,3.292314757267279,8.202076769333463,0.0,7.108876639465754,6.961056846175441,9.018634947356954,2.5017887114623885,8.02121969107592,7.194809974422467
1975-09-01,3.7167632777196746,8.484842426993753,0.0,6.317923147069656,7.194143485314368,9.17785975590737,2.170670490993721,7.928549943306058,6.968166673059808
1975-10-01,4.101053002289819,8.592974666385157,0.0,6.163999544034185,6.941368926627708,9.125811396479635,1.999357893436944,7.937352450760443,7.053123695776503
1975-11-01,3.807966907885364,8.419105085930324,0.0,6.656436837724161,6.770481252632468,9.001767298992162,2.5072864048239776,7.863480462040539,7.564523204879429
1975-12-01,4.263055623063276,8.4138773989239,0.0,6.69111812915286,7.313833303324656,9.060903941418736,2.4192962595337293,8.059603528554343,7.562962744164507
1976-01-01,3.807517323390925,8.432397649568268,0.0,6.494441887580252,7.045328183421319,9.156669928935667,5.065466513222243,7.854828473561574,7.988207713518363
1976-02-01,4.679422557472683,8.461298833309641,0.0,6.98129898717426,6.664111034442512,9.005594355548254,7.434997706258134,7.846928608975889,8.38493332969451
1976-03-01,3.9584204571378394,8.308071103038644,0.0,7.393630703980492,6.410669034560341,8.968800176224791,8.261119775865488,7.882038139749084,8.527915220109737
1976-04-01,3.787636286690112,8.306531317499452,0.0,8.18387009012204,4.929786005018716,8.852471708952102,8.108618223666756,8.529476943268804,8.76331928797509
1976-05-01,3.475430934873807,8.317467493281322,0.0,8.483529800675202,4.4983003607636665,8.870299186670607,7.57509651228682,8.643711403191823,8.447922989360135
1976-06-01,3.1013895476720825,8.31019056212098,0.0,8.407231031237943,4.328720982977231,8.911133693454845,6.611350682707897,8.641000171126223,7.813421651138852
1976-07-01,3.447206774731479,8.246211750853139,0.0,8.326447993257956,5.424171275254321,8.627743129062994,5.668268260389815,8.107724065528108,6.858861434272743
1976-08-01,3.851069651153848,8.43391219525337,0.0,8.054865466233462,7.145551267622313,8.784192299555194,2.9136427208291202,8.13704639205645,6.538276357221931
1976-09-01,3.5198145629593536,8.763721679080874,0.0,8.095770149138701,7.562486426172694,8.85957654609848,2.9086039546947333,8.25687026734575,6.341848810860345
1976-10-01,4.983030848780662,8.750656387952887,0.0,8.101666858841213,7.044245729454509,8.943404434817822,2.9500742002957203,8.35162180424452,6.494314308835534
1976-11-01,4.489177625469412,8.69185427951673,0.0,7.937674770383488,6.793266557012038,8.963980684272611,2.873337528286692,8.39808791526146,7.141840641127206
1976-12-01,5.191600576243998,8.387161362117306,0.0,7.9890643884432775,7.532735332097237,8.793174086241597,3.534255269775259,8.436162598040998,7.671948625776912
1977-01-01,4.652306128692849,7.919541626850282,0.0,8.026840984371125,7.396599136773387,9.027469844693593,5.672319786055656,8.39695495744232,8.027762292023457
1977-02-01,3.5228452198881475,7.920923309339669,0.0,7.807360894768144,7.356121755421521,9.039667211233047,7.393776016044307,8.375424828444874,8.418235544296902
1977-03-01,4.634749179214862,8.114747667776374,0.0,8.02793673714357,5.832650321530417,8.850483480548636,8.287186139405389,8.295065333756144,8.50233750758689
1977-04-01,3.67266727911525,8.452851545240751,0.0,7.857300157225589,4.648044061508813,9.003244430586633,7.385287644671495,8.561486112761711,8.688621494987872
1977-05-01,3.662627882323515,8.357933089359653,0.0,8.100367763016596,5.400909178967922,9.054793508022884,6.120815615029474,8.805682966712087,8.49063750888875
1977-06-01,3.125695088934255,8.524615089008313,0.0,8.16080900213695,3.7911352862028105,9.115636837379887,4.439125321154463,8.7441712923333,8.220561344662354
1977-07-01,3.0135077589729327,8.492825079227343,0.0,7.746223141035519,5.704251152375302,8.896259640999762,2.7200886062422733,8.49472978662881,7.441442680916481
1977-08-01,3.021028730914357,8.410455374150771,0.0,7.240049839739821,5.979649837091167,8.884108710808505,2.156527639997808,8.245126522779927,6.6838145706412515
1977-09-01,4.631198626969653,8.77208405351552,0.0,7.111133308158197,7.314237828808084,8.717189015831634,1.9183414418962743,8.244368511056729,6.921607155483677
1977-10-01,4.7250440521554475,8.877648884604396,0.0,7.345585582761347,7.308685523999946,8.703179783647995,2.533204095402884,8.462933198032946,6.869942336511781
1977-11-01,3.40617502362487,8.588778419288381,0.0,8.206792177685106,6.753912986470969,8.626203543737406,2.837927151082412,8.503546575562973,7.190551017878525
1977-12-01,4.628980090081847,8.417510118766561,0.0,8.20955228978838,7.538460887966617,8.80854123443282,2.5721144464995565,8.512444263589877,7.691530836122566
1978-01-01,4.583025487378625,8.165599574084057,0.0,7.758193743410784,7.32707348531251,8.76496736743829,4.750002218314664,8.21803385312967,8.10699724804416
1978-02-01,4.804225768020444,7.8441369984266744,0.0,8.125075471641338,7.278004262879396,8.630934562563336,6.4029600867502685,7.987006801341781,8.062197144788286
1978-03-01,4.246764645902741,7.601483651044159,0.0,8.07245038062947,6.630543505902322,8.562730421900005,7.026065219797141,8.166471628734477,8.635731094888637
1978-04-01,4.10095470909526,8.358637877451503,0.0,8.107183046320902,4.925316641579607,8.746276893698676,6.233796035708429,8.418304272445118,8.674977822498914
1978-05-01,3.260621528751025,8.312055021425868,0.0,7.762542167545311,3.658263003025148,8.793256030674636,4.063629944748811,8.546917899149918,8.571353459462575
1978-06-01,3.305385902183124,8.2503263734814,0.0,7.559033939413442,3.981085494218677,9.161213042640265,2.705853624833749,8.521781042321956,8.131230816491334
1978-07-01,3.1099406632821354,8.31611698409785,0.0,8.202762732615144,6.744710249573483,9.063897358800999,2.6299539409602537,8.376418224987901,7.510375595248786
1978-08-01,2.999268129266213,8.40360537677412,0.0,7.537827504642652,7.249749924433469,8.892043680116922,1.8818356613362204,8.13033198733971,6.579717720423074
1978-09-01,3.591956499293353,8.589708815541817,0.0,7.098607882041208,7.377746074122028,8.93338211398535,2.0707777672985572,8.13854283283136,6.566666171701348
1978-10-01,5.008321086831503,8.726173011585134,0.0,6.623103170751879,6.997361502713932,8.97428604975202,2.2428032124419244,8.269136932049033,6.682866403612051
1978-11-01,4.875935968924487,8.69123263604981,0.0,6.079892344873312,7.076496939860295,8.821556368187169,2.5489686136006884,8.238616042313899,7.100808547196645
1978-12-01,5.362189128275874,8.758219883596025,0.0,6.8726206605762,7.452042415870188,8.94816300039124,2.6874926896077054,8.16203500083177,7.501515513891576
1979-01-01,5.5558305392452265,8.643957992208799,0.0,7.2536260241907495,7.202228699160208,8.825069658755744,4.790108795048379,8.235953137317443,7.928109175713662
1979-02-01,4.324855264563058,8.413834866514474,0.0,7.768961120040557,6.894913392284792,8.73055260393736,5.399594159364808,8.073457781099762,8.424675641331024
1979-03-01,4.164594372353718,8.330032580601735,0.0,8.211036792432715,6.6964413769311895,8.768591082735472,7.196200122762177,8.044711457069585,8.685270031329932
1979-04-01,3.696393344325604,8.512546074657957,0.0,8.53104891062834,4.971459835609138,8.791003704525753,7.3351441454469954,8.551565557498574,8.691955905226344
1979-05-01,3.1583431415417844,8.223135460428807,0.0,8.251454276529907,4.981786194710041,8.797470790036458,5.33854301575069,8.457849691521972,8.449710759928712
1979-06-01,3.1029156413510965,8.62249107815406,0.0,7.700461352960777,3.739050070193222,8.886095541977392,3.6922544385435803,8.61122926251195,7.758280257640557
1979-07-01,2.940800780735697,8.564274841363318,0.0,7.304841313263122,5.842196032621897,8.753554567008665,2.7662392921906562,8.418530449527047,7.434821547112989
1979-08-01,4.7175953951016485,8.40390790354839,0.0,7.598043117315699,7.202749386769018,8.723480466750638,2.553179010471069,8.244783591499628,6.7701222459173644
1979-09-01,4.785727472613861,8.620170835256319,0.0,7.428181296212209,6.807432151361192,8.751769425994771,2.462769942510701,8.340839620407632,6.737648184792773
1979-10-01,5.232226692111315,8.762239542600781,0.0,7.230373231703324,6.345814299174894,8.65236922725996,2.80297922784192,8.341053838638063,6.379259670929233
1979-11-01,5.544536055243335,8.822285107988316,0.0,7.25556277248539,6.446442613579818,8.806207160255298,2.5642555501565134,8.454201750590771,6.605753019752561
1979-12-01,4.752248771350185,8.70252811358117,0.0,7.674052070723292,7.473776956129361,8.813253449152414,2.5991316736571015,8.17115231577208,7.468998309418571
1980-01-01,4.185623675695493,8.56179657728593,0.0,7.873704173156792,7.6432112795374785,8.74176809619685,4.966592671836094,8.267711836710257,7.8641480247997055
1980-02-01,4.549233727237859,8.579021084514373,0.0,7.884041251215609,7.327914256330459,8.8802170628976,6.6698039477461295,8.057716620507412,8.097527686756868
1980-03-01,5.195876289735604,8.168777046750495,0.0,7.969891348472519,5.983844862547264,8.871659562130613,8.036227602815195,8.033610450244524,8.523765654690438
1980-04-01,3.9579543333460996,8.317825836344829,0.0,8.389470156748859,5.131470571411885,8.641549517998786,7.744264131379181,8.6632342787648,8.59993879001485
1980-05-01,3.8325794165481084,8.118312478196772,0.0,8.156291684850279,4.184527582686828,8.771974677235015,5.84354883623022,8.756208456677744,8.38931732912951
1980-06-01,3.5987485681420166,8.316739039763114,0.0,8.03646601514692,5.3535304987411685,8.918210457823024,3.943251870044383,8.640515561130824,7.686276608895785
1980-07-01,3.1214169682566886,8.528719364325857,0.0,7.2082846157134615,6.122109500341279,8.855970239470476,2.636264492646309,8.140860202756663,7.154638915995795
1980-08-01,3.0930905579563137,8.549420807019025,0.0,6.502915233967118,6.837439344893214,8.68493451369276,2.26870813010567,8.122240314992546,6.667247177209004
1980-09-01,3.4148945770366317,8.776334893309453,0.0,6.954062966022784,7.497078778155289,8.622898769939692,2.297036673582564,8.299717180201924,6.614953539076147
1980-10-01,3.962513123842535,8.876755395474275,0.0,6.502890062711763,7.521915858101856,8.786349616118358,2.3158797863245195,8.30792478883937,6.585630994753381
1980-11-01,3.6956162242490835,8.605488255885145,0.0,7.001795244920242,7.117830928468584,8.90647073485354,2.532939059222179,8.133572333084635,7.098730251058731
1980-12-01,3.873829633899072,8.352474720232374,0.0,6.590799629385547,8.066648229602933,8.946980216288228,2.5084762087940606,8.032499096721748,7.585784982593212
1981-01-01,5.00578361243465,8.388301097859268,0.0,5.537401212211888,7.771133931278038,8.92766521508771,3.0774977389613283,7.799052244282547,7.78276863704422
1981-02-01,4.077781375338104,8.245543649373909,0.0,5.72340248501931,7.149307192211276,8.878344393115826,6.339283926102925,7.757487760355902,8.545031875074875
1981-03-01,5.1283395800040426,8.239355590981509,0.0,7.136315995979839,6.298651354510152,8.81605739089275,7.457359364554161,8.095394182997202,8.596823733706353
1981-04-01,3.783431780992157,8.18412137070299,0.0,7.663847679673527,5.56365621543923,8.77639084500323,6.9088231621212355,8.553578247019447,8.758695802354318
1981-05-01,3.4434897284740256,8.437657245081013,0.0,7.788916550154301,4.629606228670323,8.954443695324285,6.105663124294738,8.800512775441694,8.448449288611402
1981-06-01,2.6097951562332247,8.191433926303738,0.0,7.799561103955349,4.678812911247226,8.769751590968854,4.065775144760191,8.780083110127528,7.746422922303522
1981-07-01,3.2070852451464966,8.29812383687093,0.0,7.583651668646144,6.303785405062368,8.84291797886785,2.699999187622251,8.498924021559814,7.128732293473495
1981-08-01,2.8731727159518012,8.510331868239897,0.0,6.4795471207532405,7.092175387768841,8.892520393829262,2.451189433624073,8.263859988377515,6.856525752350411
1981-09-01,3.4209857424711396,8.749984919235365,0.0,6.559610531761092,7.688413123447722,8.858790349029551,1.8710114616167137,8.091082179330465,6.761678978806076
