,mgv250_cluster1,mgv250_cluster2,mgv250_cluster3,mgv250_cluster4,mgv250_cluster5,mgv250_cluster6,mgv250_cluster7,mgv250_cluster8,mgv250_cluster9
1965-01-01,-0.32805195,0.06151905,0.28242785,1.1060162,-0.66346246,0.23503771,-0.09742956,0.40605432,0.23150548
1965-02-01,-0.20280643,0.21825962,-0.056956578,-0.3050928,-0.42386246,0.1958892,0.19544768,0.34497696,-0.6591946
1965-03-01,-0.0029436112,-0.24740037,-0.20869346,1.3887383,0.45300302,0.17587349,0.382948,-0.58325243,-0.3689664
1965-04-01,-0.08227062,-0.122890666,0.010596561,-0.54233795,0.6650815,0.20942926,0.14746884,1.0277193,-0.19412307
1965-05-01,0.13157396,-0.64948094,-0.04106178,0.8053387,-0.22532415,-0.02384224,-0.16807327,0.27992585,0.2577025
1965-06-01,0.96193236,0.20368949,-0.19574204,0.27448034,0.5992945,0.4485878,0.0138344765,-0.11523759,0.25681943
1965-07-01,0.6265217,0.06387372,-0.58457696,-0.9114515,0.44108182,0.34512416,0.4064959,0.077413775,-0.07888551
1965-08-01,0.59061116,0.2899337,0.025166798,-1.311619,-0.09757652,-0.13584204,0.13348722,0.17808111,0.017808104
1965-09-01,0.40782052,0.21428604,0.0030906678,0.9030625,-0.016483594,0.057398032,0.1395214,0.4917099,-0.30008876
1965-10-01,0.20118752,0.008977604,0.14320078,0.492593,-0.59708685,0.2928773,0.033850096,0.5819279,-0.26005727
1965-11-01,0.3523357,-0.1564465,0.16542406,-0.7920929,0.25314012,0.16395235,-0.044741012,-0.17513761,-0.38751036
1965-12-01,0.56941795,-0.06004715,0.76015615,-0.27830696,-1.6805853,0.13746095,0.12627569,-0.8212336,-0.40708455
1966-01-01,-0.503296,0.06307478,0.6891929,1.0980213,-0.9876407,0.12774086,0.547564,-0.58127147,-0.5281787
1966-02-01,-0.006654644,0.22264233,0.754727,-0.5785228,-1.1388175,-0.013019991,0.1066195,-1.2023264,-0.3532765
1966-03-01,-0.13728885,0.059458066,0.04933138,0.30177504,-0.6253949,0.055552054,0.088391446,-0.1720089,-0.09099541
1966-04-01,0.33808652,-0.3349038,0.013743401,0.8227205,-0.26908046,0.253167,-0.0024593354,-0.7642751,0.058300756
1966-05-01,0.33244458,0.21135828,-0.15667424,-0.15407021,0.5905301,-0.25128633,-0.086944774,-0.36716443,0.07884345
1966-06-01,-0.47884732,0.08506413,-0.055552006,0.29540968,0.16839227,-0.12991086,0.13193622,0.25548166,0.26994833
1966-07-01,0.5640561,0.107487485,0.2084649,-0.14018221,0.103436805,0.24607833,0.21425167,0.18662028,0.061772726
1966-08-01,0.11660147,0.3353378,0.09331014,-0.80102044,-0.18039957,-0.32289642,0.24564433,0.33041912,-0.09316544
1966-09-01,-0.07537141,0.2773264,-0.021555329,-0.025895381,-0.24709101,-0.17851886,0.25634965,0.10097744,0.016347313
1966-10-01,-0.30322176,0.10763216,0.19703631,0.92196196,-0.8678565,-0.013164711,0.4423913,0.10705347,-0.14119487
1966-11-01,-0.64405686,-0.4164959,0.54669607,-0.41504917,-0.971004,0.13757816,0.14567952,0.32101592,-0.24926099
1966-12-01,-0.39653188,-0.22813967,0.66170627,0.48593602,-0.9892319,0.002314663,0.14249685,0.031537246,-0.45193928
1967-01-01,-0.8806006,0.025312234,0.2957539,0.79966795,-0.3235641,0.22114936,0.10008335,-0.7029152,0.24779367
1967-02-01,-0.3543718,-0.22847657,0.15603685,2.021318,-0.9312252,0.07360544,0.21199031,0.94271547,-0.34637842
1967-03-01,0.1415489,0.2574524,0.26960897,-0.47793564,-0.45662004,0.29691964,0.39766914,0.79766953,0.3568696
1967-04-01,0.20682792,-0.672274,0.08576198,-0.75470537,-0.5433812,0.13955054,-0.090091705,1.1866792,0.48193225
1967-05-01,-0.83597106,-0.35603708,-0.21065807,0.3189013,-0.40699467,-0.33355576,-0.004329729,0.28692794,0.3631978
1967-06-01,-0.06444645,0.35220695,-0.04979191,1.9303938,-0.20932579,0.048959255,0.20033331,0.07010832,0.8224823
1967-07-01,0.30058306,0.5788517,0.25661978,-0.4544552,-0.12939224,-0.028809357,0.59916806,0.17368883,0.13588694
1967-08-01,0.4088265,0.44013375,0.17402187,-0.8457964,-0.39467162,-0.35487142,0.47127452,0.22731085,0.19150731
1967-09-01,0.45745268,0.34504625,0.07427154,0.50174916,-0.22764388,0.2792676,-0.025978375,0.023647,-0.007160711
1967-10-01,0.085595414,-0.11124077,0.5783521,0.89975137,0.017152393,0.058118295,0.09658631,0.1024148,-0.34654498
