,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7,sst_cluster8
1965-01-01,16.69757,23.793304,23.214996,13.485748,26.325531,19.260712,25.396454,19.322601
1965-02-01,16.014465,24.627563,22.313385,12.885498,26.459747,19.026215,24.851105,18.64801
1965-03-01,15.905212,25.854523,22.044922,13.047638,26.748138,18.046753,25.057678,18.502808
1965-04-01,15.595337,27.138336,22.72052,13.233276,27.384338,19.297638,25.319122,18.830627
1965-05-01,16.577301,27.834381,23.65857,14.126404,27.696686,20.544556,26.1958,19.532654
1965-06-01,18.5083,27.665741,24.47937,16.112762,27.872803,23.238953,26.775085,20.740143
1965-07-01,20.523102,27.171265,24.701416,19.05716,27.772034,25.951813,27.125366,21.643768
1965-08-01,22.018494,26.30658,25.558624,18.978302,27.652283,26.344482,27.438202,23.416077
1965-09-01,21.28003,26.197296,26.1474,19.781128,27.931702,26.286102,28.456085,23.282349
1965-10-01,20.946716,27.16977,26.421326,18.333649,28.323883,24.619568,28.14325,22.76944
1965-11-01,18.9888,26.60794,24.710388,15.790436,28.242554,22.111786,26.559052,21.8219
1965-12-01,16.329834,26.373932,23.089752,13.473267,27.947144,21.242615,25.486786,19.57309
1966-01-01,15.234375,26.485657,21.955109,11.926727,27.433746,20.012054,25.158356,18.300995
1966-02-01,14.493561,27.07367,21.64444,11.541443,27.323792,18.672668,24.548676,18.077576
1966-03-01,14.504669,27.529053,21.555206,11.102203,27.316254,18.326721,24.85025,17.891998
1966-04-01,15.57428,27.4393,22.39737,12.157196,27.879028,18.862274,25.084747,18.9122
1966-05-01,16.489075,26.692444,23.008575,13.401276,28.120087,20.612152,25.993988,19.05542
1966-06-01,18.332764,26.86087,23.80838,14.739685,28.527039,23.32022,26.893127,20.106354
1966-07-01,19.67215,27.040405,24.878998,17.16632,28.226501,25.771576,27.312714,21.548126
1966-08-01,20.79776,25.168457,25.207794,19.876404,27.791779,26.006592,27.682343,21.887512
1966-09-01,21.241516,24.77005,25.816986,19.746307,27.820526,26.5961,27.978882,22.257172
1966-10-01,20.838593,24.78418,25.384796,18.639374,27.865936,24.82605,27.897186,22.20221
1966-11-01,19.40689,24.579437,24.611725,16.400818,27.746399,22.528473,27.551239,21.205719
1966-12-01,17.503693,24.719635,23.59555,13.769409,27.128632,21.285889,26.402954,19.96466
1967-01-01,16.358368,24.82434,22.659271,12.401367,26.41446,20.253296,25.557526,19.17102
1967-02-01,15.6336975,24.95105,22.731873,12.0347595,26.502594,19.361816,25.48291,18.607086
1967-03-01,15.023682,25.646667,22.33722,11.660645,27.057007,18.979706,25.237518,18.3732
1967-04-01,14.411682,26.779053,22.377808,11.301544,27.552307,19.433441,25.169403,18.04367
1967-05-01,15.244537,26.767029,23.219177,12.718384,27.87085,20.311401,26.143005,18.6792
1967-06-01,17.693573,26.844666,25.091766,15.691772,28.158325,23.225708,27.409576,20.435608
1967-07-01,20.261322,25.675232,25.559052,18.859009,28.128265,25.27658,27.69757,21.373657
1967-08-01,23.207153,24.819305,26.002777,21.201874,27.654999,26.072388,28.341614,23.062439
