,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6,w_cluster7,w_cluster8
1965-01-01,0.04832828,0.01801765,0.68401146,0.02978468,-0.2882933,0.02610749,0.022010028,-0.010454416
1965-02-01,0.04396814,0.034302354,0.071074426,0.033934653,-0.18281013,0.013815105,-0.0031525493,0.03151822
1965-03-01,0.040080845,0.028734028,0.49684185,0.025161922,-0.27883762,0.029679596,0.00961262,-0.005779147
1965-04-01,0.03824222,0.022010028,0.47530395,0.034617543,-0.2646016,0.018122673,-0.071653545,-0.04255116
1965-05-01,0.03624606,0.0014176965,0.34250444,0.015233457,-0.3063116,-0.009929121,-0.042761266,0.0014176965
1965-06-01,0.046069443,-0.14761406,0.00089240074,0.009402454,-0.3445019,-0.004150629,-0.06403649,0.014025211
1965-07-01,0.020223975,-0.120770454,-0.081424415,-0.06067449,-0.48013812,-0.03383094,-0.047016323,0.022430241
1965-08-01,0.020906866,-0.122136295,-0.06818652,-0.07223141,-0.35285443,0.032043517,-0.042656183,0.011556268
1965-09-01,0.009402454,-0.18286264,0.16169119,-0.03924167,-0.23066628,0.02337581,-0.049380243,-0.042130888
1965-10-01,0.038084626,-0.11520213,0.06681937,-0.042130888,-0.22178847,0.017860055,-0.07711685,-0.0012614131
1965-11-01,-0.013448715,-0.012765825,0.7423739,-0.018071473,-0.24653077,0.028839111,-0.057627678,0.04533398
1965-12-01,0.0106107,0.012817025,0.6157731,0.02710557,-0.2909199,0.026317596,-0.07990098,0.0003670454
1966-01-01,0.04238665,0.010153294,0.3912999,0.039879084,-0.27105623,0.029484212,-0.054586887,0.02100414
1966-02-01,0.029757738,0.03463608,0.045532465,0.03030485,-0.22637641,0.015806675,-0.082853734,0.012888849
1966-03-01,0.041566014,-0.001199007,0.46132874,0.01608026,-0.2561022,-0.010955632,-0.1264394,-0.013098419
1966-04-01,0.03139907,0.00358814,0.17291567,0.023557305,-0.3844428,0.004955888,-0.024177253,-0.044739068
1966-05-01,0.033587456,-0.08937335,0.16211045,-0.035894275,-0.25126946,0.020912945,-0.051395476,0.026794314
1966-06-01,0.02971214,-0.22929424,0.042158723,0.0067795515,-0.23285043,0.019590795,-0.0550884,0.01608026
1966-07-01,0.02214396,-0.065620065,-0.07200289,-0.009496689,-0.3637442,0.023602843,-0.15169722,0.0073722005
1966-08-01,0.012432933,-0.04811287,-0.081896305,-0.021441698,-0.24219674,0.024833858,-0.024405181,-0.001654923
1966-09-01,0.03367865,-0.064480305,0.008831143,-0.065984786,-0.21698451,0.023967624,-0.034253,-0.008630455
1966-10-01,0.043845594,-0.09488994,0.40146685,-0.03653258,-0.18301868,0.01854217,-0.01665461,0.017630339
1966-11-01,0.00067025423,0.031171083,0.48608506,-0.028736413,-0.21092081,0.027386963,0.0030866265,-0.06329489
1966-12-01,0.041520417,0.02952981,0.4791551,0.022736609,-0.2556463,0.01608026,-0.06926739,-0.031198323
1967-01-01,0.041082323,0.022301555,0.55810195,0.041448474,-0.44256103,0.01822108,0.01717478,-0.0033323765
1967-02-01,0.033601403,0.023243189,0.36569095,0.031561136,-0.18051994,0.020679832,0.02831769,-0.033465147
1967-03-01,0.017279387,0.028579235,1.0282482,0.028422296,-0.27374363,0.02988708,-0.03268051,-0.06302261
1967-04-01,0.038728178,-0.014370561,0.95417154,0.008856893,-0.34834337,0.029416263,-0.025984287,-0.0032800436
1967-05-01,0.030462563,0.0051949024,0.06624538,-0.04486966,-0.27238345,0.032764375,-0.05998838,-0.0073604584
1967-06-01,0.03909439,-0.13668084,-8.881092e-05,-0.0093483925,-0.36754262,0.03004402,-0.04591596,-0.013219714
1967-07-01,0.033810675,-0.09148145,-0.08002472,-0.031425,-0.3499651,0.027428329,-0.0871917,0.011629462
1967-08-01,0.026015878,-0.07651961,-0.05407691,-0.033308268,-0.34447217,0.029206991,-0.052245975,0.027742207
1967-09-01,0.026800573,-0.09043515,0.04155314,-0.0333606,-0.245651,0.023923278,-0.03785956,-0.0056341887
1967-10-01,0.028213024,-0.08180332,0.07445866,-0.017927885,-0.24486625,0.015186846,-0.024781108,-0.020857573
1967-11-01,-0.019131184,-0.005110979,0.33676124,0.011681795,-0.2481097,0.025074184,-0.012487292,-0.020491362
1967-12-01,0.032973647,0.017540991,0.58870566,0.051963627,-0.30303943,0.021778405,-0.04120767,-0.07604885
1968-01-01,0.020599931,0.022794455,0.57310313,0.045930117,-0.34585094,0.022124946,0.016024858,0.0060564578
1968-02-01,0.01922369,0.011301041,0.06977248,0.014053494,-0.25260162,0.026328057,0.011672974,0.052439332
1968-03-01,0.04752952,0.029824436,0.3423789,0.010036379,-0.32662082,0.028596967,-0.024555504,-0.04999727
1968-04-01,0.045483768,0.0190005,0.26211083,0.0017045736,-0.2142902,0.02669999,0.000551492,0.0190005
1968-05-01,0.020823091,-0.11460602,0.26051143,0.00676316,-0.16534078,0.026179254,-0.011611462,-0.056766868
1968-06-01,0.017326713,-0.18858802,0.010073572,-0.0026101172,-0.2504815,0.030828714,-0.020389616,0.020451128
1968-07-01,0.03971845,-0.0953387,-0.09697533,-0.04590577,-0.35436875,0.020376742,-0.06346208,0.003601551
1968-08-01,0.032056153,-0.09779364,0.044851452,-0.05531627,-0.28633803,0.025621325,-0.07313293,0.012342513
1968-09-01,0.029266506,-0.20737183,0.05024481,-0.028423846,-0.21135175,0.020897478,-0.038057506,-0.009826064
1968-10-01,0.003192395,-0.14614785,0.07687685,-0.03947094,-0.2746958,0.017661482,-0.042818546,0.008585751
1968-11-01,0.03495741,0.029861629,0.2929088,0.00017955899,-0.21466213,0.02227372,-0.05803156,-0.037164807
1968-12-01,0.058799773,0.019186497,0.6855826,0.020971894,-0.24162894,0.015206575,-0.085853815,0.013346791
1969-01-01,0.0038505197,0.036851287,0.7670951,0.01678598,-0.19720966,-0.0015986562,-0.16930169,0.029263139
1969-02-01,0.05218035,0.022082448,0.54021484,0.013730407,-0.23031229,0.009656191,-0.08328575,0.026105642
1969-03-01,0.044184804,0.02513808,0.120066166,0.043217182,-0.32967108,0.0118460655,-0.06250751,0.019536078
1969-04-01,0.026411235,0.029263139,0.21336466,0.010063648,-0.31831437,0.021573186,-0.10370749,-0.013210058
1969-05-01,0.053046107,-0.0039412975,-0.028233528,0.027022362,-0.26616496,0.014290571,-0.11017531,-0.00261724
1969-06-01,0.03461051,-0.16889423,0.27727818,0.015818417,-0.3017121,0.0037486553,-0.11042994,0.005683899
1969-07-01,0.022031486,-0.104216754,-0.07585043,-0.012904525,-0.41288596,0.027989984,-0.07330406,0.008332133
1969-08-01,0.026462138,-0.13293964,-0.05512309,-0.023599207,-0.30991143,0.024730623,-0.031900287,-0.0007838607
1969-09-01,0.02742976,-0.09764719,-0.034701288,-0.047127485,-0.3450002,0.02742976,-0.017946303,0.022438943
1969-10-01,0.02442509,-0.01927036,0.41345724,-0.04794234,-0.21921021,0.024374127,-0.0038394928,0.031554878
1969-11-01,0.034304917,0.0026282668,0.23342991,-0.0010893941,-0.21055263,0.021522224,-0.03083086,-0.014941573
1969-12-01,0.031758606,0.005683899,0.16870159,0.021318495,-0.23886806,0.02167499,-0.09815645,0.03669852
1970-01-01,0.033648252,0.018110812,0.4607928,0.025565207,-0.2519979,0.030145586,0.0073334575,0.030998826
1970-02-01,0.007872283,0.015012324,0.16059715,0.021882951,-0.3063789,0.026373506,0.013754964,0.025475383
1970-03-01,0.055876672,0.038049042,0.14595783,0.029157698,-0.39237362,0.022736132,-0.019610107,0.00050777197
1970-04-01,0.03737545,0.029427111,0.47480345,0.028753519,-0.30377436,0.033019602,-0.056926847,-0.022528946
1970-05-01,0.037285626,-0.008832693,0.095124364,0.0019447207,-0.28823692,0.034995437,-0.022528946,-0.011527002
1970-06-01,0.025026321,-0.17907077,0.06005293,-0.003668487,-0.36179274,0.026867509,-0.010359466,0.0073334575
1970-07-01,0.030055821,-0.12612677,-0.062540114,-0.018577218,-0.30081058,0.02102971,-0.034698427,-0.0012435913
1970-08-01,0.027541101,-0.06586313,-0.043320358,-0.040715814,-0.3692022,0.028079927,-0.028950512,0.03400749
1970-09-01,0.04132718,-0.07982886,0.17662853,-0.050190985,-0.26910704,0.036791682,0.020311236,0.015685916
1970-10-01,0.02080518,-0.042826414,0.05583179,0.0033817291,-0.23686463,0.013350844,-0.0017824769,-0.0038930178
1970-11-01,0.020041764,0.032615423,0.69169873,-0.03918904,-0.3053012,0.021388948,0.008366287,-0.013188541
1970-12-01,-0.040491283,0.037016213,1.1677009,-0.0066322684,-0.28212976,0.012228191,0.007917225,0.00064247847
1971-01-01,0.032343864,-0.0030266047,0.60295033,0.03444928,-0.25099432,0.0063774586,0.033934653,0.037583947
1971-02-01,0.048953056,0.041046143,0.34623358,0.027618468,-0.21422023,0.015734732,0.02041334,-0.0064888
1971-03-01,0.028320253,0.030378878,0.5915813,0.028273463,-0.18904918,0.029209197,-0.00078088045,0.0003888011
1971-04-01,0.04544407,0.015220106,0.1403268,0.016951203,-0.21913278,0.024249852,-0.02333188,0.0067517757
1971-05-01,0.05250883,-0.061977386,0.12643126,0.002353847,-0.3196767,0.021068394,0.015828311,-0.023706198
1971-06-01,0.03295213,-0.058328092,0.004365623,-0.018840373,-0.34657884,0.020787656,0.016389728,0.008716762
1971-07-01,0.02027303,-0.083124876,-0.09084457,-0.015892863,-0.31569988,0.03014493,-0.06824678,0.013910055
1971-08-01,0.026168108,-0.05561447,-0.009436309,-0.009857416,-0.27143997,0.026401997,-0.03610456,0.01755941
1971-09-01,0.03019172,-0.11540747,0.33921564,-0.036759555,-0.23143762,0.022378385,0.022331595,-0.00934273
1971-10-01,0.036367536,-0.05430448,0.458053,-0.045321465,-0.2757911,0.017231882,0.0059563518,-0.018372536
1971-11-01,0.036601424,0.0038509965,0.24592364,0.014284372,-0.25062,0.018541932,-0.0031669736,0.005488515
1971-12-01,-0.05187154,0.023501277,1.1180214,0.00085663795,-0.30493897,0.027945995,-0.0037283897,-0.0023248196
1972-01-01,0.027173221,0.027584195,1.1800733,0.02594024,-0.2719304,0.015973508,-0.0034974813,0.012736917
1972-02-01,0.06267315,0.022138476,0.41135335,0.025991619,-0.2395643,0.035033584,-0.015416443,0.0087810755
1972-03-01,0.050240457,0.028046608,0.32884556,0.017463386,-0.22584724,0.034982204,0.023782492,-0.0020589828
1972-04-01,0.012017667,0.011092961,0.56902236,-0.006528616,-0.24963373,0.013404787,-0.056002438,-0.03036648
1972-05-01,-0.006734073,-0.1267454,-0.034116805,-0.07269925,-0.23370755,0.012428701,-0.09674257,-0.043004632
1972-06-01,0.03924626,-0.115905344,-0.028876603,-0.023995996,-0.2812292,0.017103791,-0.123251915,0.019312918
1972-07-01,0.01181221,-0.11498064,-0.06345177,-0.10321581,-0.31436592,-0.023225367,-0.17842841,0.013250649
1972-08-01,0.021059632,-0.107120275,-0.06853789,0.011863589,-0.2681287,-0.06406826,-0.0613454,-0.0020589828
1972-09-01,0.027327359,-0.07716882,0.075208604,-0.024663866,-0.2514832,-0.011717439,-0.08826578,-0.010638595
1972-10-01,0.044537902,-0.04994023,0.16470331,-0.04994023,-0.16363245,-0.008429468,-0.080970526,0.03385192
1972-11-01,0.036472023,-0.020913482,0.2046215,-0.006990969,-0.20956147,0.013918519,-0.08877951,-0.044032156
