,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7,sst_cluster8
1965-01-01,29.380681379786076,52.892054682192594,30.822892384986357,41.00163367486769,36.98888708043981,65.52495275224958,43.290183418675475,44.29540412370549
1965-02-01,27.872114361457104,55.032721809718915,30.302993565389556,38.37164601972026,37.334950764973954,63.52901458740234,43.075529734293625,43.38104336760765
1965-03-01,27.633908109844853,57.61352621990701,29.855751664671182,38.94091267739573,37.52325993997079,61.83774811880929,42.9192676878812,42.76500524476517
1965-04-01,28.502818773377616,59.538866126019016,30.539214774353866,40.04212656328755,38.47858994095414,66.38226509094238,43.999521355879935,44.006711383198585
1965-05-01,30.327491040499705,59.87071990966797,31.275276288594284,42.75434247909054,39.0375640657213,71.28360612051827,44.99033877724096,44.85427945159203
1965-06-01,33.43030461725199,59.252104551895805,32.50429075058192,47.4031017672631,39.076065134119105,80.89866638183592,46.169267620956695,46.41407811364462
1965-07-01,38.98169679461785,57.94358460799507,33.786099577603274,56.92584745345577,39.21310195216426,89.78622981480189,47.479771731192606,48.95432937976926
1965-08-01,41.964383395213,55.86566510407821,35.11472466873796,62.31841425741872,39.300190960919416,92.45756013052804,48.527786187958306,53.05362523988236
1965-09-01,40.909428866404404,55.672210195790164,35.743243073763914,61.488760671307965,39.45032755533854,90.24957929338727,49.18235979582134,53.173956760140356
1965-10-01,37.831500791153815,57.16282388438349,35.3741319212195,55.482821310720134,39.75190233301233,84.17577062334333,48.717520529763746,52.51222211261128
1965-11-01,34.43145751953125,56.58830974413001,34.008559135541525,49.664706568564135,39.54765973267732,76.26468113490513,47.300273493716595,50.709196578624635
1965-12-01,30.98268688849683,56.06211372043775,32.29944412022421,43.59460030832598,39.046040287724246,70.63854081290108,45.32366635506614,47.21417537955351
1966-01-01,28.54877327972988,56.9382211436396,30.656777995906463,39.185477841284964,38.754918840196396,67.1440805707659,43.667055431165196,43.83919294490371
1966-02-01,26.913921788053692,57.97670613164487,29.940255047523813,37.16760143156974,38.541040597138576,63.035413197108674,42.84733554773164,42.53551571868187
1966-03-01,26.680134827235957,58.047829503598415,30.012216959914117,36.63187642251292,38.548353866294576,61.78067071097237,43.28954596268504,42.08368700604106
1966-04-01,27.98009008731482,57.82739805138629,30.58859420149294,38.96427462177892,39.00751184534143,63.9871733529227,44.248694704290024,43.88213933900345
1966-05-01,29.762219482997676,56.23265556667162,31.81001846104452,41.5159902264995,39.38798551206235,70.38728850228445,45.898435826887166,44.50539433678915
1966-06-01,32.659149169921875,56.626046222189196,33.07568014484562,46.15228406844601,39.459769814102735,79.5135566166469,47.17379452889426,46.72430615092433
1966-07-01,37.91442007388709,56.2969041907269,34.34322043640973,54.487425281155495,39.8116253040455,89.54598563058035,48.050169359173694,49.33268081310184
1966-08-01,40.956270469809475,53.263087894605555,35.09668585372298,61.01826698549332,38.969479666815865,91.38187680925641,48.87399840773198,51.198018983353016
1966-09-01,41.00245349812057,53.089212334674336,35.4962022337195,60.64522650934035,38.87237001348424,91.61774090358189,49.03709512007865,52.121171285939774
1966-10-01,38.173859074430645,53.0879601188328,35.04975723893675,55.349528404974166,38.83472901803476,85.56823049272809,48.50383223148815,52.014546061671055
1966-11-01,34.555679897092425,52.73116982501486,33.91038293707861,49.49594005461662,38.50802315606011,77.60964802333287,47.0523616723847,49.86601097639217
1966-12-01,31.235763261903006,52.65223047007685,32.472918784781676,43.59579393940587,37.95077712447555,71.31545203072683,45.0456602531567,47.58929762729379
1967-01-01,28.854307138694907,53.5364524177883,31.210975124411387,39.26151952435893,37.08124867192021,67.12407384599958,43.65962346394857,44.744966196459394
1967-02-01,27.704701333675743,55.428011521049164,30.63243186637147,37.697601318359375,37.035814921061196,64.70140729631696,43.443131028560174,43.52069233739099
1967-03-01,27.993522500092126,56.497660927150555,30.492442927948417,38.036863265498994,37.58181201087104,64.00181225367955,43.97250392980743,43.2626812957054
1967-04-01,27.703162859070975,57.17741095501443,30.515007123555222,38.32442068284558,38.48218299724437,66.16973195757184,44.35071108634012,42.252057097678964
1967-05-01,29.485590952747273,56.86042619788128,31.390817198034835,41.984684236588016,39.1267908944024,70.80729348318917,45.55428822835287,43.758152806481654
1967-06-01,33.34830661989608,55.90650309687075,33.241940851080905,47.76781451317572,39.024672684846095,80.14300210135323,46.957596561364966,46.46411274754724
