,mgu500_cluster1,mgu500_cluster2,mgu500_cluster3,mgu500_cluster4,mgu500_cluster5,mgu500_cluster6,mgu500_cluster7,mgu500_cluster8
1965-01-01,0.008473205,0.33663732,1.5655429,-0.5126141,0.48817292,0.8642422,0.279282,1.1575371
1965-02-01,0.2760231,-0.19455223,-0.25744742,1.2135891,0.38617173,0.020856475,1.1594925,0.8984598
1965-03-01,-1.0069793,0.35032424,0.74724996,-0.6634983,-0.35097617,1.185889,1.4022754,2.1544137
1965-04-01,0.80884206,-0.01108017,-0.108193204,0.45656222,0.49012834,0.94245416,0.92257535,0.8463186
1965-05-01,0.34022197,0.18216896,0.20269927,0.8218775,0.74464303,0.6546993,1.236401,1.1950136
1965-06-01,0.62765086,0.8443634,0.6302582,1.9800663,1.7255516,0.08798866,-0.17793198,0.67523
1965-07-01,1.7721527,0.20432892,-0.79189605,1.3664284,0.1072155,1.3579556,0.1189476,0.12188034
1965-08-01,0.9007412,0.06387291,-0.6250442,1.3726199,0.43472824,0.55693436,-0.56996953,0.75181276
1965-09-01,1.7454302,0.2219265,0.43668365,-0.012057686,-0.17174034,1.0799767,-0.6423157,0.4210411
1965-10-01,0.36205634,0.18119125,0.31578064,1.7920316,1.091383,-0.04790459,0.20530625,0.5103329
1965-11-01,0.31089288,-0.22257844,0.08016739,0.71922433,0.59701806,1.17155,0.8280693,1.8458023
1965-12-01,0.44320145,0.057029724,0.30698204,1.0529286,0.87108576,0.75963366,1.2872387,0.9760202
1966-01-01,-0.32166559,0.49858132,1.6322873,-0.067287065,0.9118229,0.6774666,1.0017579,0.34956473
1966-02-01,-1.3467276,0.1956253,-0.90919685,0.3997839,-0.8717785,1.8738645,1.7658771,0.65416205
1966-03-01,0.36203766,-0.4391716,1.2482582,0.04496727,0.7381889,0.7001144,1.2489147,0.66499364
1966-04-01,0.12571183,0.13752823,1.1744066,-0.0997818,-0.50875646,-0.38238794,0.98206407,0.6101793
1966-05-01,0.82221586,-0.16936645,-0.33184052,1.4182816,0.3393894,1.2748448,1.0933342,0.4733078
1966-06-01,0.953508,0.43063736,0.6544903,1.2945389,2.890721,0.25536308,-0.6768101,0.4309658
1966-07-01,0.54453355,0.63807905,-1.0506642,1.4993541,0.0016410828,1.0637935,-0.086652756,-0.024288941
1966-08-01,0.26750717,0.09814072,-0.3265888,1.9391826,0.23205872,0.66138303,-0.622324,0.6843594
1966-09-01,0.25470656,-0.053829957,-0.026258087,1.628677,1.2525253,0.3869831,-0.47002524,1.1222184
1966-10-01,0.84092504,0.15787849,0.53337365,0.85110056,1.1458508,0.51696205,0.18807563,1.1914749
1966-11-01,0.26849213,-0.30197144,-0.08698082,0.73786086,1.4635773,0.5277935,0.5491287,1.389397
1966-12-01,-0.2448595,-0.048905946,1.8489192,0.1316204,1.5515426,0.16641274,0.7339218,0.98534644
1967-01-01,0.15478173,-0.121801,1.7306836,0.3869545,1.3006251,-0.89048576,0.4872036,0.9907349
1967-02-01,-0.06988029,0.41503754,1.4576929,0.3827099,0.87317884,-0.09143257,0.53422624,1.8596687
