,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5,ssta20_cluster6,ssta20_cluster7,ssta20_cluster8
1965-01-01,-9.821106,-2.7253723,-3.3036804,-13.032928,-0.19314575,-7.257965,-1.1222229,-7.1960754
1965-02-01,-10.808289,-2.1951904,-4.509369,-13.937256,-0.3630066,-7.7965393,-1.9716492,-8.174744
1965-03-01,-11.107666,-1.1583557,-4.9679565,-13.9652405,-0.26474,-8.9661255,-1.9552002,-8.510071
1965-04-01,-11.939545,-0.3965454,-4.8143616,-14.301605,-0.15054321,-8.237244,-2.2157593,-8.704254
1965-05-01,-10.868439,0.38864136,-3.7871704,-13.319336,0.25094604,-6.901184,-1.249939,-7.913086
1965-06-01,-8.48584,0.67160034,-2.5147705,-10.881378,0.8786621,-3.755188,-0.21905518,-6.253998
1965-07-01,-6.028595,0.6195679,-1.8502808,-7.4945374,1.2203369,-0.59988403,0.57366943,-4.9079285
1965-08-01,-4.4253235,-0.13723755,-0.8851929,-7.465515,1.2084656,-0.09933472,0.99438477,-3.0277405
1965-09-01,-5.316223,-0.3989563,-0.44885254,-6.8151245,1.3354492,-0.31015015,1.8598328,-3.3139038
1965-10-01,-5.9376526,0.2854004,-0.4630432,-8.55072,1.4395142,-2.264801,1.2588806,-4.114929
1965-11-01,-8.094727,-0.47558594,-2.3731384,-11.293091,1.1590271,-4.9717407,-0.5244751,-5.261627
1965-12-01,-10.680237,-0.6361389,-3.9203186,-13.536804,0.93707275,-5.767456,-1.5232849,-7.436981
1966-01-01,-11.807831,-0.5565491,-5.087097,-15.1154785,0.39154053,-7.0301514,-1.8838501,-8.741211
1966-02-01,-12.722809,-0.1427002,-5.57193,-15.674927,0.107421875,-8.543701,-2.667694,-9.138794
1966-03-01,-12.870148,0.15423584,-5.8196106,-16.272614,-0.058563232,-9.048096,-2.5245667,-9.482819
1966-04-01,-12.113556,-0.24853516,-5.2904663,-15.53064,0.19119263,-8.825562,-2.6030884,-8.775635
1966-05-01,-11.034454,-0.8310852,-4.5149536,-14.122253,0.5965576,-6.911377,-1.529541,-8.468109
1966-06-01,-8.893372,-0.3652649,-3.4177551,-12.48645,1.3009033,-3.9059143,-0.3330078,-7.1197815
1966-07-01,-7.178406,0.18984985,-1.9715576,-9.684235,1.375946,-1.0789795,0.4621582,-5.302429
1966-08-01,-5.6879272,-1.3172302,-1.2778931,-6.6092834,1.3060913,-0.47909546,1.1966553,-4.598175
1966-09-01,-5.2173157,-1.6887817,-0.6418457,-6.7125244,1.3616943,0.13726807,1.52005,-4.20166
1966-10-01,-5.899231,-1.9536438,-1.3530273,-8.09845,1.1281128,-1.9117737,1.1593628,-4.535614
1966-11-01,-7.526886,-2.3543396,-2.322052,-10.532959,0.8126221,-4.405304,0.61746216,-5.728058
1966-12-01,-9.416229,-2.2002869,-3.3243713,-13.150513,0.20870972,-5.634033,-0.5169678,-6.955261
1967-01-01,-10.416779,-1.9508057,-4.1158752,-14.373779,-0.36068726,-6.5218506,-1.2176208,-7.604126
1967-02-01,-11.242493,-1.9251404,-4.1443176,-14.841431,-0.3735962,-7.514374,-1.39328,-8.269104
1967-03-01,-12.110687,-1.4877014,-4.7971497,-15.473724,-0.07736206,-8.154663,-1.8968506,-8.761169
1967-04-01,-13.081787,-0.7144165,-5.1156616,-16.191925,0.05883789,-8.060028,-2.3240662,-9.449799
1967-05-01,-12.269745,-0.7472534,-4.295105,-14.795898,0.35656738,-7.202881,-1.3712769,-8.835083
1967-06-01,-9.342194,-0.19110107,-1.9440002,-11.343994,1.1225586,-3.8100586,0.3738098,-6.6001587
1967-07-01,-6.276245,-0.8623352,-0.9785156,-7.6785583,1.5906982,-1.2609863,1.1600037,-5.16391
1967-08-01,-3.042694,-1.430542,-0.24707031,-5.0479736,1.4051514,-0.17745972,2.0917664,-3.1874084
1967-09-01,-3.2192078,-2.1759644,0.13433838,-6.401428,1.307251,0.21646118,1.8551636,-1.9701538
1967-10-01,-4.714142,-2.7033386,-0.1355896,-8.779327,0.8945923,-0.37197876,1.4795532,-2.6893005
1967-11-01,-6.6879883,-2.071869,-1.748352,-10.639984,0.95861816,-2.3703613,0.2875061,-4.422241
1967-12-01,-9.389435,-2.6974182,-3.1286316,-12.623749,0.62106323,-4.8965454,-0.6650696,-6.559265
1968-01-01,-10.33667,-2.938263,-3.9205627,-14.226288,0.08331299,-6.895172,-1.3777771,-7.361084
1968-02-01,-10.806915,-2.0820007,-4.375,-14.978455,0.24713135,-8.866577,-1.7901611,-7.7151184
1968-03-01,-11.341034,-2.4360657,-4.393219,-14.860687,-0.22216797,-9.225098,-2.1452332,-8.021698
1968-04-01,-11.470459,-1.2478333,-4.6339417,-14.848633,0.32702637,-8.331146,-1.9803467,-8.318298
1968-05-01,-10.480774,-1.2503357,-3.5393982,-13.306976,0.711792,-6.983368,-1.2053223,-7.331085
1968-06-01,-7.2026367,-0.7904968,-1.6244202,-11.307892,1.2279968,-3.3342896,0.0730896,-4.42984
1968-07-01,-5.1261597,-0.8878174,-0.7834778,-8.926239,1.275116,-1.3478088,0.84332275,-3.4874878
1968-08-01,-3.9755554,-0.25906372,-0.16012573,-6.3313904,1.4245911,-0.25708008,1.2653503,-2.2938843
1968-09-01,-4.0653076,-0.85528564,0.4099121,-6.302948,1.3279114,0.49005127,1.4031067,-2.399475
1968-10-01,-5.49527,-0.5031738,-0.20147705,-8.485687,1.259613,-1.9632568,0.99005127,-3.4668884
1968-11-01,-7.4118347,-0.75686646,-0.7187805,-11.042786,1.0177917,-3.88974,0.4138794,-4.3789062
1968-12-01,-9.575653,-0.31604004,-2.8667603,-13.480103,0.81414795,-6.6168823,-0.932312,-6.362671
1969-01-01,-10.7435,0.007843018,-4.6135864,-14.4747925,0.3944702,-8.975525,-2.3779907,-7.6347046
1969-02-01,-11.861969,-0.22613525,-5.4284973,-15.534821,0.2512207,-9.472565,-2.665802,-8.833679
1969-03-01,-13.281311,-0.3107605,-5.8674316,-16.636719,-0.1359253,-8.502991,-3.0401306,-9.421814
1969-04-01,-13.4453125,-0.9562683,-5.6904907,-16.992523,0.033843994,-8.331146,-3.1954346,-9.412018
1969-05-01,-11.995972,-0.55651855,-4.69339,-15.659058,0.49206543,-6.567505,-2.2911682,-8.564667
1969-06-01,-8.75296,-0.40896606,-2.7373657,-13.127716,0.83599854,-5.3370056,-0.96118164,-6.0897217
1969-07-01,-6.9901733,-1.2156067,-2.1841736,-9.468811,1.4035339,-2.1103516,-0.056274414,-5.0155945
1969-08-01,-5.5395203,-1.9625854,-1.3062744,-7.3638916,1.6138611,-1.3052368,0.60476685,-4.8170776
1969-09-01,-5.7525024,-2.3283386,-1.0767212,-7.718384,1.2937012,-0.5706482,0.97991943,-4.5188293
1969-10-01,-6.3807983,-2.3592834,-1.7957764,-9.807495,1.3986511,-1.9819031,0.38290405,-4.4379883
1969-11-01,-8.13913,-2.0102234,-2.2476501,-11.731964,0.81759644,-4.188904,-0.23867798,-5.6374207
1969-12-01,-9.681976,-2.356842,-3.5054016,-13.486603,-0.109954834,-6.7172546,-1.0708618,-6.8716125
1970-01-01,-10.9758,-2.1741333,-4.421173,-14.838135,-0.25045776,-8.750458,-1.5480652,-8.056732
1970-02-01,-11.77594,-2.2242126,-5.312195,-15.6284485,-0.557251,-9.630646,-2.3373413,-8.622833
