,r700_cluster1,r700_cluster2,r700_cluster3,r700_cluster4,r700_cluster5,r700_cluster6,r700_cluster7,r700_cluster8
1965-01-01,48.351242,71.08707,17.330273,42.708237,23.841433,33.12905,34.380505,24.381983
1965-02-01,34.09549,69.7144,7.115532,35.536953,46.329918,29.651518,11.231895,33.30432
1965-03-01,58.35632,75.5425,16.30159,29.75799,66.09927,27.44018,15.500595,36.67538
1965-04-01,25.476185,70.279526,39.014484,45.47487,59.34241,34.20851,7.9492874,25.44834
1965-05-01,43.581306,69.65216,49.648563,59.36534,59.047565,39.283123,11.567692,15.743023
1965-06-01,45.97119,75.262405,30.18224,68.04362,74.01586,37.396114,16.778255,23.107597
1965-07-01,51.597816,78.16827,34.688454,63.39653,74.19113,44.624733,42.32494,34.963642
1965-08-01,48.067863,68.20087,47.45852,70.36143,55.768234,51.466774,54.336597,20.79634
1965-09-01,49.512604,72.48922,56.197395,67.46539,67.20003,47.628876,31.435331,38.62791
1965-10-01,47.58792,79.038055,41.075123,69.68328,57.335827,33.33544,18.807774,20.804531
1965-11-01,30.624506,77.056046,36.539425,58.130272,52.187504,35.384613,48.675575,39.65168
1965-12-01,40.8114,74.81358,29.382881,51.945076,53.34723,34.25274,20.956867,17.304066
1966-01-01,44.088387,77.93811,11.635658,41.97565,50.965034,38.992867,7.310051,13.029377
1966-02-01,34.32581,80.10173,34.12061,41.75075,64.385086,36.583004,13.052357,28.552313
1966-03-01,41.683445,74.234665,23.694828,47.307556,60.796555,34.21418,11.837578,23.988674
1966-04-01,40.19616,75.920586,13.651539,48.973778,57.147285,35.545517,12.073967,36.408997
1966-05-01,51.235897,69.58238,32.93538,56.05234,52.209362,49.47939,18.044453,21.480316
1966-06-01,45.825195,65.466896,25.551476,69.01439,62.275635,40.10259,28.475159,23.719454
1966-07-01,34.384907,73.596085,44.296867,66.59796,64.08139,45.54448,43.957058,19.28386
1966-08-01,39.588768,78.36656,37.3841,65.12052,51.904026,55.797894,50.864895,24.187307
1966-09-01,44.933807,71.5999,38.89109,70.345726,54.81622,48.673363,39.821877,18.563198
1966-10-01,52.887344,72.63083,51.145607,70.43108,52.24548,42.30725,22.547352,18.361282
1966-11-01,32.183525,70.600174,56.480797,47.584984,43.49741,22.736137,46.842983,15.457298
1966-12-01,37.385746,78.36985,20.556095,46.05666,34.63443,30.53208,11.194069,18.489326
1967-01-01,45.622406,74.95662,26.064577,51.667618,57.005104,33.379974,11.337509,31.638535
1967-02-01,43.286415,67.07369,33.104652,41.28317,50.186295,35.646713,18.977207,27.263823
1967-03-01,30.214642,69.26612,42.74591,48.525932,52.235146,30.603128,21.556427,28.263756
1967-04-01,43.161423,75.105255,22.461773,48.759026,46.081837,27.186125,33.84278,34.817375
1967-05-01,34.08432,74.45328,49.456615,56.82268,38.582333,31.888517,25.012281,21.542915
1967-06-01,57.52365,66.73081,29.609951,64.97586,67.0889,32.34119,30.826088,18.249214
1967-07-01,45.247433,72.50239,42.52295,64.653244,59.266777,40.739285,40.166687,12.0553665
1967-08-01,42.517883,71.178154,46.887527,65.166725,61.177124,51.360207,44.95691,25.206526
1967-09-01,46.07677,70.34375,51.647346,72.67299,63.58068,51.285885,37.143238,21.164562
1967-10-01,52.19123,65.22415,44.149532,70.02113,46.73551,34.141747,25.231861,16.071995
1967-11-01,23.507313,77.87872,38.035072,50.74369,53.064484,38.947174,27.30436,16.835457
1967-12-01,53.47831,55.71296,36.75475,54.689377,33.396866,38.335728,20.95174,14.585606
1968-01-01,46.625637,69.15492,29.684813,43.39199,33.428696,41.183647,23.07427,27.003254
1968-02-01,52.84344,69.864746,16.497528,38.14959,50.10233,40.242043,34.37835,40.676632
1968-03-01,39.46623,72.18576,46.07355,37.108192,50.911945,41.283443,13.666279,20.392712
1968-04-01,33.412598,69.81967,40.900364,47.211525,52.15937,37.819626,19.800385,19.55412
1968-05-01,47.383747,69.34485,37.02289,64.54669,54.374153,35.881695,24.720871,34.389614
1968-06-01,60.574253,70.91258,27.482908,68.398415,61.39192,44.647465,21.17175,24.881828
1968-07-01,57.953857,78.397125,44.88085,63.5729,67.876915,51.752148,48.867783,20.154495
1968-08-01,45.85143,72.36603,50.950577,64.55796,71.7045,44.053528,39.176502,37.830894
1968-09-01,44.256336,64.08797,49.0223,71.58377,49.60175,52.399197,33.90513,16.684238
1968-10-01,41.087074,56.88027,49.052883,68.02982,49.89308,43.16665,23.45896,22.686361
1968-11-01,42.6709,78.00439,29.871525,49.563118,39.37609,35.725563,23.34468,26.427025
1968-12-01,40.25331,75.94574,35.915497,44.7875,63.28961,30.573301,10.915508,23.867794
1969-01-01,41.44225,65.40153,19.770779,38.780106,38.628033,33.300407,29.042316,31.401981
1969-02-01,34.48024,72.168015,64.901855,28.43569,51.188396,35.243958,17.788792,20.253738
1969-03-01,32.486557,73.503265,19.942905,36.722923,73.026985,29.150942,10.95546,25.06498
1969-04-01,41.261765,72.47885,25.882172,28.2034,75.2095,29.993202,14.331184,18.58593
1969-05-01,44.894844,78.04545,22.807255,46.042927,67.84976,30.840475,9.29768,23.876793
1969-06-01,52.272972,68.93768,28.56771,64.79824,62.314915,33.584503,9.665333,25.70503
1969-07-01,33.323803,77.98863,36.48562,65.96471,63.717007,42.688927,32.182407,22.514805
1969-08-01,34.77603,71.66165,37.97796,77.22324,54.83986,53.740242,45.130478,20.669857
1969-09-01,43.499435,62.94828,55.16072,72.391945,52.759277,53.223858,50.479828,17.553162
1969-10-01,44.406868,69.43234,29.812717,68.68868,61.348988,45.697,11.384945,33.94213
1969-11-01,50.6553,76.589874,39.216278,43.992424,53.93911,44.37679,33.33216,14.483257
1969-12-01,46.97877,73.2576,22.630116,42.61707,43.544556,28.094774,14.618622,28.893585
1970-01-01,51.905895,69.66177,26.092104,33.96797,47.1529,34.12354,19.593143,33.464874
1970-02-01,49.906723,75.746994,16.877384,39.30682,53.094143,41.853775,19.836422,26.456192
1970-03-01,45.118977,61.4334,10.558815,26.851723,51.70399,28.733393,16.43386,38.166565
1970-04-01,31.627886,82.520676,19.255535,44.85915,69.49793,26.729256,16.713547,26.701122
1970-05-01,52.10449,77.32416,20.849247,52.347763,53.552563,37.324196,11.19762,22.073902
1970-06-01,51.124763,72.03827,23.440886,65.47808,64.81279,41.492996,21.494675,21.170303
1970-07-01,35.88109,70.02421,40.88729,70.6928,52.18889,45.080914,54.078835,19.341595
1970-08-01,40.400734,70.53558,39.19925,70.02586,59.93071,45.18683,45.782608,14.039158
1970-09-01,41.939835,60.360996,37.327507,74.49089,58.623306,58.032494,33.90178,19.677547
1970-10-01,40.2882,74.2079,45.188484,67.03703,58.12848,39.733795,23.90427,32.9717
1970-11-01,44.409004,75.16611,46.67959,55.4243,40.88398,25.251392,13.754509,38.787167
1970-12-01,39.71228,73.88353,43.487206,39.167805,31.270418,28.23691,36.92039,24.243532
1971-01-01,52.33986,74.56351,35.224983,43.45108,39.31436,35.76088,25.348934,40.37094
1971-02-01,52.404102,67.09308,29.783182,34.548775,44.953957,20.57827,17.464325,24.792751
1971-03-01,49.509922,69.559555,45.790764,46.31821,70.7818,23.318611,12.051262,15.209164
1971-04-01,38.425148,70.6567,44.68178,34.650204,60.530457,28.718151,8.40987,25.69042
1971-05-01,39.672752,77.59124,33.194664,48.59366,70.73277,36.225773,17.253006,21.643303
1971-06-01,49.6215,80.490486,30.931047,61.881187,66.21062,50.292633,27.463781,28.897346
1971-07-01,51.741417,73.21785,28.36314,62.28691,63.50747,42.446907,45.90741,25.190023
