,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5,ssta30_cluster6,ssta30_cluster7,ssta30_cluster8
1965-01-01,-18.590425095468195,-2.378991375798764,-4.005437681119736,-41.01345923639113,1.676827945091106,-25.277464730398993,-1.3145153982597486,-14.83176586239837
1965-02-01,-20.58549197214954,-0.7988605810248333,-4.8785444808332885,-44.47519548477665,1.6647783970391308,-28.194294657026017,-1.9815264563811454,-16.34576486986737
1965-03-01,-21.006166710043853,1.5717181174651436,-5.458265787934604,-44.21788800147272,1.7187682842766796,-30.230941091264995,-2.307451451033877,-17.186709337456282
1965-04-01,-20.826775172971328,2.7026000230208687,-5.275425519028755,-44.29555093088457,2.1665303243531118,-26.991593837738034,-1.8683397456219324,-16.794883373171785
1965-05-01,-18.81007968254809,3.255709876184878,-4.399934533524187,-41.25502186436807,2.8668531113200717,-21.7267598424639,-0.6989644284833942,-15.710626646529796
1965-06-01,-15.136812318046138,3.2943507899408755,-2.7567628311784302,-35.63097984560074,3.325272820614002,-11.031928232737949,1.0103794304948104,-13.447727159012196
1965-07-01,-9.076241727145213,2.5725043338278066,-1.105271136924012,-25.23769717062673,3.837126714211923,-1.1805649314607891,2.794331939596879,-10.279870587725972
1965-08-01,-5.9410126704090045,0.6703182407047438,0.33409144372156224,-19.58434504847373,4.03649177816179,1.779489538499287,3.9841769034402414,-5.992571697678677
1965-09-01,-7.148048112977225,0.3016493890596473,0.8522037773916167,-20.673993326002552,4.074691732724507,-0.7163309625216893,4.497345706872773,-6.059675992921341
1965-10-01,-10.591605924210459,1.3709738202716992,0.21763174501183916,-27.30505851007277,4.107119970851474,-7.482237475258962,3.692537023310076,-7.172076092209927
1965-11-01,-14.227956196047224,0.5241999483626821,-1.3195055804840505,-33.52717737997732,3.7289186760231297,-15.840627465929302,2.055563163339046,-9.266367069510526
1965-12-01,-17.652200302987726,0.026272966162018154,-3.0108246084761947,-39.55534350487494,3.2453616460164385,-21.420335769653317,0.10176308845218861,-12.731152911518896
1966-01-01,-20.212103285879458,0.7572161762610725,-4.744944180527779,-44.179854854460686,2.8615044774832548,-25.153269086565288,-1.6719946212935868,-16.261420139046603
1966-02-01,-22.129328745716023,1.4703536811082258,-5.666479999071932,-46.68051504319714,2.439761768888544,-29.7964266368321,-2.7542692527436374,-17.913145242735396
1966-03-01,-22.497621572242593,1.3865074385767397,-5.692176296286387,-47.44619861725838,2.348065928176597,-31.305772917611254,-2.437132230976172,-18.530762472818065
1966-04-01,-21.598887893388856,0.7038022512974946,-5.4070894032308505,-45.799759895570816,2.5118806295924716,-29.858728817531038,-1.8510464252087109,-17.22682464954465
1966-05-01,-19.517223790006817,-0.5458266838737156,-3.9682055172854906,-42.7359365647839,3.112847495962072,-22.891644069126674,0.07720683750353362,-16.234386798947355
1966-06-01,-16.225809421179427,0.3020670750866765,-2.416129308204128,-37.42521655174994,3.4750114988397667,-13.01866088594709,1.7193720528953955,-13.529247461363326
1966-07-01,-10.506682126027233,0.507401836955029,-0.8118102811787227,-28.297002853885775,4.168322682380676,-2.1081979785646707,3.0270589025397054,-10.349131739416787
1966-08-01,-6.9838546357064875,-1.972273510435353,0.29084823311191715,-20.94385854659542,3.6802252133687334,0.6380784192255564,4.298097627204761,-7.8909740891567495
1966-09-01,-6.871339510071952,-2.0697238652602485,0.7385297997357094,-21.203479459208825,3.6319445680688927,0.99951976111957,4.522883055502908,-6.886059738868891
1966-10-01,-10.044611624951632,-2.4681005788886026,0.04184230243506497,-27.088482149185673,3.3405808386979277,-5.702406593731471,3.669121809173049,-7.4175202569296195
1966-11-01,-13.860060134023989,-3.0521794505741284,-1.2407675997851646,-33.27933588335591,2.868667576048109,-14.034409182412283,2.0342287264372176,-9.80919460917628
1966-12-01,-17.212793962010796,-3.1689322513082754,-2.7020558918992132,-39.2355949647965,2.287262733335848,-20.39072683879307,-0.0029878396736948117,-12.126363709915516
1967-01-01,-19.52389231267965,-2.2036373615264893,-3.912912329582319,-43.44956490301317,1.4695285371056308,-24.44892610822405,-1.3236048974488912,-14.883982857992484
1967-02-01,-20.922930735462117,-0.5994677543640137,-4.672555074299852,-45.439944728728264,1.240476772741035,-27.343744891030447,-1.7720279986398264,-16.415694702503295
1967-03-01,-20.93048275641675,0.12870206619086472,-5.0277154739588905,-45.60736686952652,1.568312832602748,-28.604316711425778,-1.518215631183825,-17.038999601852062
1967-04-01,-21.574948868661554,0.4004647550375565,-5.262255668640137,-45.92525113013483,2.208017530264678,-27.106687000819612,-1.4692814203730802,-18.486092811407044
1967-05-01,-19.732815364621718,0.15226762903773267,-4.343083133436229,-42.162901355374245,2.8965768990693266,-22.35609974179949,-0.2101898520139226,-16.90640227739201
1967-06-01,-15.266317691443101,-0.10598583713821742,-2.0536114091742528,-35.34748631138955,3.238918935811078,-11.877513783318655,1.7545393161606373,-13.456237038900687
1967-07-01,-9.733051623938218,-1.5627430832904317,-0.3962575572810761,-25.357366377307525,3.845307010191458,-3.649009551320757,3.6182697404894917,-9.816425900126612
1967-08-01,-4.679836417144199,-3.3092760521432627,1.0243950641318544,-15.970885369085497,3.5723886004200684,1.827079483440944,4.904140505874366,-5.8186946913253434
1967-09-01,-5.09171260977691,-4.072413755499798,1.419589290880177,-18.616625570481823,3.202331342079021,2.78238228389195,4.852315835785448,-4.402396845263104
