,abs_vo850_cluster1,abs_vo850_cluster2,abs_vo850_cluster3,abs_vo850_cluster4,abs_vo850_cluster5,abs_vo850_cluster6,abs_vo850_cluster7,abs_vo850_cluster8
1965-01-01,0.000683041798765771,3.75945607565094e-05,7.795809012661864e-05,6.201438222992241e-07,6.664872053079307e-05,0.00012576521070374068,-0.006798445974709466,0.00010664433682185793
1965-02-01,0.0006518475856864824,3.749379160810321e-05,7.901898834779469e-05,1.888655960038975e-06,6.325765280053019e-05,0.00012894244998908386,-0.0005142865120433271,0.00010145150279344688
1965-03-01,0.0007073395993627075,3.6881761829365104e-05,7.817406649782708e-05,4.254070691640386e-06,6.191565189510584e-05,0.00014553493551480083,0.0040334954974241555,0.0001082522219296025
1965-04-01,0.0007930677903849365,3.6735305969152365e-05,7.988913182146404e-05,5.580432333362858e-06,6.091728573665023e-05,0.00013007091603447826,-0.0028527872927952558,0.00010515677574805396
1965-05-01,0.0008985840915037052,4.274140559659361e-05,8.16705686339809e-05,3.996767350665795e-06,6.446813640650361e-05,0.0001305299869832547,0.02230179525213316,0.00010337968232370047
1965-06-01,0.0009392076338242206,4.0982501566644725e-05,7.847712539670455e-05,1.8759685523411656e-06,6.667249836027622e-05,0.00015917338924527238,0.03897729911841452,0.00010321822374799223
1965-07-01,0.0008858847390261611,4.131974936343773e-05,8.163828220807824e-05,-7.770582142118045e-07,6.696615600958467e-05,0.00015961126197138443,0.0370946538168937,9.947064871423293e-05
1965-08-01,0.0008931954133523894,3.8823830930875455e-05,8.018740029090535e-05,-2.060635897370041e-06,7.137313950806856e-05,0.0001555115956692204,0.03377355169504881,0.00010199973773925977
1965-09-01,0.0007764510103567901,3.63989862866377e-05,8.341235656558269e-05,1.835938288589392e-07,6.815319356974214e-05,0.00013671672674648176,0.02505666925571859,0.00010222775440630611
1965-10-01,0.0006510536227973976,3.962165973512236e-05,8.102996381475115e-05,1.6626875320154434e-06,6.771416228730231e-05,0.00012846770424892803,0.006745294376742095,0.00010107041182278027
1965-11-01,0.0007547254686609709,4.274990758171129e-05,8.271335582639632e-05,4.716313259526914e-06,6.635855534113944e-05,0.00014030487224002942,0.00047369831008836627,9.9911893241454e-05
1965-12-01,0.0007694651555669094,4.0317354432772845e-05,7.939104164195071e-05,1.0778425182064795e-06,6.423732556868345e-05,0.00012482048007838713,0.008231310494011268,0.00010083227649840071
1966-01-01,0.0006658981354641062,4.0031985073134035e-05,7.763949476859787e-05,4.8184965079884e-06,6.408175395336002e-05,0.00012796391064722018,0.01715060498099774,0.00010356102287661024
1966-02-01,0.0007085351431409695,3.76865858653025e-05,8.064574237189979e-05,2.8154711986741737e-06,6.473944813478738e-05,0.0001322343450738117,0.0070086505729705095,0.00010248998499497079
1966-03-01,0.0007695072002076942,3.783512711809127e-05,7.921045288277491e-05,7.457174346727836e-06,6.174307782202959e-05,0.000132997166264641,0.00909830559976399,0.00010561567716311316
1966-04-01,0.0007548944787621231,3.520485698236299e-05,7.915187124781623e-05,4.351609268685948e-06,6.290355522651226e-05,0.00013324293971751243,0.006573611608473584,0.00010840818969543676
1966-05-01,0.0007478785326903952,3.9690424695952e-05,8.273816277139488e-05,2.4998871247881297e-06,6.615073361899703e-05,0.00013215164402096818,0.014954227663110942,0.0001007182300930063
1966-06-01,0.0008815077308099716,3.7973878770428676e-05,7.951159866272727e-05,1.3251084396002444e-06,6.927562353666871e-05,0.00015254711168101773,0.01372406113659963,0.0001046081600835287
1966-07-01,0.0008961213877358074,3.820827202623945e-05,8.210586933451673e-05,-8.635114133491301e-08,6.799017719458789e-05,0.00015523029595407515,0.0323313579428941,9.873397492662851e-05
1966-08-01,0.0009040242210695786,3.704216518470519e-05,8.178135144875964e-05,-5.282116118544812e-07,6.918294238857924e-05,0.000154933017116631,0.029619288397952914,9.762827472133172e-05
1966-09-01,0.0007278227193247793,3.5522624405236605e-05,8.073821826675139e-05,-9.521716992474758e-07,6.93102803779766e-05,0.00014540842480178422,0.01928425335790962,0.000101807618616582
1966-10-01,0.0006549225612876138,4.029438073983357e-05,8.458018846731712e-05,4.6191222517829355e-08,6.938217265997081e-05,0.00013386732182250574,0.002474140637787059,0.00010023521649283033
1966-11-01,0.0007584952462431309,3.922384961711712e-05,7.995723325830813e-05,2.634756619156303e-06,6.762896373402327e-05,0.00013444497688816718,-0.013343690079636872,0.00010332932592867766
1966-12-01,0.0006657957003751237,3.903318944984798e-05,7.50390446209186e-05,3.0920329597830384e-06,6.396055687218904e-05,0.00013131385947837352,-0.013669562758877873,0.00010686615200410055
1967-01-01,0.0006679112370225733,4.048829360390229e-05,7.853453422870513e-05,1.529398479955253e-06,6.147885578684509e-05,0.00013182985080325475,0.004190843174001202,0.00010564370652075944
1967-02-01,0.0006130157479284597,3.718109587143271e-05,7.892027700814855e-05,2.8416869929254734e-06,6.328964082058519e-05,0.00013709636382722796,-0.009026860789163038,0.00010321039786334907
1967-03-01,0.0008191507991536387,3.678614314229367e-05,8.18739087529272e-05,3.992402513759972e-06,6.008716591168195e-05,0.00013981031000954457,-0.012486883497331291,0.00010842824088095493
1967-04-01,0.0009075039997696875,3.9452483694666745e-05,8.175720341041215e-05,4.418028460460971e-06,6.134900613687932e-05,0.00014312574001870907,0.009420979768037796,0.00010390601325292834
1967-05-01,0.0007826697713296327,3.8393250358103975e-05,8.11170870470782e-05,4.136144115926364e-06,6.126851076260209e-05,0.00013636232464565322,0.022162268578540534,0.00010676499927243175
1967-06-01,0.0008861681895463594,3.7072035282351605e-05,8.027700905141037e-05,-4.799158810811181e-07,6.701865640934557e-05,0.00014803263184148818,0.023480832169298083,0.00010459353202455785
1967-07-01,0.000910465106634157,4.096532142656951e-05,8.180852689604451e-05,-1.5838279627590798e-06,6.67138781864196e-05,0.00016991177919687919,0.029351800912991166,0.00010318120942873404
1967-08-01,0.0008303120141915444,3.810887642967419e-05,8.217731618543865e-05,-1.1443396852667646e-06,6.731991306878627e-05,0.00015488282700131933,0.026322476333007216,9.732816685099415e-05
1967-09-01,0.0007144128695862101,3.545794286077666e-05,8.069147151110082e-05,-8.057082519399531e-07,6.872456287965178e-05,0.00014605448086513206,0.01698506821412593,9.79824615696575e-05
1967-10-01,0.0006581492406050009,3.8922066384592774e-05,8.057565403893799e-05,-1.276221320311115e-06,6.966752407606691e-05,0.0001301095065942858,0.014693624689243734,0.00010335360732211103
1967-11-01,0.0007168339964534555,4.204711596083673e-05,7.93814353426671e-05,-2.102442800008713e-07,6.54826348181814e-05,0.00014652185620014698,-0.012778829841408879,0.00010081049092763732
1967-12-01,0.0006553465417320174,3.6742348465921843e-05,8.085228035053877e-05,3.755197747328802e-07,6.265654228627681e-05,0.0001359346662446534,0.002516974927857518,0.00010419617167424931
1968-01-01,0.0007354427257918619,3.6209855789197684e-05,8.178437376961477e-05,2.9395389464374573e-07,6.224247335921973e-05,0.00013431475823521256,0.0035696273698704317,0.00010638301995810295
1968-02-01,0.000666930853705188,3.28611607496502e-05,7.639633635322765e-05,2.554616142035007e-06,5.984537419863045e-05,0.00013356036736065737,-0.010432559793116525,0.00011074572644564649
1968-03-01,0.0007226482661540752,3.5480747545251665e-05,7.62218354844612e-05,4.26743766024108e-06,6.29942340310663e-05,0.00012970533764298755,0.0018564598576631397,0.00010511086953175796
1968-04-01,0.0007350817343519467,3.4964332156759636e-05,8.15874827949174e-05,5.525317952449643e-06,6.358064420055597e-05,0.00013526497731128565,0.0012357741070445627,0.00010120258889929933
1968-05-01,0.0008232013767285804,3.705690043114903e-05,7.767034635530668e-05,5.034908255543746e-06,6.409628258552402e-05,0.00014329674601098165,0.02272527344757691,0.00010905490388151605
1968-06-01,0.0008406676248081826,3.744713954286518e-05,7.711636359230257e-05,3.2838889578774343e-06,6.97749899700284e-05,0.00015316334331426054,0.023414821771439165,0.00010705399015636812
1968-07-01,0.0008934196167891578,4.021600521294268e-05,8.193858082233635e-05,3.158579637027232e-07,6.670168077107518e-05,0.00016128712489332358,0.03494077827781439,9.84411937764001e-05
