,vws850-250_cluster1,vws850-250_cluster2,vws850-250_cluster3,vws850-250_cluster4,vws850-250_cluster5,vws850-250_cluster6,vws850-250_cluster7,vws850-250_cluster8
1965-01-01,35.53309744349992,36.34608605820662,40.92566067084143,38.178303038827025,50.882578393044064,39.396227234300106,23.180872541288448,22.737069227025195
1965-02-01,37.8885732645273,21.71724200022493,54.79266978726588,32.00807656796862,45.511106081480214,55.340607081683785,34.2536227343208,36.09789530968901
1965-03-01,31.88533421470906,11.624746646004184,63.99286444201854,28.138196504978495,56.54520624930578,49.697796171901246,32.120549058766656,25.88466513881705
1965-04-01,37.462248786543284,14.169455110264451,41.903354116549124,21.25221916306013,32.81618169681704,44.205885177969684,31.150724994841823,24.964130737269045
1965-05-01,33.75509334854729,9.3384648022419,40.04696622720223,15.911753278545763,23.119358792332523,37.79964751313355,26.332911672607484,20.72266854469902
1965-06-01,26.877330563879198,13.274027784258204,24.05456134666888,6.737449625202303,16.667501756940762,18.31411905380853,20.32028164378301,8.928525561274537
1965-07-01,24.868214627233765,9.853590269747029,12.880467549102114,7.043711390628506,14.137569709195757,14.361070236786786,28.675686244643565,8.128124837210073
1965-08-01,24.423949757946747,14.86280334228688,9.20326065533311,10.628225991289325,13.17001467381743,6.254113210827643,17.681177554109347,5.13058043628576
1965-09-01,18.609840273855948,13.134167292595789,18.68157681824257,6.6968006532843765,16.912029148883434,7.116619159364023,19.06437244799454,4.823882920038438
1965-10-01,19.55692193563607,8.62662807618215,32.3064295779953,11.189882022051547,17.804697313110243,24.951601400393347,18.001835928554218,9.080824527926657
1965-11-01,33.88952726178318,8.99844007311357,40.7779523791712,12.434246821982336,37.600727980008614,30.114536556760076,28.166864364965537,9.22513046558218
1965-12-01,36.12340541569138,13.84056764783404,55.52443013113721,15.496749895612819,32.90903299101671,42.05870314123991,38.22862752091716,23.470539844699168
1966-01-01,37.16128697484159,20.49812274069605,71.63105872611814,27.26796552903375,59.86712833856605,47.91049423839837,32.173668307275335,20.868880680200522
1966-02-01,39.978277884219075,17.253969253792352,64.98483791525582,19.079274404856577,49.69396748817809,51.25131362368977,43.478746219954175,25.418002184328987
1966-03-01,45.43626131508654,18.610068864337794,52.55412909451206,21.26525083980021,43.06200283441974,50.864113151900085,33.26656266079566,24.032591433816627
1966-04-01,36.325915032723906,13.047389452752965,48.773204367238826,22.393611690946482,35.93602170716231,53.532863232822926,31.46757112985376,26.92604555062549
1966-05-01,30.552090969645143,10.910386872023079,37.45912364536286,12.121610540459585,19.33804903824771,33.52917071627562,26.792550388846212,17.939447687351766
1966-06-01,24.980150013811233,18.73855753019998,26.711670454663764,7.078977055280647,12.723714038113776,19.470860015041403,17.459566851237803,9.819008298615742
1966-07-01,21.59649578947914,9.97708694972677,13.464319477256291,7.546216759899186,16.559965457546117,10.040484041124188,22.694953377450627,9.611332480047668
1966-08-01,18.382958029408915,14.392532675181341,11.180366420232696,8.74549520525333,19.764895391087588,5.7591337302854635,14.828209041025694,7.3947344811668465
1966-09-01,16.91220966570726,14.084640815145349,21.218579171884535,9.383874014860803,12.544665514982654,6.464109241484989,15.12830053696926,4.174431018218907
1966-10-01,21.304454677341667,8.63410839772259,31.583020955463567,11.294198126282666,24.284137598299754,17.695698373045733,15.867142750142005,17.240286859478633
1966-11-01,28.871728768522114,17.462972914108754,34.03488425218351,24.897351117738392,30.166066106259937,33.35304494708716,19.90332746912447,21.597402209242293
1966-12-01,35.026882537273536,21.50110918957574,48.411212385266914,33.216257925645074,42.441922319422936,53.48022387390812,21.05530179618387,30.806603901960994
1967-01-01,39.077459696751845,30.46167033485775,44.21096648068831,38.549601022196306,47.884334377166915,46.144524221271915,18.663977006867587,47.42624504028523
1967-02-01,32.60383670698409,23.259857624300004,55.386229061111486,39.700765473107026,52.416041203204635,54.734251596591356,23.884535893652085,34.92893826821224
1967-03-01,42.826467553567134,26.44792110693682,40.97525696299082,30.934109067436257,43.27825987000019,43.18103764833627,30.286040095371238,42.106964931562096
1967-04-01,44.83464418565769,16.608931191378517,42.48278083080783,23.62216107704141,29.365724932551334,44.528461597392294,35.27571216443147,30.749269590392707
1967-05-01,29.364070554690443,6.659022208120588,40.50274206943121,22.895461769420756,29.48349605790172,44.00939558284182,25.386372448786624,24.923284975240442
1967-06-01,25.00672049817753,15.811722970199815,21.841535433902195,7.552458406561102,18.172044478823526,17.779789859499566,15.10129212112177,18.192543237368856
1967-07-01,22.748066597976475,11.177799472546255,14.726698369438793,8.907967463096266,21.37936863920498,12.574659074070613,17.285089939976864,12.468044211605811
1967-08-01,20.20985986964496,8.56580404051047,10.542455563303838,8.551937762681593,10.898621961699801,7.645921264642609,15.744180804004237,14.446742624265735
1967-09-01,12.972991010953601,13.846882814441395,19.561810024291105,9.379714452862826,9.976098976641941,7.53666532544849,12.792716994183621,7.38016460483619
1967-10-01,22.603032777796557,7.5793309249208844,27.298343016702862,11.867542050730595,15.44613252015584,20.442979669971518,15.05704153039784,21.362406743456575
1967-11-01,25.245231911178887,15.210379605750973,38.567293471124216,28.925556062835824,28.108958883758408,41.981285597906314,20.69580153833625,29.82795619766281
1967-12-01,31.03563714335308,32.500565266924724,47.909773908187496,35.991192884892605,38.74875646213424,49.50191984327257,25.492559606287728,34.32706592732351
1968-01-01,37.34371526567284,40.415021881052205,42.641281466398425,41.53829396772975,52.532766642358204,51.29219918765688,27.934266346200538,36.14029380636828
1968-02-01,35.809953957784714,26.570645525480323,51.05752982426779,28.945419961002873,72.75240799501366,37.67651124948317,27.294988673745088,16.115514166796775
1968-03-01,44.37552493071519,18.882739285223902,51.19392876145313,23.680307244244194,38.953326830313564,34.76843713731214,32.64220739432323,29.98124694483489
1968-04-01,31.084930084839247,15.273821308697137,48.93414724308294,29.182982593850863,31.299632833556444,47.74913246472122,28.432658636600046,32.00990825690826
1968-05-01,33.05799827300757,8.00866844619103,40.28421869485034,12.771836357510189,31.454839652107935,31.481736040419214,20.789628565896397,21.939332609143246
1968-06-01,21.405841624783804,15.029532596667336,21.01323123564147,8.952919799653534,15.985980643893797,22.04791177285095,14.212276257423511,19.690703765974753
1968-07-01,24.241398402686603,8.987465730578235,9.876890786260763,10.459126693428788,7.426611159015304,14.448698561389715,17.80057430207553,18.70003127043782
1968-08-01,19.084217207387404,10.214359005815822,9.500920765257009,7.85230469079855,13.851090989728034,5.6291711242478,19.606648926361,9.498105060193078
1968-09-01,14.739556345238597,11.224926162883769,23.247069137735583,6.597815074495044,11.37216211081341,8.789388949873452,14.113307139698879,8.168079807786366
1968-10-01,21.00910349492945,10.2100873037099,29.311210687736,9.29179930085139,21.73339417499554,18.15277357526719,13.809239282155104,9.990598147044906
1968-11-01,31.028469136544985,13.996256167766164,41.375771507351395,28.29823082147612,46.78022910173789,38.6000031216611,13.654814948016051,22.111322965258857
1968-12-01,38.56202802195992,23.708542111521826,46.81018911816833,28.982151013044863,48.50359685642273,41.364630097849705,25.538468173972532,29.34745470314357
1969-01-01,46.264908733835526,35.40174438298609,42.64678976749958,30.86058174231525,49.657326778373196,48.90709682839746,38.217771989209226,28.239371885572904
1969-02-01,43.47485726780832,25.829236868154798,68.79760510217798,30.809498844197492,46.38020314446331,55.23523908264026,39.464719766650944,29.66540911969929
1969-03-01,36.95123556577196,14.317793130324784,73.13523916240693,25.130687286139597,40.16825582322955,62.9574217031366,40.84124000991025,37.8864265082275
1969-04-01,39.16259751194928,12.087637049770017,48.74633111377643,16.818568156544067,20.185252611400532,49.079269686865715,38.41277844560454,28.090892329874666
1969-05-01,29.260550245090748,13.871199729567795,41.42861362309378,11.265916595840407,23.264754158677686,42.122170642951275,28.49186471887863,19.423202109544736
1969-06-01,21.30284448815146,15.020724194182563,29.289941081194293,12.092734761210483,17.594423021070995,24.2648928446643,13.131891728221458,16.00876346077917
1969-07-01,25.36577385641483,9.490922750735546,11.79578773959064,8.657018410034949,16.146251349022258,10.494926533181417,23.0281395186698,9.935074147651093
1969-08-01,20.50777740679669,19.39564738082287,11.607337251697396,7.398941959656696,18.418100484540528,6.798552759237849,15.748696912007926,4.6317586741766155
1969-09-01,20.242129504018713,12.375150000070011,20.633331876611468,7.004604765593051,10.692961200745367,11.56049075262792,18.721388044333686,11.18123971877278
1969-10-01,23.66746804054056,14.424270491728702,36.00215136690193,4.9811391623517896,24.15122227383409,19.409829948346967,15.390801732522789,9.066226553065352
1969-11-01,23.070036097982314,11.612922939104257,52.1139771977177,20.007605150145967,39.93693908606597,40.18961809043807,21.007302752680857,14.766007558746805
1969-12-01,37.917633973125646,20.686074637513762,43.63627405759825,37.75333143245806,52.02847890681225,47.6661003057302,19.662379663622925,29.866979904690623
1970-01-01,40.08066426994197,25.696802915554425,51.166129625541245,35.9724791305548,66.4713622386937,51.58938126425773,32.56370513507036,24.782783478136555
1970-02-01,38.03899461768979,25.945377684772463,55.843990847524225,30.227216595916545,71.52490040266959,45.395227556033035,31.961570859059346,24.83567205415909
1970-03-01,32.14399620883342,14.935690773595438,67.125436912779,35.86695611954201,53.35169273091447,65.84382272088482,31.906862812090193,35.62769148999615
1970-04-01,38.91926896650398,8.872292651866367,58.1983915220422,20.80374943139649,29.478545797254412,53.0872040327167,35.63368760278705,41.016267500679
1970-05-01,30.798382044285866,13.103774100893396,39.30498481656944,16.62096021201925,19.516247513880785,42.651767347418776,24.37015655186736,27.641718168227623
1970-06-01,27.619991908901323,12.385699643270305,20.825846325075315,8.703300195646356,11.023222673724117,22.68254868394562,15.758622090311981,22.251855319061402
1970-07-01,20.645928340965614,14.951705950881571,9.27164639753556,9.360973079106964,11.318953444929488,7.639985798658473,17.770197351247276,8.404769512252189
1970-08-01,20.802143564393738,18.321411006489416,8.257227952249277,11.732202824370717,17.96615398178439,6.094274288414392,16.366556057131763,20.165143383543874
1970-09-01,21.624544159963698,17.754124699978096,12.417901897348806,9.078598804181087,10.959344999678997,9.931581614281148,18.54984126515059,16.272879272213988
1970-10-01,26.30321973227351,11.205000602465612,36.13810183580294,13.36789191845822,17.333194059757748,28.949468946813163,20.34508268489918,38.33244616462013
1970-11-01,33.493757329326556,15.538945842477412,37.56797275232526,25.89366058652013,27.714860669414566,35.964137238377184,18.409904253600203,38.63950052880334
1970-12-01,43.08419909154193,25.59868333445463,45.33891902025503,43.2015195572701,32.87658207315788,56.905623817426196,26.34748400819386,45.859340471546105
1971-01-01,34.227668651047,27.671790340484065,43.930793149230325,43.23376451459142,52.391970999213925,45.276203083330316,25.08271505231248,22.419623776021794
1971-02-01,33.84261728464836,20.293261266943862,50.18129062119756,40.847146354285975,60.312870220910185,49.226621028328886,24.656000328628124,22.816941280766926
1971-03-01,40.21543368019324,16.756865838462666,49.8839856118969,35.81253459224163,44.82862007497784,44.28031921816664,19.288054862180147,47.736317918152736
1971-04-01,42.533347630834854,11.536493814083967,47.28217380260612,18.349747180262725,16.093391264340273,47.35783272619564,29.924519979968714,49.37394539407725
1971-05-01,30.224280421114788,8.57166068160766,43.576278334742305,17.20151153466178,19.221979730704266,44.28248960767035,23.270536103038275,36.8773295656958
1971-06-01,25.87731269763683,14.661464326513563,18.275406859626077,10.138031593571515,8.983038539375022,20.327745745919763,17.570290132693703,30.945999900079443
1971-07-01,28.810216086814492,12.07789646262041,12.896012283182692,10.533999391095596,12.5340042234375,7.72156553270873,19.308184223325075,15.062151319620432
1971-08-01,18.814474505815046,15.85854813748382,8.496330763236866,9.912798649446938,10.004295250075943,5.500856889415826,15.305615974672097,14.393152222343168
1971-09-01,19.749897074069086,17.74804049622966,16.637501805600397,9.072320019655095,9.780912840534052,9.604735288978311,14.980210775687992,24.363075208979385
1971-10-01,20.50817866426203,9.913417486445415,32.219138532337375,9.103612011187206,14.589929294280614,14.66753042980543,19.141953242092043,28.360773053550425
1971-11-01,23.73031225576838,13.93091161848782,41.50115152129855,29.371215310840604,30.190826498529333,37.19902894210187,17.41189250071417,36.75692595083779
1971-12-01,37.35213686367753,26.683615353367507,43.57312721380451,33.24081555391869,29.3187063642987,48.136379841524,30.114344355258137,37.00750206179352
1972-01-01,37.318265940746436,30.763384771951895,46.71979069622843,39.21399296653964,42.848684167288965,50.991965148843605,30.054542705588783,38.010132276528395
1972-02-01,40.99984888143352,24.977148507114247,51.52937781297178,32.01894753641895,39.41929107716206,55.65452005034186,33.53283627114065,40.88284758120143
1972-03-01,33.592273495447806,22.267337538634578,40.595908030467115,33.91754563539627,51.81398283827024,45.89965761752829,25.214268256845877,21.83916811277387
1972-04-01,37.54981207260748,9.794981944476524,46.74291739286201,18.613345914207834,34.05674818391166,45.34462306883682,33.65616959510616,20.731088038821227
1972-05-01,31.343521201589475,9.843170110717393,44.918059693364015,12.205983603443336,23.09939706337621,36.87324253362386,30.819920398586053,21.392830738233467
1972-06-01,23.55738279068787,9.318821884503953,22.28576461176121,8.400253300701772,18.43848619787196,15.995802778895825,26.135269086729018,12.93138862131094
1972-07-01,26.40673730987181,6.947119157099719,12.23495311768517,10.64549900361239,16.565721755590218,21.944484412774287,26.864925450514235,8.842558728144093
1972-08-01,23.228101117008993,7.988048272506705,9.632076938698145,6.350172770573231,14.645059657182001,9.916605881337135,16.724479598638453,6.710994089461711
1972-09-01,24.81288738259477,8.577165711684884,15.676184332271793,9.404551857059333,16.264827713663035,18.021820772820135,21.711622999185167,7.392543387622682
1972-10-01,25.127503847120394,7.380132836860034,32.376834345048366,9.752761139720684,28.388147753904054,21.002085794333443,23.418795904641925,8.828165241605905
1972-11-01,31.77836150854694,8.99463309976904,58.50897678660043,11.000258167661382,32.30993265130976,34.407963696490555,26.052619048119258,11.689710689778417
1972-12-01,38.207807483547334,15.469155166031078,50.592998577434905,21.530217321663947,47.56702937584181,43.99315446350311,30.792640421316236,20.660479658992767
1973-01-01,37.625216947429,19.514009817306583,67.11503406891437,25.289421556484623,57.56840113864187,47.2510716593158,30.980884975799263,18.54153551113585
1973-02-01,41.38590582153828,18.669049861084083,72.68414354264951,21.086341721654872,62.130946605910374,49.174509115842945,36.29387964925774,24.119531393165797
1973-03-01,34.18588337672233,11.380962745330105,69.13228291196363,23.22692656009081,41.16280623474963,65.83342625661486,35.845141940174834,35.48023044290748
1973-04-01,36.42599329568915,8.59886471395051,64.41753302090059,14.379702677865483,26.717406000799397,54.39469134240453,33.629960656931786,34.63556906004889
1973-05-01,29.13053309883134,10.984816106641656,42.713894424583785,12.449230077691785,12.192040157620724,39.35063281832193,28.40469999234582,21.243759012582334
1973-06-01,27.8066469713222,12.896985548705146,21.71624887375663,13.03891819091878,10.917163733930744,22.618680934204736,14.90827332814497,33.623338113205584
1973-07-01,24.605521966208318,13.716787496262073,8.47962409483201,8.361985762983377,9.074859778663827,7.3258457960662655,19.058615533279667,14.909371157257898
1973-08-01,20.630025559439122,12.552674011930106,9.954683663145605,9.983550297171023,17.442265383719345,9.106819073392444,19.30671098798892,21.553641057739252
1973-09-01,19.26553961233358,15.581449603692889,16.99983692771364,9.498106258959517,11.274098624765825,6.100208391120504,11.952012355487224,22.93042364399884
1973-10-01,22.237433225720157,12.192041726679054,30.476702388216534,12.66420729262038,15.825197572020489,17.46508007811035,19.015193198382715,32.03849494810777
1973-11-01,30.99532917444463,18.014172725928837,35.99583226145214,33.74842096147784,25.67608582636468,35.51738007284968,17.655118388105723,47.38654339920149
1973-12-01,35.43746988264835,24.513871903861293,36.60056982847931,38.243107052675086,38.67240884487672,40.97744786282661,12.69085947531228,45.502166397460535
1974-01-01,35.80705212750338,30.594596620696123,33.345994635122224,44.00592920401018,59.23334421087428,32.65660162692792,19.786695462500674,26.056039025151527
1974-02-01,37.55666750307714,22.842614906203195,55.38151559972432,42.48448619295053,44.19044486623182,55.2628724304548,24.342738742665354,45.94530047610577
1974-03-01,35.63198602277274,21.37462202475762,42.6447898608898,36.494360743104416,45.5138328362367,40.84560862127841,20.984980183433738,36.45535270183461
1974-04-01,40.456460186606364,17.53235083819253,39.39226719807572,31.620184180512975,24.055860898480187,51.029411098721816,29.08989496883283,47.47390544687242
1974-05-01,29.099584761081896,10.300837048903363,37.470572546559566,12.284917001584864,15.15499284182963,36.791928259203885,25.587871801606784,37.169380392690414
1974-06-01,27.307776576634527,15.230121282296961,20.980389327520335,10.093251012655234,11.66986280812831,24.780891176854094,18.747220622677155,26.66809141635464
1974-07-01,22.54247906883133,12.071528582171815,9.372197144823636,9.883259115901653,8.574791998130888,9.640548005140106,18.47201331214521,16.880859127169067
1974-08-01,23.343695148137037,8.057400219844963,12.162152698786462,10.126736664702337,11.073904184265684,8.410934321432551,18.55282563873996,11.366388394710397
1974-09-01,15.952930737933634,17.400459737285924,19.70595730214682,9.280818712419265,12.090072326789912,6.685819602879128,15.894419963226811,12.187212640831447
1974-10-01,21.083839616428957,9.10155330545697,35.58111006255178,10.325000398426472,20.267506995286947,20.12452789337591,16.613107390083123,26.527966602143376
1974-11-01,36.34437129296556,22.32794391179707,36.36961891945189,30.703187225118242,24.27791515877683,41.81047062817589,20.910567249742325,33.93033364636539
1974-12-01,34.82258954937413,26.592612602093794,54.41476177095365,40.83383144210308,44.126048138854394,54.52850693613202,19.07812892324727,34.52976578217404
1975-01-01,33.58358937253144,38.23906320604314,40.662866893112955,47.306487123396394,45.319055916256275,55.367637264830925,24.703211153843853,40.23486701149861
1975-02-01,39.62413306232725,24.199099677876458,56.24961755973678,36.83222237730668,45.372140532332175,46.93340608233099,27.0524193728804,42.85093211744801
1975-03-01,39.87797175153148,14.636122936557925,56.246256015482544,30.939478026330203,26.16058839714731,57.453885770966245,30.994363625767036,54.044795432732485
1975-04-01,39.39305879744495,7.693671355176931,58.83233119556191,19.22536971889652,25.27276627659384,49.05406221160452,34.06926546446662,45.31460739515787
1975-05-01,29.963850581460978,12.13118721127068,44.007580574341965,14.792455237167648,15.124293702336754,41.49285331045692,21.512314800518556,33.8000131705391
1975-06-01,26.764766642974198,12.678561599048122,21.250138302820762,14.231701967045687,14.210958889426573,24.28804270854443,16.412271935964746,36.44091416267523
1975-07-01,20.343096377759608,14.759789316245543,9.951324396535073,8.607949483498713,9.64546926770529,7.765134656860826,13.079256823734783,19.398582687438065
1975-08-01,22.183738167331974,13.851322503343106,8.0093165741539,10.635062568865685,14.574068317652014,8.250753770928386,18.098756144383525,17.302892626765566
