,mgv850_cluster1,mgv850_cluster2,mgv850_cluster3,mgv850_cluster4,mgv850_cluster5,mgv850_cluster6,mgv850_cluster7,mgv850_cluster8
1965-01-01,-0.0047095777,0.36617008,0.5823694,0.23312435,-0.24327941,-0.5396888,0.4837625,0.1030221
1965-02-01,-0.023253584,-0.21781822,1.0631883,0.2738917,-0.24607572,-0.9271992,0.40708455,0.25152117
1965-03-01,0.1083204,0.16807325,0.99769574,0.15041232,-0.16542411,-0.41238284,0.51628804,0.059458446
1965-04-01,-0.019574214,0.23283002,0.8132862,-0.02752161,-0.10876193,-0.82667905,0.09860687,-0.047242977
1965-05-01,-0.0016189099,0.1511482,0.8184372,0.022812033,-0.007947421,-0.41841698,0.31097966,-0.116856575
1965-06-01,-0.033997297,0.061077453,0.7117357,-0.0138343815,0.03296709,-0.52865064,0.5894338,0.16925064
1965-07-01,-0.10096166,0.028551865,0.77207726,-0.19559488,-0.024578143,-0.20251207,0.22164476,0.02060442
1965-08-01,-0.21546344,0.004415226,0.6746478,-0.0033850193,-0.0997843,-0.6581643,0.22223346,0.07756095
1965-09-01,-0.119947195,0.2894922,0.29390743,0.09271991,-0.06446244,-0.63917875,0.40090328,-0.13245705
1965-10-01,0.077708125,0.25946862,0.20825191,0.15320864,-0.18647008,-0.17337152,0.2292978,-0.115237616
1965-11-01,0.15659365,-0.05666218,0.21870127,0.20118752,-0.15659365,-0.3742647,0.1206831,0.15379734
1965-12-01,-0.09404449,0.033702947,0.66302097,0.15188406,-0.31671947,-0.9606077,0.37411752,0.09316144
1966-01-01,0.0120073315,0.14481148,0.42850322,0.107776836,-0.23233494,-0.2109243,0.6865889,0.22799496
1966-02-01,0.13020018,-0.054684065,0.9258679,0.11529951,-0.16897087,-0.25692838,0.60817945,-0.0756608
1966-03-01,-0.097071454,0.28311306,0.5293361,-0.013020039,-0.2122263,-0.90561455,0.58213943,-0.0018806935
1966-04-01,-0.3367845,-0.059458114,0.7988504,0.035154056,-0.18314824,-0.35211915,0.4331326,0.17258754
1966-05-01,0.026908064,0.31016573,0.5678174,0.029512048,-0.09779479,0.14481159,0.3976892,0.19747026
1966-06-01,0.010271311,0.012296677,0.3363505,-0.06047075,-0.037902713,-0.3498045,0.6138215,0.08723412
1966-07-01,-0.09880743,-0.09200807,0.77801836,-0.17461291,-0.018662024,-0.14582424,0.3286831,0.038915396
1966-08-01,-0.25707301,-0.026040077,0.8481819,0.07074211,-0.02878871,-0.15276822,0.18459491,0.014032697
1966-09-01,-0.12846418,0.20007429,0.5986315,0.03283937,-0.1455349,-0.020687366,0.30351108,0.006076002
1966-10-01,-0.118337534,0.23088832,0.074069455,0.08477478,-0.16607757,-0.53020406,0.1641969,0.0882468
1966-11-01,-0.0371794,0.13613153,0.13786754,0.21931498,-0.14640288,-0.7480723,0.15667419,-0.09765015
1966-12-01,0.02835474,0.19385357,0.41345787,0.12166481,-0.2213403,-0.5932789,0.3754105,0.19616826
1967-01-01,-0.051790237,-0.066278175,0.6759376,0.048792742,-0.2512909,-0.63097495,0.542049,0.22747739
1967-02-01,-0.101249084,0.20699444,0.6043305,0.15253976,-0.19350566,-0.5915078,0.7019159,0.100083396
1967-03-01,0.008992529,0.033638667,0.67210746,0.046627868,-0.114238285,-0.46894318,0.37635353,-0.0965863
1967-04-01,-0.085928485,0.09175696,0.70624566,0.28642833,-0.008992529,-0.504247,0.20816012,0.19600357
1967-05-01,-0.07893431,0.20616183,0.7808503,0.16153225,-0.15154059,-0.8341392,0.37052503,-0.046794392
1967-06-01,-0.1706913,0.11040814,0.47077498,0.12556219,-0.06711082,-1.1685276,0.5503754,0.07477112
1967-07-01,-0.13788527,-0.11157384,0.8511251,0.13821831,-0.09708587,-0.45662013,0.13655305,0.15853477
1967-08-01,-0.27160734,-0.13705263,0.77102506,0.2825982,-0.10424658,-0.18334742,0.1950044,0.16736072
1967-09-01,-0.08642809,-0.06777692,0.4561205,0.1901751,-0.028809357,0.1893425,0.2884267,0.010824323
1967-10-01,-0.15420502,0.18950899,0.3248963,-0.012156534,-0.22081628,-0.67826897,0.24346408,0.044962574
1967-11-01,-0.13738568,-0.10657801,0.24762729,0.18034995,-0.21831831,-0.6682773,0.3543718,0.11124078
1967-12-01,0.0076602935,0.5025818,0.79517174,0.2031643,-0.36403042,-0.38717785,0.32306454,-0.18867636
1968-01-01,0.14467895,0.26515037,0.5611619,0.1652058,-0.24561448,-0.4514493,0.55733955,-0.05563488
