,zgu250_cluster1,zgu250_cluster2,zgu250_cluster3,zgu250_cluster4,zgu250_cluster5,zgu250_cluster6,zgu250_cluster7,zgu250_cluster8
1965-01-01,-0.17695466,0.5155474,-0.36205634,-0.4992529,0.82676584,0.21052055,-0.29492417,-0.4223446
1965-02-01,-1.5785782,0.7964584,0.044646073,0.17597695,-0.1407814,0.069413185,-0.2587511,1.3973871
1965-03-01,-1.2354233,0.56149673,-0.49338722,0.33337823,1.0118675,-0.068761446,0.17206612,-0.7345406
1965-04-01,-0.007495308,-0.21215001,-0.38454247,-0.62862855,0.27537155,-0.26787606,0.022159958,0.16457061
1965-05-01,-0.27243805,0.0084728245,-0.6432934,-0.15120964,0.22811814,0.17956161,0.14990616,-0.0016292572
1965-06-01,-0.6485073,0.019552995,-0.14338875,0.23072529,-0.7544197,0.3584713,0.30502662,0.8173153
1965-07-01,-0.43081743,0.017923737,-0.45525894,-0.28742903,-0.4581917,0.15642396,0.17793198,0.29394644
1965-08-01,-0.2867775,0.14469223,0.08994369,-0.6999973,-0.25907707,0.2629879,0.03975754,2.1795068
1965-09-01,-1.3947802,-0.1375225,-0.21508293,0.085055545,-0.41191673,-0.006191635,0.4288624,-0.692828
1965-10-01,0.1785839,0.2890583,0.118621446,-0.0368248,-0.25777358,-0.18216857,0.5644299,-0.4966461
1965-11-01,0.39105988,0.15642396,-0.20693569,0.071042255,-0.089292146,0.031284712,0.4415718,-0.1277462
1965-12-01,-0.09580956,-0.20921707,-0.7716915,0.29818267,0.4490673,-0.175325,0.5869156,-0.040735625
1966-01-01,-0.96138537,0.32035217,-0.1673973,0.2143341,0.4598503,0.0032821656,0.035776902,-0.29672012
1966-02-01,-0.61740077,-0.15853539,-0.03774643,-0.1312912,0.52680933,-0.033807755,-0.088293836,0.15590973
1966-03-01,-0.320681,0.18315239,-0.022319412,0.012800979,0.22221184,-0.19759445,-0.0469368,-0.13457413
1966-04-01,-0.93512726,0.31838304,-0.4391716,-0.33446616,0.6968319,-0.21334954,0.080416106,0.071554184
1966-05-01,-0.3036127,0.113895796,-0.5842493,0.09649964,0.80547637,0.04201355,0.18151131,-0.07417984
1966-06-01,-0.57834166,0.09584312,-0.39617348,0.105033495,0.15032959,0.10207901,0.10010986,0.14901657
1966-07-01,-0.5320606,-0.27046126,-0.22680703,0.0036109923,-0.9062427,0.04824982,0.18873176,0.5251678
1966-08-01,-0.37844887,0.19464035,0.051860046,-0.37615126,-0.12308617,0.24748535,0.2077694,-0.26455307
