,zgu250_cluster1,zgu250_cluster2,zgu250_cluster3,zgu250_cluster4,zgu250_cluster5,zgu250_cluster6,zgu250_cluster7,zgu250_cluster8
1965-01-01,-1.172653692109244,0.4896148587718155,0.11286530643701553,-0.6931734845993367,1.6180797169605892,-0.5880876327864826,-0.11801081044333323,-0.9600795653401589
1965-02-01,-2.2468085799898416,0.5401621984713005,-0.22545258647629193,-0.1576650174374276,1.0573914895455043,-0.4208350204862654,-0.2439782023429871,0.613723847330833
1965-03-01,-1.9073215978486195,0.44524779825499566,-0.3620395702975137,1.2980062910851013,1.5529793997605643,-0.32238358398899436,0.19275852612086705,-1.3180997906898966
1965-04-01,-0.5771792360714503,0.10612013213562244,-0.13531900587536042,-0.09644194010724413,0.8858177190025648,-0.38334198761731386,0.47027600663048885,0.3132596003765963
1965-05-01,-0.43124199977942873,-0.0776379837682753,-0.4176234737748192,0.4091570669032158,0.8557891473174095,0.056945944379549474,0.79956020627703,0.12635230561908412
1965-06-01,-0.7990735982145581,-0.04507100491812735,-0.2185625911113762,0.7588091682880483,-0.5540669585267703,0.20570795168168843,0.5222649233681815,0.5245471487239916
1965-07-01,-0.5375501832791737,-0.048326836390928794,-0.04556167127919339,-0.4754482431614653,-0.9814825529853504,0.14603290692321025,0.5315613320895604,0.8866760195518026
1965-08-01,-0.29058605432510376,-0.04050361387657397,-0.16066400511633783,-1.7118266288270343,-0.5222315589586894,0.31025375938043,0.30634028570992605,1.6934515262136653
1965-09-01,-0.9970982159887041,-0.1330099345156641,-0.1903865042896498,0.6789333642797267,-0.546624946097533,0.2556822932092473,0.5970455493245806,-0.10304381804806846
1965-10-01,0.45775169772761204,0.3437586625417074,-0.19455897577461742,-0.3015865036781798,0.6715567161639532,-0.24357371730729938,0.2500455507210323,-0.06372446612435945
1965-11-01,0.20462227985262868,0.06558876823295247,-0.17945307883478348,0.1404354863978447,0.0790715062369903,-0.02476661466062069,0.32773641603333614,0.23672951727497335
1965-12-01,-0.5854006324495588,-0.009256863232814905,-0.21106486120039508,0.48604201763234245,1.2042896201213202,-0.19621227984316647,0.7352943931307112,0.4046091315697651
1966-01-01,-1.5622427420956746,0.5425029089956573,-0.20106110189642226,0.5370438732999436,1.3061384359995525,-0.3305816208012402,0.14845281839370728,-0.9302321745424854
1966-02-01,-0.7384852107082094,0.17589093919730547,-0.0039923714385146185,-0.6131224175716968,0.9665492922067642,-0.3918699105270207,0.09233833423682622,0.7495930608437986
1966-03-01,-0.32442142920834677,0.15025922746369333,0.08034768425637767,-0.32061687175263753,0.5707641442616781,-0.38278818828985095,0.17440604312079294,-0.33555404872310407
1966-04-01,-1.207947837454932,0.30739939574039343,-0.25455717529569355,-0.05761453921490527,1.110419755180677,-0.21847611060366035,0.3335076144763402,-0.03684399535461348
1966-05-01,0.07165456855935709,-0.028099258514967834,-0.3750056205760865,0.6121668409793936,0.8822783827781677,0.1036501518683508,0.5055070349148342,-0.08614649425963966
1966-06-01,-0.5999449108328138,-0.0903047782114961,-0.2111302422625678,0.749713309267734,-0.22342021887501082,-0.03612984291976318,0.12645698019436427,0.04243782664440116
1966-07-01,-0.6176417427403585,-0.07492751969645421,-0.025389466290583924,-0.6119745208861981,-1.264686385790507,0.0819646375020966,0.4229577098573957,0.9954369797998546
1966-08-01,-0.04410075156816414,-0.007350790229710666,-0.18414399985756194,-0.5278577195837143,-0.47648673256238305,0.1711405027890578,0.23204601236752104,0.20409176240161975
