,vo500_cluster1,vo500_cluster2,vo500_cluster3,vo500_cluster4,vo500_cluster5,vo500_cluster6,vo500_cluster7,vo500_cluster8
1965-01-01,-1.2335113e-05,-1.1554417e-05,1.091529e-05,-1.887681e-05,8.66293e-06,3.8979924e-06,5.6837234e-06,-1.2451768e-05
1965-02-01,-2.0061321e-05,-5.7126526e-06,8.501411e-06,-1.605913e-05,-1.4219557e-05,-1.6112965e-05,7.891213e-06,-1.1751836e-05
1965-03-01,-6.142926e-05,-9.40077e-06,2.2805205e-05,-2.0088242e-05,2.6071568e-05,9.892305e-06,7.630981e-06,-1.13300775e-05
1965-04-01,-6.826709e-05,-8.98799e-06,-8.673916e-06,-1.046421e-06,-1.6525752e-05,4.521571e-07,-1.6701233e-07,-1.1213422e-05
1965-05-01,-8.136844e-05,1.5828191e-06,-9.077725e-06,-1.1222393e-05,-6.5561617e-06,1.2777236e-06,-6.134411e-06,-1.8271166e-06
1965-06-01,-6.614933e-05,1.1116208e-07,-6.3946427e-06,-6.830669e-08,-7.2291805e-06,-2.2134205e-05,-1.6386766e-06,-1.0728851e-05
1965-07-01,-5.5183693e-05,-1.1545446e-05,-2.0106185e-05,-1.073342e-06,-1.1321106e-05,-2.3655302e-06,2.6955386e-06,-3.4782424e-06
1965-08-01,-6.3161155e-05,-1.2976816e-06,-9.822528e-06,-9.930212e-06,-1.957675e-05,-6.2331164e-06,2.0314983e-06,1.3046447e-06
1965-09-01,-7.006179e-05,-8.575211e-06,-7.64196e-06,-7.0227907e-06,3.655703e-06,-1.0917298e-05,1.2911187e-07,1.5043108e-05
1965-10-01,-6.533275e-05,-1.414337e-06,-1.2290249e-05,-5.9011e-06,3.8621e-06,-2.9846997e-06,-1.8450664e-06,2.2468594e-06
1965-11-01,-4.3975764e-05,-3.935893e-06,2.8032227e-06,-2.4135297e-05,-1.7476945e-05,-8.485469e-06,6.585469e-07,-2.9039365e-06
1965-12-01,-4.3724496e-05,-1.5130427e-06,-5.3985787e-06,-1.3726007e-05,-1.1689022e-05,-8.05474e-06,3.803725e-07,-1.46861785e-05
1966-01-01,-8.704282e-05,-3.3996039e-06,8.445848e-06,-8.646144e-06,7.093695e-08,-3.1633463e-06,-1.2406999e-06,-1.0242915e-05
1966-02-01,-5.322545e-05,-5.3792755e-06,1.23074315e-05,-3.7417667e-06,-2.2234963e-07,1.0295171e-05,5.553735e-06,-1.0788754e-05
1966-03-01,-7.033373e-05,-5.1266397e-08,2.5557092e-06,-4.5808883e-06,1.7847258e-05,-2.2264649e-06,8.722782e-08,-2.1330714e-05
1966-04-01,-4.6569505e-05,7.1830946e-06,-2.2183158e-06,-3.5055127e-06,1.0987649e-05,-3.8476755e-06,-1.183671e-06,-1.3534223e-05
1966-05-01,-2.7424525e-05,-1.8324543e-05,-9.957777e-06,1.6595623e-06,-7.464856e-06,1.42463705e-05,-5.8110563e-06,-4.621623e-06
1966-06-01,-6.0940467e-05,-1.9494728e-06,-9.745963e-06,2.2053428e-08,-3.0381852e-07,-3.115576e-05,2.990455e-07,8.722782e-08
1966-07-01,-5.9058555e-05,-7.301922e-06,-8.230658e-06,-2.5493864e-07,-1.637746e-05,-8.466912e-06,1.2796227e-07,-8.0758655e-06
1966-08-01,-6.72298e-05,-4.6134774e-06,-6.731643e-06,-5.3466865e-06,-2.0467152e-05,-2.063527e-06,-6.7857036e-07,-2.715271e-06
1966-09-01,-6.0818267e-05,-2.7560054e-06,-5.7051475e-06,-7.4374475e-07,-1.8842984e-06,-8.849813e-06,-4.1246676e-06,1.7002967e-06
1966-10-01,-5.3567608e-05,-6.6227585e-07,1.2685159e-06,-1.4462959e-05,-3.538098e-06,-9.045336e-06,-6.48724e-06,-3.7499158e-06
1966-11-01,-5.3355798e-05,-5.314101e-06,-1.0533222e-06,-1.4031179e-05,4.6087043e-06,-1.061767e-05,-4.2601823e-07,-1.3346849e-05
