,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7,sst_cluster8,sst_cluster9
1965-01-01,26.493195,25.612518,26.16986,15.179718,14.022614,22.971008,23.196533,22.274445,26.447266
1965-02-01,26.859924,25.424408,26.022156,14.285065,13.22229,22.312378,24.506317,22.093323,26.840454
1965-03-01,26.759613,25.058655,25.950317,14.347443,13.028198,22.18164,26.058594,21.813416,27.979584
1965-04-01,28.16571,25.484772,26.713715,15.265533,13.465271,22.569855,26.938263,22.102325,29.042877
1965-05-01,28.635223,25.977753,27.080444,16.270935,14.511108,23.362701,26.820496,22.634216,28.69162
1965-06-01,28.469574,26.22525,28.358795,18.66446,15.850311,25.16095,26.70575,23.235962,28.269989
1965-07-01,28.980011,27.055023,28.748505,21.62033,20.846924,26.152893,25.970276,23.324768,27.638306
1965-08-01,28.84079,27.35141,29.250946,21.674713,23.64859,26.73117,24.612091,24.621063,27.308472
1965-09-01,28.689606,28.085876,28.884705,21.674713,21.773499,27.156311,24.4599,25.094604,27.116882
1965-10-01,29.29834,27.997559,28.716553,20.168823,18.002838,26.802551,25.317139,25.328613,27.339417
1965-11-01,29.042389,27.428223,27.723114,16.953522,16.757446,24.915466,25.145996,24.141083,27.181244
1965-12-01,28.731018,26.209778,26.970184,14.520081,15.59436,23.481934,24.66748,22.61673,27.431244
1966-01-01,28.187653,25.350006,26.438782,13.843048,14.367493,22.93393,25.269806,21.370117,27.730774
1966-02-01,27.9794,24.94101,25.624847,13.113831,13.171326,22.165894,25.874481,21.138153,27.678314
1966-03-01,28.078735,25.309143,25.521973,12.494049,13.255524,22.222382,26.240082,21.399872,28.348541
1966-04-01,28.440308,26.00003,26.531067,13.489014,13.744202,22.650513,26.064575,21.942505,28.661194
1966-05-01,28.694977,26.562317,27.563354,14.856171,14.729584,23.475555,24.708038,22.193115,28.04898
1966-06-01,28.85434,26.557281,28.395416,16.522339,15.993835,25.596588,25.053467,22.582428,27.538635
1966-07-01,29.52655,27.070648,28.99353,19.752838,19.795197,26.499298,25.377228,23.43872,27.180084
1966-08-01,28.330872,27.484161,29.493774,21.81137,22.514374,26.506348,23.016144,23.651031,26.92038
1966-09-01,27.991486,27.72522,29.419159,21.692871,21.730682,27.034332,23.140198,24.428162,26.851776
