,abs_vo500_cluster1,abs_vo500_cluster2,abs_vo500_cluster3,abs_vo500_cluster4,abs_vo500_cluster5,abs_vo500_cluster6,abs_vo500_cluster7,abs_vo500_cluster8,abs_vo500_cluster9
1965-01-01,7.982192e-05,5.033234e-05,7.699846e-05,4.529783e-05,-4.5550696e-06,6.961005e-05,0.00010908458,2.0011572e-05,8.985573e-05
1965-02-01,8.986329e-05,6.0194237e-05,7.152461e-05,4.8546248e-05,-5.667789e-06,6.9161375e-05,8.031546e-05,2.5853336e-05,8.0110476e-05
1965-03-01,7.374684e-05,5.6245888e-05,8.5236155e-05,3.3013075e-05,2.3679604e-07,9.2815586e-05,9.442184e-05,2.2165219e-05,9.742041e-05
1965-04-01,7.29841e-05,6.815376e-05,8.4769534e-05,3.510391e-05,-1.5938058e-06,9.792152e-05,9.770615e-05,2.2577999e-05,7.008705e-05
1965-05-01,7.746188e-05,7.243413e-05,7.712409e-05,3.4000168e-05,-2.7513888e-06,7.5119795e-05,8.672256e-05,3.3148808e-05,7.808246e-05
1965-06-01,6.990618e-05,5.5474164e-05,8.617838e-05,4.8411643e-05,-9.984047e-06,8.31152e-05,8.116795e-05,3.167715e-05,7.7463286e-05
1965-07-01,8.469454e-05,6.8306304e-05,6.833901e-05,5.4217515e-05,3.0455049e-06,9.533714e-05,7.1790615e-05,2.0020543e-05,6.980887e-05
1965-08-01,8.219093e-05,6.445666e-05,5.6404228e-05,5.213566e-05,-2.0245352e-06,0.000101376325,7.12522e-05,3.0268307e-05,7.801965e-05
1965-09-01,7.407887e-05,6.140566e-05,7.524862e-05,4.6886144e-05,-4.990361e-07,8.35908e-05,0.00010452603,2.2990778e-05,7.4170006e-05
1965-10-01,8.298957e-05,5.899179e-05,5.7175945e-05,4.7218167e-05,-3.801295e-06,7.2454655e-05,6.967286e-05,3.0151652e-05,8.436393e-05
1965-11-01,7.903225e-05,5.955712e-05,6.67507e-05,3.8280534e-05,3.0275623e-06,9.5193565e-05,7.78298e-05,2.7630096e-05,8.397807e-05
1965-12-01,7.8404104e-05,6.0077582e-05,7.347187e-05,3.8971495e-05,5.7914076e-06,7.450062e-05,7.317254e-05,3.0052946e-05,7.406232e-05
1966-01-01,8.389252e-05,4.577943e-05,6.932588e-05,4.8851565e-05,-5.9495505e-06,6.781073e-05,9.43856e-05,2.8166385e-05,9.8060846e-05
1966-02-01,9.857306e-05,7.2557974e-05,7.0547896e-05,4.626088e-05,1.757322e-06,8.7338616e-05,8.1032995e-05,2.6186714e-05,9.2740986e-05
1966-03-01,9.113503e-05,5.272051e-05,7.730974e-05,4.616312e-05,-3.4729237e-06,7.609603e-05,9.178677e-05,3.1514723e-05,8.83743e-05
1966-04-01,0.00010534305,4.672446e-05,6.806312e-05,4.203269e-05,1.4070101e-06,7.935475e-05,9.154237e-05,3.8749084e-05,7.992606e-05
