,mgu250_cluster1,mgu250_cluster2,mgu250_cluster3,mgu250_cluster4,mgu250_cluster5,mgu250_cluster6,mgu250_cluster7,mgu250_cluster8,mgu250_cluster9
1965-01-01,-1.2852831,0.5380341,0.20367737,0.62308884,-2.928061,1.2012053,1.1291847,1.5583737,-0.49403876
1965-02-01,0.73747367,-0.28188935,-0.78896314,0.74301356,0.404747,0.4493931,0.15674973,-1.9269474,1.5091648
1965-03-01,0.7479019,-1.4697335,-2.6497562,0.4415718,-3.1037114,1.8158214,-1.0864948,0.64166415,0.64687806
1965-04-01,0.4666645,0.5921303,-1.0046978,0.36303368,-1.1122395,0.7355183,-0.44450456,-1.4280201,2.329739
1965-05-01,0.43081778,-0.1026535,-1.28398,1.6131217,0.96722144,2.3447294,0.09124718,-1.6010643,2.1808105
1965-06-01,0.35456124,0.9121469,-2.7621858,2.48877,3.1170726,1.1141946,1.4511582,-2.5598123,1.8516684
1965-07-01,0.32555693,2.4672618,1.7392385,1.166988,2.0716395,-1.3322105,-1.7467343,-1.6085594,2.3694968
1965-08-01,0.3812832,1.9249922,1.4752731,-0.18607922,2.1971045,-0.008147049,-0.7492054,0.07267189,-0.16294174
1965-09-01,0.5585636,2.0814164,-0.50381505,0.7100994,0.70325583,0.74920577,1.18263,-2.0559971,1.9442192
1965-10-01,0.49012834,-0.017923355,0.33500767,1.8666592,2.9485908,1.1722018,1.2728999,-0.705863,1.4925454
1965-11-01,0.24962655,0.7371475,0.43700904,-0.2770008,0.8394753,1.3827223,-1.0271839,0.9124729,2.0540416
1965-12-01,-0.12416153,0.84110415,-1.3084214,0.88607633,1.3846779,2.1782036,0.105912015,-1.5349098,3.420796
1966-01-01,0.3006584,-1.3230957,-2.0317433,0.21564713,-1.1635742,2.3813076,1.5180633,0.9997883,1.1556976
1966-02-01,1.2495712,-0.4867653,-0.68731344,-1.7816322,0.3951889,0.89212954,-3.0469584,0.8153229,2.7275906
1966-03-01,0.9853462,-1.1514305,-0.040700532,0.8153229,0.55339587,0.54059446,0.16772537,0.53501475,2.4062536
1966-04-01,0.61017954,0.4851242,-0.04004402,-0.98534644,0.1457344,0.89475477,0.90558624,-1.7836014,2.574636
1966-05-01,0.91083795,1.0116047,-1.4202507,0.46838418,2.1686153,0.9548208,-1.8059212,-1.0697014,1.8873222
1966-06-01,0.9535084,1.1563542,0.20317402,3.2580097,3.8855863,2.0429032,2.8283575,-1.0870975,1.9825087
1966-07-01,0.2317299,1.577145,1.508873,0.53862536,2.1883087,-0.7463951,-1.6313026,-0.4644451,1.6178452
1966-08-01,0.45131645,0.6574448,1.8075622,-0.046280287,3.014792,-0.0013130188,-3.0069144,0.64037645,0.48774987
1966-09-01,0.5021919,0.44606438,-1.6007774,2.0507805,2.7971752,1.4350212,0.9554771,-0.3633503,1.2082142
1966-10-01,0.45131645,1.3851303,-0.62560636,1.8942149,2.1696,1.1123711,0.9430046,0.44770566,0.029540634
1966-11-01,-0.277026,0.5268089,-0.10962868,0.12735291,0.5839211,1.5541687,0.4779026,0.5773565,0.8327192
1966-12-01,0.47691804,-0.44606477,0.5123669,1.0598545,0.18938828,1.7241917,2.1640198,0.5957373,-0.09649964
1967-01-01,-0.9770201,0.33111572,1.8093811,0.36605605,0.04996109,0.18025246,2.6410885,1.0054295,-1.1200463
1967-02-01,-0.10318794,-0.8395454,0.03983841,2.0284922,-0.9244461,1.8384434,1.8766487,0.85750484,-0.7507248
1967-03-01,-0.5760237,1.3469944,-0.8803627,-0.34874916,-2.4063034,0.40818024,-1.1680485,0.8855877,1.3339325
1967-04-01,-0.0966568,2.7171738,-1.7786858,0.3885874,0.42809945,1.6176993,-1.5657787,-3.0397987,2.5522687
1967-05-01,0.15412903,0.9907349,-1.0717176,1.4952453,0.38924065,1.9223652,0.65863955,-0.9936735,1.7381941
1967-06-01,1.3656075,1.3084621,-1.1788244,1.5540231,1.7473373,1.3123806,1.9328144,-1.4877348,1.7182748
1967-07-01,0.22890739,1.4429983,2.2182143,0.07575836,-0.49830627,-0.90616,-1.3104216,-0.24033642,1.055064
1967-08-01,0.31838074,1.1350672,1.18111,0.9904081,2.2342145,0.5250832,-0.7543167,-1.0890248,0.6965187
1967-09-01,0.5933304,-0.2955225,-2.9986546,3.6256192,4.399202,1.0978413,1.4541008,-1.0002048,1.4341816
1967-10-01,0.6413326,0.63904685,1.8508518,3.521125,4.120987,0.7353773,2.6802738,-2.115026,0.8274628
1967-11-01,-1.0570233,0.60018766,0.33144227,1.3440554,2.8464851,0.47414207,0.6351284,-1.1690279,0.8068905
1967-12-01,-1.4263445,0.9900818,0.02579708,2.3308718,-0.30727768,1.3025844,-1.1749058,-0.9812649,0.8983227
1968-01-01,-1.0181786,0.54373395,-0.6013527,-0.5174767,-2.9633663,0.6983566,-1.266159,0.36248893,0.37452355
1968-02-01,0.14295349,-1.3886902,0.5404518,-3.0071273,-7.3832526,0.75524634,2.5399766,3.2405212,0.9076813
1968-03-01,-0.13383636,-2.5644093,-1.7570145,-0.585672,0.880695,1.7854592,0.8467804,1.0816323,0.52768785
1968-04-01,0.57327235,0.25709686,-0.8070305,2.3415916,1.5848869,1.8540184,-0.9397728,-2.0276046,1.3474823
1968-05-01,0.76144636,-0.020421982,-0.20276031,0.7286247,0.38874587,1.3770211,2.684753,0.045220185,1.7632141
1968-06-01,0.82125247,0.8197945,0.6082813,4.2455707,2.9498734,0.68267554,3.3962379,-2.2992892,0.86355555
1968-07-01,0.10721512,1.6377652,0.45329398,1.2362556,3.0249968,0.007293701,0.91862184,-2.2755857,1.5476898
1968-08-01,0.26293182,2.242035,0.615575,0.86975515,2.2693856,-0.0065643312,-1.6494347,-0.56561434,1.1728013
1968-09-01,0.6334442,-0.62797433,0.93758506,1.3689979,2.3113236,2.2861607,0.9933807,-2.2981954,1.2566776
1968-10-01,0.8022896,0.10575638,-1.0524578,1.816457,2.7901447,0.98827475,1.789835,0.44709435,1.0021324
