,r50_cluster1,r50_cluster2,r50_cluster3,r50_cluster4,r50_cluster5,r50_cluster6,r50_cluster7,r50_cluster8,r50_cluster9
1965-01-01,6.521437888921693,3.6652372433589053,7.965819285466121,5.064501028794509,5.771417734099598,6.791846963423716,9.662423392598942,8.821593197909268,3.3239605634108833
1965-02-01,6.525526490322379,3.8478484520545373,7.642320486215445,4.198974462655874,5.712452167417945,6.661358362511743,9.512869147367255,7.167007706382058,3.5294229569642437
1965-03-01,6.375357716582542,3.2295829210525904,6.91999288705679,4.179145006033091,4.858174265884772,6.821544864509679,9.30787907090298,6.9549222425981,3.516767335974652
1965-04-01,5.891462813976199,2.8892865547767053,6.1003032097449665,3.8191909056443434,3.764154562136022,5.751706980451752,9.24708972605624,6.586473204872824,2.3102646288664443
1965-05-01,5.057995818382086,2.3040947241660876,5.227573834932767,2.7172061113210826,3.1230990479632124,4.253509678418123,8.51800053618675,4.306044578552246,1.888768310132234
1965-06-01,5.047402271004611,1.9884843092698317,5.157559834993802,2.4278778296250563,3.104833277260385,4.129986219768282,8.419311139010643,4.232545332475142,1.6959509123926577
1965-07-01,5.044357166733853,1.7906499214661427,5.070435817425067,2.278288327730619,2.8954363450771425,4.026066804233985,8.28608653342077,3.987743637778542,1.6014473593753316
1965-08-01,4.755917260813159,1.8986712663601606,4.833166415874775,2.2905916434067946,2.876281156772521,3.897634035424341,7.855755783790766,3.9246247031471944,1.6807324212530383
1965-09-01,5.20261941954147,2.205411745951726,5.184129568246695,2.5319790840148926,3.110478273252162,4.15377828139293,8.861963878306307,4.363276308233087,1.8603043711703755
1965-10-01,6.110112057175748,3.0819128721188274,5.76690307030311,3.308014136094313,3.473612157309928,4.541167126426214,10.628834805747335,4.455292441628195,2.471537693687107
1965-11-01,7.85602747007858,4.28238434669299,7.464089026817908,5.507695858295147,4.418028563987918,6.13758956329732,13.17849639774293,6.253987659107555,3.2524469106093696
1965-12-01,10.994892342146054,5.566973563952324,10.843057632446289,6.360323979304387,6.8652321652668284,8.588668968104109,17.82787603925365,9.778215234929863,4.125271931938503
1966-01-01,10.881328582763672,4.080027800339919,11.12197655897874,5.586163447453425,7.822567660634111,8.423371254643307,17.72815793059593,9.286711432717063,3.8535509420477823
1966-02-01,11.370813014895417,4.266037085117437,10.732415272639347,4.295490338252141,6.108614293540397,8.393840548358385,19.766275272812955,7.6988228884610255,3.683273947757223
1966-03-01,9.340565703635992,3.8080820670494666,9.547001765324518,3.7755474677452674,5.7197407978336985,7.050798512712309,15.671139354853667,6.98892593383789,3.166163226832514
1966-04-01,6.3427475995795675,3.161765061891996,7.069730758666992,3.7494989541860724,4.691817411562292,5.717854560176028,8.983663810315981,6.482742482965643,3.2151092653689175
1966-05-01,4.654981923657794,2.4864562046833525,5.588362033550555,3.0777850517859826,3.6015420425228957,4.606228840502002,5.827726319778797,5.185077407143332,2.4009137049965235
1966-06-01,3.6932609802068668,1.929416564794687,4.839376302865835,2.3882755866417518,3.078828497630794,3.9011858686616145,4.527423732964567,4.188334725119851,1.67625922223796
1966-07-01,2.9408003008642862,1.7725568551283615,3.9209971061119666,2.1331158051123986,2.638732514730314,3.1741866582556613,3.6745145339374394,3.6921743913130323,1.4775574207305908
1966-08-01,2.72689142892527,1.809001427430373,3.6756482491126428,2.094473655407245,2.624477118980594,3.0600083025195928,3.462892170100249,3.6722582036798648,1.5280680811923482
