,zgv850_cluster1,zgv850_cluster2,zgv850_cluster3,zgv850_cluster4,zgv850_cluster5,zgv850_cluster6,zgv850_cluster7,zgv850_cluster8,zgv850_cluster9
1965-01-01,-0.3014133,0.05386586,-0.08418379,-0.5602932,-0.44623297,0.20177619,0.73366475,0.025755536,0.23960003
1965-02-01,0.0019132614,-0.022664856,0.24342652,-0.78502864,0.27109537,-0.3775026,0.8259432,0.052982807,-0.30612287
1965-03-01,0.067258716,-0.112294115,0.48817772,-0.039589882,-0.86582744,0.10184473,0.31701383,-0.03841255,0.010743737
1965-04-01,0.092425585,-0.086538576,0.7182114,-0.10684872,-0.2569666,0.25843838,-0.32393104,0.33187848,0.033114254
1965-05-01,-0.106554344,-0.08889339,0.5212919,-0.5230581,-0.38147622,0.5340961,-0.42798337,0.69525224,0.1639524
1965-06-01,0.21958432,0.011185264,0.6487452,-0.2535816,-0.502748,-0.13819686,-0.037529517,1.1285338,-0.25196272
1965-07-01,0.105671264,0.12612852,0.43651953,-0.15114823,-0.12877765,-0.06196046,-0.06931915,0.9124818,-0.18087742
1965-08-01,0.16483541,0.13113248,0.28787327,0.0775609,0.045329712,-0.11288281,-0.038559724,0.85596675,-0.1298079
1965-09-01,0.0473902,0.058722615,0.8212336,-0.24872479,-0.38147622,0.5906111,-0.273303,0.67185146,0.042239092
1965-10-01,-0.33187842,0.10920346,0.490091,-0.31156835,-0.011479664,0.06770029,0.5489608,0.16998652,-0.20354228
1965-11-01,-0.38441974,0.09419165,0.23341873,0.42916077,0.25299287,-0.26932925,-0.32187063,0.21605213,0.7318986
1965-12-01,-0.34379953,0.017955279,0.45992026,0.025461197,-0.14217052,0.036940765,-0.32510838,0.19176833,0.10787888
1966-01-01,-0.43573657,0.029367376,0.36369243,-0.43486857,-0.07971146,0.028354693,-0.07363544,0.049186755,-0.007378006
1966-02-01,-0.060615398,0.013454008,-0.21584292,-0.3137824,0.1442329,0.2065843,0.21859165,0.10444949,-0.26329368
1966-03-01,-0.36730915,0.014322018,-0.2952651,-0.3532765,-0.1663669,0.12195416,0.30408973,0.29584375,-0.15262353
1966-04-01,-0.03052473,-0.012441349,0.18170162,-0.83154505,0.47204798,-0.28803173,0.28571707,0.2849937,-0.0001446247
1966-05-01,-0.026184702,-0.025461387,0.7019237,-0.36181164,-0.45136064,0.097360805,0.058445405,0.16998358,0.11761417
1966-06-01,-0.10922346,0.08491943,0.82850707,-0.30278778,-0.16260552,-0.008535338,-0.17721692,0.9335353,0.03153739
1966-07-01,0.124558166,0.14191818,0.5004027,0.041519545,-0.15855494,-0.041953396,-0.22047234,0.9838794,0.3046684
1966-08-01,0.11558881,0.11529946,0.53179544,-0.28701895,-0.064232066,0.030669402,-0.12687282,0.7810564,-0.1532022
1966-09-01,0.09519081,0.058156062,0.9527761,-0.25302234,-0.2502737,0.11558881,-0.17143023,0.252299,0.11775885
1966-10-01,-0.26835704,0.041953374,0.3726619,-0.33085316,-0.31059974,-0.09866281,0.12195416,0.0603261,-0.07204409
1966-11-01,-0.7648538,0.0868001,-0.025461387,0.17157492,-0.087089494,0.37020245,-0.46090865,0.30351108,0.22582495
