,zgv250_cluster1,zgv250_cluster2,zgv250_cluster3,zgv250_cluster4,zgv250_cluster5,zgv250_cluster6,zgv250_cluster7,zgv250_cluster8,zgv250_cluster9
1965-01-01,0.45682955,-0.023695087,0.29964715,0.049744964,0.60061896,1.1214695,0.65993035,0.031936884,-1.7104619
1965-02-01,0.69584084,-0.81725997,0.99666536,-0.15924278,-1.909589,-0.6001774,0.9762083,2.4662025,-0.8539063
1965-03-01,0.25711384,-0.5588215,0.13907985,-0.06755309,0.50775194,-0.30553418,0.5326244,1.420528,-0.36896643
1965-04-01,1.1638557,-0.91027415,-0.4167982,0.0862442,-0.024578094,0.12627569,0.4849399,-0.13216266,-0.7920929
1965-05-01,1.7316549,-0.8581743,-0.6144535,0.045329668,-0.25873262,0.91012686,0.83477366,-0.32348952,-0.24048305
1965-06-01,1.2191935,0.23886418,-0.18234918,0.3402674,-0.5123144,-0.56721044,-0.4641884,1.3980104,0.19897988
1965-07-01,-0.3452713,0.097429514,-0.5767768,0.32834625,1.03081,0.09242573,0.08388958,0.47301874,-0.18588135
1965-08-01,-0.043563653,-0.31259856,-0.30420962,0.005886984,-0.073587224,-0.4784642,0.20457248,1.7011896,-0.5992945
1965-09-01,0.2700653,-0.26564994,-0.15762386,0.13569483,-0.021781921,0.6497753,-0.22370525,0.092131235,0.95089424
1965-10-01,0.30833054,0.09316139,0.61754405,0.13348722,-0.6231367,-0.8363924,0.27403888,0.38559717,-0.3620492
1965-11-01,-0.7426424,-0.34689027,-0.03326142,0.14320078,1.701484,-0.10949783,-0.21369731,-0.8141691,1.1850488
1965-12-01,0.60856646,-0.566033,-0.8125502,0.0213403,0.45388603,0.39987308,0.18926637,-0.5098124,0.29508477
1966-01-01,0.5497342,-0.04513607,0.39624256,-0.031826712,-0.11312952,0.0052080154,0.29295024,0.3418478,0.5135673
1966-02-01,0.54901063,-0.68861425,0.9684,0.123979494,-0.5260087,-0.15378074,1.6124569,-0.5179073,-0.49389267
1966-03-01,0.42213792,-0.06321943,0.40405446,-0.09215279,-0.24853769,-0.2667656,0.39002195,0.28267908,-0.43660456
1966-04-01,0.6641655,-0.11124883,0.025172044,0.098228835,-0.7544377,-0.19689159,-0.47494143,0.43588123,0.8089771
1966-05-01,0.042098235,0.78438365,-0.3729512,0.13482952,1.060408,-0.34575382,-0.113852784,-0.15305755,-0.4186659
1966-06-01,0.44340402,1.0239521,-0.8296644,0.06669142,0.31653112,-0.1519002,0.5021387,-0.017649317,-0.20672894
1966-07-01,-1.1435916,0.16029096,-0.20065293,-0.06466611,0.70886767,-0.093744084,0.8856505,-0.09374414,0.5490107
1966-08-01,-0.6511455,0.44383794,-0.4066585,-0.10936818,0.33360177,0.11341896,0.2865851,-0.24853766,-0.07103138
1966-09-01,-0.17533627,0.8266265,-0.24159369,0.23146701,0.17605953,-0.17519169,0.37989515,-0.12441349,0.3440178
1966-10-01,0.88724184,-0.02141068,-0.10676412,0.015190005,-0.5283234,0.3224625,-0.46293396,0.047161482,-0.28832108
1966-11-01,-0.27067167,0.15074292,0.060615398,0.14105019,0.7398263,0.92688054,-0.17765093,-0.9261573,0.7281083
1966-12-01,0.48506793,-0.19645758,0.111104205,0.21728961,-0.38727325,0.30683836,0.08274956,0.26170236,-0.03717942
1967-01-01,-0.12123241,-0.23147412,1.2524577,-0.12889275,-0.7079109,-0.5064119,-0.121398926,0.95104206,-0.56569594
1967-02-01,0.6054962,0.039467145,-0.2810994,-0.18717757,-0.14221501,0.30141583,-0.6562873,-0.254455,1.0303093
1967-03-01,0.055120658,-0.47360596,-0.0134887695,-0.40166578,0.7010833,0.77185774,0.6617826,-0.9901761,0.91074216
1967-04-01,0.71840227,-0.65711987,-0.4208165,-0.10441313,0.7567037,-0.6519575,0.29725266,0.9310587,-0.7402174
1967-05-01,0.80299854,-0.14771041,-0.5990015,-0.040632855,1.0684443,0.73771966,0.08792682,0.20649485,-0.38567907
1967-06-01,0.646129,0.13605347,-0.80766124,-0.015154064,-0.3230645,-0.32489634,-0.09808512,0.43963423,-0.17818508
1967-07-01,-1.1567042,1.3385528,-0.43863502,-0.1262283,-0.16636162,-0.26061648,-0.3623652,0.8752717,0.36403036
1967-08-01,-0.9184025,-0.37452173,-0.44562918,-0.35637015,-0.19034167,-0.6056627,0.24213186,-0.00083264115,1.270443
