,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5,ssta30_cluster6,ssta30_cluster7,ssta30_cluster8,ssta30_cluster9
1965-01-01,1.068512,0.1878357,0.7451782,-10.244965,-11.402069,-2.4536743,-2.2281494,-3.150238,1.022583
1965-02-01,1.1773987,-0.25811768,0.33963013,-11.397461,-12.460236,-3.3701477,-1.1762085,-3.589203,1.1579285
1965-03-01,0.9803772,-0.72058105,0.17108154,-11.431793,-12.751038,-3.5975952,0.2793579,-3.9658203,2.200348
1965-04-01,2.0210266,-0.6599121,0.56903076,-10.87915,-12.679413,-3.574829,0.7935791,-4.0423584,2.8981934
1965-05-01,2.5923157,-0.06515503,1.0375366,-9.771973,-11.531799,-2.6802063,0.7775879,-3.4086914,2.6487122
1965-06-01,2.729004,0.48468018,2.618225,-7.076111,-9.890259,-0.57962036,0.96517944,-2.5046082,2.529419
1965-07-01,3.5093079,1.5843201,3.2778015,-3.8503723,-4.6237793,0.68218994,0.49957275,-2.145935,2.1676025
1965-08-01,3.4509277,1.9615479,3.861084,-3.715149,-1.741272,1.3413086,-0.777771,-0.7687988,1.9186096
1965-09-01,3.2191467,2.6154175,3.4142456,-3.7957458,-3.6969604,1.685852,-1.0105591,-0.3758545,1.6464233
1965-10-01,3.6340942,2.333313,3.0523071,-5.4954224,-7.6614075,1.1383057,-0.34710693,-0.33563232,1.6751709
1965-11-01,3.2528992,1.6387329,1.9336243,-8.835968,-9.032043,-0.87402344,-0.64349365,-1.648407,1.3917542
1965-12-01,2.9545288,0.43328857,1.1936951,-11.256409,-10.182129,-2.2945557,-1.1090088,-3.1597595,1.6547546
1966-01-01,2.3443909,-0.49325562,0.59552,-12.000214,-11.475769,-2.9093323,-0.5734558,-4.4731445,1.8875122
1966-02-01,1.9864807,-1.0519104,-0.3680725,-12.879089,-12.821594,-3.8270264,-0.11843872,-4.854767,1.6853943
1966-03-01,2.0145264,-0.7550659,-0.5422363,-13.57016,-12.808685,-3.8418274,0.1758728,-4.664337,2.2843323
1966-04-01,2.1634521,-0.27682495,0.25421143,-12.787842,-12.532654,-3.6263428,-0.21228027,-4.3343506,2.3843384
1966-05-01,2.5768738,0.44421387,1.4452515,-11.261932,-11.388519,-2.6425476,-1.4100647,-3.9249878,1.9308777
1966-06-01,2.9453125,0.6482544,2.4863892,-9.386688,-9.915192,-0.31243896,-0.8555603,-3.3265991,1.6296082
1966-07-01,3.8633728,1.4074707,3.3303528,-5.9103394,-5.867981,0.8361206,-0.2859497,-2.2244568,1.5169067
1966-08-01,2.9226074,2.0758972,4.0855103,-3.5968933,-2.8938904,1.0980835,-2.3921204,-1.7572327,1.5121155
1966-09-01,2.6183777,2.3521118,4.046051,-3.6802368,-3.6424255,1.6612244,-2.2329102,-0.9449463,1.4786682
1966-10-01,2.4316711,2.2713013,3.4382324,-5.3616943,-6.8342285,1.1119385,-2.590088,-1.2970886,1.2158203
1966-11-01,2.0986633,1.499054,1.9004822,-7.7869873,-9.474365,-0.3970642,-3.018402,-1.8423767,0.9992981
1966-12-01,2.0943909,0.47055054,0.53411865,-10.809967,-10.516968,-1.8431396,-2.7972717,-2.59906,0.7000122
1967-01-01,1.1566467,0.026763916,0.19354248,-11.941925,-11.888367,-2.2925415,-2.0806885,-3.3082275,0.76297
1967-02-01,0.71743774,-0.34631348,-0.21261597,-12.692169,-12.614044,-2.5915222,-0.99490356,-3.738922,1.1546326
1967-03-01,0.833313,-0.21340942,-0.046661377,-12.576782,-12.238739,-3.164795,-0.45181274,-4.2310486,1.7818604
1967-04-01,1.7173767,-0.39608765,0.2925415,-13.011383,-11.616577,-3.848297,-0.83081055,-4.5544434,2.2232056
1967-05-01,2.2408447,0.30065918,1.1570435,-11.420166,-10.834198,-2.8134766,-0.68948364,-4.0986023,2.2548523
1967-06-01,2.525299,1.0303345,2.6564941,-7.909912,-8.526428,-0.0048828125,-1.1407471,-2.2175293,1.6974182
1967-07-01,3.0293274,1.9054871,3.8361816,-4.493042,-4.8826904,1.1882935,-2.2012634,-1.4480286,1.1006775
1967-08-01,2.2389832,2.5419922,4.1421204,-2.6906433,-1.0354004,2.0281372,-3.5234985,-0.67129517,0.74954224
1967-09-01,1.9386292,2.31073,3.6965332,-4.2360535,-2.3258972,2.0568237,-3.6065063,0.05001831,1.2579956
1967-10-01,1.4354553,1.9152222,2.8642883,-6.0749207,-5.4824524,2.0274048,-4.050598,-0.35751343,0.8674927
1967-11-01,1.9728699,1.3788757,1.9863892,-8.134796,-7.8172607,0.39578247,-3.448059,-1.407196,0.8595276
1967-12-01,1.4352417,0.98950195,1.5559387,-9.374542,-9.615967,-1.4319763,-3.6411133,-2.7681885,0.85580444
1968-01-01,0.835907,0.4060669,0.90515137,-10.576263,-11.030304,-3.0032654,-3.171936,-3.3994446,0.8057251
1968-02-01,0.74609375,0.32717896,0.101623535,-11.669128,-12.103394,-4.073395,-1.2822876,-3.680664,1.3084717
1968-03-01,0.20870972,0.23788452,-0.38827515,-12.341064,-12.863861,-4.262085,-1.3537598,-3.5483398,1.6326904
1968-04-01,0.8905945,0.16699219,0.072021484,-11.706146,-12.362488,-3.3076477,-0.6926575,-3.9269104,2.1315918
1968-05-01,1.8713074,0.5175476,1.2911377,-10.601288,-11.781921,-2.049469,-1.1972656,-3.1707458,1.976654
1968-06-01,2.050232,1.0075989,2.410797,-8.485474,-10.142914,0.57977295,-1.4407349,-1.4966125,1.4245605
1968-07-01,2.5907898,1.453186,3.4252014,-6.071808,-5.95755,1.1331787,-1.7078552,-0.84921265,1.6515503
1968-08-01,2.4629517,1.6542664,4.1278076,-2.5039368,-2.3985596,1.7037354,-1.5404358,-0.0793457,1.7012634
1968-09-01,2.4483948,1.8969116,3.8966064,-2.7524414,-2.8914185,2.4251404,-2.0525818,0.25628662,1.5041809
1968-10-01,2.6906433,2.043213,3.0903015,-5.5960693,-6.91568,1.2369995,-1.947815,-0.12960815,1.0094604
1968-11-01,2.6846313,1.6098633,1.9387817,-9.072266,-9.719696,0.3515625,-2.0181274,-0.55358887,0.9995117
1968-12-01,2.768402,0.7078552,0.71676636,-11.220673,-11.844879,-1.6094055,-1.6094055,-2.5605164,1.2998962
1969-01-01,2.6438293,0.18469238,-0.014251709,-12.4166565,-12.860199,-3.6081238,-0.6844177,-3.6317139,1.2589111
1969-02-01,2.343689,-0.04574585,-0.38671875,-13.437744,-13.130096,-4.587158,-0.55181885,-4.1815796,1.2638245
1969-03-01,1.5579834,-0.7437439,-0.45968628,-13.96756,-13.415863,-4.1473694,0.51760864,-4.7965393,2.137909
1969-04-01,1.7966003,-0.40872192,0.447052,-14.08429,-13.043396,-4.3071594,0.35733032,-5.005005,2.7303162
1969-05-01,2.42984,0.020446777,1.4863892,-12.895233,-11.792816,-2.905304,0.22091675,-4.082062,2.7297974
1969-06-01,3.0491333,0.46331787,2.9681091,-11.309418,-11.350433,-1.7876282,0.1300354,-2.1060486,2.2230835
1969-07-01,2.4736023,1.6434326,4.279999,-6.010895,-5.966797,0.2133789,-1.609436,-2.1708984,1.7265015
1969-08-01,2.4855347,2.0779114,4.5811462,-4.507843,-2.209198,1.313385,-2.5691528,-1.3175354,1.4979858
1969-09-01,1.9617615,2.328888,4.037384,-4.320465,-2.4294434,1.7756348,-2.853485,-1.3854675,1.6161804
1969-10-01,2.1488037,1.5396423,3.395813,-6.8315125,-7.270935,0.83258057,-3.0776672,-1.6676025,1.1417542
1969-11-01,2.4535522,1.2798462,2.1443481,-8.934113,-10.451355,-0.13790894,-2.7667542,-2.2181396,1.0486145
1969-12-01,1.864563,0.36273193,0.99853516,-11.693054,-12.773926,-1.7241516,-2.1841125,-3.222412,1.2482605
1970-01-01,1.1707153,-0.12637329,0.19699097,-12.931915,-13.576599,-3.410675,-2.1549072,-3.7593384,1.1567688
1970-02-01,0.661499,-0.41656494,-0.72802734,-13.820801,-13.894165,-3.703949,-1.3861389,-4.4664,1.5949402
1970-03-01,0.88027954,-0.8569336,-0.44885254,-13.990997,-14.414581,-3.6840515,-0.9994812,-4.413971,1.8829346
1970-04-01,1.2726746,-0.626709,0.4673462,-13.185364,-13.5112915,-3.1423645,-0.82870483,-4.6657104,2.489685
1970-05-01,1.7420044,-0.37228394,1.014679,-11.15033,-11.555847,-1.5645142,-1.4854736,-4.070343,2.1686707
1970-06-01,2.3032532,0.27886963,2.6632996,-8.993927,-9.584351,-0.25164795,-2.379364,-3.0524597,1.4963989
1970-07-01,1.927948,1.249176,3.839203,-6.097351,-3.9908142,0.47122192,-3.7263489,-2.4587097,0.9815979
1970-08-01,1.8718567,1.5939636,4.2687073,-3.360382,-1.7012024,1.3263855,-4.671936,-0.8127136,0.970459
1970-09-01,1.2038574,1.9616699,4.109009,-2.776764,-2.2095642,1.5365295,-4.614685,-0.7905884,1.0473328
1970-10-01,1.3103638,1.9442139,3.374054,-4.911072,-5.7484436,1.0097351,-4.526764,-0.82559204,0.8444519
1970-11-01,0.5639343,0.9678955,2.3569336,-8.494995,-7.834839,-0.28219604,-4.5867004,-1.5369263,0.6817322
1970-12-01,0.050811768,-0.009643555,0.8865967,-10.872406,-9.083038,-1.2385254,-4.379242,-2.8026733,0.5203552
1971-01-01,-0.15301514,-0.043823242,0.73739624,-11.879822,-11.414825,-2.719574,-3.697937,-4.0369263,0.6291809
1971-02-01,-0.3378601,-0.60617065,0.47647095,-11.813141,-12.769287,-3.363922,-2.5965576,-4.227173,0.82632446
1971-03-01,-0.5358887,-0.72613525,0.3031311,-12.524078,-12.775116,-3.5298462,-1.6541138,-4.6999817,1.379364
1971-04-01,0.25405884,-0.4841919,0.2970276,-12.1605835,-12.939331,-2.835785,-0.5034485,-4.802429,1.9810486
1971-05-01,0.801178,-0.39315796,1.6555481,-10.877686,-11.836304,-1.2643127,-1.3433533,-4.067047,1.6782532
1971-06-01,1.0691528,0.05419922,2.883606,-8.420197,-9.119385,0.010223389,-1.8363647,-3.1280212,1.3641663
1971-07-01,2.0811462,0.88879395,3.9539185,-4.4582214,-4.07428,1.045929,-2.2168274,-2.029541,1.4550781
1971-08-01,2.2026672,1.7026062,4.3294067,-3.7378235,-1.9495544,1.5464478,-3.1794434,-0.7972412,1.1664734
1971-09-01,1.697998,1.8462524,3.6888733,-4.13031,-2.5856323,1.8452454,-3.7493286,-0.4623413,1.012146
1971-10-01,1.1414185,1.6212158,3.2399902,-5.4913635,-6.079376,1.0554199,-3.656128,-1.0812073,1.0134277
1971-11-01,1.0887756,1.0779114,2.6591187,-7.1271973,-8.096191,-0.18954468,-3.644043,-2.4161072,0.93707275
1971-12-01,1.3184204,0.12310791,1.8278809,-8.522247,-9.785278,-1.5712891,-3.6397095,-3.3877258,0.9206543
1972-01-01,0.99438477,-0.27008057,1.1809082,-9.752655,-11.193115,-2.6957092,-2.975006,-5.008484,0.89682007
1972-02-01,1.15271,-0.7023926,0.3334961,-10.6588745,-12.571838,-3.6253967,-1.1217957,-4.834381,1.0101929
1972-03-01,1.1018372,-0.6141052,0.5002136,-11.463959,-12.820251,-3.9000854,0.18649292,-4.7743225,2.006195
1972-04-01,1.9595642,-0.42303467,0.56118774,-11.600952,-12.9218445,-3.8606262,0.6405945,-4.919922,2.5038147
1972-05-01,2.7269287,-0.12625122,1.7474976,-10.80011,-11.3802185,-2.3500671,0.9440613,-3.9311218,2.5748596
1972-06-01,3.2019043,0.6500244,2.3363037,-8.708679,-8.818665,-0.8765259,1.1253967,-3.0922241,2.3735962
1972-07-01,4.121002,0.9703369,3.4414368,-5.378296,-5.1095276,-0.040161133,1.2812195,-2.0148315,2.1688232
1972-08-01,4.184265,1.6868896,3.8040466,-3.7473755,-2.9711914,1.0570374,1.1254272,-1.1653442,2.0551147
1972-09-01,3.8890991,2.0296936,3.7102356,-3.8258667,-4.3519287,1.1344299,0.23391724,-1.3638916,2.00531
1972-10-01,3.7613525,1.811554,3.0827332,-5.101898,-7.2152405,0.10614014,-0.17123413,-2.0263367,1.9971008
1972-11-01,3.3815613,0.9267273,2.5097046,-7.6419067,-9.735657,-0.7657471,-0.27746582,-2.7600098,1.6785278
1972-12-01,3.2877808,0.31118774,1.4302673,-9.3177185,-11.40094,-3.038391,0.18014526,-3.8141174,1.8530579
1973-01-01,2.4542847,-0.26123047,0.6213074,-11.627594,-13.250397,-3.9194336,0.44363403,-4.2868958,1.9407043
1973-02-01,2.2119446,-0.88461304,-0.078308105,-13.023315,-13.517487,-4.6447754,0.45809937,-5.029236,1.5158386
1973-03-01,2.023529,-1.0657349,0.1133728,-13.293274,-13.461243,-3.9885254,0.1347351,-5.3467712,2.2977905
1973-04-01,1.1833801,-1.1714478,0.34310913,-12.89801,-13.262085,-3.3869324,-0.34231567,-5.0014954,2.197937
1973-05-01,2.189087,-0.736145,1.2337341,-11.486969,-12.054443,-2.3754272,-0.98516846,-4.2448425,2.0715942
