,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6,w_cluster7,w_cluster8,w_cluster9
1965-01-01,0.08995145559310913,-0.023434754513518914,0.0037887171428236696,0.03269641644886283,-0.0025424039392154428,68.4011459350586,0.015298993339840796,0.25208592414855957,-0.08634119652784787
1965-02-01,0.2327597389618556,-0.018951021344728872,-0.015326824867063098,0.02416248946664397,0.010034931923816853,7.107442617416382,0.02246445805673868,-9.203577041625977,0.09848071405520806
1965-03-01,0.10623012979825339,0.021422073297517403,-0.0026201576822333867,0.02018945658060371,0.01360904896938348,49.68418478965759,5.808288848821179e-05,-21.17549777030945,-0.06510126762665235
1965-04-01,0.01505171104023854,0.03908528933222865,-0.0046203914615843035,0.0435441075900539,0.005956410792880232,47.53039479255676,-0.053608475226751516,-18.74328851699829,-0.032707067349782355
1965-05-01,0.2920052657524745,0.030941280051016474,-0.009546053492360644,0.03304134703195486,-0.016784605487615248,34.250444173812866,-0.04914536757368437,-41.06915593147278,-0.05001835166834868
1965-06-01,0.18819736937681836,0.04868793340635971,-0.015251148595578141,0.013225937078966469,-0.08449736463872692,0.08924007415771484,-0.06436744416263741,-21.432900428771973,0.01092044672427269
1965-07-01,0.07040113831559817,0.0266196468556431,-0.024067760341697268,0.018363310879126925,-0.055090172658241544,-8.142441511154175,-0.07458436761943388,-32.94779658317566,0.024708951465212382
1965-08-01,0.049078467612465225,0.03190106961508872,-0.012256999189654985,0.026267171803037406,-0.08031149170821225,-6.818652153015137,-0.032463672400360376,-37.62834668159485,0.043115392327308655
1965-09-01,0.18222811321417492,0.033771928767083396,-0.018697854183200333,0.028076578603416193,-0.06376915151559853,16.169118881225586,-0.027365242721329276,-40.93257784843445,-0.06278594239399983
1965-10-01,0.08436383679509163,-0.0066839978361213715,-0.012780179787013266,0.02602061111724279,-0.02647669266767894,6.681936979293823,-0.028369552127912014,-49.09071326255798,0.04590721442722357
1965-11-01,-0.1838355635603269,0.04410699639521854,-0.018004390618039504,0.045443840752371026,-0.013276667605283893,74.23738241195679,-0.03640292553414761,-31.93919062614441,0.011741918905709798
1965-12-01,0.026195095852017403,0.07758824758126702,-0.0535626866751247,0.042823019635970475,-0.007877940211822337,61.577308177948,-0.042366692927521724,-30.84653615951538,0.015020734952906003
1966-01-01,0.10959548254807791,0.040494569275580664,-0.0015096325013372633,0.023599734174881558,0.002495714616549166,39.129990339279175,-0.06372414949074598,-37.72393465042114,-0.028907534523079027
1966-02-01,0.07829964781800906,-0.011349293652554633,-0.013535981583926413,0.01729854275701476,0.01100023093639248,4.55324649810791,-0.05820362605679203,-22.847360372543335,0.04599750256882264
1966-03-01,0.03487744679053625,0.006870375814991938,0.009401936497953203,0.029506556475993064,-0.0028631862111483945,46.132874488830566,-0.0724432648907245,-15.288257598876953,0.018783241438751038
1966-04-01,0.12354061007499695,-0.013605389796512228,-0.008971543465223577,0.03493209216804778,-0.011877625844665342,17.291566729545593,-0.05959295995638404,-8.70937705039978,0.051827338309242174
1966-05-01,0.027044229209423065,0.024229828530633955,-0.01124215984923972,0.027864045448234825,-0.03680245644306834,16.211044788360596,-0.028710413566777407,-49.98810291290283,-0.022412091493606567
1966-06-01,0.1613074168562889,0.03539421661219127,-0.009440109133720398,0.02376325361690194,-0.06428113961710205,4.215872287750244,-0.017771830546184326,-36.29691004753113,-0.0031171142696761168
1966-07-01,0.052009718492627144,0.048810689592025655,-0.025557967109812632,0.03627847696914047,-0.034751368596666506,-7.200288772583008,-0.05916913735194945,-2.8645217418670654,0.007469533011317253
1966-08-01,0.08442531029383342,0.03184138889044104,-0.018069316115644243,0.032295899648891124,-0.04849544066134133,-8.189630508422852,-0.005645332464449843,-33.807605504989624,0.026131233272071067
1966-09-01,0.052262141058842346,0.0359766368924732,-0.011790711018774245,0.018832319202359584,-0.051611664858234076,0.8831143379211426,-0.001571908540708918,-12.466132640838623,-0.007611274934158875
1966-10-01,0.18523206313451132,0.027590921856987645,0.0033949410749806296,0.0321356755238576,-0.05212592880559873,40.146684646606445,0.010425316064920224,-16.181856393814087,0.015994691504881933
1966-11-01,-0.08376461764176688,0.04846777399660836,-0.02649918095105224,0.05748100792531107,-0.007092159925193726,48.608505725860596,0.020605513275089398,-5.458688735961914,-0.0559059723925132
1966-12-01,0.08950189376870792,0.02644944044066147,0.0032572365469402736,0.042947508455788506,-0.007821865935361933,47.91550934314728,0.005466368993822958,-10.555839538574219,-0.01460557194569936
