,vo500_cluster1,vo500_cluster2,vo500_cluster3,vo500_cluster4,vo500_cluster5,vo500_cluster6,vo500_cluster7,vo500_cluster8,vo500_cluster9
1965-01-01,-8.961069e-06,-1.13031565e-05,4.077461e-06,-1.05134895e-05,-4.5550696e-06,-1.9172941e-05,2.0301595e-05,-1.1554417e-05,6.2041872e-06
1965-02-01,1.0803051e-06,-1.4412581e-06,-1.3963872e-06,-7.265073e-06,-5.667789e-06,-1.9621613e-05,-8.467527e-06,-5.7126526e-06,-3.541063e-06
1965-03-01,-1.5036145e-05,-5.3896074e-06,1.2315155e-05,-2.2798245e-05,2.3679604e-07,4.0325976e-06,5.6388526e-06,-9.40077e-06,1.3768869e-05
1965-04-01,-1.579889e-05,6.518261e-06,1.1848533e-05,-2.0707412e-05,-1.5938058e-06,9.13853e-06,8.923162e-06,-8.98799e-06,-1.3564488e-05
1965-05-01,-1.1321106e-05,1.0798634e-05,4.203088e-06,-2.1811153e-05,-2.7513888e-06,-1.3663193e-05,-2.0604275e-06,1.5828191e-06,-5.569076e-06
1965-06-01,-1.887681e-05,-6.161332e-06,1.3257377e-05,-7.399678e-06,-9.984047e-06,-5.667789e-06,-7.615039e-06,1.1116208e-07,-6.188253e-06
1965-07-01,-4.088448e-06,6.670809e-06,-4.5819907e-06,-1.5938058e-06,3.0455049e-06,6.5541535e-06,-1.6992373e-05,-1.1545446e-05,-1.3842669e-05
1965-08-01,-6.5920613e-06,2.8211653e-06,-1.6516773e-05,-3.675661e-06,-2.0245352e-06,1.2593337e-05,-1.7530787e-05,-1.2976816e-06,-5.6318895e-06
1965-09-01,-1.4704121e-05,-2.2983295e-07,2.3276225e-06,-8.925177e-06,-4.990361e-07,-5.192189e-06,1.574304e-05,-8.575211e-06,-9.481533e-06
1965-10-01,-5.7934158e-06,-2.6437046e-06,-1.5745056e-05,-8.593153e-06,-3.801295e-06,-1.6328333e-05,-1.9110128e-05,-1.414337e-06,7.12389e-07
1965-11-01,-9.750736e-06,-2.0783773e-06,-6.170303e-06,-1.7530787e-05,3.0275623e-06,6.410577e-06,-1.095319e-05,-3.935893e-06,3.2653043e-07
1965-12-01,-1.0378884e-05,-1.5579135e-06,5.5087e-07,-1.6839826e-05,5.7914076e-06,-1.428237e-05,-1.561045e-05,-1.5130427e-06,-9.589217e-06
1966-01-01,-4.890466e-06,-1.5856065e-05,-3.595127e-06,-6.9597554e-06,-5.9495505e-06,-2.0972257e-05,5.6026147e-06,-3.3996039e-06,1.44093065e-05
1966-02-01,9.79007e-06,1.0922475e-05,-2.3731045e-06,-9.55044e-06,1.757322e-06,-1.4443685e-06,-7.7499935e-06,-5.3792755e-06,9.089446e-06
1966-03-01,2.3520406e-06,-8.914987e-06,4.388741e-06,-9.6482e-06,-3.4729237e-06,-1.2686956e-05,3.0037845e-06,-5.1266397e-08,4.7227586e-06
1966-04-01,1.6560063e-05,-1.4911035e-05,-4.8578804e-06,-1.377863e-05,1.4070101e-06,-9.428237e-06,2.7593815e-06,7.1830946e-06,-3.7254758e-06
1966-05-01,-1.2540313e-05,6.0588354e-06,1.8898196e-05,-1.4194116e-05,1.6677077e-06,4.1309977e-07,-1.592124e-05,-1.8324543e-05,-2.5523368e-06
1966-06-01,-1.5261347e-05,-1.0837633e-05,1.3260607e-05,-9.485262e-06,2.2135428e-06,-8.65429e-06,-4.1572566e-06,-1.9494728e-06,-1.47155115e-05
1966-07-01,-2.2169836e-05,1.9826932e-05,2.501656e-07,1.3988647e-06,8.122952e-07,6.5802305e-06,-5.3303957e-06,-7.301922e-06,-1.37867755e-05
1966-08-01,-1.4650337e-05,6.8327827e-06,-8.002546e-06,-2.1420419e-07,6.0862294e-07,-1.1644079e-07,-2.072785e-05,-4.6134774e-06,3.0037845e-06
1966-09-01,-1.4911035e-05,2.9386101e-06,8.348088e-06,-1.1310149e-05,2.0261687e-06,-1.2548462e-05,-1.132644e-05,-2.7560054e-06,4.5761153e-06
1966-10-01,-1.066655e-05,-1.1644079e-07,1.1199467e-05,8.84504e-06,-1.1999655e-06,-2.2194276e-05,-1.2458848e-05,-6.6227585e-07,-1.7050661e-06
1966-11-01,-1.1098331e-05,9.019095e-07,6.2217696e-06,-1.059323e-05,-3.644007e-06,-5.6562676e-06,-9.118659e-06,-5.314101e-06,9.0079775e-06
1966-12-01,7.908158e-06,-1.2564757e-05,-8.263243e-06,-7.872197e-06,-3.644007e-06,-8.4098865e-06,6.808339e-06,-5.5666533e-06,4.6412897e-06
1967-01-01,-4.621652e-07,-1.894129e-05,-2.1066706e-05,-6.92665e-06,-7.3757947e-06,-1.9983941e-05,-4.095429e-06,-6.902588e-06,2.5294648e-06
1967-02-01,-1.703242e-05,-2.1748441e-05,-9.485175e-06,-1.6118087e-05,-3.854817e-06,-2.09063e-05,2.890385e-06,-9.3537165e-07,4.9195587e-06
1967-03-01,-4.5606175e-06,-8.418454e-06,2.356137e-07,-1.1939432e-05,6.045557e-07,1.30041735e-05,3.2541993e-05,1.9920917e-06,-9.044048e-06
1967-04-01,-2.365731e-05,2.3209323e-06,-3.6944075e-06,-9.725787e-06,3.532019e-06,2.4200725e-05,-1.6807848e-05,8.1308826e-07,-1.8411934e-05
1967-05-01,-9.974421e-06,-5.8118057e-06,5.4328666e-06,-1.2035678e-05,2.705914e-06,-7.993371e-06,1.1900484e-06,1.540229e-05,-9.0199865e-06
1967-06-01,-1.0054624e-05,-6.9587295e-06,5.906073e-06,-8.065552e-06,1.9359504e-06,-8.274084e-06,6.8765476e-06,7.165283e-06,-5.0739254e-06
1967-07-01,-9.42903e-06,-5.843889e-06,3.5400408e-06,-6.036378e-06,1.4868056e-06,7.405899e-06,-5.6915014e-06,-2.3389512e-06,1.4062873e-05
1967-08-01,-5.14611e-06,1.0116812e-05,-4.9375776e-06,-6.92665e-06,5.962218e-06,-4.993719e-06,-2.3512941e-05,-3.9510633e-06,6.4915657e-06
1967-09-01,-2.4314992e-05,1.7947241e-07,1.3012195e-05,6.7674046e-07,-4.2206375e-07,-1.2677312e-05,-2.2815162e-05,-2.5314403e-06,5.7376456e-06
