,r800_cluster1,r800_cluster2,r800_cluster3,r800_cluster4,r800_cluster5,r800_cluster6,r800_cluster7,r800_cluster8,r800_cluster9
1965-01-01,72.03549,72.19438,59.90753,45.691086,84.65977,44.870434,40.4625,44.90811,43.027653
1965-02-01,75.20016,67.64558,42.089066,52.662533,82.49102,12.763451,21.187828,48.076054,39.30114
1965-03-01,84.57459,61.1639,64.005875,71.116554,86.79248,19.356514,29.091312,57.111416,41.417473
1965-04-01,69.89131,46.130077,40.808125,80.608925,84.31906,31.49266,40.028423,41.936726,64.76101
1965-05-01,68.132065,57.104866,60.99354,78.92995,84.47304,17.666069,18.84217,58.076214,66.63818
1965-06-01,69.15747,61.69953,58.09751,81.18879,82.83992,23.17967,24.2018,53.442234,56.11058
1965-07-01,71.848755,65.35561,60.63154,82.90708,83.79489,54.38574,19.477726,64.16804,63.000126
1965-08-01,50.09738,65.86176,61.109844,76.78577,83.06269,68.12552,32.046314,65.07387,64.62341
1965-09-01,47.72224,73.94707,71.43433,69.67017,83.23796,55.399677,16.548935,57.209698,68.181206
1965-10-01,66.199196,72.61699,63.296608,69.36714,85.87027,38.023476,20.4458,39.851517,62.675797
1965-11-01,67.892914,77.070786,38.33634,60.402214,86.0652,32.786705,50.3824,48.08097,64.46616
1965-12-01,70.60222,73.023224,54.038475,73.82913,82.84156,35.66636,42.48383,41.304447,58.153202
1966-01-01,70.613304,56.490646,55.398987,81.733475,85.315445,25.582664,24.701128,46.50974,35.542233
1966-02-01,84.916534,67.29892,46.755978,73.66011,83.197784,12.545105,38.73842,53.442204,45.17348
1966-03-01,74.221535,38.250866,50.172142,78.74577,88.34747,18.83406,27.275152,44.67279,44.823822
1966-04-01,69.04066,38.630074,51.94671,78.81964,87.60875,13.400375,21.849674,53.02852,44.759796
1966-05-01,57.416508,57.057,57.36562,59.31748,85.092186,39.95484,25.142717,41.855812,65.949524
1966-06-01,43.503975,64.2357,54.89994,66.100555,85.87195,38.433083,23.96405,54.01676,63.017635
1966-07-01,56.61541,65.6721,44.2509,78.00049,86.65663,52.75437,22.072933,70.54928,66.78674
1966-08-01,52.426052,70.12575,53.020313,58.2291,86.01805,66.20233,25.651611,71.11891,63.8647
1966-09-01,48.190735,73.29896,59.10407,54.121822,84.62926,60.082462,24.965425,55.175728,62.513664
1966-10-01,45.82191,71.55229,64.11915,51.473927,86.25444,33.715134,19.741863,39.582203,65.60151
1966-11-01,55.53852,69.92055,49.105103,55.53688,86.49904,41.524208,45.498516,47.67199,73.72905
1966-12-01,67.1758,47.985535,48.171036,61.610786,85.934326,22.796875,22.292904,44.722042,32.37395
1967-01-01,79.990074,60.87647,55.439327,58.56412,84.31242,21.211857,25.333206,33.057358,49.091774
1967-02-01,78.92933,48.233723,45.759224,65.50961,84.75834,30.78555,17.15976,37.0098,61.69905
1967-03-01,72.29801,56.522026,49.120487,58.21617,81.809204,20.564941,38.11108,43.1648,57.974632
1967-04-01,57.217926,75.65083,39.31877,51.454792,87.61964,27.35841,35.351128,53.792477,41.555107
1967-05-01,63.901608,63.614464,60.221107,66.659874,85.39512,20.330158,25.064644,49.63566,62.494606
1967-06-01,62.709118,62.092606,69.593796,71.53117,84.861374,41.595646,22.627304,61.444,59.476223
1967-07-01,55.70789,71.688255,52.643906,68.67156,81.93927,53.040836,16.389542,59.364746,64.36104
1967-08-01,60.19239,77.83481,47.223656,58.38677,84.59281,59.40528,15.166649,55.010303,60.239685
1967-09-01,58.773567,74.78433,53.91916,61.27678,86.47275,47.750645,31.265247,61.08085,66.75953
1967-10-01,51.252106,74.625565,55.92409,39.04514,86.83084,48.179672,26.674334,43.86408,65.950455
1967-11-01,53.54587,73.27092,30.51023,53.155693,87.47099,53.45804,41.142975,47.166225,64.715744
1967-12-01,54.02557,59.582634,62.055447,59.77688,85.6299,47.50742,28.981615,49.84679,51.86355
1968-01-01,61.255104,66.68743,61.04264,56.78852,79.94554,41.53132,32.79291,59.81131,44.66517
1968-02-01,64.884705,43.058807,67.608116,54.568913,85.24428,34.280163,45.836945,50.449997,50.375957
1968-03-01,79.07797,56.17044,56.004658,63.539097,86.045845,16.703556,27.600409,51.370678,46.83971
1968-04-01,78.21202,72.269455,42.451996,61.04103,85.96376,30.180563,14.406685,45.098145,57.78646
1968-05-01,64.60142,66.91116,58.301525,56.706432,85.47444,21.535513,33.726467,56.231606,59.075733
1968-06-01,67.54051,73.009865,67.45842,64.45334,84.58596,22.935846,25.598091,57.58848,54.80713
1968-07-01,62.19671,66.114426,63.3041,70.04985,85.263596,55.272297,22.182564,57.759098,61.868355
1968-08-01,53.38587,79.520615,56.051334,74.22188,85.01733,45.629307,26.452778,61.179455,65.41265
1968-09-01,45.04825,77.59073,60.717506,56.350716,85.19116,40.623516,18.807274,48.94665,66.252846
1968-10-01,33.663696,75.07173,44.711845,69.27081,87.94676,42.242752,24.642,40.625126,63.68879
1968-11-01,67.67894,56.7515,58.692654,69.890495,86.37903,30.619978,29.668718,54.958427,59.523197
1968-12-01,64.55957,65.80539,49.75144,71.55158,84.50387,44.190342,29.346802,39.168457,48.312477
1969-01-01,70.047325,77.520706,58.54647,77.02605,81.12036,29.84614,45.620125,48.238815,47.841084
1969-02-01,72.88661,70.10748,45.753815,77.006,86.102066,34.99997,44.428596,47.017204,66.55295
1969-03-01,87.746475,59.834927,48.514557,75.916405,86.00012,10.871902,21.410175,51.10651,51.70311
1969-04-01,81.760414,59.555843,42.8527,83.51846,83.06725,11.62392,29.0607,45.356083,46.270203
1969-05-01,80.66581,46.793274,50.638588,81.95761,81.98602,16.207886,19.90781,55.525032,45.30595
1969-06-01,67.00917,59.804848,58.06852,77.249985,83.90283,19.83094,20.450935,56.298775,58.696873
1969-07-01,72.707794,66.82368,49.37854,63.63178,82.52747,49.759563,14.202507,62.970005,53.698463
1969-08-01,46.677963,67.57903,53.494583,49.239838,84.41253,57.904747,10.893627,65.64886,63.461323
1969-09-01,55.01199,77.28674,45.580017,41.079613,85.12778,56.472572,19.76075,52.039013,63.877438
1969-10-01,40.476326,71.49454,67.60243,40.19223,81.92586,36.37532,22.262463,53.59318,63.920887
1969-11-01,60.720634,69.15994,60.981335,46.365456,86.25079,44.36342,35.28072,39.94323,59.85164
1969-12-01,74.673065,59.950237,61.459286,68.9945,86.69031,21.873085,28.48081,52.496906,38.151756
1970-01-01,83.97206,51.50209,63.996902,61.627026,85.17024,21.544323,34.216217,47.262127,45.54595
1970-02-01,82.998955,53.991123,60.42885,69.908356,84.609215,36.892258,33.238144,49.997746,57.986153
1970-03-01,66.40981,50.01926,54.131794,71.30513,88.233536,19.71561,23.627895,56.925335,44.951828
1970-04-01,83.348145,57.153717,39.54844,78.25092,88.97661,15.260506,24.17237,47.096634,48.283226
1970-05-01,64.05979,45.155384,55.11152,69.900085,86.77884,20.796288,21.559216,50.797085,53.04946
1970-06-01,64.40898,58.060627,59.406094,62.48925,86.674576,42.007683,20.473576,56.046562,56.700264
1970-07-01,49.43672,69.55089,41.830605,42.975826,85.85207,68.12267,19.017223,58.007668,63.050278
1970-08-01,69.01303,74.51903,54.671303,53.054424,88.06473,53.41686,16.951859,68.28817,60.832653
1970-09-01,59.808247,77.709755,62.818584,43.212482,82.8649,49.665104,19.141346,56.945194,61.75611
1970-10-01,64.17067,70.449524,55.280323,48.048225,89.468124,40.941902,35.270416,52.63738,62.456154
1970-11-01,64.96008,76.79126,61.53104,45.994442,85.90338,27.124788,36.054855,39.295235,58.91623
1970-12-01,77.219894,72.21535,44.087948,38.96921,88.75319,41.726345,38.255928,39.046993,56.857483
1971-01-01,72.64138,64.93597,68.85291,45.63524,86.57469,37.66103,17.408535,38.83087,49.462585
1971-02-01,72.99808,49.359467,55.29659,63.226845,86.03034,22.63057,17.16172,52.20462,46.74422
1971-03-01,82.42107,57.77659,55.959274,63.848957,87.8206,17.151577,16.512558,41.179012,67.81155
1971-04-01,78.9014,58.197533,49.973125,76.73245,86.138535,9.80117,20.351742,47.001183,57.5788
1971-05-01,69.68634,66.17174,51.768463,61.581963,85.658424,22.51054,20.448101,46.26242,54.699833
1971-06-01,51.33738,74.948944,50.189514,61.974167,87.77496,38.418385,23.511333,53.896835,52.605274
1971-07-01,49.72631,72.20184,65.010345,74.04452,84.92136,54.46147,14.112011,58.385178,58.946434
1971-08-01,43.593082,71.2467,42.90335,53.557037,86.88574,53.869785,23.039677,61.975857,62.100952
1971-09-01,47.467766,78.59034,50.806553,43.545746,86.6981,59.959057,22.845264,63.73569,62.822807
1971-10-01,52.95352,83.6112,57.181526,53.962765,85.8241,45.315727,22.917957,50.47014,57.411438
1971-11-01,52.885902,76.43661,50.715267,35.4718,88.81633,35.02381,23.633049,37.34321,58.61171
1971-12-01,58.792595,71.49182,45.315727,59.661526,86.113174,36.043198,35.999245,45.89727,59.563477
1972-01-01,73.668884,76.47903,50.614056,48.54343,86.576996,33.81987,14.184662,33.125866,62.143913
1972-02-01,80.45125,70.94327,64.681,63.28487,82.04567,22.465546,44.21039,43.521263,52.302742
1972-03-01,77.384315,44.681725,72.05497,73.4641,79.53946,20.203133,22.10473,39.336124,48.974133
1972-04-01,72.09073,57.029102,46.755604,83.033844,86.450226,12.211552,19.561142,43.3051,63.699318
1972-05-01,72.72947,62.251183,56.10756,79.39643,85.201996,23.757658,18.889893,50.732704,59.146866
1972-06-01,55.265656,49.49423,43.942215,77.16978,83.999275,26.190725,24.659697,61.243496,64.59323
1972-07-01,79.44519,60.89081,43.46438,83.58157,82.58364,54.035305,15.280109,63.92036,59.23138
1972-08-01,55.634598,63.185726,57.84825,80.95184,81.60846,62.67701,29.067501,63.431145,56.03442
1972-09-01,52.528656,69.62515,68.7865,74.02645,84.23819,54.695175,31.854885,66.02675,58.196064
1972-10-01,62.54048,71.131805,61.716457,72.15574,82.54626,58.217194,27.313807,59.621452,53.15277
1972-11-01,61.55068,73.45273,53.279545,73.373085,86.094284,35.804356,26.314249,47.43498,46.363907
1972-12-01,71.85993,67.85358,65.75207,77.16003,82.31709,36.074154,26.153345,40.852528,36.66089
1973-01-01,83.52365,46.97074,57.95402,81.73361,84.05573,21.46024,25.731695,50.36032,39.293285
1973-02-01,84.85386,63.93833,50.884193,82.0013,82.02921,25.408175,50.33733,44.311962,46.37461
1973-03-01,83.28717,52.061676,38.42947,83.05397,89.85611,8.135128,31.469671,55.36257,52.15857
1973-04-01,77.368546,44.95408,55.500523,76.31094,86.86395,7.52586,17.472889,64.12226,57.091846
1973-05-01,61.12354,64.53282,44.784927,70.9162,87.64731,26.88783,27.01264,47.598076,56.700996
1973-06-01,42.190193,54.526676,50.41123,65.62984,85.241425,25.08137,19.226795,58.07226,56.86522
1973-07-01,50.738033,68.41507,47.85755,58.983704,85.68648,54.86826,14.970119,63.76261,57.653492
1973-08-01,58.537018,75.27141,51.08619,47.81157,87.371414,52.897575,20.755718,60.049515,62.297737
1973-09-01,50.355392,81.70569,46.318775,49.11879,83.10816,37.082836,17.356289,64.922035,57.625576
1973-10-01,51.511528,76.772415,62.363426,50.92689,87.99875,42.985035,23.68711,44.786568,69.040764
1973-11-01,74.93475,79.42462,43.773308,35.47837,89.797,26.360672,37.09105,42.794537,64.83007
1973-12-01,72.45662,64.1896,55.774773,44.760292,88.36496,19.220226,21.729565,37.793922,39.47229
1974-01-01,68.02766,57.216583,58.00981,42.86571,84.85903,40.63475,42.90372,42.698803,60.377937
1974-02-01,82.49751,61.18439,41.793198,63.002213,82.00175,18.559792,15.28606,40.29432,63.527725
1974-03-01,76.38468,70.54286,52.057274,56.73238,84.02118,16.138783,40.180294,46.69966,50.12047
1974-04-01,79.20726,57.205013,42.72359,76.02442,86.89664,22.002083,23.930626,44.95951,61.576046
1974-05-01,68.39453,67.07578,40.499237,68.45898,83.46592,17.776474,26.804436,53.766026,61.19761
1974-06-01,49.383427,58.522106,54.18578,71.030365,85.98938,41.424675,16.74858,48.44477,60.743156
1974-07-01,56.258095,71.65669,59.725174,70.20244,84.34673,58.518803,21.106392,60.001152,61.896645
1974-08-01,64.16892,73.486084,63.567387,69.270386,85.70349,56.077965,14.044983,70.29167,62.303177
1974-09-01,52.693512,75.15848,61.200916,60.802647,84.10216,45.078495,18.179699,63.215393,69.69675
1974-10-01,64.13752,81.43987,58.284138,47.560646,89.567184,44.440605,21.461693,50.70217,59.82433
1974-11-01,69.02581,77.18287,44.896713,52.675335,90.33563,30.939152,25.04115,43.29703,55.369015
1974-12-01,70.05866,64.542404,55.955673,62.01563,84.87721,30.843304,25.034538,46.26669,50.034534
1975-01-01,66.03916,59.213818,59.258266,58.713356,85.54557,22.448143,20.82494,44.427208,52.80991
1975-02-01,83.61452,61.773735,53.807537,66.855705,87.73178,20.834816,34.21882,51.715153,40.912468
1975-03-01,80.51957,53.066723,53.241226,77.26494,87.60173,17.62957,33.242596,48.722275,54.612553
1975-04-01,82.761765,62.17048,50.113354,81.29166,86.503685,24.874712,31.807066,44.88487,62.516193
1975-05-01,69.61811,68.03113,62.101337,60.214737,87.09304,18.763836,16.118313,51.03525,65.341156
1975-06-01,72.24882,66.32232,54.289886,68.100266,86.24028,30.096613,14.980755,57.266304,58.003822
1975-07-01,60.11267,68.457504,55.46366,57.526413,83.46471,59.315884,27.558098,69.32343,59.07553
1975-08-01,64.71064,74.14365,46.406002,69.1835,87.73178,60.846897,20.45618,70.358925,60.068222
1975-09-01,62.39437,76.501076,66.142876,58.662323,85.413864,58.38411,27.067516,54.47756,59.952984
1975-10-01,61.777027,73.63825,55.058685,49.810444,87.42229,41.203854,31.815298,36.74581,59.798237
1975-11-01,72.39533,68.18752,67.28043,55.427444,91.9824,31.838345,16.444271,48.03908,54.273426
1975-12-01,80.63975,69.795906,62.18365,49.99153,86.40162,37.376328,30.588842,47.39704,41.725716
1976-01-01,76.75879,60.305824,60.046696,55.05603,79.8798,35.445976,16.695309,37.428795,59.229954
1976-02-01,76.22249,72.69147,52.62548,57.640747,79.89128,32.733337,36.828537,38.038895,58.0114
1976-03-01,79.69119,75.65175,49.814438,74.32987,83.999596,25.344921,22.056625,43.318207,45.100937
1976-04-01,78.34963,69.51141,51.075634,77.22128,84.62938,24.698742,30.056778,54.329487,62.94794
1976-05-01,63.674484,54.498413,53.807953,80.07988,83.997955,32.41845,21.91558,56.120422,52.96005
1976-06-01,70.80541,69.25229,60.52395,79.30578,84.39157,37.081104,27.439262,59.305393,62.64125
1976-07-01,67.528595,69.6869,54.567295,79.06305,84.284966,57.73423,21.24316,64.2567,56.364788
1976-08-01,58.035995,64.96192,50.442574,68.65367,85.06563,57.238934,35.26557,60.727318,54.900227
1976-09-01,62.741295,77.60505,57.963837,70.33636,84.23248,56.06958,34.61119,61.042206,55.005188
1976-10-01,59.19059,72.49302,54.119564,63.994293,85.829895,53.68659,26.70944,47.073917,59.16107
1976-11-01,53.827633,64.03037,69.57538,59.397236,86.32519,43.395287,22.348553,41.05822,44.80081
1976-12-01,67.94517,61.13241,61.667065,69.2162,84.17345,49.9522,21.977901,37.187706,47.598732
1977-01-01,78.490234,26.580715,60.138172,68.86503,84.90054,43.119827,30.062035,49.832294,44.357704
1977-02-01,83.7114,42.182487,58.86618,74.93906,85.370026,11.635242,17.142326,47.504375,39.27137
1977-03-01,84.89567,64.24493,31.111467,80.98711,87.14398,21.478138,26.770782,39.06668,59.405518
1977-04-01,71.85899,64.31803,46.70024,75.07714,86.24725,25.178764,22.522696,54.546616,49.24422
1977-05-01,42.398544,59.161842,48.50832,63.236107,87.446144,40.091743,42.729946,58.965275,59.205704
1977-06-01,36.25141,67.2324,51.075043,57.49672,85.96622,46.58003,22.858967,56.28484,42.528507
1977-07-01,61.073887,74.65152,47.6652,60.82371,83.96158,52.611828,30.518522,68.24284,57.001247
1977-08-01,64.31966,77.18251,60.60278,47.549862,83.32152,63.729958,15.100319,64.641304,60.52643
1977-09-01,56.125637,81.256775,48.098946,42.89727,86.471436,63.340076,29.69652,60.23889,64.91585
1977-10-01,53.718117,79.484436,57.951584,41.378357,87.45102,54.960865,25.19501,44.801193,62.328007
1977-11-01,51.926285,71.50485,54.957615,44.057167,89.377686,32.75872,18.523155,54.463764,62.98593
1977-12-01,54.738308,56.25722,58.5559,75.62298,85.54547,34.870575,40.985226,44.96527,47.18597
1978-01-01,68.76508,54.888958,65.9962,64.96182,82.98812,24.90638,50.281006,57.68319,29.054962
1978-02-01,83.42848,38.259777,65.82195,78.36908,85.78869,32.706158,42.27055,63.80548,47.162045
1978-03-01,76.60446,43.41739,48.632027,77.2555,86.30033,23.98289,37.225403,46.957703,49.02645
1978-04-01,64.74006,58.839535,38.300964,74.1603,88.20117,18.061771,32.722,42.20244,46.632977
1978-05-01,48.660538,57.334705,56.664658,64.16189,87.46301,24.496115,18.620937,56.61872,57.467762
1978-06-01,51.039757,72.28006,43.521935,53.437984,86.03263,50.843338,23.71677,50.315853,67.55647
1978-07-01,51.45319,76.82623,57.217484,56.631393,86.17044,63.156025,22.842384,67.035324,59.20703
1978-08-01,60.51069,80.39981,45.9661,57.3252,85.48297,55.5194,21.321712,67.621414,63.005543
1978-09-01,46.230633,83.32235,58.917152,51.538727,85.646126,41.169647,20.063992,65.80928,54.665607
1978-10-01,57.684776,82.00127,48.058605,54.852524,84.51671,53.306507,27.14145,42.346584,58.548073
1978-11-01,66.059555,77.56439,58.348484,61.99493,89.50325,43.352444,26.796131,55.661964,54.793915
1978-12-01,64.90638,75.82829,47.15254,55.80611,86.1055,50.044983,31.309042,44.17139,41.128464
1979-01-01,72.95382,58.714188,52.279575,67.25214,81.938324,42.57184,43.77236,57.418205,32.8641
1979-02-01,81.3138,73.478035,55.240433,73.21431,85.83113,26.503916,28.272343,39.297096,50.294342
1979-03-01,82.263535,46.937084,47.02607,77.31421,87.06563,21.923483,43.03781,54.479996,43.66396
1979-04-01,82.47387,56.465225,42.61876,74.96332,87.01062,12.793358,28.264252,52.494762,45.353104
1979-05-01,62.762314,57.123734,50.904312,68.49797,87.47012,12.57008,16.443466,54.300404,44.91464
1979-06-01,56.808235,65.36722,54.56251,69.72276,84.923454,26.460232,16.767056,51.575764,61.3644
1979-07-01,54.763138,66.8881,57.544403,55.193512,85.67742,61.95657,27.112268,61.034336,56.28887
1979-08-01,59.901764,72.27913,57.10432,45.780247,85.78906,53.593353,38.93629,59.042633,63.979015
1979-09-01,60.75928,68.02067,45.599033,43.024864,85.680664,63.870613,29.385496,49.01616,55.555935
1979-10-01,63.822075,74.58472,45.82393,52.86042,86.48317,26.003967,37.093437,42.42946,60.56998
1979-11-01,63.157093,69.48816,62.87395,57.180363,89.93103,22.703337,33.731327,40.927994,53.781036
1979-12-01,67.507774,55.976604,57.363194,69.53346,84.86845,31.495312,29.105589,37.397614,38.829506
1980-01-01,65.080284,49.402927,56.15625,67.283585,84.17015,22.503714,43.21673,52.259727,39.949253
1980-02-01,73.84298,44.75187,64.84399,66.00756,82.1233,34.822334,39.8694,47.515778,33.187782
1980-03-01,78.27403,70.0915,43.705627,74.74255,89.046104,21.863255,30.402689,43.327545,49.270927
1980-04-01,79.92162,59.06357,48.022602,75.748055,84.980095,14.876892,26.9201,51.208595,52.610104
1980-05-01,72.45614,63.924854,48.020973,73.18786,87.26163,21.983852,30.990997,60.354263,58.33674
1980-06-01,54.720516,59.712173,44.903427,67.060326,82.66109,49.77938,16.542408,47.74556,58.648006
1980-07-01,58.82238,69.262,45.82419,60.35263,85.537445,64.690796,25.117693,49.166626,60.99472
1980-08-01,57.98799,71.2453,56.139954,56.324104,83.585106,67.20048,36.77793,63.129578,62.171337
1980-09-01,45.8633,79.46695,48.540836,42.281303,85.5847,54.301693,26.931507,68.10168,62.375046
1980-10-01,59.123867,80.24756,47.959045,47.822155,87.03836,57.288868,29.939865,44.342827,52.349358
1980-11-01,51.27867,67.60137,55.838467,49.19759,87.211105,29.802973,24.20997,38.287,50.685474
1980-12-01,68.63295,50.54695,70.76781,61.439617,84.37875,43.67955,30.990997,44.196156,56.521294
1981-01-01,69.9322,34.25067,61.656433,71.951935,80.741394,39.669445,45.069874,38.74547,48.3555
1981-02-01,75.82464,48.537292,52.630142,63.282566,87.68457,41.911007,41.167156,43.44708,46.991215
1981-03-01,85.06941,50.608734,54.609856,73.23784,87.669556,17.330547,43.228592,50.512,33.13489
1981-04-01,71.416565,58.459206,51.66447,72.422264,88.53349,27.929598,35.498207,56.848083,41.188835
