,zgu200_cluster1,zgu200_cluster2,zgu200_cluster3,zgu200_cluster4,zgu200_cluster5,zgu200_cluster6,zgu200_cluster7,zgu200_cluster8,zgu200_cluster9
1965-01-01,0.12057648,0.6302578,-0.09548378,0.51587296,-0.8886841,-0.2558182,-0.8518589,0.22225228,0.20204774
1965-02-01,0.009450531,0.68696177,0.38030547,0.08668518,-1.3960831,-0.8407785,0.93593675,-0.44483072,0.025744628
1965-03-01,-0.69771594,0.5422699,-0.20823975,0.599625,-1.588681,-1.1373322,0.067131996,0.9440838,-0.11764374
1965-04-01,0.014012909,0.26168403,-0.1492546,0.20498046,-0.6335171,0.26038057,0.24832268,-0.097113036,-0.12155457
1965-05-01,-0.5295601,0.04986,-0.43863907,0.39040795,-0.25777358,-0.2173645,-0.21899357,0.6863102,-1.0121933
1965-06-01,-0.3418518,-0.18640518,-0.45688838,-0.0703907,-0.4699238,-0.8085163,0.5702955,0.67294884,-0.09352837
1965-07-01,-0.024767304,-0.17108841,-0.6397087,0.15642396,-0.6625206,0.0573555,0.5165249,-0.67685926,0.23007354
1965-08-01,-0.12481308,-0.078863524,0.10167579,-0.004562378,-0.56182253,0.4252777,1.6206173,-1.1008333,-0.32816467
1965-09-01,-0.29264337,0.05637779,-0.6009289,0.32620925,-0.61852646,-0.98644865,0.20823936,1.005024,-0.35260582
1965-10-01,-0.25451508,0.05865898,0.29524994,0.42201883,0.53184146,0.10754166,-0.7472502,-0.01629429,-0.01629448
1965-11-01,-0.21573448,0.18966408,-0.5425957,0.57518387,0.2382206,0.25158158,-0.062569425,0.19064179,-0.33826676
1965-12-01,0.004888153,0.21573487,-0.1515358,0.003584671,-0.6116829,0.12253227,0.021182632,0.43049163,-0.27765197
1966-01-01,-0.53501475,0.5642273,-0.14507827,0.34792385,-1.0519775,-0.92987597,-0.51532096,0.1316208,0.17691574
1966-02-01,0.1473751,0.3328251,0.26750642,-0.26488152,-0.93447036,0.57407415,-0.028227996,-0.3751667,0.31575698
1966-03-01,0.13194847,-0.14671859,0.551754,0.25700378,-0.38599855,0.13227692,-0.7244034,-0.3633507,0.15164185
1966-04-01,-0.25733224,0.1519703,-0.014441681,0.3334816,-0.71324384,-1.2436631,0.24026433,0.16345826,0.011816407
1966-05-01,-0.6965038,-0.17429009,-0.31707,0.21696015,-0.025273705,0.84814626,-0.5809671,0.6771383,-0.33315355
1966-06-01,-0.5317329,0.20973893,-0.04004402,-0.14573403,-0.3022999,-0.37746468,-0.037417985,0.5172905,0.7674015
1966-07-01,0.046608735,0.08140068,-0.31838304,-0.03512039,-0.7979271,0.16706887,0.77232516,-0.3065668,0.7867668
1966-08-01,-0.50514525,-0.09059143,0.3393898,0.10962868,-0.6965038,0.58096695,0.4496748,0.17954178,-0.5363277
1966-09-01,-0.5501129,-0.10831604,-0.04267006,-0.050218962,-0.12177334,0.0886219,-0.30558205,0.39420396,0.33052748
1966-10-01,-0.73064005,0.028884124,0.08238564,0.1168499,-0.34562606,-0.7516464,0.14704704,0.42472953,-0.28720132
1966-11-01,0.03512039,0.1168499,-0.2560194,0.30033034,-0.43556136,0.022319412,-0.42144737,0.637751,-0.20612831
1966-12-01,-0.21105194,0.5140079,0.26849213,0.47363585,-0.78184354,-0.7739662,-0.29212457,0.05054779,0.0968277
1967-01-01,-0.26286775,0.8957106,0.87024003,0.29095078,-0.59626997,-0.9221611,0.38499603,-0.44997787,-0.09469757
1967-02-01,-0.5195316,0.7066414,0.15837403,0.53553236,-1.0792282,-1.5883102,-0.7484392,0.98126507,-0.061064146
1967-03-01,0.33634034,0.4924284,-0.051920317,-0.15510826,-0.86599505,0.14890404,0.17568055,0.23054008,-0.15739441
1967-04-01,0.041797638,0.33960572,-1.5742693,-0.22139683,-1.0106541,-0.16131286,1.3159727,0.20605011,0.016653825
1967-05-01,-0.6171684,0.016000366,-0.4140579,0.102861404,-0.20376357,-0.2641739,-0.42058867,0.94207954,-0.27658272
1967-06-01,-0.7138252,0.12506637,-0.5146332,-0.09959602,-0.33927956,-1.2980127,0.40197563,0.96722376,-0.011755752
1967-07-01,0.31152305,0.06334953,0.45552903,-0.0075107575,0.2550308,-0.026449967,0.93848765,-0.60345346,-0.51300085
1967-08-01,-0.43920174,-0.059757613,0.106126785,0.18645668,0.17829323,0.3889141,0.33797303,-0.48099977,-1.1944983
1967-09-01,-0.24980621,0.288665,0.18090554,-0.27233773,0.11527004,-0.25633717,-0.21323319,1.0305731,-0.42711982
1967-10-01,-0.5943104,0.25307196,0.8026455,0.04506302,-0.4137314,-0.42385405,-0.071186446,-0.05159397,0.037226103
1967-11-01,-0.21290664,0.42091542,0.7941551,0.57210505,-1.114495,-1.0024903,-0.07804413,0.47316247,-0.007836914
1967-12-01,-0.16621093,0.829422,-0.0065307617,0.29095095,-1.5974534,0.18808937,-0.097310066,0.76084787,-0.035594177
1968-01-01,-0.030633163,0.706015,-0.040114213,0.5306053,-1.4142182,0.356654,-0.4733509,-0.09700394,0.14295349
1968-02-01,-0.19364357,0.45219955,0.95290184,0.44308242,-0.70528567,-0.68996966,-1.3441994,-0.39531022,0.59405977
1968-03-01,-0.08898125,0.2899185,0.35920677,-0.17431565,0.2684025,0.40260392,-0.28590623,-0.7071091,-0.20895997
1968-04-01,-0.13857727,0.21588898,-0.70856744,0.19109058,-0.41390878,-0.58275414,-0.095910266,0.7709274,-0.6819466
1968-05-01,-0.44490585,-0.28991812,-0.34206733,-0.017504502,0.2975769,-0.3788994,-0.5517567,0.3325855,-0.051784515
1968-06-01,-0.12362518,0.4554817,0.04996071,-0.15024719,-0.15936355,-0.657513,-0.59296495,0.8154179,0.15243492
1968-07-01,0.16993943,0.2585556,-0.13456574,-0.20932464,0.0025527955,0.42740172,-0.15170555,-0.13894196,-0.07111168
1968-08-01,0.08278122,0.2432396,-0.55248564,-0.1626461,-0.448188,-0.06965332,1.2369846,0.12690774,0.25381508
1968-09-01,-0.7763977,0.07512359,-0.16191673,0.1929142,0.10138054,-0.8227116,1.0316715,0.16884537,-0.6662649
1968-10-01,-0.61046946,0.13274232,0.041573144,0.095910266,-0.101744846,0.09736862,-0.6673592,0.38254625,0.4029686
1968-11-01,-0.2932003,0.5411808,-0.0018234253,0.4204727,-0.029174041,-0.825264,-1.0163548,0.16665764,-0.25709763
1968-12-01,-0.25381547,0.64730185,0.4292248,0.08715782,-0.1655632,0.26220244,-0.35373688,0.21442986,-0.11487274
1969-01-01,0.3081749,0.521476,-0.15624389,0.16884938,-0.9298328,0.28362733,0.60241777,0.24780044,0.32807845
1969-02-01,-0.05838394,0.46541405,-0.1728302,0.19638291,-0.33239135,-0.14164773,0.24547844,0.48233262,-0.23055038
1969-03-01,-0.601754,0.6266338,0.2116417,-0.36357346,-1.0193993,-0.1353447,-0.0066345213,0.8804054,0.2842903
1969-04-01,-0.1658638,-0.13169594,-0.2361908,-0.10548935,-0.31149215,0.2816368,-0.10084534,0.007629776,0.06700897
1969-05-01,-0.21993522,0.04843216,0.42726517,-0.27533418,0.12273941,0.09387894,-0.74273837,-0.19704628,0.18643112
1969-06-01,-0.70193595,0.3028675,-0.21197395,0.34864578,-0.0009952545,-0.64620554,-0.23055077,0.559293,0.068004034
1969-07-01,-0.86912614,-0.21529159,-0.28495407,0.1943924,-0.33902588,0.46077004,0.45114937,-0.50853884,-0.14032097
1969-08-01,-0.66212845,-0.21894035,-0.12472954,-0.05871582,-0.44750062,0.61469156,1.2071574,-0.68501776,0.05042267
1969-09-01,-0.45546228,0.12837867,-0.024547577,0.17349395,-0.7055851,-0.029192353,0.35129967,0.45247668,0.6866764
1969-10-01,-0.20268555,0.11477776,-0.43224126,-0.24547844,-0.12141266,-0.5563072,-0.19671479,0.46806756,-0.2962326
1969-11-01,-0.7566708,-0.022557449,0.11676864,0.52446157,0.39143905,-1.051577,-1.0177408,0.7195175,-0.14894561
1969-12-01,-0.36125183,0.42427978,0.35163116,0.50754356,-0.52479327,-0.7772377,-0.47967833,-0.3668911,0.19472428
1970-01-01,-0.16207084,0.6665863,0.73447645,0.27189255,-1.2113708,-0.44328156,-0.13910751,-0.15940818,0.7324791
1970-02-01,-0.16606407,0.6096786,0.38271254,0.34277782,-0.69920045,-0.9850693,-1.5771103,0.5694103,0.25891343
1970-03-01,-1.2160289,0.5144993,0.30217743,0.5447834,-1.2483101,-1.973801,-0.1790432,1.4606323,0.15075532
1970-04-01,-0.47789192,0.5670807,-0.7204987,-0.36507493,-0.7065212,-0.77707386,0.4808874,1.10654,-0.4352951
1970-05-01,-0.1214695,0.13744354,-1.0822456,0.013977433,0.16872673,-0.42930412,-0.38970166,0.704192,0.15042266
1970-06-01,-0.34677124,-0.03494339,0.18836136,-0.052581407,-0.6569351,-0.010982132,-0.11514683,0.5843862,-0.1780447
1970-07-01,-0.6642563,-0.24061012,0.23428687,0.18902664,0.21631584,0.7927151,0.84130305,-0.8017006,-0.264571
1970-08-01,-1.2889106,0.13977318,-0.24959564,0.19934388,-0.14177017,1.0722618,0.5996946,-0.84196854,-0.3121605
1970-09-01,-0.21831283,0.044594575,-0.7298172,-0.3550911,-0.10715942,-0.40700722,0.35675508,0.1371111,-0.20766334
1970-10-01,-0.58338773,0.25458735,0.22729835,-0.33146268,-0.7790707,0.42464525,0.5557659,0.31449014,-1.0702652
1970-11-01,-0.06556015,0.360083,0.5221535,-0.06522751,-0.038936995,0.48621178,0.063230895,-0.17638092,-0.3753914
1970-12-01,-0.65360755,0.45492917,-0.14809342,0.7284859,-0.79138374,-0.77607536,0.25259095,1.1654441,-0.20999297
