,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6,w_cluster7,w_cluster8,w_cluster9
1965-01-01,0.055209875,0.060357988,0.02411127,0.015706241,-0.009824038,0.68401146,0.02237773,0.0025208592,-0.059991598
1965-02-01,0.061303556,-0.011715174,0.06072569,0.030099869,-0.015602529,0.071074426,0.026947975,-0.09203577,0.06545353
1965-03-01,0.052951038,0.054894686,0.041078925,0.019436002,0.005199969,0.49684185,0.030362546,-0.21175498,-0.04890746
1965-04-01,0.020486593,0.05836177,0.028891623,0.028366327,-0.00788039,0.47530395,0.013184726,-0.18743289,-0.026266396
1965-05-01,0.123868525,0.029259384,0.017649889,0.030625165,-0.07680166,0.34250444,0.021694839,-0.41069156,-0.007827878
1965-06-01,0.12570709,0.06408769,0.020486593,0.018595457,-0.029155612,0.00089240074,0.026265085,-0.214329,-0.0048860908
1965-07-01,0.03209603,0.038767576,0.031938434,0.034775138,-0.0046759844,-0.081424415,-0.007827878,-0.32947797,-0.0045183897
1965-08-01,0.03960806,0.02778846,0.020801783,0.023848593,-0.018754423,-0.06818652,0.0016278028,-0.37628347,0.0325163
1965-09-01,0.09833825,0.016494215,0.031938434,0.027630866,-0.037928402,0.16169119,0.022115052,-0.40932578,-0.08494401
1965-10-01,0.022272646,0.0034664273,0.020486593,0.029259384,-0.04223597,0.06681937,-0.023849964,-0.49090713,0.061251044
1965-11-01,0.0010499954,0.02542454,0.01901573,0.030257463,-0.025268316,0.7423739,-0.0543707,-0.3193919,0.01029551
1965-12-01,0.037086546,0.03724414,-0.006146848,0.03151822,0.021852434,0.6157731,-0.012765825,-0.30846536,0.03277898
1966-01-01,0.04598838,0.014484525,0.048176825,0.02820766,0.009241462,0.3912999,-0.033614695,-0.37723935,-0.017292857
1966-02-01,0.027614951,-0.010089397,0.0497725,0.032310903,0.022599876,0.045532465,0.014530122,-0.2284736,0.0827353
1966-03-01,0.05109465,0.025608897,0.025152981,0.022417486,0.009241462,0.46132874,-0.0040256977,-0.15288258,-0.0075362325
1966-04-01,0.03331393,-0.02103138,0.04562366,0.03103429,-0.010317326,0.17291567,0.0019012094,-0.08709377,0.027979672
1966-05-01,0.008648813,0.074893534,0.0029042363,0.030168056,-0.091926455,0.16211045,0.022964597,-0.49988103,-0.03935927
1966-06-01,0.047173798,0.042158723,0.03180939,0.030441642,-0.040954947,0.042158723,0.010335684,-0.3629691,0.0024027228
1966-07-01,0.03066957,0.028617978,0.0324021,0.021642447,-0.027414262,-0.07200289,-0.03803712,-0.028645217,0.006642759
1966-08-01,0.025700092,0.040973306,0.026566327,0.021095335,0.0021291971,-0.081896305,0.017448008,-0.33807606,0.027660549
1966-09-01,0.051824152,0.0411101,0.028481185,0.025517702,-0.030423284,0.008831143,0.008056104,-0.12466133,0.0065971613
1966-10-01,0.060258567,0.0255633,0.021505654,0.022417486,-0.05923724,0.40146685,0.026156008,-0.16181856,0.018405437
1966-11-01,-0.00042396784,0.034499288,0.029028296,0.027478158,0.0121593475,0.48608506,0.021642447,-0.054586887,-0.029465854
1966-12-01,0.044939816,0.020776212,0.014119804,0.029803336,-0.0012446046,0.4791551,0.023694038,-0.105558395,0.0047734976
1967-01-01,0.03878051,-0.023525596,0.07362163,0.036060154,0.016233146,0.55810195,0.023923278,-0.046805263,0.0286839
1967-02-01,0.046470642,0.018168747,0.038309634,0.028056085,0.016076207,0.36569095,0.022981644,-0.15289819,-0.06903875
1967-03-01,0.024551094,0.019110382,0.0236094,0.03197968,0.014402151,1.0282482,0.023661733,-0.07604885,-0.07730436
1967-04-01,0.073883176,0.08110255,0.0032069683,0.028997779,-0.027972221,0.95417154,0.02449876,-0.20479369,0.05389923
1967-05-01,0.06415278,0.061694026,0.033287525,0.032764375,-0.028390765,0.06624538,0.02727139,-0.3774823,-0.04570675
1967-06-01,0.08377057,0.052277505,0.0236094,0.028579235,-0.07568264,-8.881092e-05,0.022301555,-0.34321666,-0.021223664
1967-07-01,0.030828774,0.025911212,0.027219057,0.02502191,0.011786461,-0.08002472,-0.009766936,-0.098753095,0.0032593012
1967-08-01,0.012832761,0.038205028,0.02884084,0.0246557,0.011838794,-0.05407691,0.010530949,0.032973647,0.029782474
1967-09-01,0.05253905,0.0384143,0.026957512,0.021726131,-0.035034657,0.04155314,0.018534958,-0.029960155,0.0026837587
1967-10-01,0.044116497,0.023033977,0.052434444,0.03093338,-0.030692577,0.07445866,0.018482625,-0.084994555,0.013303518
1967-11-01,-0.019131184,0.06122321,0.033287525,0.029416263,-0.0012397766,0.33676124,0.025335789,-0.03597629,0.011315584
1967-12-01,0.09428567,0.056410313,0.03250277,0.025231123,0.009641528,0.58870566,-0.0007688999,0.087641776,-0.055384755
1968-01-01,0.013198018,0.0038619041,-0.03437516,0.022422522,0.0052009523,0.57310313,-0.00093632936,-0.014847457,-0.06416881
1968-02-01,0.01423949,-0.061937094,0.025509745,0.027890265,0.0073210895,0.06977248,0.03224215,-0.004135132,-0.06714445
1968-03-01,0.026514024,0.03280008,0.06951213,0.029936016,0.01457423,0.3423789,0.026104867,-0.1440649,0.030865908
1968-04-01,0.087031245,0.06356081,0.013458371,0.022720069,0.008288175,0.26211083,0.02465424,-0.3504632,0.0009978414
1968-05-01,0.07289693,0.011710167,0.02227372,0.027109146,-0.047133207,0.26051143,0.01933527,-0.24694788,-0.024295151
1968-06-01,0.06653646,0.061887026,0.028262228,0.027778685,-0.042000234,0.010073572,0.02409631,-0.31512743,-0.037722737
