,vws250-50_cluster1,vws250-50_cluster2,vws250-50_cluster3,vws250-50_cluster4,vws250-50_cluster5,vws250-50_cluster6,vws250-50_cluster7,vws250-50_cluster8,vws250-50_cluster9
1965-01-01,28.875476837158203,22.066913604736328,7.888753414154053,6.122507095336914,15.375807762145996,41.033451080322266,24.161081314086914,40.645957946777344,11.372844696044922
1965-02-01,22.336124420166016,33.146575927734375,13.851369857788086,13.225154876708984,15.7310791015625,28.048980712890625,29.77207374572754,14.711514472961426,3.6003165245056152
1965-03-01,23.928049087524414,31.6999568939209,8.775243759155273,14.248762130737305,8.642812728881836,42.693973541259766,22.431472778320312,19.182373046875,9.33046817779541
1965-04-01,28.520309448242188,25.434350967407227,8.20079517364502,11.320488929748535,10.326927185058594,19.547847747802734,21.827022552490234,20.876428604125977,14.16026496887207
1965-05-01,25.20653533935547,27.05224609375,10.889632225036621,10.643695831298828,15.675496101379395,15.533695220947266,25.26836395263672,19.439958572387695,4.31022834777832
1965-06-01,17.632137298583984,21.17188262939453,11.005409240722656,6.870532035827637,19.315309524536133,16.288681030273438,30.205381393432617,20.407756805419922,2.0073821544647217
1965-07-01,19.125999450683594,13.35171890258789,13.61794662475586,8.434477806091309,22.291759490966797,10.415406227111816,39.52715301513672,8.867148399353027,4.6505889892578125
1965-08-01,14.243821144104004,17.35886573791504,14.363471031188965,9.503823280334473,22.115530014038086,11.297286033630371,18.5947322845459,13.886043548583984,9.760744094848633
1965-09-01,22.537649154663086,12.879555702209473,12.44213581085205,9.650520324707031,15.998061180114746,14.272299766540527,32.51395034790039,5.696318626403809,8.433794975280762
1965-10-01,11.620997428894043,25.226070404052734,21.12887191772461,10.865974426269531,12.591382026672363,13.026833534240723,20.612062454223633,21.74309539794922,16.790170669555664
1965-11-01,21.790130615234375,12.781335830688477,20.82028579711914,14.848034858703613,15.686539649963379,18.85249137878418,26.064939498901367,25.3255672454834,14.742546081542969
1965-12-01,31.966901779174805,20.12259864807129,22.643516540527344,18.28826332092285,14.035512924194336,16.872163772583008,35.29037094116211,24.466754913330078,23.395618438720703
1966-01-01,21.491336822509766,31.365137100219727,28.13373565673828,25.36042022705078,20.172134399414062,45.29813766479492,30.170047760009766,35.5474853515625,28.81753158569336
1966-02-01,16.819103240966797,36.400856018066406,25.131208419799805,21.944782257080078,21.874008178710938,21.06781578063965,37.01256561279297,18.375165939331055,22.841747283935547
1966-03-01,14.854933738708496,34.60129165649414,29.98523712158203,24.522777557373047,26.32771110534668,25.58397102355957,28.152517318725586,25.362735748291016,23.484745025634766
1966-04-01,20.64590835571289,29.26129150390625,38.18064498901367,21.802289962768555,22.98351287841797,22.751272201538086,26.80125617980957,10.598625183105469,24.520057678222656
1966-05-01,18.894819259643555,26.067699432373047,28.366567611694336,10.820220947265625,25.61324691772461,16.148998260498047,28.04804229736328,16.960161209106445,13.163528442382812
1966-06-01,18.809906005859375,25.86353874206543,15.786392211914062,7.913364410400391,18.636877059936523,13.013642311096191,23.189250946044922,31.22373390197754,1.9571775197982788
1966-07-01,15.27674674987793,14.396735191345215,9.150585174560547,4.83511209487915,16.14992904663086,12.169898986816406,33.695343017578125,6.770382881164551,4.245453834533691
1966-08-01,16.722551345825195,14.894248008728027,7.679535865783691,10.77144718170166,14.44094181060791,16.73954200744629,20.323705673217773,9.41418743133545,4.661220550537109
1966-09-01,18.523563385009766,19.399991989135742,1.7551316022872925,15.825541496276855,7.311120986938477,13.485298156738281,23.303895950317383,15.36623477935791,9.132823944091797
1966-10-01,25.346324920654297,17.236984252929688,5.631663799285889,16.40584945678711,2.8343417644500732,16.009843826293945,15.992534637451172,15.938255310058594,5.2110066413879395
1966-11-01,28.43376922607422,9.794432640075684,3.1680729389190674,10.786681175231934,6.641719341278076,22.601682662963867,14.626141548156738,26.762248992919922,4.580765247344971
1966-12-01,19.718647003173828,24.704404830932617,10.049208641052246,5.778379917144775,11.832358360290527,25.700708389282227,9.415913581848145,29.84457015991211,8.943361282348633
1967-01-01,24.779878616333008,24.1118221282959,2.7726869583129883,8.651714324951172,9.198600769042969,36.99786376953125,12.504491806030273,35.249820709228516,8.875457763671875
1967-02-01,30.94952392578125,28.014041900634766,9.569559097290039,6.802399158477783,12.186003684997559,39.16853713989258,14.15876293182373,28.56796646118164,4.868462085723877
1967-03-01,27.415203094482422,19.390336990356445,4.558312892913818,5.138513565063477,10.81027889251709,28.958114624023438,26.948606491088867,20.04458236694336,4.6954426765441895
1967-04-01,38.049720764160156,14.343047142028809,7.729058265686035,10.59537410736084,17.4272403717041,16.873872756958008,32.38273239135742,8.377599716186523,5.703342914581299
1967-05-01,26.611101150512695,24.09181022644043,15.896326065063477,18.76146697998047,9.008035659790039,21.344982147216797,21.996673583984375,19.22308921813965,6.89988374710083
1967-06-01,22.772085189819336,13.183152198791504,9.262736320495605,16.35655975341797,14.632753372192383,19.693544387817383,22.084848403930664,18.012178421020508,13.081528663635254
1967-07-01,24.128040313720703,12.909004211425781,9.660239219665527,10.162376403808594,12.905794143676758,23.02420997619629,24.457075119018555,10.906388282775879,9.208955764770508
1967-08-01,16.209003448486328,14.797370910644531,6.274068832397461,12.005316734313965,14.878240585327148,8.265646934509277,20.21146011352539,17.864620208740234,10.018970489501953
1967-09-01,12.09200382232666,19.467605590820312,3.9204189777374268,19.574420928955078,9.665733337402344,5.575238227844238,20.858009338378906,19.467628479003906,14.414708137512207
1967-10-01,10.908041954040527,26.197011947631836,6.081021308898926,18.084274291992188,9.670951843261719,10.079051971435547,15.332315444946289,19.60123062133789,10.587206840515137
1967-11-01,34.80568313598633,20.894716262817383,18.948047637939453,4.2018914222717285,6.781782627105713,14.107739448547363,18.123991012573242,20.188085556030273,4.661969184875488
1967-12-01,31.995481491088867,23.03119659423828,17.557937622070312,7.090724468231201,8.779756546020508,29.25828742980957,22.885040283203125,27.89142417907715,4.71162748336792
1968-01-01,21.087135314941406,23.244979858398438,17.298046112060547,13.720266342163086,15.933243751525879,36.14744186401367,22.392318725585938,22.459793090820312,8.24158763885498
1968-02-01,23.23027992248535,28.76861572265625,5.5840744972229,6.0011396408081055,14.336711883544922,56.612247467041016,30.340700149536133,33.512451171875,4.661545276641846
1968-03-01,24.49444007873535,31.228612899780273,7.024397373199463,4.837096691131592,12.121844291687012,26.447755813598633,23.262405395507812,36.764495849609375,5.495785236358643
1968-04-01,32.94002914428711,27.14131736755371,22.889925003051758,5.224477291107178,17.64482879638672,17.427764892578125,25.57489585876465,14.159557342529297,12.29956340789795
1968-05-01,25.608440399169922,28.1544132232666,19.315216064453125,3.853349447250366,17.2469425201416,24.947513580322266,25.084964752197266,32.65035629272461,11.747079849243164
1968-06-01,15.25242805480957,21.507234573364258,22.79252052307129,9.145527839660645,16.545974731445312,16.25588035583496,23.196823120117188,32.88159942626953,18.687929153442383
1968-07-01,16.190561294555664,15.345005989074707,21.732030868530273,14.795234680175781,23.36716651916504,8.91417407989502,24.133745193481445,22.50650978088379,19.49835205078125
