,mgu600_cluster1,mgu600_cluster2,mgu600_cluster3,mgu600_cluster4,mgu600_cluster5,mgu600_cluster6,mgu600_cluster7,mgu600_cluster8
1965-01-01,0.14254689792504058,0.9375946010862077,0.7474849621454874,1.2065257344927105,0.7236930586042858,1.7912843648125143,-0.5241546630859375,0.8731604473931449
1965-02-01,0.0331824798370905,1.1514458769843692,0.21322715358856395,-1.8168824059622626,0.04080795342960055,1.5235634411082548,1.0489819049835205,1.6500236306871687
1965-03-01,-0.14495974865512573,1.0505843943073636,1.9195078275142572,0.8275466838053294,-1.0487680397336445,1.9129540990380678,0.8267379403114319,0.7434207201004028
1965-04-01,0.020613465548137536,0.1816691103435698,0.15964359045028687,1.3240065957818712,0.5201356278525459,1.277150389026193,-0.7549507021903992,1.1329919951302665
1965-05-01,-0.12748540167647285,0.48829010554722374,0.23743070853062165,1.4764695295265742,1.2569629010700043,0.9123636519207673,0.3512953221797943,1.8480415003640311
1965-06-01,-0.016858082282658362,-0.3645375229063488,0.2444656422505012,1.7122063253607067,1.5801592478676447,1.142927215379827,2.05619478225708,0.9180094514574324
1965-07-01,-0.10399750933267068,0.33881005786714097,0.2980825037528307,0.8278562554291315,1.7931533238244435,0.8876702364753274,3.5461668968200684,-0.3916374700410026
1965-08-01,0.0006857935501181562,-0.22520073822566442,0.5532597884153708,0.6943484502179281,1.5037932093181308,1.2483027928015764,2.2819488048553467,-0.7196060248783657
1965-09-01,-0.00720116971195608,-0.26370116642543245,0.48765394932184464,1.0830590767519814,1.4969100081731403,0.6354932399357066,1.68165123462677,0.22197395563125613
1965-10-01,0.10607806596779018,-0.21466310535158428,0.21715139349301654,0.738594787461417,1.6195108020116413,0.8976051912588231,1.0714774131774902,1.122554796082633
1965-11-01,0.216691833043444,0.4662223302182697,0.28978303456917787,1.6853248434407369,1.089194653526185,1.257480155019199,0.8344837427139282,1.0932070868355888
1965-12-01,0.18627562960564803,0.8499158847899664,0.9806357897244966,2.7132506881441385,0.8190389663454086,1.3771196498590357,-0.08056876808404922,0.7725120442254203
1966-01-01,0.2713750849887369,1.477695419674828,1.7359146705040565,0.7054490702492849,-0.5745441667617314,1.2075787081437952,1.418721318244934,0.8932749714170184
1966-02-01,-0.007380600928684364,1.6774038473765054,2.220785923493214,0.34724479275090353,-0.38707575627735685,1.5885277706034042,2.368098258972168,0.748564600944519
1966-03-01,0.10899110980655836,1.4704053174881708,-0.3452090880809686,-0.21346003881522585,0.004647161427234847,0.750758805695702,-0.043368589133024216,1.6834625176021032
1966-04-01,0.07806449750627298,0.9220524061293829,1.6854801239111483,1.4943408114569527,-0.30739778091037084,1.2998622129945192,0.36844590306282043,0.8350035122462682
1966-05-01,-0.09786205519224711,-0.17048265252794537,-0.6130384711118845,1.6983507999352045,2.64907507669358,0.8245005327112533,1.4029890298843384,1.772267818450928
1966-06-01,-0.20548057323996574,-0.018964097613380068,-0.2480927377175062,1.0047529424939836,1.497702371506464,0.5328871748026679,3.990272045135498,0.4081128324781146
1966-07-01,-0.2410519814145738,0.42079122293563115,0.48468288702842516,-0.7292385080030985,0.9986813106234111,0.6814867696341346,3.5885937213897705,-0.23087537714413237
1966-08-01,-0.04256750380503383,-0.15753916331699916,0.8822137728715554,1.5405712383134023,1.5088752148643372,1.34526789188385,2.720322847366333,-1.0049204315458027
1966-09-01,-0.07830909700785282,0.07511453969138009,0.6517369013566237,0.5746122981820787,0.9274753313215952,1.2612888041664572,1.9602538347244263,-0.006830643064209394
1966-10-01,0.014926775714049594,0.00796469904127575,0.7010539372762044,0.4031865990587643,1.400341306413923,1.353485181051142,1.3275084495544434,0.7888847589492798
1966-11-01,0.053121096899975906,0.7413739817483084,-0.4495637921186594,-0.6423082734857286,0.3021140893300374,0.8797031991622026,1.0243616104125977,1.164191620690482
1966-12-01,0.10846213298143396,0.8924778018678937,-0.2270528712333777,0.8532959967851638,0.3479325582110693,1.02682525620741,-0.5895839929580688,1.2760054213660106
1967-01-01,-0.13075257305073854,0.750313876640229,0.8994155205213106,0.5724311407123293,0.9085828349703834,1.8259323695126701,0.5516096353530884,0.9425308874675207
1967-02-01,0.2181446062769867,0.688636771270207,0.9025048751097459,2.0531986440931047,0.8664264565422422,2.1636117907131416,-1.0575816631317139,0.8549506323678153
1967-03-01,0.29666824761220223,0.1540664689881461,0.5555196832387875,1.6713489379201616,0.730715999527583,1.610441768870634,-1.5484658479690552,0.5417339716638838
1967-04-01,0.12335317357834699,0.3624649558748518,-0.16984609075081653,-1.425015181303024,-0.02931924093337286,1.8047423923716823,-0.3351137638092041,2.148176772253854
1967-05-01,-0.20862972534797045,0.37951652670190444,-0.14033437921450687,1.1307867509978158,0.6327796550024123,1.705411251853494,2.0301833152770996,1.768361840929304
1967-06-01,-0.16518523691644993,0.46265084828649244,-0.2538588948738881,0.2346369038735117,0.9956779934111095,0.4359383355168735,2.8326690196990967,1.0063091346195767
1967-07-01,-0.2437489656146598,-0.29785786356244764,1.062731941541036,0.6127394203628812,1.0127389241778662,1.2627204551416285,2.4364707469940186,-0.6062224081584385
1967-08-01,0.07523282696515467,0.24195170118695214,0.7477410328693879,0.6607814026730401,1.5037562165941512,0.7741893039030187,2.2182507514953613,-0.8718092952455794
