,r850_cluster1,r850_cluster2,r850_cluster3,r850_cluster4,r850_cluster5,r850_cluster6,r850_cluster7,r850_cluster8
1965-01-01,122.2844210537997,39.85866504711109,81.41747626705447,95.91150244241928,147.80128115699407,131.37573573900306,187.69830645936906,121.30709330240886
1965-02-01,133.8754133744673,31.378643329326923,84.44288502568784,94.5324308150042,124.14924076625279,134.8603704701299,189.99875386555988,115.65893173217773
1965-03-01,116.46743774414061,23.78412393423227,87.9884139351223,94.1693507784135,85.97738175165085,110.87702046269955,116.79833152077414,106.08411471048991
1965-04-01,116.89485029740766,30.34183586036766,73.43562582264776,92.0441164515325,105.42800540015811,101.28414319909137,142.38304369377366,109.25415674845378
1965-05-01,118.27858664772727,35.955039223471836,88.03643489229508,96.69644684217776,102.44416736421131,84.54394962476647,114.9091778379498,118.35520426432292
1965-06-01,113.81190906871448,48.89001951112852,96.0033250891644,95.02313067804234,142.35801696777344,92.60902404785156,101.13825942530777,120.48161188761394
1965-07-01,117.21109563654119,55.32124697507083,94.5241624030514,91.90517441365728,181.180172874814,90.0657902593198,112.94375332919033,120.88812510172527
1965-08-01,122.19120372425425,64.50496715503735,97.89364579795064,90.97281491608045,183.4782191685268,83.18969892418903,125.77694979580966,117.72603352864584
1965-09-01,124.05205466530539,66.2514906663161,100.17989891162817,90.08443682025576,189.60516793387276,122.09673342497452,171.81135235410747,119.27495956420898
1965-10-01,117.24501176313919,63.77941173511547,83.24836509815161,91.66870433759887,187.68172491164435,154.7761170760445,187.11137482614228,121.11857732137045
1965-11-01,124.38880226828834,41.678590040940506,81.39050801595053,94.64419353057734,163.876215616862,139.51648214588994,187.06979462594697,125.82260767618816
1965-12-01,119.44781216708095,26.33163326389187,80.84271196006002,97.70301407303552,142.70788828531903,113.39562457540761,142.24310210256866,121.6445795694987
1966-01-01,134.85458374023438,19.294640258118346,87.07199649534364,97.84708616644514,89.51487768264045,125.14735512111497,142.0240460020123,111.0663668314616
1966-02-01,126.55786687677556,20.4022459931426,87.85730997721355,95.18505112264165,87.7376193091983,123.44308936077616,106.72373916163589,112.46209462483725
1966-03-01,123.54825106534089,28.719935574374354,77.9265915138134,95.06962883027262,97.30908530099052,101.01824221403702,154.58531235203597,111.03816986083984
1966-04-01,116.22137589888138,28.378197387024596,83.30159394637398,95.52947238273146,71.77745274135044,103.9333094721255,101.9245956883286,108.77962112426758
1966-05-01,105.05687366832386,40.75197492327009,89.32313780853714,94.8842725318497,132.6903297787621,91.98200391686481,152.09478898481888,121.60058975219727
1966-06-01,103.31720525568181,46.5635739839994,94.01425347811934,93.39164005770228,159.22484624953498,104.43821782651155,97.15962265477036,124.74114100138347
1966-07-01,118.3989230069247,50.311576927101214,98.83353191873303,93.93491626280472,180.92344374883743,77.91782876719599,80.60536240086411,120.3840446472168
1966-08-01,112.88416082208806,59.380613054547986,100.54867509482564,89.87784168037635,185.2842966715495,78.90517193338145,105.64578663219105,117.25669225056967
1966-09-01,124.66162941672584,63.52507203489869,101.10721311707428,89.28106157611514,182.65896751767113,109.36945210332455,146.9124071525805,116.62278493245444
1966-10-01,125.86900190873578,58.34600846846025,85.5616141056669,89.2707729735315,175.609370640346,144.1011843474015,177.55079558401397,120.40074030558269
1966-11-01,134.80417424982244,45.19719553517771,85.1020425990008,95.71795008489205,165.20601908365887,144.9852984884511,185.60334407921994,126.21315002441406
1966-12-01,125.25224165482953,28.67456373277601,82.44082685829937,97.28241599941649,130.90728578113374,108.28985131305197,170.94786672881153,124.94211832682292
1967-01-01,132.73902199485084,20.77107691502833,77.68983149874038,96.36314677004992,119.36756315685454,103.15265655517578,146.0821093934955,117.37006505330405
1967-02-01,113.59264026988636,32.78595851017879,78.40398152669272,94.8257952804882,126.26168387276786,121.23914801556131,162.8115567294034,115.91602961222331
1967-03-01,102.96766107732599,25.92906742305546,75.45689016148664,90.8230033652911,104.6474365960984,86.37070863143258,113.7028780850497,115.98161061604819
1967-04-01,130.95895940607244,36.56938993013822,78.01803920579994,94.8288913584349,113.3398419334775,129.26909405252206,197.24729133374763,119.19888814290366
1967-05-01,119.05420476740056,39.43785782698746,79.8200579657071,97.3587146933148,128.87793949672155,121.9749699468198,163.33045959472656,120.31635920206706
1967-06-01,117.05664894797584,48.54593800974416,100.38751795671989,94.38183099897076,148.21409497942244,90.38038668425186,105.69076538085938,122.71758397420248
1967-07-01,105.4631944136186,55.65220340267642,94.05555172242981,90.50599727393185,177.00313386462983,68.46017837524414,71.17518800677675,116.83476130167644
1967-08-01,114.5752022483132,64.03008764916724,98.50327864937161,91.20420083960062,186.36365618024556,84.26077469535495,122.78248180042613,117.89972305297852
1967-09-01,125.50721602006391,65.46978374103924,100.72756781094317,91.9773560836602,189.7080557686942,113.60466998556386,166.85963254986387,118.84825388590495
1967-10-01,123.05686257102272,60.71409707540994,84.64651798856431,95.30734620153656,191.28147306896392,134.252233090608,177.61578415379378,118.35427602132162
1967-11-01,131.10350175337356,54.96281215122767,76.65240522744,95.84081182836002,187.64058067685082,151.77235810653022,209.97543334960938,125.69549560546875
1967-12-01,128.30022638494316,41.31954738071987,87.4201622562132,97.95136511078513,153.94196283249627,128.43540855076,178.29349402225378,119.66386795043945
1968-01-01,134.30584994229403,28.98009792788998,90.26980745619622,98.45422768493906,130.75020199730284,102.86408299985139,175.73501124526516,118.63447825113933
1968-02-01,129.82349742542613,38.95125755896935,82.58640455163044,96.87967893988264,122.85902840750559,150.94596199367356,178.31020933209044,116.8429438273112
1968-03-01,126.9293906471946,32.57449223445012,79.10930799401325,93.59205253885989,106.60311381022136,143.04149461829144,190.69672786828244,114.42833582560222
1968-04-01,128.66642345081675,38.18290207412217,77.25203693776892,95.17256234196707,117.8675515311105,134.6718580826469,159.57218516956675,119.0192731221517
