,r400_cluster1,r400_cluster2,r400_cluster3,r400_cluster4,r400_cluster5,r400_cluster6,r400_cluster7,r400_cluster8
1965-01-01,26.732552,58.5021,36.039825,17.153366,25.649817,19.854473,24.208351,25.751373
1965-02-01,47.651806,56.28585,18.909332,13.205719,16.904385,18.96994,7.393997,31.782593
1965-03-01,34.721214,54.44307,10.557026,30.814518,12.204884,44.986732,8.142574,34.883377
1965-04-01,44.952335,44.03668,11.972282,19.942928,20.067417,73.293495,9.6626625,59.23594
1965-05-01,35.610664,47.129276,27.019207,54.811626,40.021873,80.672806,19.612045,55.502872
1965-06-01,40.27249,44.996563,28.414806,35.219177,22.542477,59.439056,69.704575,57.89603
1965-07-01,40.28723,34.272392,30.791586,43.065327,21.50888,48.01381,50.606808,47.03263
1965-08-01,47.302906,34.303516,32.470566,51.365215,20.037933,44.320057,56.860798,58.68392
1965-09-01,34.482063,36.523045,21.915112,31.34524,24.042912,50.701813,65.94694,42.403564
1965-10-01,28.249367,42.06449,27.402506,31.835009,45.329082,52.03353,56.226883,31.920187
1965-11-01,31.040565,49.361908,22.768526,29.628586,25.983974,71.25087,23.001125,17.68245
1965-12-01,39.091473,47.265232,45.12597,16.70782,31.805525,40.865456,12.124619,11.84124
1966-01-01,49.34642,69.950096,16.619549,31.615534,14.797375,32.11622,19.052395,27.19143
1966-02-01,41.89357,57.579025,19.313408,25.759958,18.115044,28.371738,18.390831,23.072664
1966-03-01,39.505047,48.4222,15.412975,27.44752,21.033802,39.818592,29.675165,28.760796
1966-04-01,35.03662,47.85913,12.520481,18.985088,21.623135,56.510345,29.79336,61.10025
1966-05-01,34.58354,46.851192,26.779388,32.605415,19.645008,78.17122,35.640728,47.458584
1966-06-01,36.561665,38.23445,34.98245,43.994812,25.471037,67.08715,68.65488,51.603615
1966-07-01,36.645386,35.877117,35.863983,32.963284,19.981537,57.061924,46.961178,49.832333
1966-08-01,44.185238,35.96084,39.8071,48.63561,34.160007,46.98416,49.681305,45.45091
1966-09-01,42.842415,44.33298,38.26236,37.8733,25.480886,40.61805,58.298046,51.155457
1966-10-01,28.67051,54.0775,35.96248,28.361889,30.829208,35.02841,51.912235,44.300148
1966-11-01,19.159096,39.649506,32.46424,13.311729,43.20685,65.64419,15.347309,29.972294
1966-12-01,35.246742,37.85196,34.187916,14.4969635,20.98291,53.63755,20.592213,19.497265
1967-01-01,33.69245,59.526897,20.323402,25.078156,13.23941,37.388153,18.940048,21.721958
1967-02-01,35.46936,45.639297,20.215302,17.499264,11.427029,28.942766,11.207451,34.292076
1967-03-01,32.587795,43.445187,12.1584015,17.676617,12.896526,62.528385,10.474392,18.20361
1967-04-01,20.527782,45.847054,14.670059,27.642176,12.019897,66.91661,21.607101,48.801254
1967-05-01,27.704672,44.58869,17.61581,21.84864,22.738785,77.02574,20.164627,56.988213
1967-06-01,25.549408,38.51139,37.528347,52.422634,25.329828,70.43158,62.582436,50.588295
1967-07-01,47.257435,30.577793,32.319233,34.50152,15.626076,59.773502,45.46026,45.000828
1967-08-01,41.89968,30.40044,44.046497,12.347576,13.4133835,45.640987,49.88733,58.023617
1967-09-01,33.366463,29.370102,39.24783,20.787899,28.522186,38.499565,60.285294,65.89979
1967-10-01,30.386927,41.463898,34.494766,15.41832,24.95992,54.787342,54.312714,36.18215
1967-11-01,26.339897,44.750843,39.15155,17.347248,31.11661,60.075844,16.730736,25.12545
1967-12-01,32.6182,45.60721,24.318071,8.281967,17.566826,20.926403,15.936867,34.141747
1968-01-01,27.55051,49.86411,34.149788,8.287064,17.266907,37.31422,17.495468,30.0019
1968-02-01,42.336105,56.10123,16.26736,28.039824,11.235813,35.40365,13.416794,36.16015
1968-03-01,34.210953,46.45341,17.783585,26.093842,15.370823,53.598335,15.34346,48.850075
1968-04-01,38.516575,53.284466,22.641294,20.901337,21.413185,80.82276,16.476604,44.38349
1968-05-01,30.753574,52.899776,14.739868,30.343132,15.543049,78.778595,46.625637,66.9836
1968-06-01,22.663828,35.854332,26.542913,56.30082,19.890522,76.662,64.19742,72.40466
1968-07-01,42.13169,30.069502,37.88562,39.984512,13.666279,62.145203,51.04715,64.508064
1968-08-01,35.302246,29.419233,37.357677,40.86656,23.341461,50.108765,52.28009,53.588676
1968-09-01,34.09989,40.079475,22.412733,34.62944,21.245789,50.231094,63.06266,62.867905
1968-10-01,23.491152,44.57503,25.005766,19.132412,33.082634,51.378723,55.80507,58.55423
1968-11-01,23.447693,55.49281,19.383507,20.407196,27.159384,55.389797,25.728466,58.43351
1968-12-01,29.356459,48.587715,18.617344,10.717529,16.990059,24.783644,15.8054085,48.13703
1969-01-01,55.34622,67.40858,14.304447,10.6830635,18.876713,49.834766,15.171772,34.199486
1969-02-01,46.694675,54.64935,15.0731735,14.10725,23.719704,48.28561,16.28643,26.022549
1969-03-01,53.1403,51.09314,15.841904,29.8311,19.479996,45.068645,13.841537,46.327023
1969-04-01,34.461857,51.11654,24.32299,44.426926,37.21424,77.39036,17.504696,51.90532
1969-05-01,36.214893,53.768654,26.336725,55.446487,29.685709,71.41766,44.024178,39.27477
1969-06-01,12.263973,44.28822,17.056831,48.56302,22.902512,65.26784,70.52862,53.979218
1969-07-01,34.598892,35.74196,27.788954,36.214893,17.033432,50.997887,59.40377,53.24057
1969-08-01,47.760868,32.715508,36.903404,46.562653,27.31769,50.018593,70.541985,59.39374
1969-09-01,40.051853,32.349525,35.940826,23.161541,44.767838,50.324413,72.63426,54.833176
1969-10-01,31.624245,39.557194,35.919098,43.245422,30.04835,64.57765,59.617676,58.960915
1969-11-01,30.611526,46.943676,46.258503,46.076347,22.033516,53.9859,24.246117,38.983986
1969-12-01,34.809456,30.77697,37.675476,37.601948,25.536245,45.272526,31.084463,32.145645
1970-01-01,38.712692,61.94974,11.753681,24.180645,13.200104,39.758617,16.696995,32.610924
1970-02-01,35.55341,42.269165,20.928684,18.042465,16.48351,30.575342,16.768158,34.49756
1970-03-01,42.543884,41.23648,17.579079,25.65189,19.250572,43.450794,23.427647,39.576576
1970-04-01,30.077206,55.799976,24.31966,43.329983,16.647346,76.16735,15.238991,52.498363
1970-05-01,31.761936,40.822746,26.199675,43.022163,45.537678,79.073425,34.164913,59.416023
1970-06-01,32.24849,39.167805,23.521978,34.00604,28.394129,57.36886,58.643166,42.49093
1970-07-01,39.909218,32.220356,27.834759,34.14009,14.674656,54.497536,60.149162,57.886856
1970-08-01,44.864117,30.52404,33.939842,42.315506,19.30022,45.832256,60.400715,54.929474
1970-09-01,32.991558,32.77807,26.09376,53.50126,15.803326,58.79873,70.10199,64.281555
1970-10-01,31.856268,33.76442,31.541828,37.724693,35.515347,53.574078,53.170273,39.791718
1970-11-01,18.004398,58.27908,32.740005,31.262144,40.614223,66.45119,21.862072,38.702766
1970-12-01,27.482256,44.74165,19.189339,11.935726,25.243118,43.136356,15.172794,32.98494
1971-01-01,22.745525,57.894928,30.772139,9.079319,10.293114,32.124557,14.925156,22.302608
1971-02-01,27.94558,52.3331,32.86501,18.248726,24.765703,57.654873,10.289734,29.654701
1971-03-01,30.917524,48.492226,19.048347,55.44874,13.167007,61.31993,26.537373,52.348312
1971-04-01,33.806633,54.192677,14.000439,40.68369,16.284336,66.30022,20.497128,65.36705
