,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5,ssta20_cluster6,ssta20_cluster7,ssta20_cluster8
1965-01-01,0.9414978,-0.17868042,-2.7987366,-4.0107117,-0.34881592,-7.7703857,-0.07141113,-5.788025
1965-02-01,0.81555176,-0.93829346,-1.0840149,-4.3082886,-0.80059814,-8.758545,0.017700195,-7.226227
1965-03-01,1.5290527,-0.9173584,0.15588379,-4.751404,-1.062561,-9.6596985,0.9667053,-7.7676086
1965-04-01,1.7774353,-0.7383423,-0.48535156,-5.342743,-0.821167,-9.781525,1.5079956,-7.9208984
1965-05-01,1.3132324,-0.19714355,-0.8078613,-4.5470886,-0.3652954,-8.626099,1.2458801,-6.259033
1965-06-01,0.5982666,0.440094,-0.8607178,-3.8145752,1.3646545,-5.695648,1.2758484,-4.16333
1965-07-01,-0.083465576,1.1265259,-1.5309448,-2.5228882,2.1968079,-2.450531,1.0866089,-2.114746
1965-08-01,-0.32785034,1.701416,-3.3745117,-1.7878113,2.807129,-0.30340576,0.86465454,-0.9270935
1965-09-01,-0.30514526,2.0040588,-3.6696472,-1.2596741,2.2884521,-1.4233398,0.5206299,-1.3355103
1965-10-01,0.054870605,1.4998779,-2.663971,-1.006897,1.8321838,-3.0047607,0.4550476,-2.491333
1965-11-01,0.9060364,1.1540222,-3.5472107,-1.5967407,0.6395874,-5.0106506,0.097717285,-4.315613
1965-12-01,1.1945496,0.83029175,-3.2142944,-2.971283,-0.039886475,-6.3093567,0.4211731,-5.3004456
1966-01-01,1.2321777,0.0057373047,-2.2227173,-3.8914185,-0.6034241,-8.290894,0.6885681,-6.535431
1966-02-01,1.4972839,-0.59454346,-1.5421143,-4.1523438,-1.5915222,-9.671814,0.46194458,-7.411072
1966-03-01,1.7402344,-0.6798706,-2.0752563,-4.483734,-1.8528442,-10.415253,0.97372437,-7.514038
1966-04-01,1.883606,-0.57281494,-3.1925964,-4.3509827,-1.1567688,-10.602203,0.97335815,-7.0539856
1966-05-01,1.5027771,-0.20022583,-4.040436,-3.8729858,0.03982544,-8.546295,0.52545166,-6.1221313
1966-06-01,0.88790894,0.52630615,-3.6855469,-3.4762573,1.169281,-5.194397,0.3125,-4.9129944
1966-07-01,0.2881775,1.2216187,-3.7910461,-2.7164001,2.1429749,-2.3326416,0.3295288,-2.8349
1966-08-01,0.0786438,1.8683777,-4.7096252,-1.566864,3.0080872,-0.5834961,0.43469238,-1.3822937
1966-09-01,0.04550171,2.3178406,-5.2662354,-0.7326355,2.9603271,-1.7427368,0.39294434,-0.6947937
1966-10-01,0.3489685,1.8235168,-4.970337,-0.8930969,2.256195,-2.8941345,0.03378296,-1.940033
1966-11-01,1.3320618,1.5614929,-5.5409546,-1.228241,0.6270447,-5.2479553,-0.2741394,-3.9287415
1966-12-01,1.7427673,1.0942688,-4.94162,-2.683899,-0.70806885,-6.617401,-0.5421753,-5.7192383
1967-01-01,1.9926758,0.08905029,-3.4548035,-3.6861877,-0.9411621,-8.300293,-0.37173462,-6.391144
1967-02-01,2.0989685,-0.638031,-1.5856018,-4.627594,-1.3161621,-8.876617,0.051086426,-6.7651367
1967-03-01,1.5613403,-0.66833496,-0.99438477,-5.425171,-1.2513123,-9.119263,0.5772095,-7.172058
1967-04-01,1.678009,-0.46051025,-2.1462708,-4.834717,-1.0835266,-9.922577,0.84713745,-6.89209
1967-05-01,1.4153137,-0.09567261,-3.2999573,-4.67572,-0.27148438,-7.9851685,0.82632446,-6.7917175
1967-06-01,0.75845337,0.62472534,-4.0229187,-3.8706665,1.3864746,-5.590515,0.42739868,-4.774658
1967-07-01,0.01361084,1.62677,-5.238556,-2.7168884,2.7110596,-1.864502,-0.02444458,-2.6562805
1967-08-01,-0.4569397,1.9735718,-6.029114,-1.5517273,3.1199646,0.7180176,-0.27261353,-1.2947998
1967-09-01,-0.17718506,2.2713623,-6.4640503,-0.83325195,2.6835327,-0.3965454,0.24499512,-0.86331177
1967-10-01,0.477417,2.2929077,-5.367218,-0.49819946,1.8241272,-2.5625916,-0.17266846,-1.4442444
1967-11-01,0.9831543,1.4909973,-5.0943604,-1.5735474,0.85494995,-3.9710083,-0.27191162,-3.214264
1967-12-01,1.0733032,0.757782,-5.3652954,-2.6268005,0.40618896,-6.017395,-0.2939453,-5.225586
1968-01-01,1.3480225,-0.12591553,-4.3211975,-3.6628723,-0.18624878,-8.023376,-0.28567505,-6.009308
1968-02-01,1.3506165,-0.5734253,-2.0527954,-4.1974487,-1.0645752,-8.487701,0.14227295,-6.6536865
1968-03-01,1.3684998,-0.5881958,-2.0853882,-4.590088,-1.6100464,-8.876373,0.4109192,-6.81485
1968-04-01,1.6397095,-0.09439087,-2.352295,-4.9227905,-1.2676086,-9.297607,0.79196167,-6.8789673
1968-05-01,1.6461182,0.315094,-4.1087036,-4.469757,-0.06375122,-8.9262085,0.62176514,-5.818573
1968-06-01,1.1355286,0.59143066,-4.887848,-3.9124756,1.1587524,-6.897949,0.17251587,-4.287384
1968-07-01,1.1286926,1.023346,-4.957489,-2.7426147,2.3211975,-3.6660461,0.5475464,-2.3929138
1968-08-01,0.523407,1.5596313,-4.62796,-1.4787598,3.1082458,-2.1672668,0.68170166,-0.723999
1968-09-01,0.12008667,2.0534973,-4.741455,-0.98635864,2.8181763,-2.4553528,0.42575073,-0.32110596
1968-10-01,0.5760803,1.5944824,-4.416046,-0.65057373,1.9001465,-4.5782776,-0.18069458,-1.7748108
1968-11-01,1.0994263,1.4050903,-4.525299,-1.118927,0.7012634,-6.2411194,-0.23800659,-3.4109497
1968-12-01,1.2113037,0.6618042,-4.265991,-2.3508606,-0.50942993,-7.3464355,0.07369995,-5.138977
1969-01-01,1.4296875,-0.15725708,-3.2394104,-3.2101746,-1.2283936,-8.57251,0.044769287,-6.385132
1969-02-01,1.7864075,-0.56918335,-2.6724854,-3.8738403,-1.6187744,-9.287964,0.0317688,-7.304138
1969-03-01,1.9791565,-0.2989807,-0.81173706,-3.5723877,-1.8018494,-10.67395,0.79574585,-8.171234
1969-04-01,2.142273,-0.04510498,-0.9270325,-4.275299,-1.0029297,-10.71286,1.2803345,-8.330139
1969-05-01,1.705719,0.6279297,-2.0829773,-4.055542,0.04083252,-9.336853,1.2842407,-7.515564
1969-06-01,1.194397,1.1374817,-2.1456604,-3.2547302,1.6445923,-6.6532288,0.89956665,-5.3016357
1969-07-01,0.30471802,1.7229614,-3.8941956,-2.3892822,3.1202087,-2.5625916,0.5667114,-3.2148132
1969-08-01,-0.1633606,2.130188,-4.4371033,-1.1560364,3.456665,-0.60791016,0.37350464,-1.7190247
1969-09-01,-0.17019653,2.4448242,-5.19104,-1.193634,2.9022217,-1.4289856,0.48101807,-1.8879089
1969-10-01,0.22802734,2.1036682,-4.963562,-0.980011,2.2062378,-3.321228,-0.047821045,-2.292633
1969-11-01,0.6586304,1.5533752,-4.008423,-1.302124,0.86782837,-5.743561,-0.22790527,-4.0007324
1969-12-01,1.3959656,0.7878418,-3.5843506,-2.3537598,-0.22277832,-6.6506042,0.026947021,-6.0373535
1970-01-01,1.776001,0.2593994,-2.4799194,-3.0786133,-1.0030823,-8.852753,-0.043304443,-6.991577
1970-02-01,1.6691284,-0.15124512,-1.3796387,-4.2356873,-1.9369812,-9.662689,0.38598633,-7.5726624
1970-03-01,1.4003601,-0.57702637,-1.7382812,-4.291626,-1.7878723,-10.155121,0.5439148,-8.251068
1970-04-01,1.6148987,-0.5892639,-1.9622803,-4.451599,-0.93588257,-10.606934,1.0864563,-7.9497375
1970-05-01,1.3679199,0.50268555,-4.1701355,-4.0668335,-0.37908936,-9.0289,0.77490234,-6.8185425
1970-06-01,1.1408691,1.0158691,-5.4070435,-3.5040283,1.4373779,-6.084778,0.2704773,-4.919922
1970-07-01,0.62576294,1.3251953,-6.4738464,-2.5107727,2.775177,-2.384735,-0.08242798,-3.1146545
1970-08-01,0.3078003,2.0052185,-6.697815,-1.5817871,3.2573547,-0.25061035,-0.040893555,-1.6148376
1970-09-01,0.4206848,2.1382446,-5.7093506,-1.0236206,3.0897522,-1.0236206,0.028076172,-0.6093445
1970-10-01,0.9725952,1.7970276,-5.633728,-0.9774475,2.2552185,-3.5137634,-0.27438354,-2.092682
1970-11-01,1.3843994,1.6153259,-5.7921753,-1.3078918,1.1777954,-5.187805,-0.497406,-3.9620056
1970-12-01,1.7490845,0.91793823,-5.673889,-2.5213013,-0.22055054,-6.5505066,-0.586792,-5.195038
1971-01-01,2.155487,0.21206665,-4.0122986,-3.1119995,-0.3300171,-8.101257,-0.43823242,-6.091614
1971-02-01,1.7641907,-0.33636475,-2.2867126,-4.367523,-0.5953064,-9.225861,-0.24545288,-7.315033
1971-03-01,1.935669,-0.64520264,-1.235199,-5.0039673,-0.861145,-9.642395,0.21508789,-7.7157593
1971-04-01,1.9590759,-0.5812683,-1.2216797,-5.0448,-0.9993286,-9.15155,0.6846924,-7.3272095
1971-05-01,1.9245605,0.104156494,-2.7657776,-4.5342712,0.3423462,-8.240295,0.36505127,-6.414459
1971-06-01,1.5340576,0.41238403,-3.6182861,-3.8757324,1.7208252,-5.2469482,0.2013855,-4.8215027
1971-07-01,0.78497314,0.93518066,-4.477051,-2.252472,2.902832,-2.548462,0.4039917,-2.5444946
1971-08-01,0.04232788,1.7900696,-5.219696,-1.4810791,3.3174438,-0.38757324,0.1545105,-1.789917
1971-09-01,-0.025848389,2.145874,-5.6812134,-0.9281311,2.6429749,-1.7933655,-0.03375244,-1.287384
1971-10-01,0.6850281,2.061676,-5.0162964,-0.5952759,2.1728516,-3.823944,-0.053710938,-1.6705017
1971-11-01,1.0775146,1.5933838,-4.8911133,-1.3812866,1.5242004,-5.4885254,-0.19784546,-3.730896
1971-12-01,1.4719543,0.7920227,-4.695343,-2.4786682,0.73223877,-7.059784,-0.1749878,-5.1687317
1972-01-01,1.5975647,-0.24893188,-2.9921265,-3.9179993,0.1159668,-8.054779,-0.16812134,-6.4813843
1972-02-01,1.269165,-0.8604431,-0.9364624,-5.037384,-0.80877686,-8.9618225,-0.13208008,-7.794922
1972-03-01,1.3995972,-0.8815918,0.10549927,-5.768738,-0.7118225,-9.135559,0.79415894,-8.290985
1972-04-01,1.7052612,-0.87008667,-0.7050781,-5.3435364,-0.7988281,-9.977234,1.1437988,-7.5420227
1972-05-01,1.1373291,-0.31079102,-0.8507385,-4.948303,0.36495972,-8.125244,1.1923218,-7.218994
1972-06-01,0.7763672,0.67401123,-0.8649597,-3.7511597,1.0829163,-5.170105,1.1202087,-5.408264
1972-07-01,0.34423828,1.072113,-1.7542725,-3.0197144,2.3045654,-1.5295105,1.0319519,-3.1603088
1972-08-01,0.06567383,1.2311401,-1.6430969,-2.151947,2.6907349,-0.5474243,0.941803,-1.1911316
1972-09-01,0.08905029,1.637146,-2.5211792,-1.5895691,2.5792542,-1.5690002,0.8743286,-1.3121948
1972-10-01,0.6057434,1.51297,-2.545868,-1.2087097,1.8066101,-3.850525,0.7209778,-3.4444885
1972-11-01,1.1468811,0.91970825,-2.5747986,-2.371521,1.1841736,-5.705353,0.35299683,-4.7603455
1972-12-01,1.4749146,0.31658936,-1.8680115,-3.7733154,0.12911987,-7.280243,0.5519104,-6.3122864
1973-01-01,1.7458191,-0.36386108,-0.99832153,-4.6332397,-0.6128845,-8.902618,0.70651245,-7.442932
1973-02-01,1.8379517,-0.8173523,-1.4188232,-5.578949,-1.3018188,-9.37793,0.29232788,-7.984253
