,zgu200_cluster1,zgu200_cluster2,zgu200_cluster3,zgu200_cluster4,zgu200_cluster5,zgu200_cluster6,zgu200_cluster7,zgu200_cluster8
1965-01-01,-0.1694450838656365,0.3559260958840388,-0.37100519194747467,0.7241504059897529,0.8305054903030396,-0.48022239372648046,3.0465632677078247,0.36981632483416593
1965-02-01,-0.5039571584025515,-0.005945035759706675,0.13332434675910257,0.8499893049399059,1.520693063735962,-0.6369939343682651,0.7737986277788877,1.5118503365023384
1965-03-01,-0.35061481632763825,0.1484138902670108,-0.14745621518655258,0.23557634817229378,0.5007101893424988,-0.19474081887767233,0.9423371404409409,-1.0188962878852055
1965-04-01,0.12542170625698718,-0.044811702107790834,-0.0647129931233146,-0.1237037695116467,0.14143458008766174,-0.23576763683351978,3.677123412489891,0.4229003756210722
1965-05-01,0.5470930775509605,-0.03095472474461016,-0.13291668711286603,0.19448838300175136,-1.068547010421753,0.05866050463298272,1.4184537343680859,0.2924716421242418
1965-06-01,0.026204915646510788,-0.24179738963612857,0.16541248018091376,0.7223884264628093,-0.5795526504516602,0.031032806326603067,-0.4483805038034916,1.0798462505998283
1965-07-01,0.35103435003304784,-0.31409457973811933,0.1715661630485997,-0.7953144609928131,0.48290207982063293,-0.22784273300705285,-0.8814141154289246,2.2152084728767134
1965-08-01,0.21942985963217818,-0.35197233191188076,0.20395623915123218,-0.7179500328169929,0.22921013832092285,0.010472939446054656,-0.13842341722920537,0.7006556309502701
1965-09-01,0.15338967683949048,-0.2168466308102104,0.2217829769307917,0.44336964686711633,-0.8533773422241211,-0.046777851108846996,1.4754274860024452,1.7019138253968338
1965-10-01,-0.5241804862324195,-0.15088394067325392,0.17274987065430844,2.0561855700280933,1.5053143501281738,-0.26966457736903227,1.976114884018898,1.8966302789490799
1965-11-01,-0.11587052405635012,0.09476956419693017,-0.04259993068196557,0.8822068572044373,0.21887841820716858,-0.1542115930853219,1.5641355887055397,1.1878040330163364
1965-12-01,-0.23286567081378984,0.19357627870873634,-0.27466917579824274,1.2026596400472853,0.06780916452407837,-0.10332196437079331,2.0858092233538628,0.06355132650712442
1966-01-01,-0.27165427992615515,0.3959735820752493,-0.30617440288717096,-0.6731956783268187,1.0322226285934448,-0.11355514927157041,0.9875938296318054,-1.0820067134396785
1966-02-01,-0.3652021100249471,0.2690028931413378,-0.24135408076373016,-0.8742007944318984,1.523783564567566,-0.07158841038572378,0.14194243121892214,-2.1160756719523466
1966-03-01,-0.3162570392029195,0.09163217445523102,-0.08567521969477336,0.6977919903066423,0.8480756282806396,-0.3122748177627037,1.6627240926027298,0.7359413751240435
