,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7,sst_cluster8
1965-01-01,67.3295783996582,39.55517245414561,342.1648297991071,28.342176095033302,48.125854192995554,40.518648728080414,67.25575862786708,33.747005462646484
1965-02-01,68.58935356140137,39.19720040228134,364.151736668178,28.002012692964993,47.938255235260606,38.72954327127208,69.05060792580629,32.376046016298496
1965-03-01,70.65250396728516,39.17186564968941,381.2762941632952,28.014757694342197,48.12172534419041,37.70032965618631,70.69108425042567,32.357932781351025
1965-04-01,71.00010395050049,39.81070124117055,381.93727220807756,28.147352658785305,50.493520848891315,38.99675037549889,72.85078488863431,33.25987519889043
1965-05-01,70.46737670898438,40.31570405888378,377.5961739676339,29.186522654997997,52.08753511017444,41.68703659721043,73.23306646102513,35.44412152520542
1965-06-01,66.87645435333252,40.86527716844601,369.00896344866067,30.24802330212715,54.30785534428615,46.61414934241253,72.57980933556189,38.24036368008318
1965-07-01,63.92709255218506,40.91383568326333,363.9939989362444,31.402658804869038,55.30880385754155,52.515137713888414,71.2960952367538,40.60886646139211
1965-08-01,63.162598609924316,41.410750195496064,343.8155310494559,32.081239651411,55.94011755550609,56.31783112235691,70.71850116436298,42.510762707940465
1965-09-01,64.19116020202637,42.15684188039679,335.8728408813476,32.75654621613331,55.70221321255553,54.66277081033458,70.32480973463792,41.87712833799165
1965-10-01,66.07967376708984,42.16234020720747,349.35594286237443,32.91936776576898,54.34255038990694,50.67446335502292,70.41453826121794,40.23453942660628
1965-11-01,67.23530769348145,41.5034172230197,346.6055188860212,32.094573974609375,52.83157872218712,46.452642523724094,70.05841670892177,37.53501300154061
1965-12-01,67.42900848388672,40.7533143696032,344.2614419119698,30.346361796061196,50.733119366215725,43.61018719880477,69.88780192839793,35.539929620150865
1966-01-01,68.98450374603271,40.02749077359536,359.4700949532645,29.209648034511467,49.1182009379069,40.108282669730805,70.89778215457231,33.8891128013874
1966-02-01,69.83423709869385,39.85185838283453,370.81764766148154,29.103961357703575,48.410827038334865,37.77114204738451,70.91131943922777,32.8367595014901
1966-03-01,70.92344284057617,39.78304325189805,358.6127417428153,28.823573772723858,48.57187832103056,37.02321259871773,70.78978220621744,32.532885978961815
1966-04-01,72.12285041809082,40.38489492315995,346.2462833949497,29.342108506422775,49.934948191923255,37.570812391198196,72.22320850078876,33.80578468585837
1966-05-01,71.16865158081055,40.86145243250338,329.76311274937217,29.967369177402592,52.69216836667528,41.2011892899223,71.86650985326523,34.91871603604021
1966-06-01,68.81767749786377,41.48004718292925,330.3415843418666,30.82128426967523,53.986899058024086,46.619336501411766,70.85194709973457,37.16853240440632
1966-07-01,65.91981887817383,41.72611093162594,332.0242200578962,31.568739964411808,55.3865114847819,52.09328609964122,70.62812707363031,39.45918247617524
1966-08-01,63.80117893218994,41.999436858901404,319.3221773420061,32.348253788092194,56.510044546688306,55.035645028819204,69.60950509095802,41.73848053504681
1966-09-01,64.19863700866699,42.36077043346892,315.4957635062081,33.14945269853641,55.871976590624044,53.51997458416482,69.16186992938702,42.69291450237406
1966-10-01,65.96273899078369,42.323532678130874,318.97433144705633,33.07382143460787,54.22506706387389,51.19298022726308,68.56205280010516,40.97580745302398
1966-11-01,68.09427738189697,41.88274584318462,320.3174318586077,32.279855777055786,52.028579337924135,46.35295038637907,68.31769209641676,37.71902939368939
1966-12-01,69.31734085083008,41.06239949850211,321.145875113351,30.414368556096,49.3381705938601,43.04946816485861,67.10487267909906,34.99155044555664
1967-01-01,69.9537992477417,40.08453483868362,340.11031559535434,29.25608219244541,47.7502000098135,40.01784531966499,67.15607765393379,33.37041262922616
1967-02-01,70.64253330230713,39.451026916503906,363.5182244437081,28.168184329301884,48.301580840466066,38.99090393729832,68.60262552897136,32.80988890549232
1967-03-01,70.47752857208252,39.39567651963772,365.0350843157087,27.58994958339593,48.998656927370554,38.92207353011421,69.38617412860577,32.81821546883419
1967-04-01,71.23693943023682,40.1020308186237,356.3165664672851,28.411234342134914,50.204982009588505,39.198879573656164,71.14570813301282,33.73690638048895
1967-05-01,70.09945869445801,40.593432663078595,337.415041242327,29.06710795867137,52.000144883698106,42.87992145704186,71.54406034029446,34.60120168225519
1967-06-01,66.97667598724365,40.96986440787638,328.53205544607977,30.265651605068108,53.5013759837431,46.96599711542544,70.12991293882712,37.285091137063915
1967-07-01,63.40421199798584,41.367919462964046,312.87157876150945,31.41837975917718,55.33473631914924,53.19914610489555,68.4909918369391,40.237032133957435
1967-08-01,62.25255012512207,41.4517295091672,303.31508091517856,32.10491767296424,56.172604654349534,56.76131041153617,68.66431114001152,42.25130738883183
1967-09-01,63.294739723205566,42.00907972522248,295.6411634172712,32.77071928366637,55.1697805816052,55.795868583347485,68.201050391564,42.55286249621162
1967-10-01,64.77324962615967,41.953580182297785,307.03847067696705,32.861780508970604,53.63934834798177,51.67329622351605,67.88764855800531,41.47566433610588
1967-11-01,66.31800651550293,41.41001163568711,316.1136627197265,31.54917741433168,51.76296795115751,48.123815785283625,67.48316349127353,38.138383010338096
1967-12-01,66.82462215423584,40.525185434441816,314.6050861903599,30.030588003305287,50.14548769184187,43.637694483217984,67.47174874330177,35.556227585365036
1968-01-01,67.74319171905518,39.76716063076392,325.7025854928153,28.47903080475636,48.31266964183134,39.94588022646696,66.75549042530548,34.056041980611866
1968-02-01,69.16253566741943,39.34490949587714,352.8536932809012,27.86563971103766,47.55884058335248,39.12620544433594,67.7895766038161,32.939966793718014
1968-03-01,69.83225345611572,39.47292127107319,349.4035448346819,27.550831819191956,47.07530713548847,38.78374514372452,68.20935469407301,32.51194131785426
1968-04-01,71.12482070922852,40.06016236498839,345.1034273420061,27.96753125313001,49.2009630390242,39.842709251072094,70.3289080888797,33.427728455642175
1968-05-01,70.72887420654297,40.589025683869096,322.72881099155967,28.851269452999798,51.56120973474839,41.17329224296238,70.88896922576122,35.14711445775526
1968-06-01,69.24651622772217,41.02811024601298,314.09838540213445,29.773890666472607,53.30846262913124,44.87747938736625,69.58303696069962,37.8690686719171
1968-07-01,67.08423137664795,41.28832422701039,315.1492255074637,31.30068412193885,55.34201790304745,50.691807788351305,69.6586413261218,40.700974957696324
1968-08-01,65.08900165557861,41.58726742393092,324.59223611014227,32.292952904334435,56.67736951042624,53.472133304761805,70.26744744716547,43.021333628687366
1968-09-01,65.24161338806152,42.102013494735374,322.220093863351,32.875848427796974,55.81428864422966,52.56993666939113,69.75250244140625,43.20759608827789
1968-10-01,67.43748188018799,42.39113599734198,327.6940754481724,33.521950550568405,54.259958454206874,48.13621355139691,69.06623840332031,41.47261257829338
1968-11-01,68.6872386932373,41.81779847109228,328.4885951450893,32.6145025400015,52.189662409763706,44.50045875881029,68.87217790652544,38.6414856746279
1968-12-01,68.61047744750977,40.98789960818183,329.11744798932756,30.763728802020733,49.934033786549286,41.613193180250086,68.87009449494191,35.60924201176085
1969-01-01,69.6116304397583,40.37129825219176,344.2341123308454,29.797040499173676,48.53855020859662,39.17954900990362,69.69310564872546,33.75421392506567
1969-02-01,71.10706806182861,40.22684455814218,354.69621930803567,29.35334230080629,48.449727600696036,37.62372058370839,70.3608635144356,32.68304693287817
1969-03-01,72.28522777557373,40.63485081034495,381.47340502057756,29.68306908240685,48.55060390397614,36.08392217884893,72.83997168907752,32.064362229972055
1969-04-01,72.93986320495605,41.120983783463785,383.37053571428567,29.503846779847755,50.634013905244714,37.72992673127548,74.57250448373648,32.55067693776098
1969-05-01,71.91470146179199,41.6056812257695,369.88511766706193,30.133883158365883,52.73659650017233,40.242618063221805,75.07073818108974,33.82463126346983
1969-06-01,67.98673629760742,42.02015238596981,360.2706091744559,30.93915596986428,54.589258455762675,45.48646678095278,73.24442741198418,36.53371745142444
1969-07-01,64.35788154602051,42.05265331985359,335.288211277553,31.81925553541917,56.1858102387073,52.376448589822516,71.66378314678485,39.7433511142073
1969-08-01,63.26672554016113,42.131971775140975,327.33745574951166,32.803141765105416,55.9472869424259,55.14516001162321,70.57426648262219,41.84881078785864
1969-09-01,63.905067443847656,42.52987194778328,318.20509774344305,33.0927848815918,55.753320806166705,54.39192315806513,70.51130930582681,41.59808323301118
1969-10-01,65.60430526733398,42.341041564941406,325.3743035452706,33.03282811091496,54.175934137082564,50.25980990865956,69.29580492851062,40.194126655315536
1969-11-01,66.9399356842041,41.916500177598536,338.8920375279018,32.57217162694686,52.04929837993547,45.63084063322648,69.74010956593048,37.7241430611446
1969-12-01,68.01510334014893,41.114371163504465,344.6494511195591,30.884356376452324,49.59818896125345,42.616815152375594,69.28689418694911,34.950226750867124
1970-01-01,69.1494083404541,40.68870114204579,350.8901051112583,29.85381101950621,48.00599603091969,38.64325647768767,69.61459624461638,33.15391540527344
1970-02-01,70.02048015594482,40.169404682360195,366.38793945312494,28.75652557764298,47.57759804819144,37.34575354534647,69.75207206530449,31.89729822093043
1970-03-01,70.76673984527588,40.19410413010676,362.2163772583007,28.79081139197716,47.92402678844975,36.89129041588824,70.4730694110577,31.584134595147496
1970-04-01,71.8565320968628,40.52151844913798,360.0995200020926,29.43870104276217,50.01963821111941,37.478911358377204,72.68555470002003,32.97991917051118
1970-05-01,70.30934810638428,41.0547557630037,330.1391056605747,29.690938118176582,51.98681027281518,40.87793930717137,71.47490183512369,34.423098070868136
1970-06-01,67.51842975616455,41.26175615124236,311.32458278111045,30.72703190338917,53.95642635869045,45.983107193656586,70.26648399157402,36.874955275963096
1970-07-01,65.21245956420898,41.351609481008424,297.7833066667829,31.520968217116135,55.460423114253025,52.002230934474774,68.83800213153546,39.422844196188045
1970-08-01,63.98696422576904,41.98156944791177,293.44520568847656,32.08959286029522,55.80546996172737,55.53235593049423,68.21912618783804,41.61181943169956
1970-09-01,64.88484859466553,42.13743855182389,304.8770904541015,32.70731950417543,55.16668768490062,54.822635650634766,68.10674911890274,42.30753471111429
1970-10-01,66.56216144561768,42.26181489184386,313.54476383754184,32.86589842576247,53.9252804774864,49.82750104821246,67.92626014122595,40.461875652444775
1970-11-01,68.38555335998535,42.05429966288401,310.9439849853515,31.98581353212014,51.59805709240483,45.3952291737432,66.75634628687149,37.685663946743674
1970-12-01,68.23534488677979,40.822767673578475,311.517470223563,30.463023063464043,49.40957462086397,42.22738431847613,66.04563395182292,35.06335554451778
