,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8
1965-01-01,1021.27704,1017.3582,1019.5418,1012.39685,1021.2969,1012.92584,1020.74805,1017.7229
1965-02-01,1016.3356,1013.3904,1018.14703,1011.6397,1012.2046,1013.2266,1019.73834,1019.36444
1965-03-01,1022.2569,1014.9272,1020.95953,1012.4217,1020.1055,1014.3554,1017.6919,1016.7393
1965-04-01,1021.5871,1017.7278,1017.3055,1012.2846,1027.5972,1013.66077,1016.8069,1016.5204
1965-05-01,1021.10834,1018.97186,1016.8732,1010.58167,1022.39825,1013.7458,1017.61804,1019.7229
1965-06-01,1022.5192,1024.0479,1017.7179,1011.60065,1023.90344,1015.3793,1016.5154,1020.8317
1965-07-01,1022.4944,1026.732,1017.0692,1011.2397,1025.6008,1014.4732,1016.13586,1021.4656
1965-08-01,1019.44507,1021.24854,1016.4763,1010.9364,1022.71643,1013.6211,1016.2735,1019.84875
1965-09-01,1019.3173,1018.3424,1017.0072,1010.1389,1022.00757,1013.07477,1016.16376,1018.9799
1965-10-01,1019.10333,1021.0544,1015.28314,1010.4794,1017.507,1012.68713,1018.6283,1017.5678
1965-11-01,1018.65375,1019.1437,1020.1788,1010.48364,1021.7037,1012.4998,1019.65094,1017.99634
1965-12-01,1021.207,1017.79913,1023.7583,1010.7293,1025.4017,1013.06665,1021.9109,1017.7533
1966-01-01,1018.02563,1010.5982,1020.50037,1010.4305,1012.0647,1013.72205,1022.2967,1016.43835
1966-02-01,1020.49603,1015.03766,1019.0027,1012.0847,1014.055,1014.0776,1020.97736,1021.05743
1966-03-01,1018.6121,1018.8092,1020.1743,1011.2204,1020.8296,1013.0792,1020.4741,1019.58655
1966-04-01,1019.7981,1016.1041,1017.29083,1011.55084,1018.8017,1013.32086,1016.4928,1019.5703
1966-05-01,1020.94165,1027.1517,1016.6506,1011.3781,1024.6832,1013.4429,1016.26685,1020.77954
1966-06-01,1021.85986,1025.0211,1017.23517,1011.42377,1023.65234,1013.466,1017.8585,1020.9961
1966-07-01,1022.3042,1023.4571,1015.56213,1010.9031,1026.1058,1013.71326,1015.42694,1019.20166
1966-08-01,1020.0097,1022.1765,1015.6861,1011.3812,1021.6752,1013.3653,1016.50354,1020.66
1966-09-01,1019.31305,1019.8683,1016.4059,1010.8767,1020.1969,1013.28577,1014.6596,1016.1029
1966-10-01,1017.0455,1017.59186,1015.7969,1010.3479,1014.9857,1012.2393,1018.4469,1015.72675
1966-11-01,1016.54224,1017.75024,1019.2724,1010.3285,1022.17773,1011.1015,1021.93115,1016.6612
1966-12-01,1017.0849,1015.71985,1022.4288,1011.09015,1024.8453,1011.1947,1020.8703,1018.5839
1967-01-01,1018.3719,1018.2717,1023.8066,1012.3328,1019.43774,1012.8204,1022.1384,1021.03186
1967-02-01,1022.2647,1020.8208,1019.34344,1012.62964,1023.23846,1013.43787,1021.53546,1018.303
1967-03-01,1020.5538,1018.62146,1022.0898,1012.87775,1025.7649,1013.0214,1020.3702,1020.1002
1967-04-01,1018.41907,1014.437,1013.79193,1012.11945,1021.00073,1013.5257,1018.2971,1017.3996
