,zgv250_cluster1,zgv250_cluster2,zgv250_cluster3,zgv250_cluster4,zgv250_cluster5,zgv250_cluster6,zgv250_cluster7,zgv250_cluster8
1965-01-01,-0.12068305,-0.023400784,1.1102841,0.4084092,-0.10890923,0.111999705,-0.24239635,0.84698904
1965-02-01,-1.0642188,0.33570498,-0.020162916,1.4689485,0.6837725,0.27168408,0.060341645,-0.7555939
1965-03-01,-0.63623524,0.147616,-0.04179754,0.31774968,-0.113471605,0.16512975,-0.1658657,0.1738131
1965-04-01,-0.8135805,-0.21163693,1.0456747,0.24548702,-0.43225145,0.07579479,-1.1079295,1.4314189
1965-05-01,0.3958994,-0.18382092,0.138344,-0.20339513,-0.016189193,0.31760252,-1.2861578,0.68612736
1965-06-01,-0.41650376,-0.13024941,-0.41856423,-0.34409395,0.13113245,-0.43372315,-0.41797552,-0.16042018
1965-07-01,0.29743963,0.46345243,-0.2036895,0.40311092,-0.10876191,-0.07064376,-0.18764743,0.45256153
1965-08-01,-0.5126087,0.0519526,0.007800245,0.16218626,0.70584875,-0.1557106,0.6989316,-0.00309062
1965-09-01,0.44947082,0.08771598,0.5976756,0.39663523,-0.41267723,0.049156286,-0.37367597,0.65154135
1965-10-01,-0.08653851,-0.26241213,-0.059752844,0.3340861,-0.70643747,1.5091271,0.22709027,0.014864611
1965-11-01,0.050333597,0.08918772,-0.32849342,0.2687406,-0.7928289,0.700109,-0.70187503,0.48788342
1965-12-01,-0.23695087,0.114648916,0.14334793,0.19809683,0.0019132614,-0.30450398,-1.1198506,-0.11214695
1966-01-01,-0.38669473,0.20788631,-0.25707301,0.13598683,0.40607983,0.43154126,0.22524643,-0.53931797
1966-02-01,-0.94959337,0.083762124,-0.06582346,0.17287692,-0.2938184,0.12108612,0.37092552,-0.016636658
1966-03-01,-0.17229824,0.15971223,-0.014900684,0.08708944,0.11385288,-0.12166481,0.058156084,-0.06408739
1966-04-01,-0.10893414,-0.17143023,-0.18517359,0.14293087,-0.36600718,0.1142868,-0.33678445,0.24521032
1966-05-01,0.49562868,0.52745545,-0.8000078,-0.032260705,0.8204058,-0.79986304,-0.52687657,-0.5817055
1966-06-01,0.74141765,-0.11544414,-0.6944009,0.09461217,-0.261413,0.5811268,-0.00274868,-0.23696423
1966-07-01,-0.08289413,-0.0049186945,-0.18965828,0.35486782,0.6187402,0.061772726,0.05048876,-0.20528226
1966-08-01,-0.3946512,-0.051790714,-0.01142869,-0.035732698,0.4513606,-0.08361745,0.19703627,-0.68485296
1966-09-01,-0.25808573,-0.10705347,0.1681029,-0.26951435,-0.52326006,0.1317915,0.38727316,-0.37309575
