,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6,w_cluster7,w_cluster8
1965-01-01,0.00068223476,0.2606079,0.02610749,-0.056577027,0.14540642,0.034249842,0.3778056,0.02610749
1965-02-01,-0.011872768,0.25498703,0.013815105,-0.090827525,0.24395543,0.029732168,0.77342,0.021432161
1965-03-01,0.019225836,0.05510485,0.029679596,-0.043496728,0.10979009,0.02137965,0.29580396,0.01533854
1965-04-01,0.03277898,0.051270068,0.018122673,0.01770246,0.14855832,0.030415058,1.5855038,0.0012601018
1965-05-01,0.03451252,-0.05704981,-0.009929121,0.018753052,0.12875396,0.029994786,2.3857155,0.00094491243
1965-06-01,0.02137965,-0.12066543,-0.004150629,0.017965078,0.27521163,0.019278407,1.7150464,0.024216354
1965-07-01,0.037349224,-0.082054794,-0.03383094,0.028681517,-0.12844008,0.024636567,1.8532567,-0.0058841705
1965-08-01,0.047172606,-0.0940845,0.032043517,0.032411218,0.6610552,0.016284108,1.6763306,0.016284108
1965-09-01,0.03818971,-0.054738462,0.02337581,0.03178084,0.35075188,0.017492294,1.0820423,0.017860055
1965-10-01,-0.07380736,0.050534606,0.017860055,0.027000487,0.5928168,0.024268866,1.5583451,-0.07932317
1965-11-01,-0.010612011,0.16757467,0.028839111,0.04023844,0.09886354,0.014970779,1.4667827,-0.076066196
1965-12-01,0.014865756,0.2819882,0.026317596,0.005462587,0.3347298,0.027525842,1.8349757,-0.03614229
1966-01-01,0.0054118037,0.29268506,0.029484212,-0.0038433075,0.24554324,0.029575408,0.38418758,-0.028098106
1966-02-01,0.01571548,0.1886904,0.015806675,-0.003296256,0.32300353,0.020092309,0.6614763,-0.06630397
1966-03-01,0.025289774,0.21973836,-0.010955632,0.0063236356,0.2562573,0.024560273,0.80545485,-0.04619801
1966-04-01,0.02784288,0.097598195,0.004955888,0.027660549,0.18458715,0.034180164,1.5265787,-0.040772617
1966-05-01,0.035319924,-0.0041624904,0.020912945,0.0054118037,0.19224656,0.029210627,1.7239908,0.014849246
1966-06-01,0.024104357,-0.076242924,0.019590795,0.02424115,0.9107261,0.02424115,2.124833,-0.004436016
1966-07-01,0.031171083,-0.108613074,0.023602843,0.025061786,0.79469526,0.017356813,2.127842,-0.10665262
1966-08-01,0.025836885,-0.09999621,0.024833858,0.02802527,0.68928725,0.028116465,1.7625613,-0.004436016
1966-09-01,0.03650534,-0.031152725,0.023967624,0.030715168,0.58447194,0.02250868,1.0809199,-0.026183248
1966-10-01,0.03673327,0.07986301,0.01854217,0.03481841,0.3194474,0.029985726,1.2143668,0.0045455694
1966-11-01,0.018678963,0.1816237,0.027386963,0.017675936,0.38550976,0.014028609,1.0930017,0.008648813
1966-12-01,0.011065185,0.38099617,0.01608026,-0.027550995,0.3551913,0.021642447,1.7653425,-0.0017461181
1967-01-01,0.033444464,0.28978324,0.01822108,-0.042620182,0.23977101,0.032398164,0.7301105,0.017750263
1967-02-01,-0.0060526133,0.3359242,0.020679832,-0.037807226,0.22459996,0.030462563,0.1345675,0.033810675
1967-03-01,-0.0001411438,0.17636639,0.02988708,-0.043352604,0.30547744,0.019633532,0.5000334,0.009641528
1967-04-01,0.01142025,0.10971832,0.029416263,0.035850883,0.27984357,0.030881047,0.7309998,0.014088273
1967-05-01,0.029834807,-0.05705881,0.032764375,0.025597334,0.11641455,0.030096352,2.727356,0.017017841
1967-06-01,0.04610443,-0.08802879,0.03004402,0.04123926,0.49166316,0.026643634,1.6245236,-0.0052679777
1967-07-01,0.056462646,-0.05585563,0.027428329,0.023138583,0.5882872,0.028265357,1.6034935,-0.04010904
1967-08-01,0.03407222,-0.065638304,0.029206991,0.029677868,0.5159892,0.018064141,2.1840746,-0.027815342
1967-09-01,0.03564167,-0.051199675,0.023923278,0.0276376,0.7144163,0.020209014,1.2623535,0.009275317
1967-10-01,0.02397561,0.056776524,0.015186846,0.025126517,0.28423798,0.026015878,1.6684675,0.010007739
1967-11-01,0.0236094,0.26927614,0.025074184,0.033967614,0.18651533,0.013198912,0.85838455,0.0017421246
1967-12-01,0.01246655,0.29234666,0.021778405,0.023661733,0.28523195,0.024184883,0.51305956,-0.0637027
1968-01-01,0.030679941,0.32199574,0.022124946,-0.015033454,0.25980473,0.026216447,0.20323023,0.0036759377
1968-02-01,0.024468273,0.30060828,0.026328057,-0.02269572,0.21119009,0.024356663,0.6039382,0.036817193
1968-03-01,0.026774377,0.1059266,0.028596967,-0.0037259758,0.19389415,0.028113425,0.7044035,0.022794455
1968-04-01,-0.01023522,0.07282251,0.02669999,0.023687154,0.31169254,0.026625603,0.7258282,-0.006924808
1968-05-01,0.018330991,-0.093553305,0.026179254,-0.03050682,0.24042583,0.0317958,1.0100024,0.020190775
1968-06-01,-0.04545942,-0.09556186,0.030828714,0.028039038,0.9792045,0.031758606,1.53234,0.023092031
1968-07-01,0.018479764,-0.06915301,0.020376742,-0.0034656227,0.116713315,0.033097655,1.6727905,0.018145025
1968-08-01,0.030382365,-0.04512468,0.025621325,0.022571295,0.47349334,0.022943258,1.5056708,0.0059076548
1968-09-01,0.019186497,-0.072500646,0.020897478,0.03317204,0.2894496,0.027369529,1.4469762,0.012528479
1968-10-01,0.03566414,0.09629294,0.017661482,0.02658841,0.729213,0.02603048,1.2219429,-0.0061808825
1968-11-01,0.008622944,0.2213073,0.02227372,0.02952686,0.26884323,0.02443108,0.84641623,-0.06736761
1968-12-01,0.02126944,0.38288492,0.015206575,-0.01748836,0.18861237,0.027071953,1.0870717,-0.103633344
1969-01-01,-0.026858509,0.3639561,-0.0015986562,0.016887844,0.18107688,0.021471322,0.12729782,-0.08995724
