,mgu250_cluster1,mgu250_cluster2,mgu250_cluster3,mgu250_cluster4,mgu250_cluster5,mgu250_cluster6,mgu250_cluster7,mgu250_cluster8
1965-01-01,-2.0944514,-0.9173611,-0.5595417,1.3722942,5.050212,3.373869,1.2500877,-3.9868546
1965-02-01,-0.85381395,-1.5482712,-0.5135921,0.8661976,3.9379723,-0.09352837,-0.3148033,-4.1234
1965-03-01,-1.8692659,-2.3580906,0.05051117,1.1334217,4.650029,0.15055808,1.9409606,-5.313852
1965-04-01,-2.801618,-2.2352328,-0.6579582,0.8518585,2.2759686,3.1050153,0.7355183,-2.338538
1965-05-01,-2.9029675,-1.662982,0.2434349,0.13361207,2.7449145,2.0071151,0.94701654,3.154223
1965-06-01,-3.0000808,-1.5951983,0.17206612,0.012709427,2.1329055,2.1241062,1.7643316,2.0234084
1965-07-01,-3.1382556,-2.3479884,0.3346817,-0.8319801,2.2613037,4.635362,1.3035328,1.227602
1965-08-01,-3.5175831,-1.1533006,-0.31578064,-0.67392653,0.6755558,3.3051078,1.5652168,2.695706
1965-09-01,-3.194959,-3.1884413,-0.23593979,0.051163483,1.0715039,3.635553,1.2178255,3.5381138
1965-10-01,-3.945142,-3.5488677,0.1375225,0.6960869,1.5968279,1.5394722,2.6523635,2.7680519
1965-11-01,-2.3072534,-2.4956138,-0.3930153,0.94082487,3.269912,2.3333237,1.3387282,1.3768555
1965-12-01,-2.0599077,-1.1154983,-0.30437508,1.3732716,4.526518,0.5784426,1.7741082,-1.8053925
1966-01-01,-0.60689735,-1.8938869,-0.32790145,1.9125957,5.5634966,-0.8031786,0.9971634,-4.7468615
1966-02-01,-0.86751175,-1.401542,-0.5366562,1.8892914,3.2980545,0.5658684,1.1044937,-0.94694364
1966-03-01,-1.6483707,-2.1423569,-0.21170846,1.0723274,2.329776,-0.14474945,-0.7040531,-0.8753891
1966-04-01,-2.286778,-1.8147833,-0.09945373,0.9646679,2.461724,2.3721175,0.81794894,-0.5097412
1966-05-01,-3.2159965,-2.483716,-0.10897255,0.092889026,2.1334944,4.2466383,2.172554,0.46477357
1966-06-01,-3.5255177,-2.1919193,0.2894989,-0.9620422,2.4177418,2.8857975,0.46641463,2.2385285
1966-07-01,-2.7082253,-2.2523139,0.25634766,-0.83632964,0.44015655,4.2804465,-0.30000228,2.6035197
1966-08-01,-3.1496944,-3.229782,-0.12341461,-0.4079895,-0.50219154,4.6940165,1.8364462,1.4077784
1966-09-01,-3.584599,-2.6409383,-0.24715653,0.2336998,0.35087776,4.302766,1.8597507,3.4483838
1966-10-01,-3.1972873,-2.0218964,0.5596317,0.53567123,2.4745255,2.4604115,2.1761646,0.97385824
1966-11-01,-3.270483,-2.0097518,0.00853386,0.072539136,3.9108596,2.9297805,-1.059198,-0.39190674
1966-12-01,-2.2040641,-1.2646698,-0.2783386,0.46477395,5.131547,0.5661968,0.11225452,-2.3058167
1967-01-01,-1.6052908,-1.911589,-0.4052414,1.1860081,5.53133,-0.4666317,0.8833019,-2.4125075
1967-02-01,-0.15184288,-0.80395126,-0.06824799,1.1879677,4.1980505,-1.3891186,2.653171,-3.6154969
1967-03-01,-0.57732964,-1.5076542,-0.0117553715,1.3440555,2.6538246,0.30793113,0.8258301,-1.9703667
1967-04-01,-1.6598237,-1.4945923,0.20931473,0.33732033,2.3677711,1.3855267,-0.81766623,-0.8111351
1967-05-01,-2.9558773,-1.5050417,0.3187069,0.57439077,1.5370432,1.0384102,1.1641299,-0.34809607
1967-06-01,-2.1254754,-3.3718944,-0.038532257,0.09339142,2.7400315,2.2534804,0.1554348,0.9090988
1967-07-01,-2.1613955,-2.5744736,0.17339477,0.035266876,0.45095748,3.3751597,0.9871429,2.533329
1967-08-01,-1.4932861,-1.4044663,0.22890702,0.0414711,0.07967682,1.0713913,1.1011066,3.2027442
1967-09-01,-3.0616775,-2.2681754,-0.37095338,0.3213188,0.2099678,2.0598397,1.437447,3.7503586
1967-10-01,-3.0796373,-1.114495,-0.04114456,0.6334957,3.103475,2.3563423,0.081962585,3.757216
1967-11-01,-3.3438115,-2.2871149,-0.15478173,1.0661663,3.3895278,0.0091434475,1.4335287,0.49993896
1967-12-01,-1.6268427,-0.40720063,-0.13714829,0.9123642,4.7424,-0.048002243,-0.8604439,-0.80231935
1968-01-01,-1.3500347,-0.8019249,-0.2910126,1.2508423,5.442076,2.0071826,0.5017956,-6.1798186
1968-02-01,-1.4328163,-0.40843812,0.4682457,1.6611042,6.110894,-1.3941605,-0.59369504,-9.243471
1968-03-01,-1.4298989,-0.8945526,-0.3989563,0.9157036,1.705595,-1.5819695,-0.8351105,0.72753066
1968-04-01,-2.2278125,-2.1705585,-0.15972862,0.7964546,1.0495408,0.3059643,0.40697938,0.23849908
1968-05-01,-1.8704288,-2.0487561,0.32930297,0.5845772,2.208485,1.4656376,1.6169784,-0.7873379
1968-06-01,-2.7668052,-3.134035,0.07512359,0.22755814,3.5038178,1.6144257,2.347427,-0.9922863
1968-07-01,-2.6800122,-2.6552138,0.22573547,0.09116898,1.3175781,1.2245849,2.041098,2.1577945
1968-08-01,-2.8572452,-2.1267967,0.28700104,-0.364312,1.2723583,3.3386188,1.5630062,2.4342198
1968-09-01,-2.8065553,-1.571394,0.05287857,0.14951782,0.8372986,3.7189775,0.4284956,2.3882706
1968-10-01,-2.6956933,-2.6107235,0.13967133,0.5236763,2.3798833,1.6136963,1.9929607,3.5220513
1968-11-01,-1.2595947,-1.634483,0.12107315,0.9499844,4.899438,2.9739418,2.9418502,-0.79062045
1968-12-01,-2.0710015,-1.6104145,-0.273143,1.2887691,2.1304436,3.0581822,2.0279698,-1.1235702
1969-01-01,-1.9080982,-0.58583146,0.50289917,1.9210354,3.9336274,2.496251,0.021562958,-1.5627693
1969-02-01,-1.0976871,-0.37750626,-0.20533904,1.5209717,3.6997597,-0.089234546,-2.3330414,-0.33570862
1969-03-01,-1.3202763,-1.2174408,-0.10316696,1.1278744,1.7448883,1.2535992,-2.5609384,-0.60507125
1969-04-01,-2.2431428,-2.3167865,-0.35959283,0.49162063,1.0956967,0.8147236,0.075302124,1.6304413
1969-05-01,-3.0339818,-1.8696177,-0.063027956,0.5831772,2.0646734,2.29257,0.8313099,2.9129014
1969-06-01,-3.309316,-3.1447787,-0.020235443,-0.0056388853,1.5912979,3.634409,1.6894894,3.8361
1969-07-01,-3.0840728,-0.66013813,0.34201127,-0.10615234,1.4556217,4.166832,2.9328053,1.5558031
1969-08-01,-3.2101295,-1.2297146,-0.104162596,-0.024216462,1.3332138,4.3287153,1.9293286,2.0427794
1969-09-01,-3.1404662,-0.056725312,0.16254655,0.10051346,2.274989,3.6921296,0.94409716,1.7909981
1969-10-01,-3.9230123,-2.9158866,-0.29756013,0.63326836,2.7944744,3.6758752,1.8463967,1.8845451
1969-11-01,-3.0293376,-1.84706,0.1535904,0.93149185,3.9014504,3.202168,-0.9848997,2.0825868
1969-12-01,-1.8417523,-1.2867718,-0.2604065,0.92950094,5.4380126,1.1948833,-0.49029368,-0.1180954
1970-01-01,-0.58139074,-0.7660915,-0.055243682,1.7661377,4.854132,0.26057738,1.2922386,-5.0245223
1970-02-01,-1.8293682,-0.94313776,0.018637085,1.4163711,5.393258,-0.028287698,0.12746009,-4.8834176
1970-03-01,-1.7964218,-1.1135285,-0.18902664,1.191735,4.3113456,0.5008547,-0.33312646,-4.3765717
1970-04-01,-1.6459987,-1.6689613,-0.44993743,0.3327942,2.1501813,0.58305514,0.72881854,-0.7258232
1970-05-01,-2.475654,-2.809779,0.32281,0.13578033,2.0080786,1.2047142,-0.17671356,1.6280277
1970-06-01,-2.701621,-2.6047783,0.17305298,0.03760605,2.7801604,2.0230536,0.61167526,1.3335053
1970-07-01,-2.7272463,-3.0953164,-0.21065827,0.024959564,1.1571243,3.8257985,1.3388298,0.92084086
1970-08-01,-2.931249,-2.2976093,-0.093847655,0.44727477,-0.6509449,3.1944888,0.15608025,2.2889569
1970-09-01,-2.296611,-1.9351966,0.12513046,0.19668122,0.48987275,0.3191494,1.3394959,3.326608
1970-10-01,-2.6111012,-2.554526,0.12978974,0.6313103,1.6276951,0.5943699,-0.49153632,2.7928061
1970-11-01,-2.259005,-3.1392453,-0.15175399,0.7770737,3.9376183,1.370113,0.32746926,-2.0842881
1970-12-01,-1.8203825,-1.2483101,-0.3960251,0.9893967,5.340677,-0.46358186,1.291906,-2.0416908
1971-01-01,-1.0298382,-1.2973416,-0.13587455,1.4221112,4.352562,0.4608635,2.2886384,-4.599814
1971-02-01,-1.2261379,-0.48242036,-0.02678299,0.7793194,3.990991,-0.09047413,0.9406704,-6.1669455
1971-03-01,-0.6930912,-1.4332165,-0.23712692,0.82472,3.9348118,-1.89604,1.5341423,-2.161583
1971-04-01,-1.7170506,-2.0910327,0.4223217,0.7701744,1.4613056,-1.7510192,-0.27207604,1.9146569
1971-05-01,-3.0963745,-1.9398066,-0.07708283,-0.018944168,2.1445985,1.8271221,0.97953874,1.8457397
1971-06-01,-1.6422542,-3.07939,0.25084573,-0.6525898,2.9983878,1.26566,1.4907017,0.60163724
1971-07-01,-2.767466,-1.564518,-0.14175415,-0.30147249,0.58204,3.5118375,1.0843842,2.6312652
1971-08-01,-2.4708939,-1.5053997,0.16919021,-0.2080574,0.14795952,2.391198,-0.21001777,2.689077
1971-09-01,-2.0988717,-1.5687644,0.03919525,0.1802948,1.0086079,0.41219634,1.2111136,3.428222
1971-10-01,-1.5178112,-2.806334,0.46119004,0.33805352,2.7788978,-0.0326622,1.8973458,3.8025303
1971-11-01,-1.3100799,-1.7699635,0.36646956,0.32564202,4.1794524,0.20413856,-0.81622773,0.94655
1971-12-01,-1.3182453,-1.0667465,-0.5497044,1.4074131,4.9829416,1.5583127,2.5496094,-1.7258698
1972-01-01,-0.9912987,-0.4501728,-0.17243728,1.9028343,3.0946884,0.42492446,3.4105842,-1.9602181
1972-02-01,-1.232022,-0.9376453,-0.03127403,1.0176952,2.4419518,-0.47369996,2.527166,-2.9391792
1972-03-01,-0.629496,-1.3938434,-0.033569336,1.2059128,2.2939026,-1.7292497,-0.13399048,-3.491494
1972-04-01,-1.8084387,-2.6491058,0.20170288,0.5517414,0.0453331,1.2216934,1.7860588,1.2024696
1972-05-01,-2.5702038,-0.7241787,-0.020371247,-0.16813354,1.9840319,3.8091118,1.7243721,1.7501945
