,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6,w_cluster7,w_cluster8
1965-01-01,-0.0007994282347017722,2.652331498953012,0.013407079921135991,-0.014134751011927921,14.540642499923706,0.004604066018602983,37.780559062957764,-0.0031732562833379227
1965-02-01,-0.00025042808139240824,2.8218503181750956,0.014957577457787396,-0.021963004095881592,24.395543336868286,0.006830076916897515,77.3419976234436,-0.03202649159837015
1965-03-01,0.005182710754096786,1.5323492196890023,0.009299705580452481,-0.02629578935311121,10.979008674621582,0.007664729928410267,29.5803964138031,-0.007151652934010496
1965-04-01,0.008344342378521715,0.7705566401665027,-0.01646316932042653,-0.005363516374095495,14.855831861495972,0.004551223201814597,158.55038166046143,-0.06099024153861803
1965-05-01,0.01590643333171284,-0.44047293754724354,-0.03330539727119865,-0.01729786785599453,12.875396013259888,0.006616008919430389,238.57154846191406,-0.03615634266248684
1965-06-01,-0.0017693159897705336,-1.0436933774214525,-0.02678017423771993,-0.012367674289575588,27.52116322517395,0.007447160036207847,171.50462865829468,-0.03188447354687858
1965-07-01,-0.0063558170975713466,-1.170836274440472,-0.04794273621406678,-0.006333680129518696,-12.844008207321167,0.005813002077079416,185.32567024230957,-0.06063838210917011
1965-08-01,-0.0006156730398292586,-0.9760237657106839,-0.06621167695253703,-0.003357530857612884,66.10552072525024,0.00423710688218472,167.633056640625,-0.02651690438236158
1965-09-01,0.0079188356935839,-0.5580122081133035,-0.021448911291591086,-4.0852799524668776e-06,35.07518768310547,0.001926788293607701,108.20423364639282,-0.029481624819568755
1965-10-01,-0.013055492261433344,0.19280684108917528,-0.01594976386127298,0.004492518705090666,59.28168296813965,0.0043831258594677885,155.8345079421997,-0.055875191369007544
1965-11-01,-0.01361317452833508,1.1940266077335064,-0.004761950852341406,0.006213493255618351,9.886354207992554,0.004526427978325961,146.67826890945435,-0.05155685021705234
1965-12-01,0.008101500885556766,2.5153685074586134,0.003596189204011864,-0.018978560331210592,33.4729790687561,0.0061156913343036684,183.49757194519043,-0.04431412545676084
1966-01-01,-0.0068897405304969885,2.3424634566673865,-0.00998934145313348,-0.011368340423050658,24.55432415008545,0.009821936519094184,38.418757915496826,-0.07598405492674444
1966-02-01,0.0009319644870718459,2.233782639870277,-0.00763630590405587,-0.01354198546751457,32.300353050231934,0.005260565091496107,66.14763140678406,-0.06673740818328465
1966-03-01,0.006392359948502137,2.459522164784945,-0.017923457436103678,-0.015392126272024671,25.62572956085205,0.006776861101867201,80.54548501968384,-0.06794931040596716
1966-04-01,-0.004414940010843091,1.244833950813,-0.009153947801740895,-0.00629229423151735,18.458715081214905,0.006750610048256274,152.6578664779663,-0.060962155922171996
1966-05-01,0.0006817611089597145,-0.0497605365056258,0.009553606098301932,-0.017100741685021157,19.224655628204346,0.0060969237822238115,172.3990797996521,-0.029583407815584203
1966-06-01,-0.007521246488277729,-1.1487482832028315,-0.04552007401002323,-0.00900597609823046,91.07260704040527,0.006696845245126714,212.4833106994629,-0.04023508235965807
1966-07-01,-0.007592207552851037,-1.1752854173000042,-0.025356586876649073,-0.011062894497383263,79.4695258140564,0.006177621564447852,212.78419494628906,-0.07414149562108148
1966-08-01,-0.0035729864937858982,-1.2903700654323285,-0.014236372747646381,-0.005052800022455212,68.92872452735901,0.0036198428398362854,176.2561321258545,-0.03336206001719249
1966-09-01,0.0015093978615976992,-0.4854042942707355,-0.024119893672512323,-0.004180308151381468,58.44719409942627,0.0014689002150407079,108.0919861793518,-0.016796273976257166
1966-10-01,0.01108070769258243,0.6062476107707391,-0.014812105171414404,-0.007667944240049014,31.944739818572998,0.002211936193549156,121.43667936325073,-0.0032330059071945163
1966-11-01,0.0034575207302203546,1.770144930252662,0.0019977844516095174,-0.012724680485191688,38.5509729385376,0.004283063753747238,109.30017232894897,-0.01351728017643555
1966-12-01,-0.005615724029240908,3.268936505684486,-0.0018012853810971386,-0.0216843342420712,35.519132018089294,0.005720585858993698,176.53424739837646,-0.024320574995783186
1967-01-01,-0.002980200489136306,2.701777678269606,0.0031836266937173997,-0.03663497910000919,23.97710084915161,0.011196382191737112,73.01105260848999,-0.014519316057876213
1967-02-01,0.022804718366921783,2.963869388286884,-0.00267079112004057,-0.03027455455142688,22.45999574661255,0.0071821332344807936,13.45674991607666,-0.0015981254148652259
1967-03-01,0.020444171724619566,1.3529783258071313,-0.004134465872346076,-0.02195981264211773,30.547744035720825,0.00468925411334401,50.00333786010742,-0.021424086898872534
1967-04-01,0.022859619561330976,1.0154571670752306,0.007673539620996033,-0.0063039663189176,27.98435688018799,0.0033214513483353493,73.09998273849487,-0.04259089833682345
1967-05-01,-0.007042478267179415,-0.06251205475284503,-0.02705900901888573,-0.015418845612336607,11.641454696655273,0.007492020009378294,272.735595703125,-0.03358725573598724
1967-06-01,0.017219430458729777,-0.7253342523024632,-0.017730349149203222,-0.012359522264816012,49.16631579399109,0.005874572456883915,162.4523639678955,-0.03747710401249915
1967-07-01,0.0010921651310784556,-1.0689883277966425,-0.0270978411731546,-0.009893709002367032,58.82871747016907,0.004793298415432562,160.34934520721436,-0.043763485305088085
1967-08-01,-0.0022958494106303283,-0.6042769895150111,-0.020388985060698996,-0.012176085744369652,51.598918437957764,0.005272180836942247,218.40746402740479,-0.04583240400270089
1967-09-01,0.002492812195128494,-0.48762525503452003,-0.027581709616941442,-0.005119343020411488,71.44163250923157,0.0030296231003190044,126.23535394668579,-0.0299520924994626
1967-10-01,-0.010331171577783314,0.48200757457659793,-0.008058119485306638,-0.005681429916591037,28.423798084259033,0.0041549475627520585,166.8467402458191,-0.008923560380935669
1967-11-01,0.003372738354932734,1.677879118002378,0.0024096280848007858,-0.0026269265286186162,18.651533126831055,0.002312822569647315,85.83845496177673,-0.03162216318329585
1967-12-01,0.009153374320977218,2.346632113823524,0.010421481423175897,-0.004517733076818628,28.523197770118713,0.0020900590497594357,51.30595564842224,-0.04779755224272148
1968-01-01,-0.0019090257189942129,2.691911046321575,0.010274202750731947,-0.028493946746868243,25.980472564697266,0.008367742905280197,20.323023200035095,-0.017241177331541003
1968-02-01,-0.01904740093801266,2.470178099778982,0.023917307829396408,-0.016684945204045648,21.11900895833969,0.006972480834300296,60.39382219314575,-0.01622097777951624
1968-03-01,0.0037319869745201443,1.2222496362832875,-0.005618013369614986,-0.016084713283074058,19.38941478729248,0.00494631526381858,70.44035196304321,0.004138901215238669
1968-04-01,0.020658847222447672,0.5145981907844543,0.0010228886712710234,-0.010313533491521976,31.16925358772278,0.0028825603779712603,72.58281707763672,-0.026798133075851757
1968-05-01,0.015832108715744492,-0.1281963947873849,-0.0012840500077464549,-0.022016212677437006,24.042582511901855,0.00519540977287183,101.00023746490479,-0.018893378143458022
1968-06-01,0.004412003061223975,-0.9923536043900709,-0.03997130727179572,-0.01862479629469853,97.92044758796692,0.007116381154177375,153.23400497436523,-0.0010011538253501826
1968-07-01,0.004623683781682195,-1.0573653074411244,-0.007774877509845684,-0.019429655413879872,11.671331524848938,0.005250429853285644,167.279052734375,-0.018167776084437814
1968-08-01,-0.0022069794193153337,-0.7461881408324608,-0.016934181915300342,-0.009272242804952696,47.34933376312256,0.0029439916889308733,150.56707859039307,-0.01937633130660991
1968-09-01,-0.002927454253593525,-0.701201305939601,-0.015475349540746263,-0.00965667963469267,28.944960236549377,0.004086999975259647,144.69761848449707,-0.009766962264001984
1968-10-01,-0.009629041030308306,0.5317435814784123,-0.02330661443553769,-0.003232202778746879,72.9212999343872,0.004264272360054947,122.19429016113281,-0.023380455743406237
1968-11-01,-0.011585617333754792,1.7262660540067232,-0.005725592118987709,-0.005772195389689086,26.884323358535767,0.006298809784032355,84.64162349700928,-0.06507880140825645
1968-12-01,-0.009342922996252011,3.38552685884329,0.005284027404315737,-0.02009531956324293,18.861237168312073,0.006828480832218727,108.70716571807861,-0.054099111212897545
1969-01-01,-0.010051601729192934,3.868179596387423,-0.004472023139951566,-0.009065295593946978,18.107688426971436,0.006650474704462899,12.729781866073608,-0.08638171651928696
1969-02-01,0.0013087711151524301,3.848731517791748,-0.010081569668177371,-0.0184896345451182,19.584572315216064,0.0057813810361268085,52.78395414352417,-0.07435322268721983
1969-03-01,0.0008183291577028506,1.4762801619676442,-0.020498651891243305,-0.0106188340197786,25.456470251083374,0.007679066973038503,67.87874698638916,-0.07872265024283498
1969-04-01,0.0064514176753167245,1.0321611395249,-0.017801802525448697,-0.015474009552812263,18.667882680892944,0.008047375867303856,149.1838574409485,-0.07116137091646489
1969-05-01,-0.016589980248995734,-0.2068976370187906,-0.027863877173912883,-0.006066313549097067,17.939627170562744,0.007505041373819124,216.60118103027344,-0.07144158187600755
1969-06-01,-0.008362820502240341,-0.7812038064002991,-0.04641015498295362,-0.012253991121219264,-4.9979448318481445,0.009753072302702406,163.00549507141113,-0.052337697947148196
1969-07-01,1.722176088180853e-05,-0.8612703818541306,-0.0082486327098035,-0.008099345867735109,8.99173691868782,0.00422779495537703,256.5484046936035,-0.04657008061089467
1969-08-01,0.0005501127065895321,-0.7115211624365586,-0.015756054361682592,-0.00491390187366336,42.73603558540344,0.0037872007419869715,161.71196699142456,-0.030032140154813983
1969-09-01,-0.0040075837228542716,-0.34062363780461824,-0.015262042296163002,-0.014554332223495626,40.80080687999725,0.004099403867018176,201.4401912689209,-0.0175510946008348
1969-10-01,-0.005797214478000321,0.4103547678543971,-0.00653118494690232,-0.003253418930921874,51.571887731552124,0.002799234326918419,145.54767608642578,-0.012016410641756254
1969-11-01,0.006480916323995604,1.727296641239753,-0.018413772190972972,-0.01010132192640133,42.522141337394714,0.0035028454758211794,110.3977918624878,-0.018119835054751524
1969-12-01,0.001210048534236588,2.4830893828318668,0.011767966017254943,-0.017515748094012535,26.974093914031982,0.0055100287889341135,26.43936276435852,-0.04230812576013742
1970-01-01,-0.020319478703545522,2.5821206661371083,-0.00013861297569817227,-0.019332660556910863,21.01283073425293,0.008456753966144329,73.29223155975342,-0.025208290551126618
1970-02-01,-0.014624381893789852,2.3558309445014367,0.01426717774071151,-0.01950317573751889,17.743682861328125,0.008210311040234857,29.15426194667816,-0.0314638556278858
1970-03-01,0.007087995579340311,2.7219300086681657,-0.011946428407287393,-0.027973466681954114,27.730748057365417,0.00706448985963429,58.437371253967285,-0.04692755101882305
1970-04-01,0.02047014813479427,0.8456239906641153,-0.0037775605281439206,-0.01802198187101121,22.96174466609955,0.0072606576075479575,89.47630524635315,-0.04083921691191565
1970-05-01,0.007242363408676811,-0.27899114558329946,-0.03448854012678621,-0.025801411251616634,3.5848677158355713,0.008915795232701406,148.9990234375,-0.02044698549914606
1970-06-01,0.002811182971982967,-0.6279510947374197,-0.04036194890189932,-0.02466424833983183,22.292646765708923,0.00794954101237362,215.32049179077148,-0.022351350059214327
1970-07-01,-0.015268682573850337,-1.0564867120522718,-0.023908371129772694,-0.014394868554827434,31.098687648773193,0.008069193268926982,166.85807704925537,-0.0035038419528720306
1970-08-01,0.006757199868455633,-0.833494273515848,-0.00809261759207484,-0.011453311525139153,63.51173520088196,0.001969697729623469,145.05629539489746,-0.009743301869974923
1970-09-01,0.006630018110319729,-0.42294172140268177,-0.014666312418142613,-0.012625893517062555,51.73742175102234,0.001894037324291417,116.80152416229248,0.0058738284350670494
1970-10-01,0.009491486314223918,0.4712825497755637,-0.01994858459917261,-0.017452333152927213,42.74277687072754,0.004915462790443737,85.78504920005798,0.0071692578110498255
1970-11-01,0.002051396230300823,1.2030526995658875,0.004101099342491494,-0.02979117841307634,29.67517077922821,0.0074373843984454025,68.17745566368103,0.020797383616265562
1970-12-01,0.01962535383965655,2.9561537962693434,-0.0022544763390726285,-0.03301312051275197,27.878937125205994,0.005630595865927537,139.41609859466553,0.005431009034059711
1971-01-01,-0.0009983009767299627,2.21020900286161,0.005497872157925699,-0.03130983719541356,18.875068426132202,0.005741943303471949,67.95396208763123,0.01716236247844303
1971-02-01,0.01597820525003341,2.6198983192443848,-0.0010540871781021229,-0.040174871093435274,22.744300961494446,0.008240682487891261,50.619614124298096,0.008505234283577535
