,mgv200_cluster1,mgv200_cluster2,mgv200_cluster3,mgv200_cluster4,mgv200_cluster5,mgv200_cluster6,mgv200_cluster7,mgv200_cluster8
1965-01-01,-0.100814626,-0.6221065,0.8231468,0.52408826,0.55087394,-0.025166845,0.36425686,-0.198244
1965-02-01,-0.26623863,-0.58943367,1.1161712,-0.100667335,0.6556622,0.053277157,-0.0859499,0.011774063
1965-03-01,0.017513752,-0.36867207,0.6224009,0.29950005,0.4581541,-0.005592632,0.10729022,-0.0135400295
1965-04-01,0.4836153,0.14923477,0.23739243,0.6241671,0.35557356,-0.2554949,0.4962724,-0.059899997
1965-05-01,-0.24313223,-0.8318302,-0.41709238,1.2287595,0.027521634,-0.5164352,0.7029053,0.18750027
1965-06-01,0.80931246,-0.827562,-0.46669024,0.8840771,0.29434893,-1.1148466,0.76339394,0.44181776
1965-07-01,0.8861375,-0.21163693,0.1039052,0.71217734,0.2323885,-0.4469688,0.8459589,0.07270422
1965-08-01,0.49200425,-0.55293447,-0.23577352,0.62195927,0.13407592,0.007064438,0.40208068,-0.096546456
1965-09-01,0.6761195,-0.5021593,-0.43284017,0.5527873,0.39118975,-0.3189272,0.2590271,0.059752844
1965-10-01,-0.06210766,-1.1466362,0.093455695,0.50775194,0.395605,-0.20030442,0.7644242,0.003679347
1965-11-01,0.24813616,-1.0904156,0.3123042,0.35954723,0.7542692,-0.42503986,0.6725874,-0.069024846
1965-12-01,0.32952365,-0.50318956,-0.36366805,0.5641197,0.2419549,-0.43651953,0.91704404,0.086832926
1966-01-01,-0.28976774,-0.5721575,-0.653605,0.5381607,0.40839452,-0.25143108,0.30061778,-0.46033007
1966-02-01,0.08491945,0.7932084,-0.5747614,0.6371129,0.77541447,0.24434228,-0.2738544,0.21931496
1966-03-01,-0.1439435,-0.03804741,0.03746872,0.5896622,0.19168368,-0.32231778,0.1777956,-0.34430712
1966-04-01,0.720441,-0.5874921,0.14741555,0.7651431,0.2528777,-0.156674,0.36586252,0.0510674
1966-05-01,-0.2164217,-0.5552314,0.0039058686,0.59559345,0.22336563,-0.8192485,0.5485767,0.034430742
1966-06-01,0.036600687,-0.6336409,-0.24665698,0.7266617,0.3249218,-0.5021387,0.7518338,0.2159876
1966-07-01,0.7919065,-0.2964224,-0.009981918,0.6353769,0.33099777,-0.5513254,0.48231944,0.09128485
1966-08-01,0.23638567,0.086944774,-0.39117923,0.56680477,0.17070694,-0.5312166,0.4056459,0.10300283
1966-09-01,0.24926099,-0.21005626,-0.12152014,0.44195724,0.6589575,-0.4041992,0.51024,0.108934164
1966-10-01,-0.3754105,-0.3064044,-0.34777918,0.42662263,0.4979433,-0.45613465,0.42040187,-0.0026040077
1966-11-01,-0.6851423,-0.3597865,-0.34850255,0.58532214,0.30047306,-0.61396617,0.37989515,0.30336642
1966-12-01,-0.22003841,-0.15450421,-0.13367215,0.24521036,0.20311232,-0.10126686,0.9422153,-0.022134017
1967-01-01,-0.7002507,-0.74621236,-0.13455467,0.10208173,0.40915957,0.24163227,0.24529591,0.042131614
