,r600_cluster1,r600_cluster2,r600_cluster3,r600_cluster4,r600_cluster5,r600_cluster6,r600_cluster7,r600_cluster8
1965-01-01,4.5995216,26.129759,62.371124,31.464815,25.08142,9.864143,25.3304,73.28367
1965-02-01,6.3472977,22.378674,69.02643,47.019527,38.175816,6.940262,28.988117,72.418785
1965-03-01,9.738014,15.091087,84.69581,28.375494,35.420654,4.114666,61.46857,77.93075
1965-04-01,9.274452,17.765987,73.786545,16.27866,65.0624,12.588181,49.288197,61.38012
1965-05-01,12.750347,12.127895,77.085526,25.271431,69.496544,14.776588,30.36406,67.95025
1965-06-01,15.161526,8.203182,79.85216,14.53252,75.25585,10.348999,17.061638,59.399742
1965-07-01,8.738815,4.2571716,60.118835,12.486626,80.43857,11.649593,18.085403,44.863884
1965-08-01,10.593063,10.666775,68.610374,13.312191,62.73149,8.211372,27.877535,43.956413
1965-09-01,7.9198036,5.842785,72.98882,16.368752,58.42184,11.785549,26.495039,38.950603
1965-10-01,6.617569,12.488262,68.63167,17.440022,63.922337,9.52507,18.540775,63.65206
1965-11-01,9.045128,17.600548,66.10583,28.478691,49.50769,9.210567,13.508755,67.51125
1965-12-01,8.542252,9.109013,76.01753,16.471947,63.018147,9.289192,16.97482,86.18969
1966-01-01,6.2266006,15.879189,82.990944,7.3002014,72.087456,7.1754417,24.312069,82.345795
1966-02-01,6.4728394,21.816841,74.699234,35.131832,65.39303,4.0334244,30.20376,82.23416
1966-03-01,9.737972,38.598885,72.89841,13.247707,60.17111,9.068203,37.919266,76.5329
1966-04-01,8.812115,19.190289,69.071846,13.579311,71.3356,16.801765,29.274616,76.00266
1966-05-01,9.65097,15.355518,81.31651,25.449696,55.392418,6.36121,16.425838,61.134724
1966-06-01,8.723469,7.3707924,79.47629,12.994904,52.890625,7.32975,18.11176,55.853706
1966-07-01,7.378998,3.058319,83.16331,21.880863,69.77937,8.3327675,18.32024,65.214096
1966-08-01,5.7718773,6.3086777,79.349884,22.072933,58.401466,6.564766,24.101946,70.97938
1966-09-01,6.380909,8.061905,71.50961,13.602291,54.709515,7.0030746,8.470661,57.086548
1966-10-01,8.175175,7.221405,84.478226,17.873726,38.784386,12.770004,17.471535,64.99904
1966-11-01,11.640583,20.871284,82.55592,16.061405,30.909647,6.4088173,11.497765,72.473236
1966-12-01,7.0457573,31.080372,83.00079,18.838985,45.652824,11.940998,12.249619,86.75676
1967-01-01,6.8394966,18.796474,77.03925,26.31794,39.974133,10.023407,30.331188,85.45424
1967-02-01,6.412159,16.678371,66.59062,13.301907,39.291744,4.9409714,37.143238,76.70482
1967-03-01,5.444317,29.33632,70.04309,24.50387,31.087894,7.1198807,45.342022,61.261578
1967-04-01,13.396496,16.788162,76.657524,30.669003,41.359177,8.692413,25.154165,74.07492
1967-05-01,9.64843,28.175924,81.85144,17.164825,51.708157,15.198742,16.446968,67.653046
1967-06-01,7.700924,3.9410362,71.44503,17.984028,59.1553,10.406826,41.64801,59.38839
