,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6,w_cluster7
1965-01-01,-0.03078407,0.022640407,0.3778056,0.010348022,-0.29155028,0.032411218,0.0068284273
1965-02-01,-0.07154852,0.021852434,0.77342,-0.029680908,-0.35894805,0.029311895,0.037296653
1965-03-01,-0.09261364,0.027000487,0.29580396,-0.05300492,-0.33998424,0.0044119954,0.026895463
1965-04-01,-0.039346695,0.0287866,1.5855038,-0.044494808,-0.21154481,0.048590958,-0.121138215
1965-05-01,-0.08058393,0.033409357,2.3857155,-0.0050436854,-0.56970435,-0.05127138,-0.23465866
1965-06-01,-0.050378323,0.0325163,1.7150464,0.022482812,-0.17650634,-0.003782928,-0.14440966
1965-07-01,-0.033358157,0.029049218,1.8532567,0.0060929656,-0.08998704,-0.011399984,-0.53592664
1965-08-01,-0.046806216,0.0257923,1.6763306,0.034985304,-0.13054132,-0.022536635,-0.75261885
1965-09-01,-0.06650549,0.022640407,1.0820423,0.011661291,-0.16069442,-0.012870848,-0.396298
1965-10-01,-0.04864478,0.02411127,1.5583451,-0.005463958,-0.17135829,0.016073942,-0.3719234
1965-11-01,-0.057154894,0.022692919,1.4667827,-0.018071473,-0.18517405,-0.003415227,-0.09912753
1965-12-01,-0.06204033,0.029311895,1.8349757,-0.035669506,-0.41699535,-0.028157532,0.022010028
1966-01-01,-0.060513794,0.021368861,0.38418758,-0.020347536,-0.18283635,0.018815756,0.024195552
1966-02-01,-0.057641506,0.018496633,0.6614763,-0.059328437,-0.29357857,0.01913488,0.012022555
1966-03-01,-0.08878064,0.025700092,0.80545485,-0.029648244,-0.30857825,-0.00033277273,-0.06630397
1966-04-01,-0.07391775,0.026748717,1.5265787,-0.015560389,-0.33429193,0.022417486,-0.14294362
1966-05-01,-0.057869494,0.025700092,1.7239908,-0.010089397,-0.43819547,-0.02613765,-0.08485979
1966-06-01,-0.025453806,0.023238122,2.124833,0.003952861,-0.12420541,0.014347732,-0.56877005
1966-07-01,-0.08955574,0.030076921,2.127842,0.007098675,-0.06867474,-0.0048463345,-0.42232955
1966-08-01,-0.07824898,0.031125486,1.7625613,0.023922026,-0.36524868,-0.013736725,-0.41539955
1966-09-01,-0.023083031,0.018861353,1.0809199,0.0003055334,-0.2521813,-0.01496768,-0.34473246
1966-10-01,-0.08280814,0.01968199,1.2143668,-0.029009938,-0.40217793,-0.01724726,-0.20804852
1966-11-01,-0.07674444,0.024469137,1.0930017,-0.046881914,-0.57123196,0.011475503,-0.12739682
1966-12-01,-0.10432744,0.020912945,1.7653425,-0.045787692,-0.6394372,-0.016335428,-0.06320369
1967-01-01,-0.083268166,0.01874423,0.7301105,-0.037598014,-0.31167126,0.011838794,0.00461936
1967-02-01,-0.07777524,0.025126517,0.1345675,-0.07787979,-0.31836748,-0.0019721985,0.02884084
1967-03-01,-0.088395,0.031561136,0.5000334,-0.04256785,-0.30220246,0.030881047,-0.03806889
1967-04-01,-0.09802067,0.02345246,0.7309998,-0.011440992,-0.31726885,-0.0074127913,0.03265977
1967-05-01,-0.04800856,0.021307588,2.727356,-0.00066435337,-0.53677857,0.039512873,-0.2630192
1967-06-01,-0.0587852,0.019215047,1.6245236,0.0025792122,-0.3328061,0.031718075,-0.41556692
1967-07-01,-0.08703482,0.026643634,1.6034935,0.009589195,-0.16095448,-0.039010525,-0.5075873
1967-08-01,-0.11434269,0.03286898,2.1840746,0.00880456,-0.4448105,0.0013759136,-0.32459283
1967-09-01,-0.058994412,0.0286839,1.2623535,-0.017980218,-0.3320738,-0.010499358,-0.54881084
1967-10-01,-0.078402996,0.026539028,1.6684675,-0.023211598,-0.39689088,0.007915258,-0.20563066
1967-11-01,-0.071759105,0.022981644,0.85838455,-0.0619241,-0.2560091,0.016599357,-0.12742126
1967-12-01,-0.060093045,0.019162714,0.51305956,-0.050885797,-0.2519809,0.035013855,0.063577354
1968-01-01,-0.035788566,0.013718754,0.20323023,-0.052340627,-0.31910735,0.016136467,0.0823074
1968-02-01,-0.082692206,0.019409657,0.6039382,-0.07878667,-0.20763218,0.000551492,0.04901734
1968-03-01,-0.0340032,0.02975005,0.7044035,-0.050183296,-0.61533296,-0.011499852,-0.09652895
1968-04-01,-0.078377545,0.03112626,0.7258282,-0.013545632,-0.31962806,-0.049811304,-0.10076928
1968-05-01,-0.04627776,0.03462267,1.0100024,0.017810255,-0.32334763,-0.024406731,-0.19108015
