,vo500_cluster1,vo500_cluster2,vo500_cluster3,vo500_cluster4,vo500_cluster5,vo500_cluster6,vo500_cluster7
1965-01-01,1.5036945542841054e-05,6.051226941987568e-06,-4.427614829269476e-06,3.304824901163926e-06,-4.856819314540942e-07,0.0006080865568947047,4.087267716478928e-06
1965-02-01,9.890177085146528e-06,2.778147501233818e-06,5.913426683773218e-06,9.449197202959292e-06,1.6949163813447302e-06,0.0006892369128763676,4.892344480010381e-06
1965-03-01,5.948874305057175e-06,5.367833838977397e-06,7.158618925153687e-07,7.112066668923944e-06,1.4343940741692396e-06,0.0007425237708957866,5.615803479022175e-06
1965-04-01,-3.8883616284960336e-06,1.273027515844417e-05,-8.381554531903628e-06,-1.1424810089430628e-06,3.5544547780193233e-07,0.0009986879013013095,9.644142980449737e-06
1965-05-01,-4.8005339896703575e-06,1.493009042077608e-05,-8.127060319956009e-06,7.834971255421236e-08,1.0863634307842686e-06,0.0010531683801673353,6.878983942108473e-06
1965-06-01,-2.9635995200378065e-07,1.5776782811128778e-05,-1.1297436501644414e-05,2.0015819585411346e-06,4.3943214614987016e-07,0.0008306398376589641,1.0446361111648076e-05
1965-07-01,-1.021647636555238e-06,2.3683316933730725e-05,-2.0781057433591093e-05,-4.626288220886356e-06,-2.6640726712779223e-08,0.0009071487875189632,1.5959770336143708e-05
1965-08-01,-3.991553699854515e-06,1.8420354156558185e-05,-1.6895958088709795e-05,-4.4739033830490285e-06,2.1558875206124116e-07,0.0010839254537131637,1.2939182518178367e-05
1965-09-01,4.28976952260949e-06,1.722977306497069e-05,-1.1490383366479018e-05,3.4041404732916206e-06,-7.155385274331664e-07,0.000910629314603284,8.10497075857414e-06
1965-10-01,2.814324890256531e-06,1.1322545640937544e-05,-2.6170963132071415e-06,3.7680048170751523e-06,8.072693398044694e-07,0.001215503943967633,6.5324935831642726e-06
1965-11-01,-1.7862546829907362e-06,8.44519257330383e-06,-4.849030552750698e-06,4.572924368843375e-07,1.1103781875574677e-06,0.0009029071225086227,6.78696416835752e-06
1965-12-01,3.443951219892102e-06,6.486120558531212e-06,5.410026373976421e-07,6.816306487742842e-06,8.238078247155374e-07,0.0008084657019935548,5.903817435289372e-06
1966-01-01,8.315216880017782e-06,1.786069890203603e-06,6.397368273220699e-06,8.43021533020854e-06,1.8783389899407008e-06,0.0006592232239199802,3.692949194698615e-06
1966-02-01,1.0659668452503598e-05,4.6260803577615905e-06,2.010913932725175e-06,2.864307394442481e-06,2.3814356672087814e-06,0.0005865932689630426,1.8292828534478237e-06
1966-03-01,8.081968938794863e-06,7.087317226737249e-06,1.0943906437162133e-06,2.5633216165050935e-06,6.43498750683836e-07,0.0008186283230315894,4.014013057360211e-06
1966-04-01,3.0588104410151787e-06,1.2417686206692043e-05,-9.741066670747906e-06,5.2913842060101715e-06,3.4209573962878747e-07,0.0010253753134747967,5.911205502046386e-06
1966-05-01,-5.952882234209135e-07,1.765697634449592e-05,-1.2393507815778279e-05,8.867708891977179e-07,2.2332370925706245e-07,0.0009871971269603819,9.219726906645073e-06
1966-06-01,-1.6303004164964317e-06,1.678091846157443e-05,-1.0678359699124398e-05,-3.8054355212767443e-06,1.7264646074452153e-06,0.0011504676513141021,8.422007247608402e-06
1966-07-01,-6.355080318719368e-06,1.9953806968941227e-05,-1.8293593755169285e-05,-8.220461365583884e-06,3.1367169961821017e-06,0.0010558646317804232,1.260613669505894e-05
1966-08-01,-2.85072393821525e-06,1.9788419005129845e-05,-1.6469860903660966e-05,-7.426425017311575e-06,2.4741206257674312e-06,0.0011171938240295276,1.027020015480586e-05
1966-09-01,2.5316247796153595e-06,1.9702801022075993e-05,-1.6091939869511407e-05,-9.458665942305003e-06,5.728771682321355e-07,0.0010809119703480974,6.868109859884238e-06
1966-10-01,4.648962417644832e-06,1.215771808930832e-05,-6.351714887387061e-06,-2.2737829787509544e-06,1.0086145509595899e-06,0.0008627289207652211,5.578350347994793e-06
1966-11-01,1.2302118246974287e-06,8.937918866581762e-06,-4.426494201869077e-06,1.7747167506028775e-06,-1.414925016998213e-07,0.0009877510456135496,3.388471882038973e-06
1966-12-01,8.118176457869327e-06,5.04515265738081e-06,8.038931636768948e-07,3.902896873574258e-06,2.8948637142595296e-07,0.0008302385685965419,5.306334078712246e-06
1967-01-01,9.31728316251846e-06,5.259880951943777e-06,2.6475397535683614e-06,8.311887071173699e-06,-8.080745170320433e-07,0.0006810326158301905,5.897986924611934e-06
1967-02-01,1.2321482191670357e-05,3.3184773916306087e-06,7.401974466163319e-06,1.0955518319151252e-05,1.3150491699418816e-07,0.0006441363802878186,5.0310490808312476e-06
1967-03-01,8.909912995637997e-06,4.61860645130055e-06,1.4873557623624428e-06,6.9480782778035584e-06,-1.3210468954764957e-06,0.0005384038013289683,5.28281621622487e-06
1967-04-01,5.703168961404385e-06,7.2767438164216156e-06,5.275300704202632e-07,8.805338918566602e-06,2.9465233073379157e-07,0.0007405359792755917,3.3936225204128303e-06
1967-05-01,2.3797498643569485e-06,1.150667843646071e-05,-1.4264227978682833e-06,5.893558149442209e-07,1.143425873218301e-06,0.001180399049189873,4.63135991743243e-06
1967-06-01,6.933754882672528e-06,1.4886694878120631e-05,-6.3942215839623325e-06,-1.729576454706078e-06,2.7917031996460946e-07,0.0010199373355135322,9.47291556833673e-06
1967-07-01,1.1115662346128374e-05,1.7086182819632065e-05,-1.0750306955742417e-05,-6.737061015043694e-06,1.7851908555242298e-06,0.0010572427709121257,9.98680494673436e-06
1967-08-01,4.422384550065651e-06,1.2694638043319566e-05,-5.934763402408516e-06,-1.1728823685169137e-05,4.117634081671111e-06,0.0010063571971841156,1.013105405463091e-05
1967-09-01,3.758613381839549e-06,1.8397824951437586e-05,-1.148822927158714e-05,-4.830360841959111e-06,1.4985685397575787e-06,0.0010799984738696367,8.435235012795452e-06
1967-10-01,-7.803523925865782e-06,1.1948457949254462e-05,-6.39475848358762e-06,6.068949705177846e-06,-3.5728099834974774e-07,0.0007855756848584861,1.1078780294248682e-05
1967-11-01,1.072502902174807e-06,4.710083622949193e-06,2.8741586296140062e-06,4.017443233761286e-06,2.7190462356758935e-07,0.0006777297676308081,6.2205953679727005e-06
1967-12-01,8.615865333601559e-06,5.641710659427404e-06,9.95915288861565e-07,2.917303888082912e-07,6.784038195574199e-07,0.0006183025107020512,2.674822340219291e-06
1968-01-01,1.3160937241456636e-05,3.1674113551828322e-06,-1.8108885734861923e-06,1.2085133725981955e-05,1.7835775216898865e-07,0.00044789136154577136,2.7847238006684997e-06
1968-02-01,8.647303890457432e-06,2.092285820771866e-06,3.2140036410055473e-06,1.5463648686328757e-05,-2.608826356475314e-07,0.0006514698179671541,5.103189527735409e-06
1968-03-01,1.6541055040707922e-05,1.6839112018024608e-06,5.366592452966351e-06,8.032018061155443e-06,7.27452231785719e-07,0.0008612796955276281,3.4856366812386927e-06
1968-04-01,3.3663929892046486e-06,5.684960293841927e-06,-7.304010179744918e-07,3.0689661898477523e-06,7.456648141857747e-08,0.0007262899453053251,4.717712541531334e-06
1968-05-01,5.473092481706237e-06,1.1073817078532765e-05,-2.202672803940957e-06,-6.7580318640326505e-06,2.3493382663030483e-06,0.0008245550998253748,5.635045045910745e-06
1968-06-01,1.7290068064860809e-06,1.3608140358109933e-05,-7.993353230111616e-06,-7.884811346449858e-06,1.300302536602148e-06,0.001143707922892645,8.156872651425702e-06
1968-07-01,6.010702824877466e-06,1.3738833774033097e-05,-8.249121546690558e-06,-8.05015248600854e-06,4.622704793667975e-06,0.001107135321944952,8.238993340993907e-06
1968-08-01,-5.229690299636465e-06,2.0754480386466624e-05,-1.819175741686541e-05,-9.845587975667933e-06,1.99088480383517e-06,0.001098815628211014,1.0486975432805982e-05
1968-09-01,-1.3322845488266253e-05,1.891280322417836e-05,-1.1593638895473782e-05,3.2707200366880545e-07,1.8177521771325827e-07,0.0009682487871032208,1.4704005387065246e-05
1968-10-01,3.2979220818293366e-07,1.1398665483867909e-05,-1.9074707866128026e-06,3.4972115147636262e-06,-6.570192077749103e-07,0.001017925314954482,5.2945383732567645e-06
1968-11-01,5.646852514473721e-06,9.39767524737922e-06,-3.952184763582929e-06,2.4806715353426604e-06,2.3574881816816274e-06,0.0009752626647241414,5.067871713937184e-06
1968-12-01,7.013964290415649e-06,1.1391946895734063e-05,-9.296406590562714e-06,-1.7080245535388322e-06,-3.933255768594069e-07,0.0009172833961201832,7.694156317242863e-06
1969-01-01,7.501241591800114e-06,5.7658887860324125e-06,-5.59807049393428e-07,1.1946769598500476e-05,1.0882356177873967e-06,0.0006042833047104068,1.4125546432315247e-06
1969-02-01,8.674206208738992e-06,3.3820316776475135e-06,-2.9865985663404684e-07,6.697809322549101e-06,4.749986323045521e-07,0.0006816661334596574,4.003273392420535e-06
1969-03-01,3.1679736125892414e-06,8.229874323086717e-06,-4.3895726418798275e-07,6.6665821717693825e-06,-2.2349660145570445e-07,0.0007820223254384473,4.919383525480136e-06
1969-04-01,5.544364231515347e-06,9.524003331914274e-06,-2.127413403113245e-06,3.322070070070977e-06,2.334182321145159e-06,0.0009502884495304897,3.3754618851496473e-06
1969-05-01,-7.304470808080891e-06,1.482511041415133e-05,-8.542961690441839e-06,-6.34976618879751e-06,1.781485482963725e-06,0.001104266120819375,1.0865321887742575e-05
1969-06-01,-1.0338557973120581e-05,2.08706817095402e-05,-1.4286310293495522e-05,-3.4283757586208692e-06,5.948355555245081e-07,0.0011786664981627837,1.0564755048479276e-05
1969-07-01,-1.158468983382644e-05,1.996831900258374e-05,-1.7328599846050134e-05,1.141047805204225e-06,1.0151989691809737e-06,0.001099592336686328,1.4443751436430124e-05
1969-08-01,-1.3022315268993707e-05,1.916858231596509e-05,-1.2916625889504629e-05,-1.0471166790791488e-06,1.5527006843481576e-06,0.0009563369530951604,1.362567914207941e-05
1969-09-01,-3.159798057715628e-06,1.5670566961703382e-05,-1.3504174895777917e-05,-6.8988101502527365e-06,8.339160938797657e-07,0.0010138210927834734,1.326383871670185e-05
1969-10-01,-9.855768225594041e-06,1.6577809326597216e-05,-1.1352440629880653e-05,4.169281875055186e-06,-1.2564291590275264e-06,0.0010035267769126222,1.1027660010007152e-05
1969-11-01,1.0518792003174039e-05,9.99422814263738e-06,-5.928046675762744e-06,-2.6496554010708887e-06,-3.2333214848818144e-07,0.0008503774733981118,7.2759570573499346e-06
1969-12-01,6.760052094571567e-06,8.428078752545202e-06,-1.2727787162838295e-06,1.0125057832448255e-06,4.3186736516433703e-07,0.0006295150524238124,6.1309622521678516e-06
1970-01-01,1.0161160496542888e-05,3.345363477620366e-06,2.7649176239546727e-06,4.335740518749494e-07,2.083818148533063e-06,0.0007675904635107145,4.368988421837067e-06
1970-02-01,1.4722221856252017e-05,2.3179203839740716e-06,3.413081000893553e-06,9.606936565922717e-06,2.093211856719853e-07,0.000611587893217802,3.812489216661375e-06
1970-03-01,1.2481941399421297e-06,9.17317231657621e-06,5.570626626649755e-07,-2.0862815260473296e-06,-5.313497381550782e-07,0.0008387980778934434,7.1049934915060225e-06
1970-04-01,6.882661075317575e-06,9.73250523547612e-06,1.4484907664847838e-06,4.07207213296775e-06,2.284241094818346e-06,0.0008015051571419463,6.629950580738332e-06
1970-05-01,3.4690917934366393e-06,1.5601987656664083e-05,-8.80395906019008e-06,-6.995656844043009e-06,1.9673956526746443e-06,0.0010329558426747099,5.774817212540608e-06
1970-06-01,6.658005184041994e-06,1.5526920784872404e-05,-8.426533105150502e-06,-8.301246982607682e-06,2.6444761378398056e-06,0.0008662937034387141,1.0443782415751805e-05
1970-07-01,9.010456297426787e-07,1.834352665865933e-05,-1.4844142913803115e-05,-9.520486845768563e-07,1.7320688772903442e-06,0.0009986057557398453,1.3997126986897473e-05
1970-08-01,-4.099831184088116e-06,1.78322729369486e-05,-1.124254822570947e-05,-9.79805738277539e-06,2.4884944740859222e-06,0.0010786165512399748,8.419976475867157e-06
1970-09-01,1.0784223083165296e-06,1.2821593776471005e-05,9.71305152710383e-07,-6.562827316024545e-06,1.9538635304319666e-06,0.000892101161298342,8.818099057843567e-06
1970-10-01,1.0406802175566554e-05,7.2245081798092554e-06,3.7048618564551277e-06,3.192106025660625e-06,1.6765209003441952e-06,0.0008783204248175025,3.3099048110039913e-06
1970-11-01,8.713246536311036e-06,8.530223275687953e-06,-9.176077464005738e-07,1.0955124787789907e-06,2.1903763829531554e-07,0.0009331007458968088,3.329287604786686e-06
1970-12-01,1.0951974699684583e-05,3.1026319870980515e-06,5.265550975136215e-06,6.59608933626889e-06,-1.4808048537565027e-06,0.0006482492608483881,5.541584221887484e-06
1971-01-01,1.7014141014763428e-05,3.351383773231179e-06,4.69302378968721e-06,-3.976689688168155e-07,-1.6135778690207597e-06,0.0006239521462703124,2.4132841923458225e-06
1971-02-01,1.1281063052592799e-05,4.392301796902504e-06,5.7408476364241235e-06,3.3350183762345146e-06,-1.2908424539232485e-06,0.0005875611896044575,3.7362976669026795e-06
1971-03-01,1.3107212854426025e-05,3.579870971733079e-06,-1.1307489294105316e-06,7.835702130610665e-06,-8.824515824581513e-07,0.0006779187242500484,4.1681457277059515e-06
1971-04-01,4.508810889092274e-06,8.408772417286257e-06,-2.3190651853881374e-06,-1.4065666628984226e-06,3.4891270623684877e-07,0.0007258453115355223,5.402177976066014e-06
1971-05-01,-1.1382869214524844e-06,1.636991877856485e-05,-9.791412886832923e-06,-4.5001792846500854e-06,1.106960178080483e-06,0.0008673041884321719,9.530054480170031e-06
1971-06-01,1.4928847282563392e-05,1.3780278523507364e-05,-5.631666307895752e-06,-4.705830528669489e-06,2.6856146021224238e-06,0.0009787527233129367,7.038447481080561e-06
1971-07-01,-3.417953313841923e-06,2.074290986296118e-05,-1.8329352596559883e-05,-4.933968279606683e-06,1.2432672810032742e-06,0.0010320886212866753,1.590119516512626e-05
1971-08-01,4.1671891641967435e-06,1.7404868790411694e-05,-7.884856737897888e-06,-1.2122218122585564e-05,3.281805784981457e-06,0.0008528133912477642,1.062853995363741e-05
1971-09-01,2.8088277972796387e-06,1.2114869702556343e-05,7.861344675759375e-07,-4.764208594908948e-06,2.076299812540975e-06,0.0008244346099672839,6.804184058451863e-06
1971-10-01,6.17481632884044e-06,8.51395304774228e-06,2.7843409525086743e-06,-4.62546267954167e-06,3.701818984374203e-06,0.0008771938883000985,6.940218665885349e-06
1971-11-01,1.550704623428721e-05,1.0568763241159386e-05,-3.2527075128590307e-06,-7.217778437444684e-06,2.0966244219693935e-08,0.0005927476740907878,3.476554146967531e-06
1971-12-01,8.799164360799991e-06,5.016737027460445e-06,-1.735161940056666e-07,5.270799142685923e-06,-5.981967362835161e-07,0.0008172759407898411,2.3307460400692247e-06
1972-01-01,1.22462359500145e-05,7.2821156714917135e-06,-1.1590220169853723e-06,3.4529578512704643e-06,9.196419380808447e-08,0.0004924357563140802,2.823037007425339e-06
1972-02-01,8.634027942795964e-06,4.5862247922114105e-06,2.927014888666149e-06,1.7492753853490524e-06,1.0064219434846971e-06,0.0004886815077043138,3.7929662632487465e-06
1972-03-01,1.3943130504819291e-05,2.947969251716345e-06,7.277707579435498e-06,5.219991870255178e-06,4.7008204654534426e-07,0.0007916051254142076,3.384270341336318e-06
1972-04-01,1.0554817623308148e-05,1.1031912961279983e-05,-1.2825271173120374e-06,1.4162823900223485e-06,2.156469332605631e-06,0.0007369024388026446,3.2368587440310985e-06
1972-05-01,-1.112555550849613e-05,1.5981446841593463e-05,-9.385784475549979e-06,5.096902756262212e-06,9.209459065083326e-08,0.0009836087701842189,1.0072752010440738e-05
1972-06-01,-6.409684775623164e-06,2.055460944171636e-05,-1.4914577323430595e-05,-1.2901355998170342e-06,7.19105706782008e-08,0.001046288016368635,1.0414965911376365e-05
