,vo1000_cluster1,vo1000_cluster2,vo1000_cluster3,vo1000_cluster4,vo1000_cluster5,vo1000_cluster6,vo1000_cluster7
1965-01-01,-5.311978e-05,5.418915e-07,6.887528e-05,3.0639094e-05,4.4453773e-06,-9.535375e-06,7.582079e-05
1965-02-01,-5.6861747e-05,-1.0419899e-07,9.903529e-05,2.6780479e-05,3.2967655e-06,-6.6548746e-06,2.6421538e-05
1965-03-01,-5.4295313e-05,-4.7211506e-07,9.659449e-05,2.7812432e-05,2.3186512e-06,-5.8921214e-06,2.7435544e-05
1965-04-01,-5.051746e-05,-1.3112003e-07,0.00014722312,2.303852e-05,2.9198782e-06,-9.867392e-06,-5.6888668e-05
1965-05-01,-6.181513e-05,-1.0912918e-06,0.00017016842,2.8907201e-05,2.5340123e-06,-1.1742864e-05,-0.00014427284
1965-06-01,-6.355599e-05,-2.8366776e-07,0.00019628138,3.3420885e-05,3.1172967e-06,-4.510199e-06,-0.00013196116
1965-07-01,-6.263171e-05,1.2149103e-06,0.00016780838,3.4443867e-05,4.014648e-06,-2.2179069e-05,-0.00010209728
1965-08-01,-7.048355e-05,1.1969605e-06,0.00015214061,3.1024956e-05,5.468355e-06,-4.2584863e-05,-0.00013923869
1965-09-01,-7.340892e-05,4.701069e-07,0.0001561428,3.0764724e-05,4.077461e-06,-3.697641e-05,-0.00014899293
1965-10-01,-6.9164445e-05,-5.0356903e-08,0.00013518962,3.4596418e-05,3.0365336e-06,-3.4203593e-05,-0.00016950638
1965-11-01,-6.174333e-05,-1.6476479e-06,8.6553126e-05,3.4013137e-05,3.3595788e-06,-1.629244e-05,-0.00012991519
1965-12-01,-6.3609834e-05,-1.5804108e-07,9.348965e-05,3.5197645e-05,3.1442178e-06,-1.49015395e-05,-4.7636953e-05
1966-01-01,-6.042722e-05,-1.0696167e-06,6.869145e-05,3.190049e-05,4.160629e-06,-1.066655e-05,4.2360985e-05
1966-02-01,-6.0459803e-05,-3.6084384e-07,4.1953645e-05,3.0694766e-05,1.781762e-06,-1.2955803e-05,5.9151545e-05
1966-03-01,-6.1250044e-05,-1.6480408e-06,0.00011307523,2.5089765e-05,1.5699479e-06,-1.2393673e-05,-7.6777855e-05
1966-04-01,-6.256168e-05,-3.016703e-06,0.00016377278,3.001858e-05,1.8876708e-06,-1.28824795e-05,-0.00014079543
