,mgu200_cluster1,mgu200_cluster2,mgu200_cluster3,mgu200_cluster4,mgu200_cluster5,mgu200_cluster6,mgu200_cluster7
1965-01-01,2.1974306,-2.6044588,1.9618168,-1.2181515,-2.2221978,-0.49371338,-1.4941746
1965-02-01,0.7567011,-1.133096,0.035521317,-1.5228523,-1.6121441,-0.6221115,-1.1106098
1965-03-01,1.4850498,-2.185047,1.4602826,-1.605952,-0.6419899,-0.22257844,-0.86750144
1965-04-01,0.3897562,-2.3391898,2.3704743,-1.9060907,1.6932884,-0.7433392,-1.0099121
1965-05-01,-0.35130197,-3.0926313,2.6099992,-1.8200576,0.49078026,0.1244873,-1.4808133
1965-06-01,-0.6657795,-3.296309,2.8296444,-1.7910541,0.27080917,0.030307388,-1.5531594
1965-07-01,0.19487801,-3.3393254,4.0917892,-1.8311374,0.6882652,0.07821121,-1.4325825
1965-08-01,-1.500692,-3.4559913,2.2306705,-1.4606087,1.3491561,-0.4386387,-1.5257851
1965-09-01,-0.04790497,-3.5449574,2.1436596,-2.0475242,0.16554871,-0.36531526,-1.6300678
1965-10-01,-0.7273714,-3.539743,1.3739235,-2.0080924,-0.64459723,0.3636856,-1.4071636
1965-11-01,-0.26135826,-2.7784805,2.09217,-1.1963173,0.84860003,-0.7276974,-1.5573959
1965-12-01,0.24539013,-2.0970585,-0.4246254,-1.4182438,-0.62015533,-0.31415138,-1.1695945
1966-01-01,1.2147791,-1.7189404,-1.4058088,-0.7070072,-0.9098536,-0.29803237,-0.11422424
1966-02-01,0.20415878,-1.3106222,0.29967386,-0.3236347,-1.2265953,-0.5084282,-1.2105122
1966-03-01,0.6367661,-2.4295583,0.27866745,-1.2521973,-0.24814186,-0.2530655,-0.8793278
1966-04-01,0.85864943,-3.0771556,2.8871102,-1.972662,-0.029212188,-0.34004632,-0.9610573
1966-05-01,0.1345745,-3.6033082,2.880546,-2.5296683,-0.16378632,-0.4838112,-1.7350235
1966-06-01,-0.7624779,-3.6111858,2.9264984,-2.2923577,1.4012134,0.10634689,-1.2886311
1966-07-01,-0.27505684,-3.0164332,3.8754106,-2.0195987,0.9935516,0.24584427,-1.6421344
1966-08-01,-0.4943142,-3.272452,3.784163,-2.4433436,0.94563067,-0.64562833,-1.9572353
1966-09-01,-0.5550369,-3.442147,2.8336089,-2.0737565,0.010503387,-0.6121483,-1.6539501
1966-10-01,0.23534088,-3.7812088,1.6595306,-2.3429055,-0.976812,0.3489086,-1.3956337
1966-11-01,0.60985124,-3.6036363,1.9700359,-1.8725517,0.32035255,-0.17002335,-1.761282
1966-12-01,1.1356754,-2.4988143,0.3633503,-1.0614955,-0.86390114,-0.6216675,-1.1419121
1967-01-01,3.3542607,-1.9226916,0.1616394,-1.2875633,-0.4450798,-0.5616554,-1.0162052
1967-02-01,1.6186793,-1.1076374,-1.7421129,-1.4416924,-1.3202175,0.056819152,-0.94665146
