,zgv50_cluster1,zgv50_cluster2,zgv50_cluster3,zgv50_cluster4,zgv50_cluster5,zgv50_cluster6,zgv50_cluster7
1965-01-01,0.029876422,-0.0076530934,0.010743737,-0.013834405,-0.04179759,0.022812033,-0.0025019646
1965-02-01,-0.008977652,0.04297495,0.03782382,0.01560049,-0.062696315,0.036352087,-0.038118195
1965-03-01,-0.01898551,-0.013687229,0.050922345,0.002943492,-0.034586,0.08977642,-0.03649926
1965-04-01,-0.24107179,0.081828974,0.0172194,-0.0946332,-0.07932703,0.05003929,0.06828896
1965-05-01,-0.06490393,0.14055161,0.079032704,-0.024872493,-0.16777892,0.15129535,-0.032672726
1965-06-01,-0.07947421,0.02516682,0.050480843,-0.010743737,-0.1723413,-0.05666218,0.035027515
1965-07-01,0.13172115,-0.077266596,0.0426806,-0.09080664,0.042533446,0.015894841,0.12730591
1965-08-01,0.07447028,-0.013098526,0.043710805,0.07917986,0.011038089,-0.09801819,-0.024872446
1965-09-01,-0.053718686,-0.03399732,0.012362671,-0.035469055,-0.005739796,0.041208852,0.04135604
1965-10-01,0.0022076368,0.07226267,-0.0086833,0.048567582,-0.13142681,-0.017660951,0.08948209
1965-11-01,0.013981569,-0.010596561,0.0060341596,-0.04032581,-0.0061813355,-0.086685754,0.011185264
1965-12-01,0.16203909,0.08859904,0.0016189336,0.047095846,-0.082270525,0.008977652,-0.0559263
1966-01-01,0.030669356,-0.021121358,0.0201087,0.0028933524,0.002314663,0.015334701,0.006076002
1966-02-01,0.09070611,-0.0201087,0.006076002,-0.029222678,0.030090714,-0.0201087,-0.015334654
1966-03-01,0.039349414,0.048463393,0.015768671,-0.031103373,-0.037758064,-0.020832038,-0.02821002
1966-04-01,-0.11515484,-0.0098373415,-0.0185174,-0.052658748,0.051067423,0.09967546,0.04672742
1966-05-01,0.1336722,0.14481154,0.047161438,-0.014177347,-0.035298727,0.3331678,-0.27182904
1966-06-01,-0.06582346,0.10039882,-0.039060067,-0.028499365,-0.10039882,-0.11356349,0.20542693
1966-07-01,0.21483028,-0.05439477,-0.13135748,-0.0759501,0.055696726,-0.00462935,0.060181428
1966-08-01,0.11052551,0.03153739,0.011573315,0.051356744,-0.003616667,0.027342033,-0.021989394
1966-09-01,0.035154007,-0.06524477,-0.05425005,0.029367376,0.09374414,0.05005474,0.055696726
1966-10-01,0.042532038,0.059024047,-0.007088661,0.013164687,-0.062062122,0.04976542,-0.05019941
1966-11-01,-0.022134017,0.06915073,-0.06987409,-0.0309587,-0.07812009,-0.044846725,0.0078119994
1966-12-01,-0.03066938,0.0002892971,-0.042676736,0.046438076,-0.06596808,-0.04730606,0.06799345
1967-01-01,0.03996674,-0.038301457,0.030974234,0.031473827,-0.049292315,0.08459628,0.021149063
1967-02-01,0.011323905,-0.03930063,0.021149063,0.011823511,-0.017651975,0.019983362,-0.0118235
1967-03-01,0.023813521,-0.011990023,0.024313103,0.030807698,0.016153216,0.03930063,-0.0023313998
1967-04-01,-0.13105762,0.16186531,0.043297302,-0.034138262,-0.094921015,0.20066638,-0.04945884
1967-05-01,-0.12639484,-0.044296503,-0.018484622,-0.039633702,0.014487934,-0.109075904,0.1815156
1967-06-01,-0.08059959,-0.042631198,0.01815157,-0.082931,-0.011656952,-0.058784414,0.11806842
1967-07-01,0.124896094,-0.088093355,-0.07743557,-0.0073272465,-0.022314763,-0.06144886,0.085428916
1967-08-01,0.06644472,-0.067443885,-0.0414655,0.005495429,0.018984199,-0.006661129,0.007160711
1967-09-01,-0.048293162,0.028809357,-0.052955937,-0.006161499,-0.011323917,-0.07194018,0.0721067
1967-10-01,0.024479628,0.024812687,-0.14321417,0.0527894,-0.055953432,-0.0056619407,-0.015154052
1967-11-01,0.057951786,-0.008659458,-0.0028309822,-0.022314763,0.016652811,0.053622045,-0.019983375
1967-12-01,-0.09641977,0.05428817,0.010158217,-0.06411332,0.01781851,0.0018317938,0.0023313998
1968-01-01,0.03553269,0.033833932,0.0058041574,0.13717605,-0.11013721,0.06625221,-0.057899904
1968-02-01,-0.050963223,-0.018261814,0.06384561,0.073896684,-0.029020716,-0.02675569,0.05053853
1968-03-01,0.048131943,-0.04331875,-0.014864278,0.051529504,0.008493876,-0.06540282,0.05167105
1968-04-01,0.051671077,0.12924843,0.015005851,0.1796454,-0.10928781,0.2075336,-0.17978695
1968-05-01,0.088194706,0.0048131943,0.008210731,-0.11608291,0.016279912,0.10079396,-0.16874495
1968-06-01,0.10688124,-0.08196588,-0.037514616,-0.025906324,0.022650337,-0.12769122,0.08805313
1968-07-01,-0.11948047,0.09513136,-0.009909535,0.018544948,-0.06172216,-0.10985408,0.064553425
1968-08-01,-0.18700676,0.0024065971,0.0042469264,-0.029303933,-0.008493865,-0.04176154,0.06540279
1968-09-01,-0.024065983,0.09145069,-0.010051084,0.025623191,-0.025481606,-0.029445421,-0.091167554
1968-10-01,-0.13448632,-0.019111227,-0.009767962,0.05138793,-0.06540282,-0.11721544,0.066393755
1968-11-01,-0.055351734,0.06582751,0.0016987562,-0.08069178,-0.06483655,-0.018403387,0.06172215
