,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5,ssta20_cluster6,ssta20_cluster7
1965-01-01,-1.5059204,-8.570221,2.3495789,-3.7257996,-2.4210205,0.75289917,-6.8722534
1965-02-01,-0.8170471,-8.252594,2.1582642,-3.2574768,-1.8993225,0.91433716,-6.9283447
1965-03-01,-0.99920654,-8.593903,1.8668518,-4.149658,-2.1133728,0.7486572,-7.42334
1965-04-01,-1.8155823,-9.778534,1.7235413,-5.206024,-2.9582214,0.32196045,-8.747162
1965-05-01,-2.6854553,-11.517578,1.4090271,-7.0858154,-4.2392273,-0.7864075,-10.484222
1965-06-01,-2.9458618,-12.593292,1.7992554,-7.6910095,-4.771576,-1.0064087,-10.927277
1965-07-01,-3.3676453,-12.663788,1.8335571,-7.988037,-5.4173584,-0.9701233,-11.737732
1965-08-01,-3.5222168,-13.595245,2.0621643,-8.658539,-5.806946,-0.8931885,-12.190186
1965-09-01,-4.2095337,-14.080505,1.8782959,-9.0729065,-6.4812927,-1.058075,-11.842651
1965-10-01,-3.6963196,-13.949982,2.224884,-8.482361,-5.788971,-0.61224365,-11.586914
1965-11-01,-3.1954346,-12.689667,2.4942322,-7.875183,-5.5999146,-0.21612549,-11.083008
1965-12-01,-2.2547607,-10.852386,2.784729,-6.730957,-4.5484924,0.76293945,-9.589508
1966-01-01,-1.7860107,-9.688293,3.0829468,-4.9933167,-3.5217896,0.8963318,-7.79718
1966-02-01,-1.7070007,-9.418671,2.3712158,-4.7352905,-3.0958252,0.6465149,-6.522522
1966-03-01,-1.4559631,-10.047119,1.8103333,-5.1595154,-3.103485,0.5964966,-7.156494
1966-04-01,-1.879425,-10.617828,2.0994568,-5.8139343,-3.52594,0.36013794,-8.562836
1966-05-01,-2.6420288,-11.676941,2.2012024,-6.4806824,-4.2209473,-0.684845,-10.293152
1966-06-01,-3.5680237,-13.588837,2.1455994,-8.301849,-5.422821,-0.8514099,-11.18338
1966-07-01,-3.898468,-14.612183,2.0214233,-9.899048,-6.191986,-1.010376,-11.440186
1966-08-01,-4.1059875,-14.218567,2.1391907,-9.085876,-6.4685974,-1.5300293,-11.958832
1966-09-01,-4.074585,-14.830658,2.3460693,-9.6197815,-6.7004395,-1.2495422,-11.861877
1966-10-01,-3.823059,-13.7934265,2.561798,-8.812042,-6.2875366,-1.0610352,-11.3602295
1966-11-01,-3.3730164,-12.95105,2.5599976,-8.294922,-5.8435364,-0.67251587,-10.728119
1966-12-01,-2.7141724,-10.511047,2.4851074,-6.7318726,-4.099945,0.3267212,-9.334534
1967-01-01,-1.9202576,-9.597412,2.4604492,-4.429413,-2.6264343,0.8052063,-8.224152
1967-02-01,-1.025177,-8.543549,2.590271,-3.1331482,-1.5725708,0.7522583,-7.4322205
1967-03-01,-0.8351135,-9.554962,2.2800293,-3.456421,-1.7170715,0.694397,-7.2697144
1967-04-01,-1.6449585,-10.142456,2.0200806,-4.6734314,-2.883484,-0.23614502,-8.530792
1967-05-01,-2.5437012,-11.506989,1.935669,-6.274353,-4.5144653,-0.65509033,-10.090637
1967-06-01,-3.428955,-13.429932,1.9449158,-7.8276978,-5.2845154,-0.6148071,-10.6979065
1967-07-01,-4.0400696,-14.446228,1.9237366,-8.7187805,-5.807495,-1.0461426,-10.483673
1967-08-01,-4.108429,-14.569183,1.9815979,-8.952911,-6.433777,-1.514679,-10.290131
1967-09-01,-3.4746094,-14.461212,1.838623,-8.518921,-5.8244934,-0.96499634,-10.641907
1967-10-01,-3.532196,-14.041992,1.9794006,-8.675659,-5.6992493,-0.7315674,-10.271301
1967-11-01,-2.8726807,-12.446472,2.3649292,-7.7552185,-5.1849976,-0.26287842,-9.9122925
1967-12-01,-2.1755676,-10.609436,2.169098,-6.390503,-3.8513184,0.42874146,-8.617157
1968-01-01,-1.3560181,-8.924561,2.2962036,-4.3241577,-2.4421692,0.5774231,-7.1795654
1968-02-01,-0.7989807,-9.0772705,2.5213623,-3.720642,-1.4785461,0.9361267,-6.76001
1968-03-01,-1.0298767,-9.410553,1.729065,-4.388275,-1.9231567,0.5024109,-5.9898376
1968-04-01,-1.4259033,-10.538116,1.8118286,-5.7829285,-2.6287842,0.010955811,-7.5615234
1968-05-01,-2.239563,-12.405304,2.1951294,-7.043213,-3.9786072,-0.2675476,-8.850037
1968-06-01,-3.0958862,-13.0815735,2.0386658,-7.6275024,-4.3091736,-0.4348755,-10.444794
1968-07-01,-3.1625366,-13.522675,1.9695435,-8.352997,-4.905548,-0.9328308,-11.39682
1968-08-01,-3.030365,-13.582397,2.085907,-8.113464,-5.2753906,-1.0820923,-11.636078
1968-09-01,-2.8263245,-14.042114,2.2929077,-8.577148,-5.6866455,-1.1213989,-11.863342
1968-10-01,-2.6759949,-13.911591,2.250824,-8.58017,-5.1777344,-0.67974854,-11.586914
1968-11-01,-2.7501526,-13.235382,2.6604004,-8.686462,-5.0283203,0.07803345,-11.029419
1968-12-01,-2.0511475,-10.981842,2.6986084,-6.5238953,-3.4780884,0.7661743,-9.239807
1969-01-01,-1.4442749,-9.631866,2.815155,-5.014557,-2.7784424,1.1123047,-7.763916
1969-02-01,-1.2675476,-9.257721,2.2730103,-3.7133484,-2.027954,0.9224243,-7.326721
1969-03-01,-1.6398315,-10.059692,1.9258423,-4.4973755,-2.808899,0.8239441,-7.788208
1969-04-01,-1.8879395,-10.668274,1.8894958,-5.4407654,-3.5420532,0.75271606,-8.696228
1969-05-01,-2.745453,-11.989319,1.6452332,-6.9628296,-4.4513855,0.13980103,-10.200317
