,abs_vo600_cluster1,abs_vo600_cluster2,abs_vo600_cluster3,abs_vo600_cluster4,abs_vo600_cluster5,abs_vo600_cluster6,abs_vo600_cluster7
1965-01-01,-4.7562247e-05,-3.0151605e-05,-7.322262e-05,-2.200296e-05,-5.372634e-05,-8.556706e-05,-5.2908945e-06
1965-02-01,-4.055393e-05,-3.075283e-05,-6.883457e-05,-1.6888049e-05,-4.7480768e-05,-9.9179895e-05,-7.59268e-07
1965-03-01,-5.9470116e-05,-3.668433e-05,-7.997968e-05,-1.6062482e-05,-5.6220975e-05,-9.224336e-05,-1.9527433e-06
1965-04-01,-4.1316674e-05,-2.5144378e-05,-7.372514e-05,-1.6807286e-05,-6.1147446e-05,-8.720922e-05,-4.1827298e-07
1965-05-01,-4.585728e-05,-3.0079813e-05,-7.703637e-05,-1.52279445e-05,-6.2888306e-05,-9.354453e-05,1.4123216e-06
1965-06-01,-3.108686e-05,-2.294586e-05,-7.805935e-05,-1.1629561e-05,-6.161407e-05,-9.29074e-05,7.526978e-08
1965-07-01,-3.1768843e-05,-1.659261e-05,-8.480744e-05,-1.184493e-05,-6.94659e-05,-9.69096e-05,4.521571e-07
1965-08-01,-4.0634684e-05,-2.3735534e-05,-9.137606e-05,-1.162059e-05,-5.9559126e-05,-9.268307e-05,8.3802297e-07
1965-09-01,-3.9387367e-05,-1.7884799e-05,-6.752443e-05,-1.1091155e-05,-4.9374183e-05,-8.654517e-05,2.8480863e-06
1965-10-01,-4.0374453e-05,-3.243985e-05,-7.378795e-05,-1.319096e-05,-4.9419046e-05,-9.073581e-05,2.4263354e-06
1965-11-01,-4.189995e-05,-2.958627e-05,-7.159841e-05,-2.2343955e-05,-5.192266e-05,-9.1274225e-05,5.863192e-06
1965-12-01,-4.4654826e-05,-2.31702e-05,-7.463146e-05,-1.670858e-05,-6.341775e-05,-8.578243e-05,4.4318585e-07
1966-01-01,-5.3321237e-05,-3.489769e-05,-7.5416305e-05,-1.2187129e-05,-5.9364924e-05,-8.8167246e-05,-3.7499158e-06
1966-02-01,-5.0070663e-05,-2.8852763e-05,-6.120828e-05,-1.2928487e-05,-6.079876e-05,-8.4818916e-05,3.4762998e-06
1966-03-01,-5.0543174e-05,-3.125607e-05,-9.739638e-05,-1.6431613e-05,-5.667648e-05,-8.5837266e-05,-1.1673801e-06
1966-04-01,-4.660827e-05,-2.7378192e-05,-7.173396e-05,-1.8606808e-05,-5.8900558e-05,-9.1124544e-05,-2.6745365e-06
1966-05-01,-3.8241506e-05,-2.3304792e-05,-8.5999e-05,-1.6122032e-05,-5.9519713e-05,-9.489651e-05,1.7165876e-06
1966-06-01,-4.2371932e-05,-2.3516608e-05,-7.3013e-05,-1.2895898e-05,-5.774371e-05,-9.5352734e-05,-1.6073063e-06
1966-07-01,-3.4844288e-05,-2.2987066e-05,-8.31965e-05,-8.89582e-06,-6.4310036e-05,-0.00010107178,1.8499122e-07
1966-08-01,-4.1231382e-05,-2.3964682e-05,-7.979928e-05,-1.2928487e-05,-6.6737775e-05,-8.876197e-05,1.3173958e-06
1966-09-01,-4.466933e-05,-2.1642843e-05,-8.449999e-05,-1.0769583e-05,-5.4680513e-05,-8.981291e-05,1.1463126e-06
1966-10-01,-4.7129666e-05,-2.2913744e-05,-7.792552e-05,-1.1462062e-05,-4.9222155e-05,-8.6839325e-05,-3.6084384e-07
1966-11-01,-4.469377e-05,-2.8135844e-05,-7.182357e-05,-1.538882e-05,-5.565813e-05,-8.661121e-05,-2.144996e-06
1966-12-01,-5.0013634e-05,-3.125607e-05,-7.136735e-05,-1.27736985e-05,-6.092911e-05,-9.30146e-05,4.7827416e-07
1967-01-01,-4.3092576e-05,-3.9869086e-05,-7.003864e-05,-1.7685745e-05,-4.930504e-05,-9.071067e-05,-6.285012e-06
1967-02-01,-5.2861487e-05,-3.8537688e-05,-7.569305e-05,-1.8439669e-05,-4.9625858e-05,-8.614703e-05,-3.2051612e-06
1967-03-01,-4.6196492e-05,-3.8954753e-05,-7.240467e-05,-2.2345628e-05,-5.9338625e-05,-7.828699e-05,1.4146208e-06
1967-04-01,-4.9701426e-05,-3.1567917e-05,-7.2909956e-05,-1.5576368e-05,-5.6330955e-05,-8.569789e-05,-1.2561904e-06
1967-05-01,-4.7279253e-05,-2.5127494e-05,-7.363982e-05,-1.5327734e-05,-6.436745e-05,-8.4021616e-05,9.926589e-08
1967-06-01,-4.173712e-05,-3.3107845e-05,-7.662343e-05,-1.6290187e-05,-6.7768124e-05,-8.427827e-05,3.4357727e-06
1967-07-01,-3.835249e-05,-3.3805623e-05,-7.787462e-05,-1.5375854e-05,-6.189715e-05,-8.741427e-05,3.3796314e-06
1967-08-01,-4.1608793e-05,-2.6763668e-05,-7.238863e-05,-1.3988318e-05,-6.628434e-05,-9.491339e-05,3.4518162e-06
1967-09-01,-4.3477557e-05,-2.6900016e-05,-9.016195e-05,-1.7477212e-05,-5.123797e-05,-9.482517e-05,4.2538595e-06
1967-10-01,-4.195367e-05,-2.986758e-05,-7.074444e-05,-1.9650755e-05,-5.625877e-05,-8.4061714e-05,1.711378e-06
1967-11-01,-4.215418e-05,-3.0124236e-05,-6.439224e-05,-1.4814423e-05,-5.644324e-05,-8.247366e-05,-6.3861444e-07
1967-12-01,-4.8899383e-05,-3.6524558e-05,-6.411152e-05,-1.7124314e-05,-6.437547e-05,-8.450284e-05,-6.867376e-07
1968-01-01,-5.0522594e-05,-3.581072e-05,-7.302297e-05,-2.0673606e-05,-6.29472e-05,-8.8217486e-05,-1.9165673e-06
1968-02-01,-4.636298e-05,-3.193027e-05,-7.635439e-05,-1.368507e-05,-5.364157e-05,-7.53571e-05,-4.1220046e-06
1968-03-01,-6.162422e-05,-3.6173646e-05,-8.302653e-05,-1.3768824e-05,-5.543755e-05,-7.926547e-05,5.2859905e-06
1968-04-01,-3.5475387e-05,-3.720657e-05,-8.325917e-05,-1.5118143e-05,-5.5195604e-05,-0.00010315303,-6.448412e-06
1968-05-01,-4.8131045e-05,-4.1449937e-05,-7.154338e-05,-1.6039396e-05,-6.827002e-05,-9.112085e-05,3.8250073e-06
1968-06-01,-4.1617106e-05,-2.8980387e-05,-8.1137485e-05,-2.0105957e-05,-4.964945e-05,-0.00010500485,6.8028094e-06
