,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7
1965-01-01,1231.6531793857978,1083.41658485127,1180.8753967285156,1630.16162109375,1908.2996296432782,1239.3144561023248,1470.1775150022645
1965-02-01,1231.0374190167684,1083.4388773709056,1180.4776668548584,1627.62724609375,1913.480017320165,1241.34975526391,1468.082328464674
1965-03-01,1232.9299058371444,1084.4180836397059,1182.9946279525757,1627.924658203125,1912.2096223651238,1240.6025956316694,1470.1829993206522
1965-04-01,1234.2291359009782,1085.5049990077707,1183.685803413391,1625.933251953125,1922.7856330151826,1239.43325135766,1473.5677967900817
1965-05-01,1234.9402202823298,1086.2697662516712,1183.6012363433838,1626.686669921875,1917.768831073113,1238.4020549495046,1472.413878509964
1965-06-01,1237.0121653487042,1087.079053256601,1185.8765602111816,1623.71845703125,1929.7579207510316,1232.9021174733232,1470.2385501585145
1965-07-01,1236.5972751524391,1085.733048546123,1185.2044105529785,1625.626220703125,1922.6473250479066,1227.8305425876524,1463.4388799252717
1965-08-01,1237.23911192359,1087.579345703125,1185.2790355682373,1628.169677734375,1921.4236277454304,1237.9988507526677,1472.6657148720562
1965-09-01,1237.3247844416921,1088.7068314985795,1185.1110219955444,1636.959423828125,1919.0886299565152,1241.0395924637958,1475.6110592164857
1965-10-01,1237.0463053385417,1088.6038550718583,1184.6473217010498,1635.323681640625,1921.373820754717,1245.218193240282,1473.537013841712
1965-11-01,1234.7631687071266,1085.5417506580047,1183.5918188095093,1628.979443359375,1911.1181870946343,1237.7369206126143,1471.3925568953805
1965-12-01,1233.3640990218496,1085.7966295538101,1181.7596673965454,1630.01845703125,1913.980563181751,1240.2533554449315,1476.0462664175725
1966-01-01,1231.3991639672256,1084.3947466681984,1181.3658714294434,1631.55185546875,1915.1508835126767,1241.4296219988569,1473.8905754642212
1966-02-01,1232.3473922605438,1085.1790321064504,1181.9071769714355,1635.487841796875,1908.214698647553,1244.458975443026,1476.6983695652175
1966-03-01,1232.3004249634782,1084.1416302849264,1182.0097208023071,1631.70625,1914.1614230173939,1241.5672488328887,1471.2169702502265
1966-04-01,1234.0575179433436,1085.2972836417948,1182.961654663086,1627.93046875,1917.8978110259434,1237.4858577076982,1471.2261697520382
1966-05-01,1236.2024570868268,1085.1901620467079,1185.074257850647,1626.82236328125,1921.8729271079008,1233.5081519150153,1462.663291157156
1966-06-01,1238.3675924161585,1089.1400505514705,1185.778021812439,1633.1576171875,1924.7558017946637,1242.1263159775153,1475.6429036458335
1966-07-01,1236.8065066453887,1087.112573633857,1184.326148033142,1629.108935546875,1916.5417941111439,1234.3147836080411,1467.5642372905345
1966-08-01,1238.431456030869,1089.0911897873495,1185.44762134552,1634.0943359375,1926.435765680277,1239.3957370665016,1474.1295855978262
1966-09-01,1237.5406404820885,1088.7199524252171,1185.5007410049438,1637.95244140625,1917.6749751252946,1242.7229718464177,1477.404696699502
1966-10-01,1236.9928375492252,1088.409293271641,1184.466791152954,1637.065576171875,1919.6620149432488,1245.0105248427974,1475.38770592731
1966-11-01,1235.1480871681276,1086.535677170371,1182.77006149292,1634.07900390625,1912.66001575398,1243.5071247379956,1470.7351463428442
1966-12-01,1233.804817509845,1085.8602432006182,1181.618046760559,1630.507080078125,1914.0261092275941,1240.6452458079268,1473.6922554347827
1967-01-01,1232.6431398469258,1085.143912412266,1181.2958240509033,1631.378271484375,1908.0948163878243,1241.665947146532,1470.4304128453352
1967-02-01,1233.2363221703506,1086.4204610732786,1182.0231437683105,1632.355322265625,1915.370782816185,1243.6163181211891,1475.4979230355527
1967-03-01,1232.6479779995555,1085.6828822171624,1181.648325920105,1633.228271484375,1918.6866040499704,1243.7397282298018,1478.479446189991
1967-04-01,1233.8669195407774,1085.833315925802,1183.1547498703003,1630.4998046875,1923.8187394052181,1243.3377149628432,1474.8739491338317
1967-05-01,1235.2780970131478,1086.6279479654077,1183.3369731903076,1629.30244140625,1923.899351875737,1240.3880049542684,1473.30224963202
1967-06-01,1237.1180588636942,1089.7455715240642,1184.2535018920898,1636.15703125,1930.9336536335495,1243.4793611852135,1476.6552026721015
1967-07-01,1237.231048335874,1089.144913780498,1184.225058555603,1635.104443359375,1921.3365662772699,1240.242637076029,1477.8544108072917
1967-08-01,1237.8086245156885,1090.6015324720086,1184.762716293335,1636.30419921875,1917.2529688421284,1245.3245581650153,1479.7012107959692
1967-09-01,1237.87075135766,1089.4719904119318,1185.2402448654175,1636.996240234375,1916.7035948555424,1242.6087170112426,1469.1342561141305
1967-10-01,1236.636848759845,1088.986059178643,1184.2648267745972,1631.873828125,1921.1953217128537,1241.3419397865855,1480.2139945652175
1967-11-01,1234.586265998158,1086.7178034654912,1182.373833656311,1631.04755859375,1909.036657945165,1242.0771901200458,1470.0001592221467
1967-12-01,1233.386602634337,1085.0850314380014,1181.9459438323975,1631.107763671875,1908.4937905365566,1238.7762302305641,1469.8281993036685
1968-01-01,1231.1891137099847,1083.6063160615809,1179.9137830734253,1634.00966796875,1909.8100770194574,1241.8480105516387,1470.166015625
1968-02-01,1232.316949115536,1084.4369490516376,1181.6746950149536,1629.70322265625,1913.7608941995873,1239.486173304116,1472.6664225260417
1968-03-01,1233.36578617251,1086.1589890750333,1182.6921463012695,1637.921923828125,1916.1739709242333,1245.4017453077363,1478.4457441689312
