,mgu600_cluster1,mgu600_cluster2,mgu600_cluster3,mgu600_cluster4,mgu600_cluster5,mgu600_cluster6,mgu600_cluster7
1965-01-01,-0.8602352369399298,0.018862477438740952,-0.2080230771426637,-0.9839134853939677,-0.7143978839335234,-1.5832617685392305,0.2920594559037599
1965-02-01,-1.5990584237234933,-0.489476551843244,-0.4870721162893833,-0.8374527443286984,-0.5179315589476323,-1.3277834111993962,-0.996327054673347
1965-03-01,-0.7572525863846142,-0.32830139058966973,-0.4389276799674217,-0.7420966791552167,-0.6663122902745786,-0.9526816281405363,-0.17738070716892465
1965-04-01,-0.5322268463316417,-0.8624900357667791,-0.3385294658633379,-1.4963054379751517,-1.4610179092573083,0.5187728575297764,0.43681234769199206
1965-05-01,-0.13821786358242943,-0.7447546581889308,-0.3650591040077882,-0.4957573011864063,-1.7743734345919846,0.2006778082290253,0.3512965812199358
1965-06-01,-0.22310369071506317,-0.9921786951464276,-0.19578550978062245,-0.963215287341628,-2.0530709321948066,-0.284310072273403,0.8070620721664982
1965-07-01,0.6476729043892452,-1.5488702474638474,-0.07634527432039762,-1.44933586896852,-3.1507614730060967,0.19152597947554154,1.4054634432861772
1965-08-01,0.6320517971402123,-1.2525570115377738,-0.14444853847798628,-1.1239784401516582,-2.114977784778761,0.5451507769621812,1.1747342088948127
1965-09-01,-0.656386429355258,-0.5604574326858964,-0.13325207221966523,-0.9208806725435479,-2.014687009479689,-0.39753263646906073,0.449687404477078
1965-10-01,-0.4238623983803249,-0.5460509172705718,-0.2213291680583587,-0.7364458815996037,-1.2762715419133506,-0.5107093166995358,-0.2946533154750216
1965-11-01,-0.3813622217802774,-0.5438321690226711,-0.3471752497343681,-0.8485306140988372,-1.0661574377529863,0.12287564285389789,0.2526140049693809
1965-12-01,-1.117362408410935,-0.25279886500779974,-0.4609569143026303,-0.8090573687886083,-0.893986009169316,-0.29351897053904347,-0.6202592365983605
1966-01-01,-1.5945834205264136,-0.3834371649941733,-0.32800014297931623,-0.3015578832737235,0.07398378481899483,-1.1218137555308156,-1.3710520405700242
1966-02-01,-0.9182339906692505,0.09106756642807362,-0.43768308674677825,-0.3354306830916294,-0.5404426999714064,-0.9903580337375789,-0.8931645016739335
1966-03-01,-0.7397501809256417,-0.5493029189664265,-0.2429073736167107,-0.40678953708604326,-0.7395602222801984,-1.1821227414267403,-0.5771790833576866
1966-04-01,-0.443721300079709,-0.5248466757840888,-0.31040316113294697,-0.7971889750902043,-1.480385877084041,-0.20212918132930607,0.5471991618042408
1966-05-01,0.1452256100518363,-0.6913595005523328,-0.46441447801696945,-0.9958039189493934,-2.276619102643884,-0.268192221591999,1.4161369938781296
1966-06-01,0.3343173577671959,-0.8856180656787961,-0.30174473873697794,-0.8592473906139995,-1.9477757854738098,0.07277007226820116,0.4965522151062454
1966-07-01,0.9062765893482027,-1.440406455550083,-0.44776711326379043,-0.851032345793968,-2.568933497304502,0.7165870109161773,1.1755187442337258
1966-08-01,0.9861213536489577,-1.1794124370397523,-0.3979805331581678,-1.0957327693007712,-2.3020774557970576,0.15751703025458694,1.4367083276527517
1966-09-01,0.8025062651861281,-0.7899507429710655,-0.30402886466338086,-0.5226429811743802,-2.21107524374257,-0.4281999615879802,1.1312755121701006
1966-10-01,-0.17997249694807188,-0.7328112319458363,-0.3829665052203032,-0.5423227021860522,-1.4017112445140232,-0.677766583182595,0.1294812862423883
1966-11-01,-0.28366088157608393,-0.5425747466641804,-0.20727658859239173,-0.1700607843177263,-1.0709771211596504,-0.3119868311015042,0.08368216778921045
1966-12-01,-0.3204407010759626,-0.42811267597730773,-0.31064328474876207,-0.8102799570837687,-0.5342122005379719,-0.8416030314061549,-0.3762140222217726
1967-01-01,-1.102612004393623,-0.5489936782870182,-0.2832185285977828,-0.8182616427887318,-0.8481908103694087,-1.1702245706087582,-0.44744859139124554
1967-02-01,-1.8727631795974005,-0.24132097529810528,-0.2552471195275967,-0.9990851546442786,-0.4700556073499763,-1.4963665565887054,-1.3427834579910058
1967-03-01,-1.1591705821809315,-0.3069909991219986,-0.13770618989395025,-0.9037106536155524,-0.7698560970416968,-1.1634948965790983,-0.7208934512691222
1967-04-01,-1.1903530075436546,-0.3274121256761773,-0.26413366401520294,-0.7664701966352241,-0.8978197971979778,-0.9620630895936644,-0.3985416198122329
1967-05-01,-0.3286911334310259,-0.5171942918799645,-0.4204755601210472,-0.7030962511550548,-1.1429282634154612,-0.36124157441126836,-0.5566433504007865
1967-06-01,0.29472936476979933,-0.5514952990897867,-0.2179657061321613,-1.4921986779501273,-1.8758205399996994,-1.0209186510606245,0.024326269825299583
1967-07-01,0.48589123146874563,-0.7718188818110976,-0.3158252686262131,-1.665521083876144,-1.9745736018471098,-0.8812427520751953,0.22396273047163867
1967-08-01,0.8210756381352742,-1.229272720425628,-0.5981785555680592,-1.1563621288122132,-1.422189500020898,-0.800154193655237,-0.24865267400130414
1967-09-01,0.34082116115660893,-0.842750765556513,-0.2066762497027715,-1.1521881402925003,-2.225607374440069,-0.42936774817380036,0.7556137831314751
1967-10-01,-1.0196002608253842,-1.063944600349249,-0.3599222259930311,-0.955850925556449,-1.6086782666220183,0.46078365344505806,0.20002780104244966
1967-11-01,-0.9833497944332305,-0.6945032574409663,-0.25575800965993833,-0.671645444492961,-0.6069501457007035,-0.4266998984596946,-0.6668868488159733
1967-12-01,-0.32074410290945143,-0.37024743335191596,-0.33565609214397574,-0.7756588763968889,-0.6995637455712195,-1.1417176042284285,-0.38620098561480426
1968-01-01,-2.0102164858863465,0.04132302694542463,-0.3281590946687338,-0.9357145359349806,-0.6336564387100331,-1.0923017155040393,-0.07652018381201703
1968-02-01,-2.744189216977074,-0.33451100464823635,-0.3347297366230916,-0.880874658739844,-0.38742317237715795,-1.0518080228334896,-0.5929340055023415
1968-03-01,-1.5333507742200578,-0.03112367072770762,-0.2620640497368116,-0.6587335536646288,0.0024802699361158457,-1.4387070358573617,-1.4296587394631428
1968-04-01,0.12093705790383474,-0.7228463541629703,-0.24106379311818343,-0.4040323717649593,-0.5939971061720365,-0.7304282931538371,0.05199835244296254
1968-05-01,0.581257123322714,-0.4915092920148096,-0.37276558578014374,-0.8624856555184652,-1.1842921592187192,-0.9921249631163361,-0.017310658712749897
1968-06-01,1.3071412983394803,-0.8739228719888732,-0.18932446359823912,-0.5555764533752618,-1.5949662180914397,0.06022083198095297,0.31229204673697986
1968-07-01,0.750982023420788,-0.828094718068145,-0.6493637195000281,-0.8550343125365502,-1.469120210495548,-1.1123862359430883,0.5377967504487522
1968-08-01,0.8573550553548903,-1.207602952801904,-0.25075095681807935,-1.0491897893506428,-2.4819192679032036,0.5104292909820358,1.7724171928737475
1968-09-01,-0.20343893340655736,-1.49775693582934,-0.2817694646998858,-0.740277420642764,-2.496582096901493,0.8671469502634817,0.5652157616788063
1968-10-01,-0.7171313180809928,-0.7061367395312287,-0.1732397729005569,-0.3287870870080105,-1.4310980188673823,-0.16714826032712862,-0.22073717976825827
1968-11-01,-0.5957006982394627,-0.3723661029754683,-0.3991262438014532,-1.032244743302811,-1.2108985064686208,-0.5920561490120826,0.3439969234708427
1968-12-01,0.4482391263757433,-0.7040453095768774,-0.3382746700364619,-1.3613718886708104,-1.6649160696112593,-0.667225153415234,0.840726451597352
1969-01-01,-1.5286411557878765,-0.023376073601634004,-0.3477482889325191,-0.3220138854758684,-0.6589869226234547,-0.9288711981339888,-0.3362959102336048
1969-02-01,-1.1055850982666016,-0.4762841899727666,-0.251159043266223,-0.3866129143293514,-0.30723110489223315,-1.1155268588623444,-0.2299023144271063
1969-03-01,-1.369958832150414,-0.4831529495327972,-0.20308971333389098,-0.7345138594161632,-0.9664954482645229,-0.5328876244557368,-0.3972681428211323
1969-04-01,-0.5942877417518979,-0.2620024320691131,-0.40992021751709473,-0.6337302368740703,-1.1962131313655688,-0.7584591190536301,0.22368330670439682
1969-05-01,0.289085138411749,-1.1541455568269243,-0.44080452659191227,-0.9485241285590239,-1.6901190730108733,0.5462211447876769,0.5932344258695409
1969-06-01,0.4468686949639093,-1.2827969151873921,-0.18263974238951236,-0.36162006300549177,-2.660767237345378,0.8090326538333645,0.7775474501692731
1969-07-01,0.09195481027875628,-1.2969513549361118,-0.48218119459656567,-1.2334217858868977,-2.8727890788644985,0.8241128611874271,1.4294704665308415
1969-08-01,-0.19382026223909288,-1.5981699145117472,-0.3471954283901514,-0.8360077475392541,-2.280932146569957,0.692856621432614,0.6311731170053068
1969-09-01,0.4488348960876465,-1.3644234246985858,-0.4830616120344553,-0.8155536512995876,-1.7752719098243162,-0.014061478341554667,0.824657827615738
1969-10-01,-0.7319329182306925,-1.22719103513762,-0.22241870711485925,-0.7525538982347001,-2.0896358766417573,1.0814277382640096,0.5944918031277865
1969-11-01,-0.011858067342213221,-0.619517675665922,-0.038945454005629584,-0.939737780149593,-1.3139821481013645,-1.1541683178443414,-0.015033004076584526
1969-12-01,-0.8170261269523984,-0.42051503824633224,-0.3474558975237111,-1.0875487743422043,-1.071446658908457,-0.9318200024691495,-0.03945219020048778
1970-01-01,-0.8815792061033703,-0.23258757452632106,-0.3443678984275231,-0.6150848643724308,-0.37369039179622265,-1.0404958353414164,-0.8162560022395591
1970-02-01,-1.6950640791938418,-0.26285078636435577,-0.30847848751224005,-0.7022500038146973,-0.2882096970426864,-1.9325785822682566,-0.635311838603862
1970-03-01,-0.20428896305106933,-0.5521532130795856,-0.18700577470903787,-0.8132853480272515,-1.1573309915653174,-0.4262621913637434,-0.576299844323185
1970-04-01,-1.1372579847063335,-0.31434767468031066,-0.5299743241033493,-1.3068368268567463,-1.1313035436298537,-1.1481773543667484,-0.5542774563250334
1970-05-01,1.041917602221171,-0.5735996729412745,-0.33370089741089404,-0.768375881882601,-1.831588537796684,-0.4267333002833577,0.5752383366875027
1970-06-01,0.7795167820794241,-0.859064681585445,-0.3330708600771733,-1.5447461327841117,-1.9679248332977297,-0.8385220131316742,0.19941836379576422
1970-07-01,-0.15605981860842022,-1.2576995616735414,-0.28618932582246953,-1.6504330690516982,-2.3496228715647822,-0.02288744095470998,0.8643872496010602
1970-08-01,0.5295939104897636,-1.0868729547012685,-0.4042600496457173,-0.8685062097948651,-2.2319735824197964,0.06991145866257803,0.8625290963960731
1970-09-01,-0.1872766443661281,-1.006923803063326,-0.473585080068845,-0.7948253043862277,-1.315804884053659,-0.7428388316909988,-0.6822601608608081
1970-10-01,-0.8762672117778233,-0.3697184542583865,-0.28815372632100034,-0.5451755121696827,-0.8123691963112873,-1.4594711266554794,-0.8017985069233439
1970-11-01,-0.2736637422016689,-0.46231375877247305,-0.15985094483207482,-0.5394187431002773,-0.8814973027809807,-1.2118194784436906,-0.5089424712502438
1970-12-01,-1.576405820392427,-0.3945279069418131,-0.298839293491955,-1.251383853513141,-0.4562745491663615,-1.2500451756762219,-0.9303967805876249
1971-01-01,-0.4593112922850109,-0.29803692947986515,-0.2390290747802609,-0.7491603840229123,-0.42509556464526965,-2.004685185172341,-0.7459813917892567
1971-02-01,-1.022304722240993,-0.27211207290028416,-0.08681711191550279,-0.4893916637398476,-0.6157152678655542,-1.6112683655379654,-1.0516776122908662
1971-03-01,-1.3765308402833485,-0.019769412140513577,-0.179545010607212,-0.6534038588058116,-0.5591611067454021,-1.6150154076613388,-0.030953437089920047
1971-04-01,-0.016673585133893148,-0.7165757791940557,-0.1535398121445607,-0.7752193961032602,-0.9232473546180173,-0.8389400197313978,-0.045357720818424575
1971-05-01,0.5245689267203921,-0.8535560203153034,-0.438660822617702,-1.447936961817187,-2.0348262959632324,0.06647847786352232,0.5967019692711208
1971-06-01,0.6277724994080407,-0.4750101302945337,-0.4075630782888486,-1.413021947062293,-1.6310499198194865,-1.354851196338604,-0.33732161897680035
1971-07-01,0.8795236973535446,-1.470927027768867,-0.4734954534050746,-1.94440248400666,-2.769406031871188,0.35327580068018527,1.744931849880495
1971-08-01,0.9418710356666928,-0.9780054036961046,-0.5212017740958776,-1.4997853789218636,-2.1536430586939272,-0.6543743920016598,0.34144773431446246
1971-09-01,0.18029236367770604,-0.9145681248154751,-0.37720911925181355,-0.698355186817258,-1.2584112260652627,-0.7570519075765239,-0.5868300795555115
1971-10-01,0.2252306966554551,-0.624820631603862,-0.46310082364540833,-1.2996758139410685,-1.207479618597722,-0.8527989511366014,-0.562074344665946
1971-11-01,0.4591321519442967,-0.40332716564799465,-0.22897174916206262,-0.9995617838793023,-1.3133276199948962,-1.6042443064900187,0.12971321525781052
1971-12-01,-1.2380217370532807,-0.2371268511511559,-0.2948478126946168,-0.6873066342154215,-0.6299324657606042,-0.9816102393261797,-0.3696584723133972
1972-01-01,-1.4902691614060175,0.08297387126096806,-0.36159674784404416,-1.1633353177891221,-0.9925739056822184,-1.3944376598704944,-0.019080321425976963
1972-02-01,-1.0067147868020194,-0.17842641230239425,-0.4377317352172656,-0.8750457403271698,-0.5767823129460432,-1.2258713895624334,-0.5573196471601293
1972-03-01,-1.3884526207333518,-0.27461181892905123,-0.3678009510995486,-0.8867835582688798,-0.128612265098786,-1.5447901440905285,-1.299156918041948
1972-04-01,-0.779523735954648,0.13419166553852171,-0.19375103740737987,-1.222767247710117,-1.393701071324556,-1.367775805584796,-0.22118440626756006
1972-05-01,-0.8907745565686906,-0.9465339571930642,-0.3364292068932301,-1.2222324692925741,-2.1311622598896856,0.9689148370321695,0.5241004885106847
1972-06-01,0.29607410587015603,-1.1311860139979872,-0.25239054065866345,-0.47442736320717394,-2.702067814011505,0.5018099948957369,0.9015136006949606
1972-07-01,0.41856892052150907,-0.6399523899998776,-0.3320001853773227,-0.6894856691360474,-2.0862902420154517,-1.0275493194530536,0.8950414864913278
1972-08-01,0.604456038702102,-1.4741774769716485,-0.0776477826711459,-1.1024007963579754,-2.84683574800906,0.6353638001850673,0.9664691012838613
1972-09-01,-1.3314121677761985,-0.5798090197319209,-0.19108177258227116,-0.9239612623702648,-1.5300332636073017,-0.24837857330000246,0.29273621360029
1972-10-01,-0.6346003782181513,-0.6927266231803008,-0.2515715355865466,-0.8499221053234367,-1.1942392674045288,-0.3565689573040256,-0.1715832700332006
1972-11-01,-0.18568439320439384,-0.708294483118279,-0.1034927739499089,-0.5374394183935121,-0.9075029604676842,0.1924257386814464,-0.5129598405050195
1972-12-01,-0.7519385076704479,-0.23030382949252462,-0.31958488413156605,-0.7100382516550463,-0.919680750888327,-1.181444332197115,0.02737660770830901
1973-01-01,-1.614031053724743,-0.32676090854544976,-0.6169452976721983,-0.7742137409919916,-0.23859612967657007,-1.4692174923884405,-0.9045917918716653
1973-02-01,-1.1601240861983526,-0.13464533610182794,-0.36903266460658646,-0.05582756427831428,-0.1761444857802944,-1.1382230690547397,-0.7441163279008175
1973-03-01,-1.0745935496829804,-0.41209798219592075,-0.3760258022409219,-0.8123767930407857,-1.111196607783221,-0.8726106061563863,0.21168312084847604
1973-04-01,-0.7935856637500581,-0.6019621394401373,-0.23957600052922198,-0.772515285846799,-1.5644262666287632,0.4072665007083447,0.3484204141558081
1973-05-01,-0.4973605984733218,-0.6934076131776322,-0.303976467022529,-1.2336019859757534,-1.9425082897794421,-0.43167057749512905,0.21420475365459057
1973-06-01,0.4217886357080369,-0.9546655555104101,-0.4522719516012913,-1.070616272992866,-1.5403935874717825,-0.22674257105047052,-0.3336821291325749
1973-07-01,0.2621630685670035,-1.3197702585264695,-0.14799469604324073,-1.529983725658683,-2.5836453921553018,0.4438851947908278,0.9746798570605293
1973-08-01,0.9141375904991513,-0.7671975257784821,-0.5742979164306934,-1.1324482601742412,-1.8231328846751782,-0.5786152629109172,0.38110998229704046
1973-09-01,0.015074028855278377,-0.7453110328940459,-0.1639319631533745,-0.5380227815273196,-1.4466163904770561,-0.6646418726289427,-0.1437356830507085
1973-10-01,-0.37900211555617197,-0.424240390921748,-0.3903384201037578,-0.7687113312787788,-0.782917504725249,-0.9763773385580484,-1.0128906239633975
1973-11-01,-0.7937158573241461,-0.2884535006312437,-0.07944947633987817,-0.7785476224367008,-0.6900918008624644,-1.3516712498355221,-1.0626989862193232
1973-12-01,-0.7304275461605617,-0.36904323239659154,-0.15003589961009148,-1.2406145417413046,-0.5848324709180474,-1.6738969010192077,-0.4402177921239881
