,zgu600_cluster1,zgu600_cluster2,zgu600_cluster3,zgu600_cluster4,zgu600_cluster5,zgu600_cluster6,zgu600_cluster7
1965-01-01,-0.16228981,-0.03812828,-0.18901253,0.12644272,0.5435734,0.09972038,0.07202034
1965-02-01,0.15674992,-0.057681657,-0.31317407,0.11601448,0.2727642,-0.10134964,-0.1916193
1965-03-01,-0.10232735,0.37541732,0.097113416,0.026070785,0.36075288,0.04464569,-0.18738289
1965-04-01,0.12188034,0.11731796,0.046601105,-0.51131094,0.17467347,-0.8238327,0.16587448
1965-05-01,0.118621446,-0.00032577515,0.019552995,-0.437661,0.24962655,-0.82872087,0.18868637
1965-06-01,-0.36792222,0.18673134,0.08440399,-0.016294098,0.23202857,-0.9525568,0.06224365
1965-07-01,-0.30795974,0.19259682,0.175325,-0.175325,0.55041677,-1.2989706,0.47122687
1965-08-01,-0.2620102,0.0084728245,-0.06094017,0.012057495,0.084077835,-1.1353772,0.23333244
1965-09-01,0.007169342,0.05800743,0.06550255,-0.08766289,0.15446854,-0.53184164,0.015968133
1965-10-01,-0.03291416,-0.059962463,-0.103630826,-0.04399414,0.18998985,-0.75279045,0.051815413
1965-11-01,-0.09418011,0.19422646,-0.3366371,-0.19748536,0.12644272,-0.45428124,-0.0032588958
1965-12-01,-0.15707569,0.28742903,-0.1818428,-0.10982247,0.18151703,-0.51196253,-0.248975
1966-01-01,-0.09584312,-0.16871032,-0.19989204,-0.056455612,-0.0062362673,-0.3951885,0.121773526
1966-02-01,0.03347969,0.035776902,-0.12374268,-0.06958504,0.25569114,0.1427803,0.4309658
1966-03-01,0.06597443,-0.0062362673,0.04923477,-0.026586533,0.18348083,-0.6328274,0.043982696
1966-04-01,0.023632813,0.08074455,-0.089278795,0.0052516935,0.12932244,-1.0664192,0.30952072
1966-05-01,-0.44179726,-0.04037247,-0.03905945,-0.106674954,0.23337173,-0.057768248,-0.10240803
1966-06-01,0.3006586,0.19693832,-0.014442444,-0.078775406,0.09190445,-0.9587595,0.14835986
1966-07-01,-0.18183956,0.08205757,-0.021334838,-0.013457489,0.11126995,-1.0454123,0.32593232
1966-08-01,0.041028786,0.40044022,0.017724609,-0.006892395,0.065974236,-1.0316265,0.26520976
1966-09-01,0.0022975921,-0.07713394,-0.0062362673,-0.07582092,0.25962982,-0.6712303,0.032494735
1966-10-01,0.19825096,0.10569038,0.07024117,-0.11717796,0.26389694,-0.74902076,0.14310837
1966-11-01,0.22122689,0.0072208405,-0.08435516,-0.053829573,0.278339,-0.7831566,0.10831604
1966-12-01,0.12768134,0.124399185,-0.03216667,-0.003938675,-0.14113884,-0.81236917,-0.3193676
