,abs_vo850_cluster1,abs_vo850_cluster2,abs_vo850_cluster3,abs_vo850_cluster4,abs_vo850_cluster5,abs_vo850_cluster6,abs_vo850_cluster7,abs_vo850_cluster8,abs_vo850_cluster9,abs_vo850_cluster10,abs_vo850_cluster11,abs_vo850_cluster12,mpi_cluster1,mpi_cluster2,mpi_cluster3,mpi_cluster4,mpi_cluster5,mpi_cluster6,mpi_cluster7,mpi_cluster8,mpi_cluster9,mpi_cluster10,mpi_cluster11,mpi_cluster12,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8,msl_cluster9,msl_cluster10,msl_cluster11,msl_cluster12,r700_cluster1,r700_cluster2,r700_cluster3,r700_cluster4,r700_cluster5,r700_cluster6,r700_cluster7,r700_cluster8,r700_cluster9,r700_cluster10,r700_cluster11,r700_cluster12,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7,sst_cluster8,sst_cluster9,sst_cluster10,sst_cluster11,sst_cluster12,vo850_cluster1,vo850_cluster2,vo850_cluster3,vo850_cluster4,vo850_cluster5,vo850_cluster6,vo850_cluster7,vo850_cluster8,vo850_cluster9,vo850_cluster10,vo850_cluster11,vo850_cluster12,vws850-200_cluster1,vws850-200_cluster2,vws850-200_cluster3,vws850-200_cluster4,vws850-200_cluster5,vws850-200_cluster6,vws850-200_cluster7,vws850-200_cluster8,vws850-200_cluster9,vws850-200_cluster10,vws850-200_cluster11,vws850-200_cluster12,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6,w_cluster7,w_cluster8,w_cluster9,w_cluster10,w_cluster11,w_cluster12,EA-WR,ENSO3.4,EP-NP,NAO,PDO,PNA,SOI,TNA,TSA,WP,month
1965-01-01,-4.865992496150901e-06,0.0001117666357425,4.636256314618301e-05,0.0001217710967849,2.705519863821382e-05,0.0006497801743015,9.365569050780389e-05,-0.0097682990599423,-0.0067984459747094,0.0001073442183189,2.8840699765862804e-05,0.0144808262120932,,,,,,,,,,,,,1499.7903262867646,1189.9513872931986,2596.262457431891,4184.881591796875,1498.5997817095588,2914.4316755022323,3282.0076234879034,1664.281125928535,1345.3177083333333,1206.73341296968,1918.2016048791272,4395.931343410326,68.93421654562349,99.45958660494895,109.14958715438844,34.972370238531205,117.8829274279006,53.336669921875,67.660125096639,51.08383807939352,269.4759096418108,80.57522896008614,56.63246086665562,75.24210820432569,53.61052089267307,35.410185864097194,44.19067645895071,41.06417359976933,63.387897096831225,112.50996362595332,84.72958317509404,41.91622186879643,52.173950558617,56.05153708622374,28.951272097500887,46.96076214313507,5.164256890566321e-05,-5.942614497594876e-06,0.0018589683653165,6.298821492716772e-06,-2.667420760684636e-06,-0.0005730072838819,-0.0080695426731836,-1.5002273591949908e-05,-1.406656517110963e-05,2.51501114689745e-05,0.0004418387106852,-0.0104044527688529,29.70933459699605,28.6680034640604,48.32291548226825,36.51887739662976,43.18111037288372,37.743666317637576,84.17495425995902,41.356114261794325,30.0309314313995,26.53385400279745,73.79858888021849,46.068490671429615,-0.0080476423688963,0.0134389243692487,-0.0835603161249309,-0.0080218988518088,68.4011459350586,-7.1339137852191925,0.0280243176799099,0.0069550026507515,0.0385661679320037,0.0135025414435759,9.57459807395935,-37.96979486942291,-0.37,-0.89,0.6,-0.65,-1.24,-0.92,-0.7,-0.36,-0.39,-1.0,1
1965-02-01,-2.6323588809766145e-06,0.0001189473016751,4.29044369163669e-05,0.0001163602447425,2.675468559763241e-05,0.0006372544053842,8.981269356891142e-05,-0.0127618666738271,-0.0005142865120433,0.0001026159372633,2.6760250675271e-05,0.0092654132458847,,,,,,,,,,,,,1498.0763154871322,1188.2702995749082,2613.9444986979165,4233.940633138021,1495.1708625344668,2913.5892159598216,3291.183570123488,1664.5092573322231,1344.6319986979167,1206.0825892857142,1919.5181216833728,4436.710523522418,65.36119331433935,103.81183008993824,127.1921157836914,40.89185623895555,141.81452000394782,31.73139762878418,63.022661209106445,43.86712693676506,265.4149191720145,40.97617467244466,75.98930086408342,50.84931733178311,52.57857110765245,35.65364009455631,41.509667758283946,40.45868248775088,61.40912812331628,118.48686763218473,82.56261613633897,42.94087144195056,51.27083914620536,54.24038788367962,28.853615847500887,43.7774270772934,6.432857389881974e-05,-5.421106509727126e-06,0.0015547187407112,2.178387728565792e-06,-2.2057809956733542e-06,-0.0005441733914527,-0.0017853832105174,-7.222043488654169e-06,-1.4112658290981726e-05,2.6576911165778127e-05,0.0003992708116129,-0.0133980211103335,43.02938018230252,23.10588678505253,46.648316479765406,31.02510589459194,40.38871208617967,50.67432349717038,79.89326498746742,66.8975946370901,40.41740850763733,39.48240722842965,77.30022682113996,20.162090759940472,-0.0871265772730112,0.0236423092556523,-0.1634231302887201,0.0314782578813827,7.107442617416382,-6.867901980876923,0.0475944196050231,-0.072886814762439,0.0324266613461077,0.0289102246903854,8.462165792783102,-35.92107892036438,1.46,-0.56,-0.93,-2.2,-1.16,-1.03,0.7,-0.25,-0.08,-1.04,2
1965-03-01,3.312354499699585e-06,0.0001180351769483,4.171055148948323e-05,0.0001236621564634,2.713336121255102e-05,0.000684638039924,8.890086203931017e-05,-0.010930371354334,0.0040334954974241,0.0001119800258862,2.6725258251999395e-05,0.0124025580589659,,,,,,,,,,,,,1496.166633157169,1189.4762465533088,2606.6924266326123,4207.633209228516,1494.2201502182904,2913.81591796875,3293.9366494455644,1665.769483222336,1346.7976888020833,1207.2502499534971,1920.374801923644,4421.181852921195,52.64502034603971,90.45003460299584,104.53355312347412,35.817468734014604,139.34236891726232,47.01270294189453,45.8586162990994,52.49052146046432,257.5629915509905,45.691866752428886,104.9626691000802,62.05867704797964,51.87602043151856,35.849557424846445,42.28474518348431,40.15624605376145,59.79229499553812,124.72480592273531,82.25130151819299,44.25505653756564,50.44311795915876,53.46747760114999,28.814343972639605,43.47432255744934,0.0001856189737736,9.172969625711524e-07,0.0015559960350704,4.646516482442985e-06,-2.8629068488203705e-06,-0.0004645837699562,0.00276239879895,-1.139540445635275e-05,-1.4697998697048156e-05,2.9450909226268e-05,0.0004275233550288,-0.0115665250632446,38.90738351565687,16.122153821980632,62.79081171357145,24.493360416013022,35.97278690270048,48.54557622194888,76.21745932844017,60.32999807122531,46.89804294653626,29.306902206386532,89.87274687785032,14.507182052833468,-0.092689725844299,0.0157804458637486,-0.1222772756591439,0.0399527976573523,49.68418478965759,-12.262416630983353,0.0201829356720318,-0.0059625533010278,0.0433679111301898,-0.0357793441609196,8.660739660263062,2.626508474349976,-1.84,-0.34,2.23,-1.99,0.04,-0.8,1.2,-0.13,0.11,-1.17,3
1965-04-01,1.071794460311242e-06,0.0001187608435797,4.2047399388552137e-05,0.0001206910766134,2.578657746038676e-05,0.0007502140111422,9.05526748455658e-05,-0.0075114585342817,-0.0028527872927952,0.0001035336813279,2.9223433634566177e-05,0.0181931725819595,,,,,,,,,,,,,1494.8610193589154,1189.6373793658088,2612.1563251201924,4246.249135335287,1490.6056123621322,2915.045689174108,3295.310728011593,1665.1541287781763,1346.8658854166667,1206.9917951311384,1920.3893121683373,4443.086574388587,57.275099893218105,92.7866474274666,88.27396035194397,30.65895125979469,133.66206554656333,66.17855072021484,54.43366898430718,42.20216888742349,231.1488287789481,40.40256646963266,102.08547455923896,61.9569872246414,53.39722103542752,36.73303127288818,43.26867399544552,40.740046007879855,64.0692217596646,127.94339316231864,89.53934422245732,45.93564643234503,51.65535608927409,54.11004033581964,29.25486998124556,45.86957097053528,0.0001771929419192,-6.314152159109104e-07,0.00186613688129,2.611111565304352e-06,-2.656406600340632e-06,-0.0005524346176701,-0.0041238839912693,-8.130973583320156e-06,-1.169051706603468e-05,2.9465585872198323e-05,0.0004678554887505,-0.0081476122431922,35.816530495459595,16.923717073849296,47.52710385455588,26.922157045640358,27.95026785666379,46.718257226185045,44.44254827547602,76.87115661037976,32.854306159778865,31.53004521301948,56.70918027837895,18.011478363702267,-0.092155819612683,0.018499550604067,-0.2105393446981907,0.0152501561757871,47.53039479255676,-11.298102885484695,0.0262529805285839,0.033137750246429,0.0484938127920031,-0.138643416373626,5.550731718540192,-19.468224048614506,0.67,-0.44,1.02,0.64,0.62,-1.07,-0.9,-0.18,0.1,0.49,4
1965-05-01,-8.891724287680534e-07,0.0001141468217594,4.479895572082817e-05,0.000117868110369,2.9893699620215856e-05,0.0009064895233937,9.833789705340792e-05,-0.0009814246368478,0.0223017952521331,0.0001023258330344,3.2629898253046924e-05,0.0097454969363752,,,,,,,,,,,,,1495.609956629136,1188.7281709558824,2614.680520082132,4253.764343261719,1487.9810108857996,2922.239118303572,3308.6760490171373,1664.322950019211,1346.107666015625,1205.6580316452753,1921.0813126474056,4445.359735903532,91.38776168082524,105.3058132048576,116.07832908630373,28.95656540280297,142.5639700382314,78.18424987792969,72.01809353298611,45.94577514019209,267.36703600202287,40.99877430842473,106.50358881269182,59.35077354556225,54.289494620429146,37.15481883601139,45.71381930647225,41.45182247819572,68.79267856992524,128.1024932861328,94.91826516610604,46.462337306288426,53.01499593825567,56.41880035400391,29.88473718816584,49.79972541332245,0.000406543695135,-6.496617336343669e-06,0.002800498138337,1.7006872550045154e-06,-1.7506898168967543e-06,-0.0003357138536687,0.021030698553659,-1.0595393556142502e-05,-7.293567078726139e-06,4.318595269329048e-05,0.000291817946163,-0.0016175785276573,33.12131951871066,8.853035100867286,32.662674805480904,23.10771568313529,21.738442883611487,36.4535452863591,61.83089039391155,68.96967966766674,28.821154396729177,27.956226628195555,34.70967557205425,10.81468631449829,-0.0353311663310901,0.0155630736396862,-0.2198510570451617,-0.0456065697185063,34.250444173812866,-17.92881190776825,0.0216718372964375,0.0236615646697048,0.0670791836455464,-0.139916088917981,1.5748463571071625,-0.3205060958862304,2.95,0.06,0.07,-0.52,-0.66,-0.42,0.3,-0.21,0.15,1.18,5
1965-06-01,-1.2919286437297486e-07,0.0001157022112288,4.575979139851618e-05,0.0001174238844358,3.528305339616734e-05,0.0009631308785174,9.41698122947888e-05,0.0015616724340361,0.0389772991184145,0.0001044598222408,3.2001446663220497e-05,0.0067896180553361,,,,,,,,,,,,,1495.4311595243564,1189.6475040211396,2619.259721804888,4241.157531738281,1488.148857565487,2918.0107770647323,3305.7239163306454,1665.351842661373,1347.728271484375,1205.8354695638022,1921.4551241892689,4451.838750424592,91.86420996212264,112.53318786621094,117.68146753311156,24.230739048549108,149.79261033078458,53.039546966552734,83.87926949395074,49.77148783575628,276.40977587018693,48.77538436498397,114.74981307983396,57.882534089635634,56.11368815104167,37.26292283911454,50.25296375669282,42.65385660631904,78.00182474070583,126.22984023321244,101.4492458767361,46.06941410752594,55.410389673142205,59.48410691886113,30.40099794214422,56.77478313446045,0.0006152613059384,-1.1465602661135702e-05,0.0029695174210549,-2.54287422669202e-06,1.31559101702263e-06,-0.0001501920581046,0.0377062009647488,-1.8694846394372698e-05,-2.78451399191092e-06,3.903705354397452e-05,0.0002356125378355,0.0009255185432266,15.348002974524148,9.24868600966824,34.206211396475425,20.98908973050864,7.998029474311545,28.75629261365276,62.220863860874296,48.14876804953029,16.96596642274151,10.694631576743552,26.067388000884705,23.965540510549538,-0.0261312743247139,0.0189606069617874,-0.2126813866198063,-0.198041180432853,0.0892400741577148,-13.966119289398192,0.0257905958606316,-0.0050634991826622,0.0666523445397615,-0.1473012501778809,-2.004159614443779,-0.5043685436248779,1.33,0.36,-1.56,0.6,-0.8,1.89,-0.9,-0.28,-0.17,1.19,6
1965-07-01,-5.524908993197212e-06,0.0001227840342785,4.502746213058179e-05,0.0001124051969351,3.520025139940637e-05,0.0008799874714376,9.328383991184332e-05,-0.0014570212442777,0.0370946538168937,0.0001057599277103,2.9122929845470932e-05,0.0119287549750879,,,,,,,,,,,,,1495.477564194623,1188.9911247702207,2616.8280185797275,4264.2974853515625,1492.1025893267465,2914.293910435268,3300.09765625,1663.6821809362193,1346.1002604166667,1204.997326078869,1918.7427448776527,4453.458835767663,91.99792436025676,116.31612470073084,143.68884563446045,33.59842981610979,155.46172121737865,76.87041473388672,90.8148447672526,51.02347147833441,270.69950103759766,115.1880411001352,117.70996366228376,70.08788312067752,58.92147488064237,37.33771223770945,60.39022248366784,44.29338718282766,86.45562139050715,123.73538244338263,105.91952712447554,45.2968316000016,57.40417752947126,65.29465379386113,31.00397370078347,68.84657740592957,0.000519140085089,-1.0949986421981506e-05,0.0034817407140508,-6.088919110550125e-06,2.023932366730725e-07,-0.0005220670053469,0.035823555663228,-5.933873914124555e-06,-5.5341356134639805e-06,3.990137234463224e-05,0.0002988218739119,-0.0020931751350872,13.357392424379931,8.790276451261438,29.365718241283144,16.84337148344984,7.546723656611265,43.18129846485138,25.041197781569725,52.64492729581123,10.344410238447786,10.717720863602974,22.96186685841029,15.455622478312804,0.0218487248810775,0.01789187695217,-0.2051240066066384,-0.140404751745321,-8.142441511154175,-20.23501545190811,0.0189450812769365,-0.0670208196554865,0.035126965958625,-0.1223208949617717,-2.2488643725713096,2.132713980972767,0.37,0.61,0.75,0.35,-0.47,-1.26,-3.0,-0.2,-0.39,2.64,7
1965-08-01,-6.772938939252097e-06,0.000119202220524,4.910111783829052e-05,0.0001153894788187,3.743935539515096e-05,0.0008814303977747,9.104786275546192e-05,-0.0031781433790456,0.0337735516950488,0.0001030216013974,2.278508518583741e-05,0.0129275082144886,,,,,,,,,,,,,1494.9766271254591,1189.6648092830883,2613.79144130609,4248.950449625651,1491.1638147690717,2908.6809430803573,3292.763002457157,1661.755871381916,1346.7488606770833,1204.158891950335,1915.858085200472,4445.859162703804,96.1523667122554,118.26339229460686,160.56536436080933,38.52830614362444,139.74872345620014,87.26412200927734,93.9642588297526,49.05116287703367,263.7633459908621,129.66089493189102,96.69904708862305,64.66334608734631,63.80239592658149,37.45905976546438,66.23033983954069,45.682344765498726,89.05035216232827,117.81401861281624,107.624555517126,44.50693912193424,59.91974785214379,71.50165294778759,31.64108016274192,73.32220673561096,0.0004616649312083,-1.101840296985206e-05,0.0032109380602681,-7.008195377868385e-06,1.6458167756514231e-06,-0.0004729493022231,0.0325024535413831,-1.4994822038823997e-05,-3.158260231816891e-06,3.168521548754403e-05,0.0003363810947121,-0.0038142970879562,7.708366386162938,12.658616698052317,26.26102428743279,26.80797614544137,9.33441889920634,30.601459276606924,24.516997340625487,24.658525172984596,6.337026796277794,8.380559866888277,21.43803409960538,21.60862785348226,0.0151902321936087,0.0120782664373189,-0.1484576147049665,-0.1841572002839234,-6.818652153015137,-18.22928637266159,0.0404990294965,-0.0235267087451315,0.0326546095311641,-0.0664395361166933,-1.721089705824852,4.780298098921776,1.29,1.12,2.32,0.45,0.2,0.32,-1.1,-0.2,-0.21,1.62,8
1965-09-01,-3.622966192041239e-06,0.0001156983029048,4.680408148322551e-05,0.000116470303175,3.423015436715354e-05,0.0007892982206872,9.47657361655991e-05,-0.0037578327464871,0.0250566692557185,0.0001049838878365,2.1624901372410547e-05,0.007436609303113,,,,,,,,,,,,,1495.4722684972426,1189.6894028607535,2603.1691331129805,4225.900014241537,1489.7123448988968,2908.10529436384,3295.750968686996,1660.707067270748,1346.848876953125,1203.7964593796503,1914.717073260613,4431.596308169157,97.87737651936058,118.8823699951172,167.16182231903076,30.2096616654169,141.52692429562833,89.14126586914062,93.37127473619248,46.97686421502497,269.2303248814174,90.04222185183794,99.67046465192522,55.25097456134733,64.086823993259,37.68034859707481,65.42953622752223,46.6675955673744,86.98410823427398,116.5491921561105,106.47024225305628,44.48173397877177,60.9984488714309,70.98366967562971,32.05443945798007,70.55506706237793,0.0002906929148593,-1.3419981050978126e-05,0.0020934101485181,-5.014681936610121e-06,9.588532135925913e-07,-0.0002175260306103,0.0237855711020529,-1.6948637728479065e-05,-1.5314167571851277e-06,3.152630857325026e-05,0.000149674815475,-0.0043939864553976,7.40052075600482,8.62535711510698,44.696543811993294,12.2988341191776,7.006713982307304,28.270743856551302,55.350647716776535,36.19888491442095,13.813193692102892,6.968448824768775,25.803762791851923,23.293595390223764,-0.0246746595675016,0.0051670650194225,-0.1578561845235526,-0.1364382773132647,16.169118881225586,-16.006189584732056,0.047626718878746,-0.0285932627905692,0.0435251370072364,-0.0875170464101045,-0.3637176317473253,-13.37983012199402,0.66,1.29,2.26,0.51,0.59,0.36,-2.2,-0.12,-0.03,-1.29,9
1965-10-01,-2.5601999145434982e-06,0.0001170657924376,4.648884235145736e-05,0.0001143756507142,3.387899346557538e-05,0.0006405145021355,9.491664345946732e-05,-0.0059985221014358,0.006745294376742,0.0001034001281761,2.808604422479205e-05,0.0121486067655496,,,,,,,,,,,,,1496.4839262120863,1189.8244700712316,2612.67574994992,4252.570343017578,1495.802666159237,2911.083984375,3281.8142798639115,1662.314493148053,1346.4791666666667,1204.932585216704,1917.6276440890329,4415.860118036685,89.61124605345495,116.48180561680948,157.29351043701172,29.622779573713032,148.42418914145614,81.50212097167969,88.51737976074219,41.17591700603053,269.4826126098633,48.70161887926933,98.56434549604144,59.00445531626217,63.32052018907336,37.855941370913854,59.075815924282736,46.27764142792801,81.22684215677197,120.5241430373419,102.56291142216436,45.26657041956167,60.350776854015535,70.18557581408271,31.89009102908048,62.07923889160156,0.0001196218545373,-9.122681638305152e-06,0.0009914917124357,-2.452732807576687e-06,4.704049454056459e-07,-0.0002923749759377,0.0054741976782679,-1.596414348217751e-05,-1.703662073707637e-06,2.626350448865976e-05,0.0001833267788242,-0.0066346758103463,20.96057150622188,5.630821328674652,25.004934448010843,18.869365004000944,17.00642538831846,26.195718993873427,62.96819710279181,42.23996352249092,23.72400648643773,10.446430127817331,26.20500348336143,14.163837405174288,0.0513777191586354,0.0171987114699332,-0.173492741305381,-0.0830003644450236,6.681936979293823,-17.82701164484024,0.0322308823432739,-0.0299822447621928,0.0278145913034677,-0.0588530917530474,2.2042925159136457,1.4918267726898191,3.08,1.45,0.85,0.92,-0.36,1.42,-1.5,-0.1,-0.17,1.57,10
