,vws_u250-50_cluster1,vws_u250-50_cluster2,vws_u250-50_cluster3,vws_u250-50_cluster4,vws_u250-50_cluster5,vws_u250-50_cluster6,vws_u250-50_cluster7,vws_u250-50_cluster8,vws_u250-50_cluster9,vws_u250-50_cluster10,vws_u250-50_cluster11,vws_u250-50_cluster12
1965-01-01,-31.014305114746094,-6.278139114379883,-8.53650951385498,-41.07594680786133,-18.3635196685791,-28.28666114807129,-8.256250381469727,-19.1684513092041,-2.5500364303588867,-30.926315307617188,13.43453598022461,-22.01015281677246
1965-02-01,-24.30111312866211,3.6026391983032227,-15.158456802368164,-21.123748779296875,-28.472415924072266,-21.472444534301758,-4.55584716796875,-29.93889045715332,7.081441879272461,-23.802509307861328,6.258586883544922,-16.238759994506836
1965-03-01,-32.05550003051758,1.2155447006225586,-15.89984130859375,-33.75823974609375,-23.6705265045166,-27.020605087280273,-1.756509780883789,-30.422826766967773,14.95966911315918,-19.062538146972656,12.797433853149414,-4.484152793884277
1965-04-01,-28.9400577545166,7.047224044799805,-20.923330307006836,-17.21640968322754,-30.91490936279297,-25.61441993713379,-7.883113861083984,-24.38421058654785,13.449200630187988,-14.44151496887207,14.816279411315918,-20.77342414855957
1965-05-01,-24.301109313964844,-0.630584716796875,-21.275285720825195,-17.3858699798584,-30.357648849487305,-21.100936889648438,-7.1596527099609375,-29.414216995239258,8.171520233154297,-20.56648826599121,4.076799392700195,-15.883546829223633
1965-06-01,-15.016697883605957,2.807485580444336,-11.187570571899414,-16.479915618896484,-31.92840576171875,-16.25994300842285,-3.394075393676758,-21.410526275634766,-3.6466312408447266,-33.21401596069336,-2.5109310150146484,-16.448955535888672
1965-07-01,-12.160331726074219,-4.658500671386719,-21.601167678833008,-5.551420211791992,-38.628562927246094,-32.65838623046875,-13.957576751708984,-13.108654022216797,-8.797216415405273,-11.928955078125,-1.0232734680175781,-16.377262115478516
1965-08-01,-15.411016464233398,-1.580535888671875,-12.878902435302734,-8.512069702148438,-25.18914031982422,-32.518253326416016,-10.157781600952148,-18.901227951049805,-8.021615982055664,-12.196178436279297,-6.2422943115234375,-26.903287887573242
1965-09-01,-17.237592697143555,-7.026042938232422,-11.827930450439453,-16.075817108154297,-32.52314376831055,-20.289487838745117,-11.449905395507812,-13.245521545410156,-7.734836578369141,-14.017867088317871,-7.83586311340332,-5.091924667358398
1965-10-01,-12.311866760253906,-16.603750228881836,-15.717348098754883,-12.502508163452148,-26.422609329223633,-16.65589141845703,-10.446186065673828,-24.046920776367188,-9.181756973266602,-27.5974178314209,-14.162881851196289,-13.356324195861816
1965-11-01,-21.49688720703125,-19.476411819458008,-18.79694366455078,-19.15704345703125,-25.032716751098633,-22.898183822631836,-14.13192367553711,-12.548131942749023,-14.110742568969727,-24.190309524536133,-14.519725799560547,-17.490150451660156
1965-12-01,-32.30480194091797,-21.830917358398438,-22.073698043823242,-18.826271057128906,-35.74775695800781,-26.720792770385742,-20.036930084228516,-22.329517364501953,-15.94057846069336,-26.332990646362305,-24.495012283325195,-19.461746215820312
1966-01-01,-28.066940307617188,-36.00025939941406,-26.557083129882812,-44.17810821533203,-23.840980529785156,-31.977800369262695,-25.314733505249023,-32.74913787841797,-26.022069931030273,-39.207061767578125,-23.634197235107422,-18.718952178955078
1966-02-01,-24.26767921447754,-21.902782440185547,-31.75788688659668,-17.552095413208008,-36.097084045410156,-40.03584671020508,-25.316373825073242,-32.61128234863281,-21.62706756591797,-16.411497116088867,-23.773691177368164,-17.102420806884766
1966-03-01,-15.449783325195312,-28.74637794494629,-28.851411819458008,-24.18890380859375,-34.15888977050781,-26.993629455566406,-28.505126953125,-30.920900344848633,-22.619966506958008,-26.301063537597656,-23.939449310302734,-16.24738121032715
