,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5,ssta30_cluster6,ssta30_cluster7,ssta30_cluster8,ssta30_cluster9,ssta30_cluster10,ssta30_cluster11,ssta30_cluster12
1965-01-01,-17.01358954111735,1.9566591632993597,-43.48062975653287,-2.7714885514357994,-24.283400897322032,-8.559952463422503,-9.435909765738028,0.2364176218626929,-8.361006918407622,-31.619785571920463,0.0595895912159573,-32.49136805534363
1965-02-01,-18.76177257961697,1.8608457163760537,-47.050749022385176,-3.821535768180058,-27.151306744279534,-3.8108635516393754,-12.557852709734881,0.8383706944887755,-9.878039360046387,-34.320042051118,-0.33107670870694245,-36.48047149181366
1965-03-01,-19.732965363396538,1.9295110514289455,-46.6091484859072,-4.290700780934301,-29.101611827981884,1.9665361869902838,-13.227341793201587,1.99401749939215,-10.936007045564198,-35.42642593383789,-0.4802425815300508,-37.08579242229462
1965-04-01,-19.226892789204918,2.3321317998986495,-46.88539505004883,-4.336988925933838,-26.084853862893993,3.444908630280268,-7.292822996775309,3.0755058663790344,-10.593899091084799,-36.04403857527108,-0.45499943874099036,-35.83255708217621
1965-05-01,-18.051918347676597,2.887841274863795,-44.08929759058459,-3.4497441916630187,-21.010438327131602,4.088628859747024,-1.536943515141805,3.7690487064299036,-8.991922083355131,-33.38432312011719,0.2905195409601385,-31.58436119556427
1965-06-01,-15.387899345821806,3.3937543630599976,-38.50760295473297,-1.7264427809879699,-10.758755124848465,3.6556944960639592,6.113798088497585,3.8717621662577644,-5.876678512209938,-29.276476235225285,1.1503500017252835,-23.66449236869812
1965-07-01,-11.830474270714655,3.8236309038965324,-27.439776782331798,0.3783845695956,-1.374390926854364,2.446319375719343,11.583602869952166,3.54157705776027,-3.240348611559187,-22.535353693468817,2.0599859681996433,-10.749369114637375
1965-08-01,-6.7249973615010585,4.051345586776733,-21.320888913910967,1.9067075745812778,1.499109432615083,-3.0900813284374418,13.588030249984175,2.8842193181397486,-0.532301976567223,-16.049588959792565,2.788964184847745,-6.021109968423843
1965-09-01,-6.664443016052246,4.16659038317831,-22.399616241455078,2.7530082340898185,-0.8450447485364717,-4.738715432939076,12.135218690942834,2.7268878749159517,0.3544991569859641,-16.845505813072467,3.1107336282730103,-9.040109813213348
1965-10-01,-7.969046963585748,4.087196212065847,-29.42157284966831,2.028944574553391,-7.270553194243333,-1.6865564244134086,7.510139324046947,3.194029800227431,-0.7545717415355501,-18.31181131560227,2.726178006692366,-18.12152862548828
1965-11-01,-10.326210657755535,3.7162937616047107,-35.903457115436424,0.32989493217961546,-15.377069341725317,-3.438819022405715,0.968001506946705,2.7563908061043163,-3.682177407400949,-22.755686990145982,1.7032539302652532,-25.545230507850647
1965-12-01,-14.327556557125517,3.3120443946436833,-42.15262840534079,-1.6466485015277206,-20.845133682777142,-4.5653811522892545,-5.539684383957474,2.4707952483755644,-6.668349107106527,-29.358008812213768,0.6725148043849252,-30.99452257156372
1966-01-01,-18.531003263261585,2.854590745348679,-46.910160985486264,-3.5624964483853048,-24.420540908287315,-1.9268010343824116,-10.704042293407298,2.5433544252739577,-9.67359429314023,-35.17575428403657,-0.20785595883022656,-34.61148142814636
1966-02-01,-20.41012446085612,2.356853767445213,-49.35445127816036,-4.654183881036166,-28.865926019076646,0.8202792633147467,-15.907047413013599,2.439070529625064,-11.20631354195731,-38.12501512724778,-0.7934782992709767,-38.307419419288635
1966-03-01,-21.096258693271214,2.4009636358210913,-50.34617719979122,-4.485846798995446,-30.354085461846715,-0.452193014678501,-15.067112887347186,2.6697899474472297,-11.466094425746373,-38.559259217360925,-0.6759331307627938,-39.06796872615814
1966-04-01,-19.695059458414715,2.624576499587611,-48.70083578701677,-4.3497817269687,-28.927286740007073,-3.5044905685243153,-11.45950158437093,2.7550841941208137,-10.892832846868606,-35.92001816322064,-0.43613033538514917,-38.075998425483704
1966-05-01,-18.482673168182373,3.386103636340091,-45.66950962461274,-2.580377767825949,-22.199413694184404,-7.446226619538807,-2.410831054051717,2.43564492366353,-8.55899595078968,-34.43745251359611,0.5937489596280184,-33.092719316482544
1966-06-01,-15.39203855726454,3.6081293695851375,-40.271140789163525,-0.8245321183369078,-12.718806595637881,-5.660678659166609,4.754273096720377,2.9714865762679303,-5.590245269593739,-29.878491368787046,1.4983588998967952,-26.477575302124023
1966-07-01,-11.80369324154324,4.210185377221358,-30.87826103999697,0.7700493109637294,-2.3128663671427763,-3.9798449902307422,10.376365096480757,3.027183892296963,-2.6239673296610517,-23.60095977783203,2.2941535169428047,-13.986477255821228
1966-08-01,-8.954587909910414,3.972578676123368,-22.699423494010137,2.1069134103840796,0.36497555416205835,-10.290679477509999,14.188623428344725,1.6203821682539143,-0.7987846221242633,-18.868464437024347,2.9122807762839575,-7.239460200071335
