,abs_vo500_cluster1,abs_vo500_cluster2,abs_vo500_cluster3,abs_vo500_cluster4,abs_vo500_cluster5,abs_vo500_cluster6,abs_vo500_cluster7,abs_vo500_cluster8,abs_vo500_cluster9,abs_vo500_cluster10,abs_vo500_cluster11,abs_vo500_cluster12
1965-01-01,0.00032199534741396614,2.7668946993224764e-05,5.175356313379274e-05,0.00018382415873929858,3.538523890952371e-05,3.541903382473149e-06,8.751447988769915e-05,0.00014880206435918808,0.00012387753048204574,2.7491673551450828e-05,0.0003050687048337696,3.758541424758732e-05
1965-02-01,0.0002500637492630631,1.821458921001881e-05,5.715346358354307e-05,0.00017950498696169532,3.57732479104164e-05,1.1425028819652398e-06,9.596460586180909e-05,0.00015629410392228657,0.00013825600843928338,2.336870430123159e-05,0.00025865697620354374,-0.0007350354280788451
1965-03-01,0.00031424141135565667,2.019476740219704e-05,5.0034145210196985e-05,0.0002026029450258202,3.0051837618847625e-05,1.8146774997402708e-06,9.056101964019677e-05,0.0001707212784542487,0.00013748777510719028,2.2976043845502368e-05,0.00029849408533396744,-0.0048718291509430856
1965-04-01,0.0002890611670279343,1.5442036496288463e-05,5.498825582132364e-05,0.000196548590997272,3.655262547426344e-05,1.437912445442973e-06,9.114853181766674e-05,0.00015100161433040808,0.00012631954396729944,2.3457968812803493e-05,0.00026489572465994996,-0.005555612005991861
1965-05-01,0.00026940719440712456,1.6883786644795785e-05,5.7139263339599384e-05,0.0001899171792854536,3.739556743720622e-05,4.829177595279044e-07,9.316512767006368e-05,0.000149433911316849,0.00013019139091570482,2.5735117608411728e-05,0.0002595615917337401,-0.00686574712744914
1965-06-01,0.0002201177007269247,1.878067785965916e-05,5.329796598137666e-05,0.00018602234432568812,3.937062241935304e-05,-1.2262941793799887e-06,8.79231747068629e-05,0.00015353236029533527,0.0001264685528844388,3.144464771091742e-05,0.0002464902910801089,-0.005343836528481916
1965-07-01,0.00025838734083143724,1.786150182612657e-05,6.161766779971206e-05,0.00016542859268564808,3.681993153544941e-05,1.7975943338506325e-06,9.792498424169881e-05,0.00014399232056278447,0.00013683805904023485,2.7037975470241358e-05,0.00023374914770315892,-0.004247272590873763
1965-08-01,0.00025266001882430695,1.613329435426031e-05,5.778989968045304e-05,0.00017322574644729647,3.9941087194091204e-05,7.845323109502842e-07,9.0979654701454e-05,0.00014851993910269812,0.00012687763686429845,3.2021663700058864e-05,0.00024125466178006984,-0.005045018770033494
1965-09-01,0.00027982901623805186,1.6481414221695894e-05,5.767122881176571e-05,0.00018055027479077786,3.909599585387362e-05,-1.0186518295540736e-07,9.342409826144028e-05,0.00014127545000519603,0.00012820362624350106,2.993129448058378e-05,0.00027395775866941274,-0.0057350822316948324
1965-10-01,0.00025138129525917714,1.618293481442379e-05,5.7547949836589396e-05,0.00016501255639904768,3.7387519337151354e-05,4.492883997658663e-07,9.256633775829172e-05,0.0001483663744203603,0.00012758127586157234,2.936833257799184e-05,0.0002479138321873239,-0.005262178456177935
1965-11-01,0.00027774991134979894,1.9110115987898192e-05,5.383449913804523e-05,0.00018796768296053823,3.4045909587246347e-05,4.378906861918865e-06,9.112691794357755e-05,0.00015743118218289546,0.00012753821297169284,2.5684666501260117e-05,0.00024861788808587277,-0.0031264797144103795
1965-12-01,0.00026568115052733835,1.9237807847323557e-05,5.699113292697196e-05,0.00018430100124310322,3.3704678311810964e-05,3.3318220038233638e-06,9.376712756313602e-05,0.00015284556586546107,0.0001321053046181246,2.232788813815109e-05,0.0002509437549366232,-0.0031013529223855585
1966-01-01,0.00028996897266811823,2.0415298326712983e-05,5.38168913206189e-05,0.0001870044055679927,3.117285294657839e-05,9.780229463505622e-07,8.995278168346403e-05,0.00016120260485107652,0.00012957986015222828,2.2423099787709744e-05,0.0002981417149866876,-0.007433185237459838
1966-02-01,0.0002945948965914015,1.42401907061484e-05,5.971385285698084e-05,0.00019869435999105324,3.0270378059013843e-05,1.2390220818329104e-06,9.87092575729441e-05,0.0001675918191232575,0.00013579855375509293,1.7702887386181637e-05,0.00026181797318927506,-0.004051448195241392
1966-03-01,0.00027341980707465803,1.680915303088688e-05,5.2865103094114195e-05,0.00018012276030981875,3.2899938838565915e-05,2.897882781283887e-06,8.905570425935473e-05,0.00015413643268402666,0.00013572842160808956,2.1946118642134887e-05,0.00030488181972246174,-0.005762276123277843
1966-04-01,0.0002801141298342762,1.1712774338727621e-05,5.7420547818765044e-05,0.00018199912583626504,3.751719472050781e-05,-1.8707770629779865e-07,8.858005458023399e-05,0.0001607932482819216,0.00013919334041592838,2.4313154235163607e-05,0.0002934108017464442,-0.0033858537790365517
1966-05-01,0.00028251457219344696,1.595384386937918e-05,5.94970899530583e-05,0.0001697503927173283,3.496520084623552e-05,1.987737685043993e-06,9.753132283495849e-05,0.0001583963099759645,0.00013683280418195796,2.3357034048163577e-05,0.00023750754360876537,-0.001471355790272355
1966-06-01,0.00019674684413725375,1.4085528738704803e-05,5.773378587845299e-05,0.0001733859511548463,4.086506327885032e-05,1.369152530884982e-06,8.289633329053792e-05,0.0001423502768515251,0.00011764145542488053,3.0985871777183525e-05,0.0002687454124337391,-0.004822949995286763
1966-07-01,0.00025636018108343706,1.6441230113023746e-05,5.927812000865945e-05,0.00016973313830355753,3.598580981500219e-05,3.067141067223802e-06,9.861330053193823e-05,0.00014475096507409873,0.00013515394433246303,2.7142917755746137e-05,0.00023189215212101664,-0.004634758806787431
