,vo850_cluster1,vo850_cluster2,vo850_cluster3,vo850_cluster4,vo850_cluster5,vo850_cluster6,vo850_cluster7,vo850_cluster8,vo850_cluster9,vo850_cluster10,vo850_cluster11,vo850_cluster12
1965-01-01,5.164256890566321e-05,-5.942614497594876e-06,0.0018589683653165898,6.298821492716772e-06,-2.6674207606846356e-06,-0.0005730072838819718,-0.008069542673183605,-1.5002273591949908e-05,-1.406656517110963e-05,2.51501114689745e-05,0.0004418387106852606,-0.010404452768852934
1965-02-01,6.432857389881974e-05,-5.421106509727126e-06,0.0015547187407112992,2.178387728565792e-06,-2.2057809956733542e-06,-0.0005441733914527243,-0.001785383210517466,-7.222043488654169e-06,-1.4112658290981726e-05,2.6576911165778127e-05,0.00039927081161295064,-0.013398021110333502
1965-03-01,0.00018561897377367131,9.172969625711524e-07,0.0015559960350704691,4.646516482442985e-06,-2.8629068488203705e-06,-0.00046458376995620445,0.0027623987989500165,-1.139540445635275e-05,-1.4697998697048156e-05,2.9450909226268e-05,0.0004275233550288249,-0.011566525063244626
1965-04-01,0.00017719294191920199,-6.314152159109104e-07,0.0018661368812900037,2.611111565304352e-06,-2.656406600340632e-06,-0.0005524346176701198,-0.004123883991269395,-8.130973583320156e-06,-1.169051706603468e-05,2.9465585872198323e-05,0.00046785548875050154,-0.00814761224319227
1965-05-01,0.00040654369513504207,-6.496617336343669e-06,0.002800498138337086,1.7006872550045154e-06,-1.7506898168967543e-06,-0.0003357138536687541,0.021030698553659022,-1.0595393556142502e-05,-7.293567078726139e-06,4.318595269329048e-05,0.00029181794616306433,-0.0016175785276573151
1965-06-01,0.0006152613059384748,-1.1465602661135702e-05,0.0029695174210549644,-2.54287422669202e-06,1.31559101702263e-06,-0.00015019205810468908,0.03770620096474886,-1.8694846394372698e-05,-2.78451399191092e-06,3.903705354397452e-05,0.00023561253783555003,0.0009255185432266444
1965-07-01,0.0005191400850890204,-1.0949986421981506e-05,0.0034817407140508294,-6.088919110550125e-06,2.023932366730725e-07,-0.0005220670053469283,0.035823555663228035,-5.933873914124555e-06,-5.5341356134639805e-06,3.9901372344632235e-05,0.0002988218739119475,-0.002093175135087222
1965-08-01,0.00046166493120836094,-1.1018402969852059e-05,0.003210938060268139,-7.008195377868385e-06,1.6458167756514231e-06,-0.00047294930222311184,0.03250245354138315,-1.4994822038823997e-05,-3.158260231816891e-06,3.168521548754403e-05,0.00033638109471212374,-0.00381429708795622
1965-09-01,0.00029069291485939175,-1.3419981050978126e-05,0.00209341014851816,-5.014681936610121e-06,9.588532135925913e-07,-0.00021752603061031547,0.023785571102052927,-1.6948637728479065e-05,-1.5314167571851275e-06,3.152630857325026e-05,0.00014967481547500938,-0.00439398645539768
1965-10-01,0.00011962185453739949,-9.122681638305153e-06,0.0009914917124357696,-2.452732807576687e-06,4.704049454056459e-07,-0.0002923749759377512,0.005474197678267956,-1.596414348217751e-05,-1.703662073707637e-06,2.626350448865976e-05,0.0001833267788242665,-0.00663467581034638
1965-11-01,0.0002082202809106093,-6.932287271579184e-06,0.0019509741832735017,-3.2786643729635686e-08,-6.431378346062782e-07,-0.00045498854888137425,-0.0007973983883857727,-1.778388119275027e-06,-9.03663694914467e-06,4.259562566793258e-05,0.0003949297024519183,-0.0060101177950855345
1965-12-01,0.00018605320292408578,-8.775086902490888e-06,0.0018624303872153785,1.1812824515880412e-06,-1.4198706802896293e-06,-0.0005760907307766111,0.006960213795537129,-7.240477415426441e-06,-1.1604170211958405e-05,3.1271699429323364e-05,0.00041614107431087177,-0.009298914665123448
1966-01-01,0.00010207648301729932,-3.170946638037851e-06,0.001214435906149447,5.406498750524626e-06,-9.201824861536393e-07,-0.00047514388695292704,0.015879508282523602,-7.574498799795488e-06,-1.4511598832126134e-05,2.522520714722175e-05,0.0003756868409254821,-0.008296126907225698
1966-02-01,0.00012764813618559856,-1.783668837652695e-06,0.0017362841996752347,2.3350102120465443e-06,-3.509318839421707e-06,-0.0005897682837842564,0.005737554238294251,-4.511507045613639e-06,-1.2179069690462238e-05,2.7436082226423813e-05,0.00044782450459024403,-0.012429000344127417
1966-03-01,0.00023372160285362042,-1.493183466694621e-07,0.0022563396972448877,5.115574382656192e-06,-2.0647970008244636e-06,-0.0005090536433272064,0.00782720890128985,-1.6240982863519542e-05,-1.6085138890134192e-05,2.6307617580252035e-05,0.0004321482720115455,-0.0068924331571906805
1966-04-01,0.00017765718439477496,-6.189910501624192e-06,0.0020368997259841612,3.100650336728994e-06,-1.4929575735522393e-06,-0.00037385496917912467,0.005302514909999445,-1.7098938031375666e-05,-1.1926401320246313e-05,2.9661496228072796e-05,0.00034195072657894343,-0.0056736716942396015
1966-05-01,0.00024678916815901175,-9.982519840064436e-06,0.001009890790252636,-3.2697778726367606e-06,-1.7585394193462746e-07,-0.00024113983922039288,0.013683130964636803,-1.3004680140241336e-05,-3.904788566679478e-06,3.719334407443447e-05,0.00023753307232254883,0.0010352199751650915
1966-06-01,0.0004524992255028337,-1.2468334326903071e-05,0.0023095131230851016,-2.583516896385725e-06,1.5556335447878443e-06,-0.00012330157395418998,0.012452964438125491,-2.2759466464596682e-05,-2.0281320965610993e-06,3.09129739304938e-05,0.00028621964247577125,-0.00022183157852850854
1966-07-01,0.0005030686952522956,-1.433980348544438e-05,0.0029371607524808496,-6.106989071218317e-06,1.0821391346357894e-07,-0.0003580851625883951,0.03106025978922844,-2.3440206139567448e-05,-3.7612445217875332e-06,3.734695772956392e-05,0.0002864516545741935,-9.63707861956209e-05
1966-08-01,0.0004767513382830657,-1.5925317956232507e-05,0.003186670073773712,-8.485431653053427e-06,1.3436077170936508e-06,-0.0003366955622498478,0.028348190244287252,-2.5622584601451577e-05,-1.227617686945307e-06,3.534075533804883e-05,0.0003022086502824095,-0.0019212544430047274
1966-09-01,0.0002489979124220554,-1.147582454087424e-05,0.0017820289940573275,-6.006282022169146e-06,1.1633600032629993e-06,-0.0002442707617384647,0.01801315665943548,-1.830998335568474e-05,-1.1340621921855326e-06,2.039681281270792e-05,0.00024357268557650968,-0.004128223372390494
1966-10-01,0.0001226643053087173,-1.1422114293046978e-05,0.0008805197770319259,-1.947658042659136e-06,-1.8909877017074652e-07,-0.00015119316490849345,0.00120304393931292,-1.6105971526755667e-05,-9.501782751684678e-07,2.920158294728026e-05,0.00017912670955411159,-0.006870437209727243
1966-11-01,0.00014179902791511267,-1.0919288682952883e-05,0.001967138571975132,2.416175618066688e-06,-9.100340660376803e-07,-0.00033067878705748754,-0.01461478677811101,-1.377024325325458e-05,-1.011054716694011e-05,3.11563365227942e-05,0.00028726371965603903,-0.004423952486831695
1966-12-01,6.365691206156043e-05,-8.763455879175547e-06,0.0015514010253051917,5.885794962523505e-06,-1.587869298035864e-06,-0.00047817900070055785,-0.014940659457352012,-1.964505404115212e-05,-1.5747092958030064e-05,2.8432090662785674e-05,0.00036121639368502656,-0.009537700680084527
1967-01-01,7.612177796545438e-05,-3.8065943002749475e-06,0.001871730152439947,5.8305126763266194e-06,-2.976194592139237e-06,-0.0006187009213525535,0.0029197466574260034,-3.52268009262141e-07,-1.4508666248816087e-05,2.5717428278377546e-05,0.0004723035544884624,-0.012337559019215405
