,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5,ssta20_cluster6,ssta20_cluster7,ssta20_cluster8,ssta20_cluster9,ssta20_cluster10,ssta20_cluster11,ssta20_cluster12
1965-01-01,-7.0498962,0.013916016,-13.032928,-2.2703247,-7.257965,-3.1310425,-3.5885925,-1.1336975,-3.8605042,-10.146454,-0.6307373,-12.501038
1965-02-01,-7.817993,0.02368164,-13.937256,-3.1102905,-7.7965393,-2.4306946,-4.658081,-0.8250427,-4.5777283,-10.9375,-1.2711182,-13.190308
1965-03-01,-8.120392,0.089538574,-13.9652405,-3.501007,-8.9661255,-1.0431213,-5.0647583,-0.0032653809,-5.2778015,-11.206482,-1.12146,-13.522644
1965-04-01,-8.029175,0.16479492,-14.301605,-3.8204346,-8.237244,-0.381073,-3.600891,0.37783813,-5.2609253,-12.14859,-1.8135986,-13.849548
1965-05-01,-7.961975,0.42855835,-13.319336,-2.751831,-6.901184,-0.21609497,-1.7214661,1.0527649,-4.3215637,-11.335968,-0.8058777,-12.7664795
1965-06-01,-7.1137085,1.1715698,-10.881378,-1.8312073,-3.755188,-0.053894043,0.7339783,1.4898987,-3.1195068,-10.133911,-0.23651123,-10.640869
1965-07-01,-5.6274414,1.0776062,-7.4945374,-0.99057007,-0.59988403,-0.2406311,2.20578,1.1968689,-2.692047,-7.836334,0.5991211,-6.2790833
1965-08-01,-3.7367554,1.8805542,-7.465515,-0.20858765,-0.09933472,-1.6491089,2.656433,0.79730225,-1.36969,-5.4966125,1.3716125,-3.8121033
1965-09-01,-3.6092834,1.6233215,-6.8151245,0.42132568,-0.31015015,-1.8484497,2.8667603,0.6184387,-0.9418335,-5.88855,1.9681091,-5.288788
1965-10-01,-4.3828735,1.5682373,-8.55072,0.117248535,-2.264801,-1.3751526,0.84872437,0.9016113,-0.95700073,-6.5448914,1.473938,-6.8786926
1965-11-01,-5.0051575,1.2059326,-11.293091,-1.7120056,-4.9717407,-1.5109253,-1.1661377,0.5397949,-2.5208435,-7.448578,-0.06744385,-9.318695
1965-12-01,-6.6147156,0.8802185,-13.536804,-2.7497559,-5.767456,-1.8531189,-3.0181885,0.51794434,-3.908844,-9.460785,-0.89212036,-11.066956
1966-01-01,-8.014526,0.6582947,-15.1154785,-3.8273926,-7.0301514,-1.5187378,-4.3155518,0.24578857,-5.3261414,-11.450287,-1.2559814,-12.722626
1966-02-01,-8.661224,-0.20877075,-15.674927,-4.2652893,-8.543701,-1.1149597,-6.3873596,0.018676758,-5.907257,-12.23111,-1.8043518,-14.417725
1966-03-01,-8.745026,0.17492676,-16.272614,-4.2608643,-9.048096,-0.92092896,-6.345093,0.23895264,-5.8957825,-12.169189,-1.9279785,-13.808624
1966-04-01,-8.593079,0.31021118,-15.53064,-4.230957,-8.825562,-1.3499146,-5.266266,0.08074951,-5.6399536,-11.265839,-2.1018372,-14.3107605
1966-05-01,-8.034424,0.82803345,-14.122253,-3.0303345,-6.911377,-2.3938904,-2.1261292,0.2012024,-4.976898,-11.1328125,-1.2884827,-12.195343
1966-06-01,-7.2624817,1.3573914,-12.48645,-2.1237488,-3.9059143,-1.7677002,0.7098694,0.88183594,-4.1111755,-10.118317,-0.3652649,-10.224701
1966-07-01,-5.9862366,1.3744202,-9.684235,-1.0562744,-1.0789795,-1.2927856,2.1096802,0.80859375,-2.8843384,-8.362976,0.7218628,-7.721527
1966-08-01,-5.417633,1.6303711,-6.6092834,-0.22442627,-0.47909546,-3.395935,3.079193,-0.107940674,-2.1705017,-7.3591614,1.4251099,-3.9627686
1966-09-01,-4.534485,1.6209106,-6.7125244,0.2678833,0.13726807,-3.12854,2.9068604,-0.40182495,-1.4038391,-5.888031,1.571991,-3.8234558
1966-10-01,-4.784729,1.4427795,-8.09845,-0.40597534,-1.9117737,-3.448883,1.2405396,-0.67626953,-1.9011841,-6.6284485,1.4346924,-6.241638
1966-11-01,-5.7225037,0.9326477,-10.532959,-0.9090271,-4.405304,-4.1148376,-1.5933533,-1.125885,-2.7622986,-8.369049,1.0627441,-8.824921
1966-12-01,-6.087372,0.448761,-13.150513,-1.9309998,-5.634033,-3.8755493,-3.0540466,-0.97384644,-3.3596497,-9.306793,-0.2562256,-10.812622
1967-01-01,-6.8158264,-0.022155762,-14.373779,-2.692047,-6.5218506,-3.1833496,-4.6482544,-1.1920776,-4.210541,-9.938965,-0.8981018,-12.515228
1967-02-01,-7.6020203,0.08816528,-14.841431,-2.7184753,-7.514374,-2.2526855,-5.0658264,-0.88442993,-4.6266174,-11.177399,-0.9255066,-13.340454
1967-03-01,-8.013947,-0.12243652,-15.473724,-3.3372192,-8.154663,-1.694519,-4.3388977,-0.59973145,-5.2513733,-11.439575,-1.3128967,-12.597992
1967-04-01,-9.025116,0.24066162,-16.191925,-3.7524414,-8.060028,-2.0135498,-3.4213867,0.10491943,-5.6530457,-12.567932,-1.7035522,-12.577972
1967-05-01,-8.451935,0.8243408,-14.795898,-3.0039673,-7.202881,-1.9337158,-1.6677856,0.0134887695,-4.7443542,-11.892609,-1.1514282,-11.052734
1967-06-01,-7.036377,1.0639648,-11.343994,-1.0074463,-3.8100586,-1.996582,1.0960083,0.6998596,-2.5960693,-10.13147,0.23208618,-9.565063
1967-07-01,-5.6161804,1.6192627,-7.6785583,-0.20223999,-1.2609863,-2.661316,3.026062,0.28704834,-1.7082214,-7.960022,1.125946,-6.579254
1967-08-01,-4.1309814,1.5603943,-5.0479736,0.63287354,-0.17745972,-4.1725464,2.8410034,-0.48147583,-0.9968262,-5.5673523,2.1203308,-2.4597168
1967-09-01,-3.020874,1.447998,-6.401428,0.7758789,0.21646118,-4.168274,2.430603,-0.9524536,-0.35546875,-4.245392,1.8561707,-2.695343
1967-10-01,-3.459076,1.3603821,-8.779327,0.62615967,-0.37197876,-4.592926,1.2321472,-1.2198792,-0.875824,-4.70813,1.5166321,-5.596588
1967-11-01,-4.4683228,0.8875122,-10.639984,-0.8804016,-2.3703613,-4.111725,-1.7628479,-0.67807007,-2.230133,-6.2903137,0.6215515,-8.560059
1967-12-01,-6.3133545,0.46780396,-12.623749,-2.1219788,-4.8965454,-4.3280945,-2.1259766,-1.0466919,-3.6524963,-8.892609,-0.2293396,-10.763702
